target_rmse,target_mae
1349003.1300156396,951869.3887736656
1142963.5906862163,832549.1671673013
924919.212199088,713206.1161104976
1146480.8906702145,854427.4717831392
1480100.1040653933,960174.1299105946
1269689.5244491792,927836.3262887165
1731924.0028109339,960646.1968045712
1580117.7586537923,909109.1271490585
1039836.6869530733,789877.6785695251
1096573.0995872414,788341.1401695389
1470629.951433907,961820.4915339735
1107285.6532621663,850326.6614141772
1217280.0447772746,891664.7639085007
1014120.8742701553,723560.3130400557
1123301.0650417956,795607.8341927455
1445008.0390717322,925910.8825037815
1149362.1987073652,854656.7930272757
1050009.2320551286,774247.3026441111
1060567.5017716293,752812.1746776905
1431376.893701533,923941.657784672
992231.0481917677,754466.3797338437
1069709.1222171905,824027.3988390374
1112905.1328285846,774000.4786064549
1593122.8253540837,1023437.871871164
1164964.762127085,814954.6913202317
946977.248252197,740546.9642359074
1257695.7220655074,908479.8572439105
1394823.9218157218,946172.3906342231
1004518.2549664739,756733.9170430574
1399232.8445315543,955262.5341033865
1359080.1419860732,905852.5124360165
1268300.2272748747,900118.8307389959
1040150.7903547967,791673.1168359243
1176023.9407681338,847433.3101757151
1027108.5474610386,770591.9801162757
1079493.3009986423,824362.6785467573
1233225.418741354,860213.3735564373
1178390.2873764564,802966.3194490827
1025393.4743239174,760573.7153731473
1296992.019235611,930012.5496032978
1133666.7101079263,768942.5025121762
1291368.4223163764,852224.3686161793
1008535.5038337178,751501.8642720521
1121413.7701558091,798549.5464873951
1143892.4384311135,859857.5201238528
1728263.512168646,995285.3405364025
1600911.848994931,1069677.4754000045
1502918.4546926278,956444.9278932245
1737264.5187809216,861591.0984615072
1344026.6331347378,892651.093261618
1023122.7818456283,778015.6832411388
1196373.4946070171,858888.5901373732
1544062.9692388363,1027512.746082213
921340.2144199405,720421.1603977359
1087708.6604119118,784880.9262087874
1067955.6239007406,762010.6666982153
1461061.8791728942,947429.8870820088
1252992.1003355053,960062.3865087827
1164164.8762297148,829133.4145084891
1300695.1550003889,943546.273402595
1059409.9961351054,730573.8591719683
1060779.3642278106,785233.9054001657
1403478.1043206207,858178.0530930872
1539752.7931693196,1070992.6967316626
1161232.3352641272,847663.1381210447
1407821.2378704364,933938.3916563262
1312810.7215278368,905338.1041476589
1084754.6883111792,793411.0816332996
1410858.4512074934,938767.1098645529
1194862.030721835,884326.7166036238
1406681.8838098117,926420.8633292534
1137927.4581926882,847661.3888168026
1411284.1385274592,893001.5449879396
1320398.8313703665,921330.511758179
1570879.8299746737,928197.0347476116
1175102.6553941467,869144.458769895
1462936.6173332795,1010195.3089970757
1420180.9391602727,1062808.3225988555
1234147.7034862116,905495.3822949339
1027315.8278755848,776802.7369097363
1366072.9672042425,959614.8696670145
1326674.1728342231,938770.2347760123
1153139.3645244516,818569.2499455954
1313313.9649753468,975306.6278876992
1019812.9406128488,778210.2289976404
1035418.8365155171,801074.4705671917
1249257.6115892725,848057.9126485008
1214739.6374939103,820079.4983068381
985939.0085292215,781951.2306282427
1264108.5457072612,873984.6714967522
1084996.6591611123,805140.536628937
1231965.9286956459,903211.8915039615
1292656.002433482,817227.5319671194
1193564.8196825515,748594.9321888846
1017202.1819480172,754287.1251538141
1504050.4840928242,960203.4353174422
1431570.9023604651,928150.2154288479
1798106.198595711,883003.8824188473
1520321.8619451993,961605.7473642076
1122129.8293625454,886467.0988086438
