target_rmse,target_mae
,
881846.0733851275,697646.3283252668
990360.5545406947,796732.7210815373
1114102.6961957442,782454.6260990379
1336604.614603066,929098.8301895815
1272722.1800040246,928875.7312480267
1154535.6800411665,862144.2214558754
1305102.2756486875,951866.4972191959
1001919.3802679625,790489.796488592
1465262.6413198232,1005067.1714962061
1007152.2327022546,775285.7182863458
1057715.0121681048,803760.0704773609
1417015.3041594094,963505.1243833744
1214979.7523591365,825478.6831142929
952630.6036929224,705227.4237089057
2877190.348415927,1150524.6774002386
1364040.3344208386,965313.1350664984
1350825.799238916,991281.4811687012
1514934.854032254,1006850.2737298558
1102166.8632143473,844189.2192040789
1377525.640724583,1016556.5172272676
1145890.96149157,824783.425231035
1190870.797588031,837979.9024988558
1421679.5983941467,979297.9167151505
1215389.6614176475,951276.6956382681
1244856.5370789624,860425.874990905
1589743.0928887315,1076627.881527981
1229598.1514360532,918670.7042219196
1293373.8086354681,927365.3251321049
1128921.127294979,822242.2962769094
995508.48795108,721155.1007790513
1305741.1215565281,920010.00086287
2748295.2249877653,1063071.625429402
1201783.2260600058,836162.9217013831
1336705.8691995558,1019485.9001860585
1498298.7013360534,1102666.250258773
2849190.213295082,1178703.6279631252
1308433.6538990964,948644.9421738082
2788225.3547364026,1148794.6695201779
2810859.364000311,1099120.2967720467
1278166.6192046164,922369.2811567379
2756372.704270941,1043233.8144540464
1004173.2181736875,750843.0982344439
1411313.2689211064,955105.1770416794
1586428.6110071754,1108327.1830474944
1288445.420567925,947080.9107099012
1438211.7861281477,1054633.0798700347
1149113.5875446186,871126.2101452939
1181915.6420010228,856107.5153323027
2766098.2745511057,1105609.6771784525
1319524.5088943136,955126.9283875404
1064260.86452078,826285.2061228957
1769782.1109808784,958552.261727098
1096224.2141163617,836553.0448813202
1340166.7681174397,945139.2291800095
1391917.6708907944,1014812.2550835755
1291837.6103389105,879835.0813403532
1281049.6370924294,895320.6029322704
1215366.2448107859,886320.496752629
1188735.066987454,856957.27515758
1233206.124378874,837134.4022395214
1261704.1783100574,907575.1258127644
1092071.6473130784,850912.9514662117
1206611.169011871,931069.6656105984
1220947.5164332832,926579.4082802406
1647293.2552285097,1104584.2836527678
1364416.5083645007,877537.8939569588
1216781.9572934352,909773.5581046535
1305126.308790058,845491.1713113274
1299145.117326046,924286.7303723153
1010518.3729298344,812396.22350779
934108.1235474137,734757.0102790914
1268164.7229578635,1013880.4916986778
977993.2863224561,815181.0915427299
1704022.124067637,1033940.4234558872
1191146.6200777723,867394.1780023308
1272870.0389995784,875215.7948965658
1519414.5823980204,1025096.99621487
1333818.4907963558,944773.3130082086
1138941.8829577488,877605.7039665937
1186763.6401654743,936448.1457304752
1521223.1899366905,1046262.6219587122
1072984.5372416656,781990.1949025636
1546143.6379319145,1093868.9699458221
1030422.821137047,742824.4567064212
869899.377991304,697786.8450951881
1204038.616003913,896699.9193869802
1392738.5578289442,963886.7411504765
1315597.7225573217,936764.9819858824
1099485.9895859156,769197.4963489407
1075383.355875925,858931.0991065609
1696644.0639235147,922828.3025645334
1180458.0280772971,844668.685737846
1154252.6912638794,803405.3258294141
,
1341597.866593036,876154.8713338436
1412415.5515978104,985523.539900953
1448220.639135105,970410.1051106642
1300553.4562390288,929408.5295400736
1166709.3038851318,842862.7168210061
