target_rmse,target_mae
1334910.813270947,905563.1752837236
1261570.4212720725,823655.4410029436
1271185.6609622706,850687.2087905885
1168686.0682169897,797347.9060368349
1483293.555512693,916008.0988689373
1477097.545309247,887152.2983566248
1147557.4290827855,774186.5471904373
1405852.459884998,918993.0842317034
1539599.0115845094,1037232.0670129696
1107918.7809490743,805577.887188868
1086690.4782044536,718685.371748572
1242112.157929869,842599.2216741209
1735745.5711796875,951409.840538733
1257579.4274290435,923753.324352513
1599750.4657981154,932314.7520190409
1489337.98247206,953835.7125235477
1009890.0853905944,705574.2906369676
2143629.258052188,1040185.0956153962
1651026.3396655435,948465.5834961861
1174449.374669571,770377.6762436617
2022968.7481720317,1092416.2839346896
1216166.4293641793,784948.168775274
1098857.0922693228,740963.4847616643
1976003.6919263809,970146.0549621818
1060175.8841195086,757480.9128454794
1590975.3761455803,922471.8405792495
1176605.346374247,863687.4363976936
1394421.0222781098,914291.2756365379
1040050.7503486043,800466.6173453165
1144517.623196265,803093.8617140749
1234252.9447361976,823092.6472571201
1261890.9906143448,838905.6998596514
1159692.5639779884,733658.363630102
1298362.5098585587,878013.0253220707
1670729.226633199,957973.09606304
1256997.0821247054,860855.3592324217
1377494.509855424,888352.9116998907
2146797.647985613,997570.3077982016
959579.5080939138,723417.7302440935
1439043.490687607,974494.3186617412
1390606.7001460704,956345.8704794735
1537939.6800925632,947145.0047675989
1169361.5952397776,740997.6013048063
1129649.3515621037,771679.3019832269
1290348.1790758108,895194.6157687831
1134883.7280441506,830533.8509644434
1095507.4479533092,731773.2638177568
1585395.0107817338,1021284.5606062849
1831647.41604592,945419.4075266565
1062003.0907508144,763630.2790017701
1220673.4676004767,829674.5635446043
1558393.8893269396,982037.3670804513
1468095.9006830037,967913.8642289736
1127350.8553496688,776944.3264682923
1034937.6914835923,810132.5322588556
1042181.7805802581,764417.5235250668
1202299.7812048886,841340.5087153963
1044883.1666058046,721720.3064803131
1537151.568742105,908828.8803149731
1448832.3880586866,929774.2996228683
2108602.5565512283,1049392.6774216667
1164332.5739763202,794371.7639226366
1007938.5995248008,752857.2580056965
1450128.8821077093,881251.8467329268
1165782.5331879049,812042.4559761438
1379496.9156502488,976057.156814286
1256951.413892705,818104.6696981436
1798491.701298906,1085680.687381733
1223630.4915357584,860471.3243182485
875043.2363409586,641653.8332874648
1118071.0811844866,843534.6952948682
937477.2090998755,676269.6110293958
1245978.5363350245,823236.6332174655
1268089.7184888364,878433.5160785107
1134056.27681797,735921.5411392675
1076961.6637868818,768301.2483421119
1126483.190280888,812926.263251376
1320684.8729478335,876300.5081897385
1229276.2185227522,848571.0850969383
918943.1081739463,680491.7454279899
976156.320311309,727155.6380406009
1074273.3863386267,837819.0306506878
1038874.3074945525,799837.1481171178
1086715.6084983326,740223.1339799776
1675124.5392518342,1003955.2601330543
1150755.631891264,794196.6191198634
1122004.220334194,692820.7088331736
1211294.7497254629,887072.9007998558
1153519.0988379428,806741.5208490626
1018437.2314844773,731103.6283528659
1483086.1832120717,896770.6611922522
1260136.891740003,846899.5053632478
1103032.1193386544,794358.6033943882
1554417.588215183,1022587.0885496964
1534030.210539345,876129.496558326
1571780.847684835,988335.6962103847
2003171.7671479462,1048774.2044540683
1111430.0643200567,755542.2731544045
1109177.9889475836,772022.3226847553
1628931.0146439823,953333.4161711901
