source_accuracy,source_precision,source_recall,source_f1,target_accuracy,target_precision,target_recall,target_f1,trans_target_accuracy,trans_target_precision,trans_target_recall,trans_target_f1
0.87,0.8557692307692307,0.89,0.8725490196078431,0.7458333333333333,0.7610619469026548,0.7166666666666667,0.7381974248927038,0.7458333333333333,0.7610619469026548,0.7166666666666667,0.7381974248927038
0.845,0.8349514563106796,0.86,0.8472906403940887,0.7708333333333334,0.7443609022556391,0.825,0.7826086956521738,0.7791666666666667,0.7557251908396947,0.825,0.7888446215139443
0.89,0.8979591836734694,0.88,0.888888888888889,0.6708333333333333,0.6782608695652174,0.65,0.6638297872340425,0.6791666666666667,0.6869565217391305,0.6583333333333333,0.672340425531915
0.89,0.8482142857142857,0.95,0.8962264150943395,0.7583333333333333,0.746031746031746,0.7833333333333333,0.7642276422764228,0.7583333333333333,0.746031746031746,0.7833333333333333,0.7642276422764228
0.84,0.8541666666666666,0.82,0.836734693877551,0.7416666666666667,0.7230769230769231,0.7833333333333333,0.752,0.7583333333333333,0.7421875,0.7916666666666666,0.7661290322580645
0.865,0.8543689320388349,0.88,0.8669950738916256,0.7166666666666667,0.7407407407407407,0.6666666666666666,0.7017543859649122,0.7083333333333334,0.7403846153846154,0.6416666666666667,0.6875000000000001
0.89,0.8611111111111112,0.93,0.8942307692307692,0.7333333333333333,0.7153846153846154,0.775,0.744,0.7291666666666666,0.7235772357723578,0.7416666666666667,0.7325102880658436
0.885,0.8532110091743119,0.93,0.8899521531100477,0.7875,0.7555555555555555,0.85,0.7999999999999998,0.7958333333333333,0.762962962962963,0.8583333333333333,0.807843137254902
0.86,0.8272727272727273,0.91,0.8666666666666667,0.7041666666666667,0.7024793388429752,0.7083333333333334,0.7053941908713693,0.7291666666666666,0.7272727272727273,0.7333333333333333,0.7302904564315353
0.85,0.8365384615384616,0.87,0.8529411764705882,0.725,0.75,0.675,0.7105263157894738,0.7791666666666667,0.7863247863247863,0.7666666666666667,0.7763713080168777
0.88,0.8518518518518519,0.92,0.8846153846153846,0.7083333333333334,0.711864406779661,0.7,0.7058823529411764,0.7375,0.7522123893805309,0.7083333333333334,0.7296137339055794
0.885,0.8737864077669902,0.9,0.8866995073891626,0.7208333333333333,0.7387387387387387,0.6833333333333333,0.70995670995671,0.7541666666666667,0.7798165137614679,0.7083333333333334,0.7423580786026199
0.81,0.7719298245614035,0.88,0.822429906542056,0.775,0.775,0.775,0.775,0.7583333333333333,0.7540983606557377,0.7666666666666667,0.7603305785123967
0.885,0.8666666666666667,0.91,0.8878048780487805,0.775,0.75,0.825,0.7857142857142856,0.7791666666666667,0.7557251908396947,0.825,0.7888446215139443
0.84,0.8035714285714286,0.9,0.8490566037735849,0.7375,0.7478260869565218,0.7166666666666667,0.7319148936170212,0.75,0.7586206896551724,0.7333333333333333,0.7457627118644068
0.88,0.8584905660377359,0.91,0.883495145631068,0.6958333333333333,0.7008547008547008,0.6833333333333333,0.6919831223628692,0.7708333333333334,0.768595041322314,0.775,0.7717842323651453
0.86,0.839622641509434,0.89,0.8640776699029127,0.6583333333333333,0.6532258064516129,0.675,0.6639344262295083,0.7166666666666667,0.6911764705882353,0.7833333333333333,0.7343749999999999
0.875,0.8440366972477065,0.92,0.8803827751196172,0.7208333333333333,0.6906474820143885,0.8,0.7413127413127415,0.75,0.7205882352941176,0.8166666666666667,0.7656250000000001
0.87,0.8557692307692307,0.89,0.8725490196078431,0.7583333333333333,0.7279411764705882,0.825,0.7734375,0.7666666666666667,0.7622950819672131,0.775,0.768595041322314
0.89,0.8679245283018868,0.92,0.8932038834951457,0.7291666666666666,0.7165354330708661,0.7583333333333333,0.7368421052631579,0.7291666666666666,0.7165354330708661,0.7583333333333333,0.7368421052631579
0.85,0.8365384615384616,0.87,0.8529411764705882,0.725,0.7288135593220338,0.7166666666666667,0.7226890756302521,0.725,0.7368421052631579,0.7,0.717948717948718
0.82,0.8018867924528302,0.85,0.8252427184466019,0.7166666666666667,0.7096774193548387,0.7333333333333333,0.7213114754098361,0.7041666666666667,0.696,0.725,0.710204081632653
0.875,0.8571428571428571,0.9,0.8780487804878048,0.775,0.775,0.775,0.775,0.7083333333333334,0.7403846153846154,0.6416666666666667,0.6875000000000001
0.86,0.8214285714285714,0.92,0.8679245283018867,0.725,0.7368421052631579,0.7,0.717948717948718,0.7541666666666667,0.744,0.775,0.7591836734693876
0.885,0.8407079646017699,0.95,0.892018779342723,0.7125,0.6946564885496184,0.7583333333333333,0.7250996015936256,0.7458333333333333,0.7185185185185186,0.8083333333333333,0.7607843137254902
0.875,0.8712871287128713,0.88,0.8756218905472637,0.7666666666666667,0.7758620689655172,0.75,0.7627118644067795,0.7916666666666666,0.7966101694915254,0.7833333333333333,0.7899159663865546
0.88,0.8392857142857143,0.94,0.8867924528301886,0.7791666666666667,0.7637795275590551,0.8083333333333333,0.785425101214575,0.7916666666666666,0.7868852459016393,0.8,0.7933884297520661
0.87,0.8490566037735849,0.9,0.8737864077669903,0.7666666666666667,0.7580645161290323,0.7833333333333333,0.7704918032786884,0.7916666666666666,0.782258064516129,0.8083333333333333,0.7950819672131147
0.885,0.8666666666666667,0.91,0.8878048780487805,0.7666666666666667,0.7580645161290323,0.7833333333333333,0.7704918032786884,0.75,0.7419354838709677,0.7666666666666667,0.7540983606557377
0.895,0.883495145631068,0.91,0.896551724137931,0.7541666666666667,0.7520661157024794,0.7583333333333333,0.7551867219917012,0.7541666666666667,0.7563025210084033,0.75,0.7531380753138075
0.86,0.8272727272727273,0.91,0.8666666666666667,0.7125,0.6861313868613139,0.7833333333333333,0.7315175097276264,0.7166666666666667,0.6911764705882353,0.7833333333333333,0.7343749999999999
0.875,0.8440366972477065,0.92,0.8803827751196172,0.75,0.7307692307692307,0.7916666666666666,0.76,0.75,0.7419354838709677,0.7666666666666667,0.7540983606557377
0.87,0.8425925925925926,0.91,0.8749999999999999,0.7791666666666667,0.7815126050420168,0.775,0.7782426778242678,0.7916666666666666,0.7966101694915254,0.7833333333333333,0.7899159663865546
0.87,0.8425925925925926,0.91,0.8749999999999999,0.7208333333333333,0.6962962962962963,0.7833333333333333,0.7372549019607842,0.7166666666666667,0.696969696969697,0.7666666666666667,0.7301587301587302
0.87,0.8245614035087719,0.94,0.8785046728971964,0.725,0.7014925373134329,0.7833333333333333,0.7401574803149608,0.75,0.7272727272727273,0.8,0.761904761904762
0.87,0.8363636363636363,0.92,0.8761904761904761,0.6791666666666667,0.6972477064220184,0.6333333333333333,0.6637554585152838,0.725,0.7213114754098361,0.7333333333333333,0.7272727272727273
0.865,0.8411214953271028,0.9,0.8695652173913043,0.75,0.7380952380952381,0.775,0.7560975609756099,0.7583333333333333,0.7583333333333333,0.7583333333333333,0.7583333333333333
0.845,0.8053097345132744,0.91,0.8544600938967136,0.7458333333333333,0.7153284671532847,0.8166666666666667,0.7626459143968872,0.7625,0.7404580152671756,0.8083333333333333,0.7729083665338645
0.89,0.8545454545454545,0.94,0.8952380952380952,0.7916666666666666,0.7651515151515151,0.8416666666666667,0.8015873015873015,0.7875,0.776,0.8083333333333333,0.7918367346938776
0.91,0.8796296296296297,0.95,0.9134615384615385,0.7583333333333333,0.7384615384615385,0.8,0.768,0.7583333333333333,0.7540983606557377,0.7666666666666667,0.7603305785123967
