source_accuracy,source_precision,source_recall,source_f1,target_accuracy,target_precision,target_recall,target_f1,trans_target_accuracy,trans_target_precision,trans_target_recall,trans_target_f1
0.89,0.8679245283018868,0.92,0.8932038834951457,0.7083333333333334,0.7155172413793104,0.6916666666666667,0.7033898305084747,0.7083333333333334,0.7155172413793104,0.6916666666666667,0.7033898305084747
0.88,0.88,0.88,0.88,0.7708333333333334,0.7981651376146789,0.725,0.759825327510917,0.7708333333333334,0.7981651376146789,0.725,0.759825327510917
0.895,0.898989898989899,0.89,0.8944723618090452,0.6625,0.656,0.6833333333333333,0.6693877551020408,0.6708333333333333,0.6614173228346457,0.7,0.6801619433198381
0.89,0.89,0.89,0.89,0.7833333333333333,0.8035714285714286,0.75,0.7758620689655172,0.7833333333333333,0.8035714285714286,0.75,0.7758620689655172
0.91,0.91,0.91,0.91,0.7916666666666666,0.8017241379310345,0.775,0.788135593220339,0.7958333333333333,0.8034188034188035,0.7833333333333333,0.7932489451476793
0.895,0.883495145631068,0.91,0.896551724137931,0.6916666666666667,0.7017543859649122,0.6666666666666666,0.6837606837606838,0.6916666666666667,0.7017543859649122,0.6666666666666666,0.6837606837606838
0.91,0.9019607843137255,0.92,0.9108910891089109,0.8083333333333333,0.7936507936507936,0.8333333333333334,0.8130081300813008,0.8083333333333333,0.7936507936507936,0.8333333333333334,0.8130081300813008
0.925,0.9292929292929293,0.92,0.9246231155778895,0.7166666666666667,0.7203389830508474,0.7083333333333334,0.7142857142857142,0.725,0.725,0.725,0.7250000000000001
0.91,0.9019607843137255,0.92,0.9108910891089109,0.7333333333333333,0.7456140350877193,0.7083333333333334,0.7264957264957265,0.7333333333333333,0.7456140350877193,0.7083333333333334,0.7264957264957265
0.895,0.883495145631068,0.91,0.896551724137931,0.7958333333333333,0.7886178861788617,0.8083333333333333,0.7983539094650206,0.7958333333333333,0.7886178861788617,0.8083333333333333,0.7983539094650206
0.86,0.8529411764705882,0.87,0.8613861386138614,0.7208333333333333,0.7431192660550459,0.675,0.7074235807860263,0.7208333333333333,0.7431192660550459,0.675,0.7074235807860263
0.875,0.8571428571428571,0.9,0.8780487804878048,0.7541666666666667,0.7699115044247787,0.725,0.7467811158798284,0.7541666666666667,0.7699115044247787,0.725,0.7467811158798284
0.92,0.9117647058823529,0.93,0.9207920792079208,0.7833333333333333,0.8035714285714286,0.75,0.7758620689655172,0.7833333333333333,0.8035714285714286,0.75,0.7758620689655172
0.92,0.9285714285714286,0.91,0.9191919191919193,0.6708333333333333,0.6782608695652174,0.65,0.6638297872340425,0.675,0.6810344827586207,0.6583333333333333,0.6694915254237288
0.89,0.89,0.89,0.89,0.49166666666666664,0.49056603773584906,0.43333333333333335,0.46017699115044247,0.49166666666666664,0.49056603773584906,0.43333333333333335,0.46017699115044247
0.905,0.8932038834951457,0.92,0.9064039408866995,0.7958333333333333,0.7983193277310925,0.7916666666666666,0.7949790794979078,0.7958333333333333,0.7983193277310925,0.7916666666666666,0.7949790794979078
0.88,0.8518518518518519,0.92,0.8846153846153846,0.5958333333333333,0.5966386554621849,0.5916666666666667,0.5941422594142259,0.6,0.5983606557377049,0.6083333333333333,0.6033057851239669
0.94,0.9230769230769231,0.96,0.9411764705882353,0.32083333333333336,0.33587786259541985,0.36666666666666664,0.350597609561753,0.31666666666666665,0.33076923076923076,0.35833333333333334,0.344
0.93,0.9215686274509803,0.94,0.9306930693069307,0.6541666666666667,0.6666666666666666,0.6166666666666667,0.6406926406926408,0.6541666666666667,0.6666666666666666,0.6166666666666667,0.6406926406926408
0.94,0.9150943396226415,0.97,0.9417475728155339,0.6708333333333333,0.6694214876033058,0.675,0.6721991701244813,0.6708333333333333,0.6694214876033058,0.675,0.6721991701244813
0.95,0.95,0.95,0.9500000000000001,0.7416666666666667,0.75,0.725,0.7372881355932203,0.7375,0.7435897435897436,0.725,0.7341772151898733
0.905,0.9090909090909091,0.9,0.9045226130653266,0.6583333333333333,0.6507936507936508,0.6833333333333333,0.6666666666666666,0.6541666666666667,0.6434108527131783,0.6916666666666667,0.6666666666666666
0.86,0.839622641509434,0.89,0.8640776699029127,0.6791666666666667,0.7009345794392523,0.625,0.6607929515418502,0.6833333333333333,0.7075471698113207,0.625,0.663716814159292
0.915,0.9191919191919192,0.91,0.9145728643216081,0.7791666666666667,0.8018018018018018,0.7416666666666667,0.7705627705627706,0.7875,0.8053097345132744,0.7583333333333333,0.7811158798283261
0.915,0.9029126213592233,0.93,0.916256157635468,0.8166666666666667,0.8392857142857143,0.7833333333333333,0.8103448275862069,0.8166666666666667,0.8392857142857143,0.7833333333333333,0.8103448275862069
