target_mae,target_rmse,source_mae,source_rmse,trans_source_mae,trans_source_rmse
30796887.55729353,45324656.18617632,36908218.022085354,55681157.379489966,36335007.06893403,55303881.95798612
34918164.947479874,52550108.558961354,40099464.10634289,55950219.25095173,38046593.70904541,53984962.34396049
28990859.57420449,45685810.745802626,38285897.098414496,59725788.91131874,36410210.96203786,58603232.37281294
38567139.95524294,56745278.57100782,35701618.58268565,50695339.85162643,35717606.443028376,49797817.48656453
40966777.32050983,53130846.627161264,40913041.414712384,48399920.774182856,37531856.64369963,44404323.81086707
38592034.62297246,55626861.039937794,36701694.74708327,51015856.05194247,35453658.82296122,48412537.73541381
37691399.73882316,52601845.952652656,39003704.488807015,50046156.78197096,38488698.77369536,49811744.68766655
35710146.331345394,53311593.72141096,43946590.683586076,63526227.402769856,42398737.01382916,62581074.270892985
42453252.19235144,60289485.17494534,38998453.586980686,51209203.19552458,35835788.707879655,49650776.840467006
37674918.45851389,55301312.715088665,39810819.56329801,54960685.76595667,38569113.17408362,53726749.178965814
37041464.19903326,52302279.41374075,40943384.58711221,56303595.04555857,39231504.780628756,54554759.15783486
37254595.45598711,54284077.02368782,44214239.082114786,67816738.25773819,43663345.82355541,67581081.71029535
28791186.789436392,44564092.16948501,33347173.79551376,44396872.90669013,30004799.09726996,41336397.72872993
36063423.99566709,49320233.612784036,42922246.26748081,58711842.977162205,40996084.96278505,56319055.41397141
38280017.81852901,55354654.12575994,41395488.976399556,57368613.84968666,40354311.097708255,55760282.228500254
38739365.268747136,54588217.97898045,42364512.499709755,57028484.422308326,40329056.194737524,55992333.63739716
37635938.16213986,54604750.25922108,38808545.628816895,57778420.65461939,37029991.3293334,56296230.758113064
32911444.45493919,48798311.7048061,31024062.67698016,40863453.76417022,31882509.693729922,42021437.80107049
43822961.90148486,65783798.88467348,47721668.68683668,66975207.70862519,46159910.70352701,64894728.33551415
35453483.88320118,49404278.18002661,40485816.63853243,57202264.0554213,40540068.78205785,56226261.85546571
42702628.80114755,59250613.181004375,47276740.317165464,65299803.13671359,43687511.44655345,59797981.42272315
36922410.383660875,52507167.798184425,42273382.236329265,60930537.78802322,40593721.62134925,59348541.65076562
31835369.28501336,45046190.29677833,42563280.997151084,62966343.947726056,41220998.75535484,61997286.15336211
43560970.93792712,60725841.4946891,44335354.19448971,58050011.04780967,42523832.93813568,55889057.499615125
24150570.102384966,36812043.534899384,27491175.849972203,42179216.20589389,27588251.243190747,41433925.61942516
44797763.80768068,59869340.10156311,39462628.67286016,49323326.29405312,37559712.028214335,46770737.561341494
29133738.379865564,47497232.65265023,37308231.7506186,60147752.7926626,36527154.78141119,60175437.87837311
39267868.150676,51580397.92081243,44012639.88578906,62631332.31222325,43232333.66153413,62115819.52379449
35743732.76502498,52100869.84463501,40708103.88779437,60103835.805492386,39545753.919732355,58094189.55316575
31003892.00706959,43466684.7109008,37460392.68529617,50048895.1900459,35705628.63718286,47937005.85252197
45967004.2013535,63855239.86133255,44071585.24396835,57030983.513362445,42662837.69083857,55554847.85696229
32834896.70796496,46869175.94008801,34043623.43140292,49344431.49897826,33962034.33466112,48946209.64267376
37613531.63015898,54388188.156186454,39858733.1949284,56692849.205829024,40445487.04091241,57169819.61160757
33414522.04419075,53511901.53781296,34158122.483469866,46834563.28094215,33523527.012452982,46074547.11272652
37097030.20110348,50791998.37438761,41865167.76923418,55646996.8234592,38735893.183219045,53223790.6969879
41768834.49422153,59117645.70363923,43616148.505904876,59748585.13150618,39630534.09659854,55465006.31428358
33667706.33528428,47003677.185612366,43527642.87867227,66715111.862878494,41620099.978477895,65456614.90630142
41153043.42084508,56665629.81938809,33074838.397550646,42137293.59475432,31199669.032751974,38042941.62161796
36986983.38610725,54095143.24701638,38017836.846767984,55975895.52704979,37761814.61528543,56268136.19302495
41089470.08404804,56326360.98458355,35662720.26803618,43739485.15525148,34217226.65306618,41055679.60771514
36430072.443184964,50868719.77017083,41559938.61920004,56223413.67352185,40346074.11808551,55369749.26183497
32619187.871489715,48851789.352952,31215965.013901707,50170385.041468754,31005506.19764263,50529363.583062984
31008679.86174574,47442234.888270676,41847467.69307742,63409190.83278571,42974369.440304734,63853067.41785482
30518348.86630075,39175382.809839286,32626874.517121043,43506242.8674896,31930934.57532055,43056160.221778244
35486680.80737891,48883951.32429594,37665869.97597262,56064213.53183112,36072269.59141777,55341458.87816737
46292035.89940319,63518972.705768876,36709609.1800293,45514857.28733248,35941675.2944741,43245219.44415365
37496066.08871242,49306900.36848098,44195114.67734466,59667896.58669541,43874163.78812205,59514118.48773893
31761585.52965318,45455596.54437088,35761665.38833746,52969552.44872582,34303979.77955075,50366542.27432594
35962209.361913174,55442919.83159831,32836139.814497985,41939438.233811155,32353676.368999653,41229784.4414507
32394327.776304837,48415142.43424376,38483934.726765916,53129478.76450145,37134059.540787674,51750846.265942104
34004286.68083811,50209655.11675355,33960286.27660866,48377824.26634552,33314974.993530326,47035010.37404901
37487009.43166386,52245794.58150731,43135795.304956615,63403207.212941095,42769927.96725972,63384892.86593249
25312994.50495335,39005986.75410755,36984156.49341234,58487251.47259433,35871524.47847396,57314363.288013674
42640327.94341937,61087287.6904906,46944645.26380539,66443174.77093929,45365073.564465664,64472855.04420619
41569750.903813824,58458425.51508361,47337104.3212656,62130425.16154483,45024268.944307,58335880.83889942
36900183.62997317,49750058.56130697,44753470.55397119,65121805.680867635,41789851.05822525,61348598.965360895
39435884.48467313,53140692.30060119,43743880.27921075,62575407.55156205,41347510.67946656,58940146.83098852
28158778.92654972,39285232.593886375,35918522.93429324,54262687.39053681,34092063.38275226,52421007.29209698
35153462.37652041,47378935.895712905,39829234.063079454,56744093.27694162,38939192.5890765,55757187.077955455
42443382.35565308,60258289.22200065,37691770.63789437,47629980.90998439,35721308.3643584,45885673.16388878
32312295.318801403,47069515.75785623,35482186.53196013,52415762.40142502,34570749.25985536,52330344.53312837
38825304.10740201,53111060.54813086,40088253.8870258,55278901.78682775,40460555.25640526,55839124.13501013
24861037.666081205,35821669.01289141,35368163.576602995,53886700.94279479,34206070.26286045,53098251.00498791
50929756.10785554,71156860.47591698,45519804.91173963,61511517.5843827,45551495.939996816,60215106.057186864
26364566.998145834,41449017.06851075,46993381.495496996,73800096.17838244,46804275.103395484,74027280.08482222
39260355.306113414,56261178.315666035,36772190.86839458,46411169.230809346,37495207.709813684,46931818.610946484
37992022.99554615,53462284.68797949,43950262.39537519,65012983.953438014,42177651.9751588,63915082.93764705
38130149.947867185,54510441.18902653,38222575.55307866,52950841.84032841,37287857.3198711,51949385.81246833
30551942.914281216,43327336.92337881,35498210.32706913,49900420.95798082,35100863.15923335,49211004.263134845
37047886.38579109,50853953.51365714,42047490.35483977,59977243.460353166,41152454.910686195,59020420.637434594
36680494.43987295,50386846.156276196,38842225.72798619,54019812.631653704,38436272.97350204,53351381.215936616
32762391.519038714,44543169.587936476,41997842.73136497,62847260.21518898,40706526.78422968,61561834.57809662
