target_rmse,target_mae
996579.0683352835,761223.4780253302
1063289.6751582928,793817.2732241256
1112354.1850094427,784861.2277475932
1116894.1508955495,808960.6852309504
1250237.2684418883,828099.653921672
989878.9861806851,789242.4777417006
1113262.6146027315,869112.0223262982
1052382.9444613056,804635.2533528497
1001589.5041919987,806457.5356615698
1130491.7892732006,894554.4902740585
962167.9426486368,737583.4852717821
905933.6778567781,724074.0234583113
1184665.5464759402,865127.3792742299
1023299.176514083,757271.3854493379
985657.1987923936,782596.7507404474
958287.8129592631,751368.5095345726
1182341.0414974107,861542.2805172947
1001580.788382537,736400.9655167373
1455662.0917609173,968856.1246778425
1475850.1120885992,918422.5144395548
1007899.4842524675,748609.7025584597
962993.5311171513,753505.778044945
1063352.970872616,823481.3303272732
947699.8529937451,710419.9138934694
1143410.9223473535,832234.722386818
1252194.1827583376,899979.1152324826
1066892.116006954,831704.3713105967
1049044.061063525,820293.7166781246
,
971489.2834452083,727379.8929808845
1169175.4301142588,855854.9865180784
960514.6404173935,753085.8010756766
1227334.9901011756,924829.9196489832
974781.1689921702,729413.9116535555
1248079.8866928734,909040.1557045399
1077885.7953383045,834261.0727566564
967352.282841789,745550.2858717038
1437711.5679494368,847891.7911158926
980644.8250302874,776528.4017800514
1146868.9053189557,787307.5236972262
1061838.3971320312,831220.3474963532
924416.5266354056,718958.5166163807
1091693.0552286918,864706.2616561977
1237804.765909097,878794.6620765927
849723.6873341755,721020.5195898134
1033172.1449588706,785473.8615799715
897466.393345562,716656.0621686875
1819004.0345979745,928086.7335089254
924203.0076606435,730739.4298471495
983443.7405036276,734421.6891312
2019450.0257924097,923424.664670661
1037018.5044412743,769420.2482633633
1158431.0284071674,851946.5695312388
1145100.1236073107,883879.2626315637
941970.5857691373,756460.0923104208
1164427.2965894719,820351.6698425398
,
1269880.4323179692,879452.9609007357
2066082.4049444734,940613.9358063637
1181599.2808610324,742531.1413434099
1148466.6957258137,851834.349135281
1059467.2771957105,802021.1518419767
1391283.3326724868,962746.0561989857
994391.6690275373,774447.5566706439
1109606.1960865564,830570.5453998686
1060404.4591664074,768055.7731217437
1090850.8072669944,815861.9519054997
855338.1132762526,676648.239827917
1142178.3104736079,816719.4348861208
1037381.1927173047,820251.498779573
1274261.8940449043,928721.2947428662
1212608.5097919928,869393.2986189373
1057610.1385546448,835687.7296540935
1139769.9523479668,806545.3396494989
1147032.398927014,876413.4886067302
1046162.8956648917,836771.5028942545
1209026.8856901955,776418.0111806603
1091800.1146701751,799430.3114480748
1230034.637764142,903334.2255894005
1131015.282767353,833998.7360654413
1014527.0659290968,810535.1479743122
1076349.0088745647,789796.7636015585
1115645.3996098095,800786.4161198423
1014498.7778557589,773666.9657700438
1006233.8081469596,775804.2403748326
833778.2169792923,669792.5944827439
1037681.3026506733,812859.1194123345
1024693.7082153875,802805.4404756858
1421640.722713212,838155.550689668
1090897.5323884867,785562.5583886036
1163796.5566680583,835230.4674739703
897154.3942166828,721031.86505889
1220213.9445867972,906749.4907108742
1250509.379886438,940872.6780445494
1097342.3147469556,852436.735191794
1162084.8807509462,873596.5012904406
1189499.8902864791,838812.5885573634
1003909.6532146317,778144.269240069
1168364.155090712,931145.4017960846
904295.0922357956,706028.9067444366
