target_rmse,target_mae
1109732.0208341195,725893.7504532031
1197431.058713022,865580.3567426576
1117717.1642967984,820668.6098356844
1282969.1265374548,890441.9230451123
1316189.0844597938,916577.9977454775
1040525.6286111509,824496.5661858084
1557494.055788641,1131239.3576592486
1352390.2729937762,931386.0631618766
1204525.446304248,894214.2690608806
1300495.4917559144,864253.7519917954
1006782.9015712711,764431.155166838
1225731.1713649023,851300.2910981146
903497.2927156799,666295.6806570201
1058646.484228882,778164.6162678762
1282958.6577297677,916691.3257327824
1429026.6398260763,985642.3289314664
1321517.2406491651,894807.6684197235
1156917.2874732635,848851.7966086493
1206533.9286416376,850039.7736338353
1040069.5413516032,796349.5041222115
1466463.8398066415,959029.1831727943
1112960.9760975905,864241.9557758925
1060865.8047601958,785489.8747008116
1327306.34205687,931495.7597187591
1520721.7983390377,1057956.494250626
1265629.9987535283,920226.138522947
1064231.05834094,857514.078492869
1002497.4252346889,789732.5756766904
1687168.2963102355,940273.0833287854
1189661.168707787,898540.660633572
1247918.3860925005,886712.4065115305
1519115.1418375876,1031501.2817588703
1097526.3447013204,745748.9019974753
1163359.2881964084,841621.1917972906
1159914.3091499198,851840.9795353436
1081839.6771321243,825844.1205402974
1134622.3295897536,846358.7981353523
1306105.9260008277,955527.4544084213
1213347.8865432856,831916.0871755613
1177612.929034928,843265.1563543114
1351538.2103089716,934116.5605537333
1219850.827656784,900923.9285394135
1290605.5861481547,923606.2806443989
1317942.3930427288,923303.2599502468
1211130.4997963954,813089.2921625671
1596330.1498851054,942102.5431888838
1006630.2078235053,742009.8644161224
956789.0122114205,778252.7539535883
1216230.637059548,888857.9313108883
1412089.8126342425,989710.734854406
1120664.2946562145,802690.6682813433
1287630.9026626684,895294.1069936272
1189111.578730358,823080.5784727053
1108789.1920763855,880613.9012151712
1108447.7105094776,832097.3720042995
1350366.9708754332,935097.5289396564
1684271.2280822548,1163934.6079822807
1356977.4514773316,945515.5146072813
1124665.7624104572,808231.160933389
880530.0679853472,722473.13673556
1076835.837755734,798424.276815736
2775727.3189452584,1119737.2870337889
1100051.0211837695,846782.5029824434
1076491.5282980627,798532.846906962
1054165.9336847237,820392.0414615099
2842384.6666522445,1090279.2426880507
1364083.9355676898,952707.5238390827
1156709.5942450725,787764.71652122
1000822.3202280833,787645.741119929
1247698.2438010878,872752.1470206515
1163092.2768365883,775925.317683395
872721.3477915707,679069.3209973295
1513626.8760689145,1019631.6740375906
1133950.5099013841,787811.3932557506
1545095.8717026971,1035903.0388553343
1339516.9624490766,971165.9344791699
1123970.628015958,782451.0822074345
1272951.4082001857,934783.911509646
1219839.764457224,870299.5081208622
1119222.563935838,825719.9609789683
1112959.3016608697,801355.9180832756
1052473.5951027987,786563.9050023896
982103.546490502,780471.4728289434
1063775.4878968883,747521.8970986069
1309909.0463971742,887349.7214499554
1365753.0250045545,950647.7074194886
1219350.999230641,803449.2004609887
1115585.5643842383,863685.4425436718
1406877.571181847,929361.6687517788
1166614.1731305479,910321.7393363243
1127914.5825022499,820290.0804186424
1034870.1534528774,783200.3082045746
1165784.45914482,855534.5241804908
1693192.0274884938,990114.5100319231
1059904.6678299792,808692.5418393181
1322098.380343825,977931.7249104477
1482024.7708735259,994222.1060847348
976678.1871384761,753972.078358409
1338589.2764522734,941757.0581365552
1400562.6871216155,929193.5879364851
