source_mae,source_mse,source_rmse,target_mae,target_mse,target_rmse,trans_target_mae,trans_target_mse,trans_target_rmse
24845503.314089466,1524103492339472.8,39039768.087675326,42454018.4048486,3573936483791819.0,59782409.484662116,52272243.364658184,4922328125105671.0,70159305.33511339
25197114.300907753,1497261459200135.8,38694462.90104226,43620593.303646676,3696024599836699.0,60794938.93274915,47617898.176370196,4403063719456675.0,66355585.442799576
24948477.34794274,1488292249658141.5,38578390.96771846,45110269.959444456,3983940253923576.5,63118462.0687448,49691265.20973174,4483071363709957.5,66955741.82779217
25182924.977350816,1507745125622356.2,38829693.864648946,40448216.76991304,3285257418379258.5,57317165.12860051,49116801.42282586,4588118803730402.0,67735653.8591782
24713656.25712798,1531660248513694.5,39136431.21841457,42309186.64219366,3595978225883135.5,59966475.85012092,47861138.87983191,4368229072929430.5,66092579.560261
24115181.03387191,1529546411031266.5,39109415.88711428,41163137.00128376,3368165466943745.0,58035898.08854297,47952300.783406325,4450848346775361.5,66714678.64552269
24755070.99191259,1506336465035017.2,38811550.66516948,42235001.28201415,3614258240610755.0,60118701.25518976,48519056.060617276,4421454949644407.0,66494021.90907396
24799362.631475314,1515526720055302.8,38929766.50399155,43625360.859961964,3775324543346651.5,61443669.67675882,48089694.93532998,4452758707944811.0,66728994.5072216
24584863.393340208,1450403993842142.0,38084169.85890781,43815124.40707237,3763111836489515.5,61344207.84792575,50534707.872771025,4638993605124591.0,68110157.87035434
24951273.83052005,1514542639772248.8,38917125.27631311,44164408.94825635,3778555644896985.5,61469957.254719034,48064253.95698133,4454675687581314.0,66743356.87977728
25373188.324769292,1507589547261443.8,38827690.47035175,41348743.59936312,3411000776030673.0,58403773.645464666,51583225.82446394,4739558647589000.0,68844452.5549372
25091410.960530296,1515646178796111.0,38931300.75910784,43452682.34328012,3673981551416623.0,60613377.66051833,51603531.71092297,4757880791023289.0,68977393.33305724
24957415.130810026,1510179560978445.8,38861028.820380524,43398874.45265399,3723249156517586.0,61018432.92413847,50298829.569575556,4938444659913054.0,70274068.18957512
24960880.74982447,1552873714977400.8,39406518.686346814,40352501.178563006,3346182262843034.5,57846194.88646625,49013085.26215799,4694857560633705.0,68519030.64575349
24819650.997981325,1512181640854735.8,38886779.76966897,41619079.30828256,3548948729062756.5,59573053.71611192,47153622.69548747,4235871811002295.0,65083575.58556763
25026389.276008412,1517718519983760.8,38957907.02776217,40801049.837311365,3359312194726834.5,57959573.79697365,48575145.85587991,4385614695104494.0,66223973.71877117
24686575.26257357,1509857806892305.0,38856888.795840375,42218620.04267835,3570135037929082.5,59750607.008875504,48628335.31834148,4598074996478172.0,67809107.03200693
25265091.24518062,1489776217975184.0,38597619.33040928,41959426.26432752,3479539258683721.5,58987619.5373548,49508266.152634874,4755822962301348.0,68962475.03027533
24839459.406490956,1508170536096331.5,38835171.379772894,42447097.51394395,3509560091642883.5,59241540.253802344,50526222.271118775,4687022847989671.0,68461834.97387192
24894817.171894476,1505230081597465.5,38797294.77163924,41526211.53275973,3382293792661123.0,58157491.28582768,47887180.806512214,4382946301224486.5,66203823.91693464
25245391.322014872,1521720478661685.8,39009235.812326364,42197364.40456659,3550170998971728.5,59583311.413278535,50565297.09890725,4679823917848410.0,68409238.54165028
25085292.58766322,1527166063081093.0,39078972.13439848,44172065.29911169,3867623117657805.5,62190217.218287684,47437736.13596407,4361666830726521.5,66042916.58252626
24208214.67738618,1506515929970214.5,38813862.60049642,42839568.28390244,3603313977563833.5,60027610.12703932,48722311.87206615,4527969391668787.0,67290187.93010454
25448499.895040166,1503934856218885.8,38780598.96673704,44800702.24563241,3923813588202901.5,62640351.11813232,52524783.30233819,4862934609831084.0,69734744.63874578
24442150.987299304,1480291646756196.5,38474558.43484362,43289561.615183726,3776281970907562.0,61451460.28295472,49412484.44479848,4447568319472121.5,66690091.6139131
24860539.17040554,1487785464093457.0,38571822.1515844,42320524.62308567,3646034082695331.5,60382398.78222238,48668046.30627973,4226431326913780.5,65011009.27468962
24040804.458125185,1536771428438642.0,39201676.34730232,44686173.742918886,3818332338028061.0,61792656.02017817,52175836.21508894,4907017592608148.0,70050107.72731294
24662562.552187454,1516817110584596.5,38946336.292193085,41820281.122477874,3543259607992578.0,59525285.45074419,48413908.43453111,4543138803759167.0,67402810.05832893
24893390.839206055,1517432874140934.5,38954240.77223088,44413894.7357354,3702626456826187.5,60849210.81514688,48740347.83955221,4525911592106570.0,67274895.70491038
24592494.561097678,1571650563297076.5,39644048.2707944,42447876.72130645,3500200483900825.5,59162492.204950474,48689332.71705659,4460683433144258.0,66788348.03425114
25474270.50366688,1531937202810609.2,39139969.376720384,41788930.692037255,3498728616311551.5,59150051.70168114,48683031.84402159,4354609245542507.5,65989463.14028102
25367836.158789124,1567363156771158.0,39589937.569679976,41856295.7724778,3488263310956454.5,59061521.407397345,49011160.998849824,4786077651296707.0,69181483.44244078
24305291.87958992,1483327263883039.2,38513987.8989834,44563758.0629052,3798359603804565.5,61630833.223351486,50866483.136742786,4624126611921511.0,68000930.96363837
24867499.300693754,1523817737320023.2,39036108.12209669,43446156.476840846,3706991473276902.5,60885067.7364894,49313117.35816652,4713979189650183.0,68658424.0253895
25218621.008861825,1538834596048525.8,39227982.309169635,42053175.69519344,3526676634061463.5,59385828.562557444,51515961.63848414,4950652122270283.0,70360870.67589687
24101482.54554882,1464387079825432.8,38267310.85176267,43785647.103240974,3829475908732575.0,61882759.382016696,49553556.68994232,4620136377026397.0,67971585.070722
24840716.28266498,1497102521361629.0,38692409.09224481,40475045.00437439,3325164087157288.5,57664235.77190015,52144514.919412754,4903883287169415.0,70027732.272075
24889167.352343954,1529871571329666.5,39113572.72520201,43221065.85630429,3779254081538859.5,61475638.114125006,51356079.57899914,4757783284589695.0,68976686.52950571
24910156.691668134,1522702427062762.2,39021819.88404388,42309361.08596681,3589053129279992.5,59908706.62332807,50484881.88941864,4764157392543958.0,69022875.86404929
25359684.108084276,1526680062114939.8,39072753.449365966,43331107.91898029,3653949872876593.5,60447910.40951369,48830139.410508715,4522529436069589.0,67249754.1710718
24381163.70307003,1526537505641531.8,39070929.16276156,41042758.99163534,3344584851995161.5,57832385.84041957,50993550.54035648,4801914073199562.0,69295844.55939303
25238508.30274499,1518999113320937.0,38974339.164647,42647496.93895003,3569735072922401.0,59747259.96162838,49089587.00952676,4643227783168715.0,68141234.08897667
24438058.745428108,1532866667294719.8,39151841.17375222,43653782.313057646,3713419722513087.0,60937834.901751205,50208479.369112775,4584902318422230.0,67711906.76994874
25041183.587575182,1493595702391774.0,38647065.89628473,42354171.70329416,3469906697174906.0,58905913.94057906,47948021.950366616,4286804830729731.5,65473695.71614032
25334795.78053966,1522899554912474.0,39024345.66924184,42972717.650862575,3678455556287348.5,60650272.516183704,47551592.87676624,4346286915446260.5,65926374.96060481
25173383.83598336,1529625776184515.5,39110430.529265665,45420645.02825346,3929311499423395.0,62684220.49785253,52730527.513331555,5029380973933631.0,70918128.66914658
24950645.607094374,1547666052120043.0,39340387.03571742,42567962.469532475,3552490932648068.5,59602776.215945415,48877668.00279876,4371324112995842.5,66115989.843575984
25228128.487003565,1502808054680606.8,38766068.34179353,43991739.293698885,3726381327305796.5,61044093.30398639,51390593.509922594,4735185755569036.0,68812686.00751634
24570017.743196562,1516257621040664.2,38939152.803324625,41642595.73643812,3337225534031224.5,57768724.53180202,53500979.61811479,5163180791005255.0,71855276.70954482
24523883.217640586,1488723275618131.8,38583976.928488486,42738782.82052124,3581384786790716.5,59844672.167125426,50260661.01586351,4856785139908429.0,69690638.82551536
24751855.513656616,1503866804914186.0,38779721.56829115,42757277.14980939,3715958333890626.5,60958660.86037838,51231282.349500865,4768796815260327.0,69056475.54907742
25003021.355169807,1508147813190234.5,38834878.82291169,43686412.151356794,3822706537248354.0,61828040.05666324,49015728.71218931,4567421514561854.0,67582701.2967213
24667920.43060102,1502561466950560.2,38762887.75298559,43808060.569332905,3786242336427781.5,61532449.459027566,46704384.31086585,4248170401782502.0,65177990.163724
24950486.11468089,1491646810377271.8,38621843.694692664,42687155.059211895,3596042560983384.0,59967012.273277245,49660418.09986179,4682524706400945.0,68428975.63460194
24802371.073514663,1501530583093414.0,38749588.166758806,40956414.07182968,3515892867590007.5,59294964.94298658,48730070.26837479,4532547252154827.0,67324195.14672884
24125469.590683233,1493007003999211.8,38639448.805582255,40149991.45070802,3339189434060626.0,57785719.98392532,50133603.03319796,4675818063544407.0,68379953.66731691
25004884.58253874,1504951409183815.8,38793703.21564849,40188556.367441095,3383473493525774.0,58167632.696593165,47600347.18856581,4359943041140243.0,66029864.76693893
24340265.40896337,1483115606794893.0,38511240.00593714,43697178.28192789,3724755107927083.5,61030771.8116614,49731782.51047255,4530140965168844.0,67306321.88114905
24724218.45425674,1475925417995378.2,38417774.76631589,42285113.775661245,3499324921246072.5,59155092.09904142,48898546.665173374,4373809282637378.0,66134781.18688666
24624746.721079398,1509024285121540.5,38846161.78107614,42989712.40175969,3651184383824371.0,60425031.10321393,50040324.33961999,4760296640146490.0,68994903.00121082
24618163.80088712,1489687150529040.2,38596465.51860727,43299049.21884535,3788029633782134.0,61546970.95537793,48953664.71716119,4421840924169481.0,66496924.17074252
24661490.871271785,1508877754869035.2,38844275.70272144,38736666.435384594,3113472984835835.5,55798503.42828054,51345705.256824225,5014503768066359.0,70813160.98061404
25158606.288478907,1521143257425389.5,39001836.59041443,41665556.79331066,3389237902336420.5,58217161.57918059,47416102.72438189,4287782841205898.5,65481164.01840989
