target_rmse,target_mae
1097082.2166399374,822727.7541863028
1201233.929617651,779442.7171174436
1225312.3560390654,927517.9062847488
1219434.9992437016,909096.5258123281
1242190.4244750473,910480.7696344475
1491022.6174790221,964002.4930158394
1108195.5991859932,801143.4289855722
992850.473888067,767361.6161825649
1879962.3155851145,1031419.2866205212
1156848.5500901937,855115.7980790222
1109211.6123485775,819375.5657500954
1446730.124109972,848738.3967618133
1433901.4889319034,883692.0239832028
1244222.4964700583,874634.3838756527
1971377.0865573091,1073113.1841299047
1536852.287057219,1046782.840890193
1463671.0619904299,976712.407054375
1127040.1940664253,838183.1901031685
933341.8237374366,760921.064722855
1276087.930358918,933601.2814650291
1488192.2658754482,809789.2789430702
1378176.9085123434,990099.724470621
1007834.5468671616,762276.0366238306
1348188.3823967131,813067.9544431106
951487.8415149454,687877.7037349072
1337965.012173559,933423.6157402227
1258429.1084482714,804562.1011051598
989689.4380977008,788620.34716217
1391684.1035166278,975363.6321464105
1161011.4273422714,844242.0434350185
1237952.5061374165,932700.5660790077
1061291.3082958,783625.0695249706
912878.2550857646,646109.9258829175
1129214.5198734435,832372.9269365087
1113890.506978782,789236.9571164581
1139181.616000749,858392.5036647492
1022122.8535643526,776846.9752322739
1296405.7704610256,948717.4552891942
1275955.6739966772,823522.1554015129
1810835.2501694325,936871.0965878017
1285781.547487713,979326.0751924745
1068794.2912038565,823424.4865170601
1151365.122950106,793344.1450530223
1049441.0814114758,773482.7811774007
1337595.213002197,870613.2447950874
1160796.2649622357,799827.1034337833
1164728.8158335856,808968.1121287199
1327298.9540463327,922821.4791773367
1355579.9513838317,921778.8901527469
1345574.3903620176,876552.5710925009
1087147.0219566803,861785.4996543152
1347363.3191177263,863043.6625553161
1015579.1735373928,774880.1375173661
909487.718088394,746793.6842385539
1533766.799025386,969011.8950067526
1091959.5609445155,836411.9138475594
1902544.9796248095,1045010.448650024
996926.280343576,745128.7384483552
933748.2716752595,731617.808641488
1226445.517016812,783506.5199139022
1597139.5162679416,995991.7177683524
967543.147240414,780335.8447103938
998424.9429864881,749692.1826792716
1035777.025750269,795291.0460586561
916822.3538663236,662920.7139482254
1187868.496807086,856179.5835097242
1254308.6129815383,850575.1311275617
1183607.2687020397,812897.9832773003
1314533.111022962,895140.5807023082
1103012.487465908,828200.317388184
1171369.2661187334,853699.2171626833
1266003.7282460693,877567.0513008034
1405526.5573342517,876385.1948400957
1385461.200880889,907192.8042766579
1666035.1904167375,1019049.5812898863
1026698.0199800753,788699.4932998025
1799410.893687142,1100286.676494593
1461093.643839285,1031782.9139554821
920191.9576871308,751033.7173699407
1006535.5578092063,774219.131132322
1984127.8540759368,1168153.2935767553
1202404.2842425427,833009.4909046236
1032070.0331705482,788384.2700739373
1504274.1519766937,821268.6367170975
1119781.0672669902,837357.5529016221
2100412.3797341264,1149452.9679884138
1185614.8144196793,864126.7159733981
1053597.1126816508,809499.6140945774
967518.1342198715,735214.1218624267
1014255.7251322825,759285.6731500807
1011362.0226379911,762274.8747462734
1375189.6980639761,908607.1097907437
1071386.5945857968,775645.2577236511
1417746.325025899,965144.8953776013
1049850.6219659934,717441.6080580648
1283533.2351423178,872844.1306366808
1066287.043992513,807460.7250157313
1256201.4797355423,847560.5282020423
1344026.4683385326,883800.4944821581
997040.6916876531,746228.2616956072
