source_accuracy,source_precision,source_recall,source_f1,target_accuracy,target_precision,target_recall,target_f1,trans_target_accuracy,trans_target_precision,trans_target_recall,trans_target_f1
0.9,0.8571428571428571,0.96,0.9056603773584904,0.8958333333333334,0.88,0.9166666666666666,0.8979591836734694,0.8791666666666667,0.8760330578512396,0.8833333333333333,0.8796680497925311
0.945,0.908256880733945,0.99,0.9473684210526316,0.9,0.8809523809523809,0.925,0.9024390243902439,0.8833333333333333,0.8833333333333333,0.8833333333333333,0.8833333333333333
0.895,0.8495575221238938,0.96,0.9014084507042253,0.075,0.044642857142857144,0.041666666666666664,0.043103448275862065,0.1,0.038461538461538464,0.03333333333333333,0.03571428571428572
0.94,0.9074074074074074,0.98,0.9423076923076924,0.9166666666666666,0.8968253968253969,0.9416666666666667,0.9186991869918699,0.9166666666666666,0.8968253968253969,0.9416666666666667,0.9186991869918699
0.925,0.9047619047619048,0.95,0.9268292682926829,0.10833333333333334,0.08771929824561403,0.08333333333333333,0.08547008547008547,0.09583333333333334,0.06306306306306306,0.058333333333333334,0.0606060606060606
0.95,0.9245283018867925,0.98,0.9514563106796116,0.8875,0.872,0.9083333333333333,0.889795918367347,0.8875,0.872,0.9083333333333333,0.889795918367347
0.915,0.8807339449541285,0.96,0.9186602870813397,0.9,0.8809523809523809,0.925,0.9024390243902439,0.875,0.875,0.875,0.875
0.95,0.9245283018867925,0.98,0.9514563106796116,0.85,0.8620689655172413,0.8333333333333334,0.847457627118644,0.85,0.8620689655172413,0.8333333333333334,0.847457627118644
0.925,0.8828828828828829,0.98,0.9289099526066351,0.9166666666666666,0.9098360655737705,0.925,0.9173553719008265,0.9208333333333333,0.9173553719008265,0.925,0.9211618257261411
0.92,0.8888888888888888,0.96,0.923076923076923,0.9041666666666667,0.9145299145299145,0.8916666666666667,0.9029535864978904,0.9,0.9137931034482759,0.8833333333333333,0.8983050847457628
0.925,0.8899082568807339,0.97,0.9282296650717704,0.9041666666666667,0.8943089430894309,0.9166666666666666,0.9053497942386831,0.8833333333333333,0.896551724137931,0.8666666666666667,0.8813559322033899
0.9,0.8636363636363636,0.95,0.9047619047619048,0.8958333333333334,0.8625954198473282,0.9416666666666667,0.900398406374502,0.875,0.8571428571428571,0.9,0.8780487804878048
0.91,0.8660714285714286,0.97,0.9150943396226415,0.9125,0.8837209302325582,0.95,0.9156626506024096,0.9041666666666667,0.8818897637795275,0.9333333333333333,0.9068825910931174
0.92,0.875,0.98,0.9245283018867924,0.8916666666666667,0.8615384615384616,0.9333333333333333,0.8960000000000001,0.8833333333333333,0.859375,0.9166666666666666,0.8870967741935484
0.955,0.9252336448598131,0.99,0.9565217391304348,0.8833333333333333,0.8770491803278688,0.8916666666666667,0.884297520661157,0.875,0.875,0.875,0.875
0.955,0.9252336448598131,0.99,0.9565217391304348,0.85,0.8620689655172413,0.8333333333333334,0.847457627118644,0.8541666666666666,0.8695652173913043,0.8333333333333334,0.851063829787234
0.905,0.8521739130434782,0.98,0.9116279069767441,0.8958333333333334,0.8925619834710744,0.9,0.8962655601659751,0.8625,0.8918918918918919,0.825,0.8571428571428571
0.935,0.9065420560747663,0.97,0.9371980676328503,0.9,0.875,0.9333333333333333,0.9032258064516129,0.8958333333333334,0.8861788617886179,0.9083333333333333,0.897119341563786
0.925,0.8761061946902655,0.99,0.9295774647887325,0.8833333333333333,0.8770491803278688,0.8916666666666667,0.884297520661157,0.8666666666666667,0.8793103448275862,0.85,0.864406779661017
0.94,0.9150943396226415,0.97,0.9417475728155339,0.8875,0.872,0.9083333333333333,0.889795918367347,0.875,0.875,0.875,0.875
0.925,0.8828828828828829,0.98,0.9289099526066351,0.8958333333333334,0.88,0.9166666666666666,0.8979591836734694,0.8875,0.8842975206611571,0.8916666666666667,0.8879668049792532
0.925,0.897196261682243,0.96,0.927536231884058,0.9125,0.8837209302325582,0.95,0.9156626506024096,0.9041666666666667,0.8818897637795275,0.9333333333333333,0.9068825910931174
0.95,0.9166666666666666,0.99,0.9519230769230769,0.8416666666666667,0.8360655737704918,0.85,0.8429752066115703,0.8291666666666667,0.8376068376068376,0.8166666666666667,0.8270042194092827
