target_mae,target_mse,target_rmse,source_mae,source_mse,source_rmse,trans_source_mae,trans_source_mse,trans_source_rmse
2.056098527889715,6.351426978673131,2.520203757372235,19.933128168749988,484.95331804598345,22.021655660871264,7.206953572692122,76.83430365218484,8.765517877010168
2.083716066336713,6.5583707283767945,2.5609316133736946,21.257627400118558,523.0310126284,22.869871285785585,6.890401637534306,68.34045633124971,8.266828674361754
2.1213378529129345,6.743685517378541,2.5968607042693956,19.458785781607705,461.5347544399238,21.48335994298666,7.036533039079657,70.81171333492938,8.4149695979801
2.035723617651164,6.356147303867471,2.5211400801755284,20.458472751151465,497.6236361384959,22.307479376623792,7.220002579299559,76.16790668227281,8.727422682686614
2.201244285965602,7.323554924233688,2.7062067408521635,18.37805158622184,403.6671609180418,20.091469854593562,6.911519531937236,68.19366870004718,8.257945791784248
1.9925130708666263,5.941072794900381,2.4374315979941636,19.087586980181833,430.9679181362004,20.759766813146058,6.780213475755191,65.59312563176279,8.098958305347843
2.151139042424011,6.8822742035850135,2.6234088898959333,20.255907615919625,491.6029318863555,22.17212059967101,6.812783738668255,71.40238752483387,8.449993344662104
2.117340794341525,6.86977032225215,2.621024670286823,20.578255820686024,500.2356882953598,22.36594930458709,7.072398896668605,68.53364025393803,8.278504711234875
1.7433435766430696,4.992052139451588,2.2342900750465655,19.752055556241817,465.83533322143836,21.58321878732267,6.723357505637147,68.76049934713944,8.292195086172264
2.2057653632092924,7.41542668794978,2.723128107149897,22.16353537275236,571.7898768624682,23.912128237830863,6.635427761739086,63.45982540684383,7.966167548253289
1.8741036801113777,5.3317754332557215,2.309063756862448,16.936062142960036,353.1180319019016,18.7914350676552,6.69391285775061,66.35377889079831,8.145782889986592
1.9172514520372683,5.562719244686886,2.358541762336823,20.04141870061349,473.6878911315674,21.764372059206472,6.922501158208609,68.6493617477792,8.285491038422478
2.0985332143905335,6.809740918688269,2.6095480295806532,20.162489776921927,484.8241677299569,22.018723117609635,7.103523422432407,73.97126132695239,8.600654703390457
2.193275406648655,6.8751134245660985,2.6220437495522644,20.97001128222045,522.8217168774089,22.865295031497165,6.7681314081737,70.47029186888548,8.394658532000303
2.2239913869273127,7.241835893223653,2.6910659399620167,18.5482220288706,409.51619554231416,20.23650650538067,6.6022168403260695,64.75768016254094,8.047215677645339
2.127722914869059,6.75405424535151,2.5988563341115087,20.688766520911628,513.2304602895537,22.6545902697346,7.047583301967257,70.75364869791777,8.41151881041217
2.5063533041946466,9.787318746101482,3.1284690738604852,17.079660605572908,360.4934241220434,18.986664375872962,6.85137389873344,68.24627026844423,8.26113008422239
1.9472099788652721,5.534262778974931,2.352501387666951,19.759970521525336,455.5955347133087,21.344683991882118,6.755765754000577,65.15674953430897,8.071973088056536
2.265603998150817,7.670629336448037,2.7695901026050835,21.912967175828605,565.7129858980363,23.784721690573473,7.119020404468005,72.7674143750642,8.530381842277883
2.162466046208845,6.641261328144109,2.5770644788487753,20.8792558389317,515.5534419105041,22.7058019437875,7.2133191429137815,72.2695776496014,8.501151548443387
1.9805391047953569,5.995473715418991,2.44856564449863,20.377421518818156,497.9943126531792,22.315786176005073,7.313701363106753,76.40834526632621,8.741186719566526
1.8879415798010397,5.533483563520622,2.3523357675979466,21.304569813718985,526.5836228034008,22.94740993670965,6.71126376110194,69.03490262388948,8.308724488385055
2.2853141932378884,7.445964510803804,2.72872946823312,23.530278987579273,645.2680103047951,25.402126098120117,6.804556674109699,67.40307921045256,8.209937832313503
2.062271960076692,6.244272535930033,2.4988542446349356,20.646378007248195,500.15454838486414,22.36413531493816,6.333209513189202,62.173026473555076,7.884987411122168
2.2659817515057306,7.303473181978538,2.702493881950251,21.685451329574157,554.8258300591716,23.554741137596302,6.824504994507301,69.54774117980214,8.339528834400786
2.110276295174407,6.506653329857889,2.550814248403417,21.789471964110877,560.124605462952,23.66695175688986,7.030134004656446,71.77242115254724,8.471860548459661
2.1484714380251626,6.748627759534849,2.5978121101293774,19.256816073445165,447.8147197026078,21.16163320026618,7.585468924099219,81.29209899714566,9.016213118440893
2.081014665173536,6.6667276651714635,2.5820007097542526,20.685590519194736,501.11137770570735,22.385517141797447,6.659711633489193,63.31103345745228,7.956823075666084
1.9880202044676678,5.7113191618806045,2.3898366391618913,20.093291483504412,483.41709519640756,21.986748172397107,6.136756220224872,56.99259743733225,7.5493441726637585
2.0285855782270756,5.882435678796711,2.4253733071007257,19.784452502432497,458.83332915391355,21.420395168014842,6.206610745796946,57.33770172586157,7.572166250542943
2.0560825619214844,6.592936883585536,2.5676714905893894,19.902985893592792,472.2874333348001,21.732175071418876,6.7365432267407215,67.00098736022031,8.185413084274996
2.0910770012698885,6.7617537193036625,2.6003372318419897,22.593761537785525,584.990466153244,24.186576156067318,6.941075779165962,68.97167454214893,8.304918695697685
1.5951423702739418,3.719028773962469,1.928478357141316,22.76261471429054,604.6288112287957,24.58920111001567,6.708077874558559,63.701385687371626,7.981314784380555
2.18466585922889,6.877751690351815,2.6225467946924828,21.455256396963076,529.8918950308431,23.019380856809402,6.9002515039597005,67.89034422529724,8.239559710645784
1.953287288730694,5.670666056768807,2.3813160346264013,19.071845381256303,424.25055104228215,20.597343300588115,6.589123539489593,63.381121268720335,7.961226115914579
2.1852919288147783,7.07768061713378,2.660391064699658,20.008230138143997,471.62708691620674,21.7169769285738,6.755798828942291,68.96652210130235,8.304608485732626
2.034039114152291,6.370230046023671,2.5239314661899344,20.35249294314012,493.27169780897,22.209720795385294,6.59599099408264,66.10183633024714,8.130303581678064
1.9237856558933846,5.6147314818242275,2.3695424625493056,17.625551103313526,379.6950688777893,19.4857658016766,6.69658935832753,67.89404040050364,8.239784002053916
1.9832695958003193,5.793228242497809,2.4069125955251907,20.545301351498434,493.36007900036213,22.211710402406254,6.932401965928698,68.24290096029343,8.260926156327354
2.0568614540817025,6.434095387687283,2.5365518697017184,20.91524620912842,520.1582261375894,22.806977575680417,7.032729469918843,71.00345870588045,8.426355007111939
1.9529193553405537,5.683200881355673,2.383946492972456,19.453793699675465,443.38915126053615,21.056807717708214,6.49952335240687,61.6880283887144,7.854172673726648
2.0898368625968824,6.712974134200953,2.5909407816854775,20.63762748609332,501.89908439052533,22.403104347177543,7.126149966449946,70.19056026216079,8.377980679266383
1.9462028779784637,5.664938709457489,2.38011317156506,21.4123452755552,547.1196779166821,23.390589516228147,7.2842340741806275,74.50755761832451,8.631776040788159
2.063714803991781,6.687072754626175,2.5859375001391998,20.871031314288633,518.2271613428508,22.764603254677002,7.281815439266147,75.47973722488304,8.687907528564232
1.9846171569245947,6.203797807966039,2.490742421039566,19.93580697424752,474.9431071566393,21.79318946727714,6.984471048877862,70.12012235216842,8.373775871861417
2.0676175968112407,6.355972962420664,2.5211055040241104,19.500760829408232,455.9551503529643,21.35310633966319,6.718536229932734,62.62997471107701,7.913910203627346
1.9665075268627121,5.91713247630836,2.432515668255471,19.200425505466146,442.4272778295198,21.03395535389195,7.188115300103566,73.12395340263693,8.55125449291722
2.131361877816586,6.598188477649506,2.5686939244778673,20.6087416649472,508.7205068075729,22.554833335841188,7.049097836709043,70.18268641570282,8.377510752944625
1.9835804498859235,5.867525558819459,2.422297578502579,21.183916672586125,534.3635558806618,23.116304978968024,6.5231028223425565,63.259932291839895,7.953611273619041
2.0267710447229286,5.991493416516523,2.44775272781311,19.877045593257957,474.2443091400782,21.777151079516305,6.604779617629338,64.18863435047585,8.011780972447752
1.9480771893493214,5.861603674956631,2.4210749007324477,18.533930294794576,414.99914883025747,20.37152789631297,7.036247019440226,67.7781732323357,8.232750040681164
2.1065386385304783,6.479222751014431,2.5454317415743897,21.149703168834442,514.6459859007967,22.68581023240732,6.858824213520266,68.40694352464651,8.27084902078659
2.0201993804719933,6.332027724589921,2.516352066899606,20.59735728661097,498.521877279987,22.327603482684545,7.073563122376126,73.6298448817181,8.580783465495333
2.021898095439457,6.3661838158662665,2.5231297659585934,20.45989308051538,489.88361287356446,22.133314547838616,6.555538071625945,62.863999123724255,7.9286820546497045
2.1086864507991896,6.774487999721887,2.602784662572355,18.11028648856763,397.52773921962614,19.93809768306962,7.171532835399736,72.17176926666245,8.49539694579732
2.3028559181743313,8.040244862976317,2.8355325536795233,24.89184184731623,717.166036807852,26.779955877630794,6.677870602209465,66.59624941318192,8.160652511483498
2.119930400860632,6.59225182682896,2.567538086733858,19.30225914490118,444.8128736522622,21.09058732354939,6.88713401576881,68.824311051008,8.29604189062519
1.8285794336519976,5.228060462064408,2.286495235521913,19.030170719620546,437.84764812053186,20.924809392692968,6.719436343898559,67.3305380674737,8.205518756755948
2.1189491832153453,6.933908802133935,2.6332316271330813,20.10107243759522,483.1632235156061,21.980974125720774,7.2665268805676755,77.40042262554262,8.797750998155303
2.0391549123718145,6.090428513798386,2.4678793556003473,20.345843194041002,490.6038355797853,22.1495786772522,7.448723234276619,78.59926403236761,8.865622596996085
2.173612535443577,7.067731042027927,2.658520461088823,22.15483961105199,584.989876386045,24.18656396402856,7.064168299598569,70.36529597279534,8.388402468455798
2.1455369265444615,6.583341693321731,2.5658023488417285,19.663992777893636,461.47562421309783,21.481983712243565,6.705838176955179,63.5839385299551,7.973953757701075
2.055193361670254,6.422437056584033,2.5342527609897227,19.848614607120233,471.20429888511535,21.70724070178233,6.850062551392497,68.08134249379601,8.251141890295914
2.097548844548747,6.827394642512574,2.6129283653618547,19.62071038669033,457.81111457512543,21.396521085800966,7.231987779714109,70.52406986870186,8.397861029375388
1.9916072838612118,5.961130444947964,2.4415426363158117,20.079651880107356,481.7808019940157,21.94950573461771,7.085291657827845,74.32067617098505,8.620944041750013
2.167733413058183,6.770576997108295,2.6020332428907005,21.217128359586464,519.1451737906166,22.784757488079975,7.069929534676501,73.41272542279019,8.568122631171322
2.1170330784407705,6.517795922582765,2.552997438812418,20.09441325562109,476.86556817293075,21.837251845709222,6.980439682561364,72.77940255663351,8.531084488893162
2.0151251944579744,6.181636548664506,2.486289715351875,19.602393665330407,466.8447865847752,21.606591276385434,7.1155760508108905,70.51690184181722,8.397434241589345
2.1024425909699342,6.488853286822226,2.547322768481102,20.607749721283334,502.03006679459685,22.40602746571995,6.97057815918105,72.50356692938293,8.514902637692513
2.0301239012380834,6.188195991282614,2.4876084883443,19.820646185632338,455.9912598631391,21.353951855877614,6.470028682649012,64.1721576032201,8.01075262401855
2.0335593399304943,6.374600447263363,2.5247971101186257,20.932303008981904,511.3942496113592,22.614027717577407,6.850659141455153,67.48444295990656,8.214891536709816
2.094821066856238,6.474895430751365,2.544581582647993,19.57772649356009,455.42378779230035,21.340660434773344,7.20944499564594,73.36255041259663,8.565194125797538
1.923775045804639,5.428321558844032,2.3298758676899576,19.034915498374183,432.0549870372529,20.78593243126834,6.624502892988465,64.6459286403014,8.040269189542188
2.0716984629848803,6.273630174191117,2.504721576181895,22.89550020336972,617.6955814812073,24.853482280783258,6.836294427015053,68.80896867379273,8.29511715853325
1.9938454792085618,6.109680803946567,2.4717768515678284,17.573813057526568,377.83512058245304,19.437981391658266,6.586408888106718,61.97514711749893,7.872429556210645
1.9884547534420087,5.78198373081022,2.4045755822619133,19.17244903281902,436.96162846303383,20.903627160448348,7.022326816286239,70.36307694972682,8.38827020009053
2.152488796593675,6.864680289451036,2.6200534898072285,21.09577794710743,535.4705437792666,23.14023646766097,7.00604813349517,69.95641499395582,8.363995157456502
1.8865937879312402,5.483331937906717,2.3416515406666973,20.705099956438605,504.6568206798076,22.464568116921537,6.700534855868538,67.208370126624,8.198071122320421
1.957447697094991,5.913082260134277,2.4316830097967697,19.8998182113948,457.88949628997256,21.39835265365006,7.226640880400482,73.48946465325227,8.57259964382172
2.1338531655770003,6.619149594993025,2.5727708011000563,18.360616843731464,393.7780177013717,19.843840800141784,7.365913437794148,75.28757030518453,8.676841032609998
2.0240680480376945,6.208574627308992,2.4917011512837957,19.28448095074394,451.6213362632061,21.25138433757213,7.342622467808451,78.76130989992272,8.874756892440644
2.1249701623745803,6.724191987408572,2.5931047004331647,18.651448506728666,418.42244505014,20.455376922710077,7.194623676393402,77.77973837256661,8.819282191457908
2.0305197937701407,6.239464969673396,2.497892105290658,18.874565301352305,422.1397678389302,20.54604019851344,6.7353232569541985,68.43141368361883,8.272328190033253
2.1958690802545915,7.136304664689019,2.6713862814443403,19.48069857507751,461.73587578962133,21.48804029663062,6.988321665467317,71.71452579435494,8.468442938011387
2.091014913577883,6.627591202087102,2.5744108456280057,20.546562662580502,498.4877158720081,22.32683846566746,7.217829133755014,74.65763325580515,8.640464874982431
2.6194775108986748,10.473200241902031,3.2362324146918175,22.45970658326851,589.186589075024,24.27316602907466,6.965599787946541,69.40941432805258,8.331231261227392
2.0912975627854284,6.594025931400039,2.5678835509812434,19.66280698478477,463.4462295176142,21.527801316381897,7.281692598644696,77.02627594826181,8.776461470790025
2.2074614652857836,7.645560525276787,2.765060672982925,20.67615269128966,503.2490136978419,22.43321229110628,6.866009159758719,67.39892852256328,8.20968504405396
2.099412073765144,6.50001008354382,2.549511734341268,20.458156353827313,504.03631903826886,22.450753195344447,6.684847945600185,66.22644665606626,8.137963299011998
2.34347606870452,8.6761469430466,2.945529993574433,20.182107010859877,487.251792325172,22.07378065319061,7.161915719925222,73.03122468923257,8.545830836684784
2.168689500910346,6.8898009998067735,2.62484304288976,21.72864481051533,541.554291603525,23.271319077429304,6.828262024146878,67.56929248004185,8.220054286927907
2.114310167251046,6.582439747830644,2.5656265799665086,20.2930019230985,489.68627150322834,22.128856082121107,6.602546213192598,64.10542605209484,8.006586416950412
1.9704515066775343,6.097356863481265,2.469282661722077,20.466917047752364,486.4322370813854,22.055208842388804,6.8570685820090524,70.77585387978635,8.4128386338849
2.098070804502465,6.482458248782594,2.546067212149474,19.51043463089386,450.5927263431677,21.227169532068277,6.789431725109774,69.59747299600754,8.342509993761322
2.1628726969267102,6.986633388266535,2.6432240518477683,19.997944825333754,475.4349462802101,21.804470786520138,6.5902111091182505,61.608303978380704,7.849095742719712
2.0099636408971873,5.822988355999414,2.413086893586597,21.790308983625287,556.9332566983786,23.599433397825013,6.9818301409121375,71.72628357236655,8.469137120885843
2.0463090856526693,6.324246226527542,2.514805405300287,20.6826806255743,499.53691263562575,22.350322428001476,6.878527196907307,69.32942747647368,8.326429455443293
2.035791346276249,6.149691160402845,2.479857084672995,18.98839458114339,433.4409026749693,20.819243566349122,7.2155679898802045,75.13878985578924,8.668263370236811
2.1278176851692114,6.581076905140724,2.56536096975469,20.952007828005105,504.9426069303873,22.470928038921475,7.03105916023988,72.7341375865623,8.528431132779481
2.1588747519624047,6.614572180443163,2.571881058766747,20.573785303234793,490.06095485280804,22.13732040814353,6.551199481082562,62.061741718040025,7.8779275014460515
