5.032139486736721956e-01 -1.017982972992791169e+00 8.267453246646456755e-01 -1.290491508113013275e+00 -9.361940423647562293e-01 1.335345506668090820e+00 -4.236218068334791642e-01 -1.220726188686158953e-01 2.030438317192925446e+00 -1.395467016432020424e+00 -1.323525748319095974e-01 1.784321188926696777e+00 6.990652249919043770e-01 -1.120908849769168381e+00 -5.054536759853363037e-01 -1.183113182584444728e-01 9.742407666312323522e-02 -5.468326210975646973e-01 4.788435200850169049e-01 1.097148729695214264e+00
-7.088651259740193396e-03 -7.307104435231950856e-02 1.004423684544033524e+00 -1.664584199587504143e+00 -2.019811444812350754e+00 1.245973918173048256e+00 -1.094059503740734574e+00 -4.702308211061689835e-01 1.751962151792314293e+00 -9.712502492798699150e-01 2.332750186324119568e-01 2.064683000246683608e+00 2.303485141860114327e-01 -7.651527623335520056e-01 -1.381103588475121491e+00 -3.992836053172747479e-01 3.869988984531826381e-01 -7.334308193789588204e-01 5.742445695731375199e-01 9.271321826510958708e-01
6.519644856452941895e-01 -5.179494089550442659e-01 7.401875427199734458e-01 -1.747089591291215660e+00 -1.350092569986979241e+00 1.026452806260850670e+00 -7.426445252365536653e-01 -6.634443998336791992e-01 2.250492612520853530e+00 -1.584822244114346024e+00 6.487466668089231225e-01 1.379226552115546234e+00 6.217041280534532088e-01 -9.646762145890129814e-01 -1.175592376126183503e+00 1.071549935473336129e-01 8.194612529542710799e-01 -3.203801876968807583e-01 3.529025134113099593e-01 9.300206965870327913e-01
-7.885730101002587367e-02 -6.113417281044853935e-01 7.916800975799560547e-01 -1.110976265536414154e+00 -1.390479207038879395e+00 9.535111255115933382e-01 -6.182435544000731698e-01 -6.594504151079390031e-01 1.488396909501817467e+00 -1.410515712367163665e+00 -1.330292257997724714e-01 1.446864777141147140e+00 6.099647478097014464e-01 -1.014128473069932701e+00 -9.052915275096893311e-01 -1.954651210043165388e-01 8.757928676075404928e-02 -5.129574255810843697e-01 5.306333965725369417e-01 8.535207609335581092e-01
-2.654684914482964564e-02 -4.007116721736060372e-01 7.463590544131066817e-01 -1.343034181329939125e+00 -1.713025536802079918e+00 1.622607072194417244e+00 -1.010533177190356735e+00 -3.238592644532521381e-01 1.632056646876864914e+00 -9.785154461860656738e-01 -2.617723577552371478e-02 1.926281717088487389e+00 7.756675680478414270e-01 -8.946843445301055908e-01 -8.032903803719414482e-01 -2.690189348326789132e-01 -8.657503790325588033e-02 -5.847343371974097481e-01 5.579861187272601164e-01 1.092862248420715332e+00
5.430164403385586702e-01 -5.753366185559166679e-01 1.139960414833492752e+00 -1.498820397588941811e+00 -1.560424195395575531e+00 1.175683240095774407e+00 -4.988386134306589947e-01 -3.116026454501681919e-01 1.761133074760437012e+00 -1.625516070259942047e+00 4.645620501703686123e-01 1.882326781749725342e+00 3.116585773726304187e-01 -9.541282786263359794e-01 -1.353688850998878479e+00 1.405583620071411133e-01 6.107181939813826066e-01 -3.168023096190558663e-01 7.784299436542723161e-01 1.018293711874220131e+00
2.085114609864023028e-01 -6.283314393626319161e-01 1.205542286237080818e+00 -9.265336791674295691e-01 -1.899912999735938079e+00 1.248703294330173019e+00 -7.500125202867720109e-01 -7.642999953693813131e-02 1.451242460144890778e+00 -1.048017111089494469e+00 3.375280987885262984e-01 1.403965062565273758e+00 9.163992603619893762e-01 -5.301487437552876436e-01 -5.206445124414231795e-01 -2.269650830162896205e-02 2.228568407396475382e-01 -4.689585301611158830e-01 8.328202764193216590e-01 8.865442540910508651e-01
-7.949849218130111694e-02 -1.078068865670098297e+00 6.799213671021990812e-01 -1.635952101813422210e+00 -1.377519932058122398e+00 9.952981604470146904e-01 -7.910644147131178361e-01 -4.174705834852324715e-01 2.033487968974643234e+00 -1.713700625631544350e+00 1.619277141160435085e-01 1.574016239908006431e+00 7.874432984325621110e-01 -9.344380431705050505e-01 -6.637561586168077010e-01 -4.553587569130791435e-01 -8.553574730952580307e-02 -4.356991599003474103e-01 -4.299687362379497890e-01 1.855780482292175293e+00
1.231610534919632821e-01 -6.022843155595991593e-01 1.049212177594502693e+00 -1.828214466571807861e+00 -1.641830974155002121e+00 1.244482497374216790e+00 -8.957778116067250940e-01 -6.821597781446244735e-01 2.026791612307230483e+00 -1.694380442301432366e+00 2.807907130983140487e-01 1.948735674222310310e+00 7.575585374401675454e-01 -1.150980306996239655e+00 -1.141187171141306633e+00 -1.417600512504577637e-01 4.749815298451317558e-01 -8.561482959323458708e-01 2.124916257129775277e-01 1.246101826429367065e+00
8.289346694946289062e-01 -1.574020004934734707e-01 1.198297656244701859e+00 -1.458498504426744224e+00 -1.859596040513780357e+00 9.326395334468947640e-01 -1.332039286692937141e+00 -2.952422839072015304e-01 2.002446426285637848e+00 -1.456381069289313324e+00 5.307935989565319979e-01 1.263288484679327972e+00 8.952983518441518518e-01 -9.139803581767611540e-01 -7.216904494497511369e-01 2.104637730452749503e-02 7.023706154690848580e-01 -3.234651386737823486e-01 2.618837902943293439e-01 6.561191317935785028e-01
8.313153104649649572e-02 -7.297679815027449113e-01 9.400852488146888009e-01 -1.495914926131566292e+00 -1.391818218761020187e+00 1.187592102421654694e+00 -4.979010977678828831e-01 -2.392217268546422415e-01 1.332000904613070968e+00 -1.016724867125352150e+00 4.321906103028191337e-01 1.938061065144009110e+00 3.316519227292802352e-01 -7.139316631688011894e-01 -1.062267634603712319e+00 6.490506149000591085e-02 3.766366044680277692e-01 -5.445438524087270471e-01 5.407060649659898299e-01 1.024850918187035553e+00
1.239354246192508335e-01 -3.959442045953538436e-01 5.508264766799079171e-01 -1.316754327880011566e+00 -1.455124908023410324e+00 1.141884598467085121e+00 -6.628056350681517106e-01 -4.881397816869947892e-01 1.446716209252675300e+00 -9.904140300220913851e-01 4.830830958154466170e-01 1.205070575078328377e+00 3.873410688506232491e-01 -6.774110893408457068e-01 -1.085686855845981125e+00 8.391716745164659597e-02 4.779660056034724103e-01 -5.185260805818769914e-01 5.174219210942586633e-01 7.409088015556335449e-01
3.062202764881981620e-01 -9.740126861466301689e-01 1.296991977426740883e+00 -1.911678645345899819e+00 -2.211421993043687806e+00 1.880698323249816895e+00 -8.995116816626654854e-01 -5.405540126893255692e-01 2.368159413337707520e+00 -2.171821541256374832e+00 3.876044154167175293e-01 2.241408917638990417e+00 7.734444683624638328e-01 -1.074143396483527191e+00 -1.153830137517717125e+00 -2.318377718329429626e-01 4.718586703141530170e-01 -8.574166364139981233e-01 9.499495294358994979e-01 1.010303404596116783e+00
4.617022441493140450e-01 -5.788208867112795142e-01 8.609336018562316895e-01 -1.394905394977993485e+00 -1.376429094208611481e+00 9.513841172059377405e-01 -4.417479038238525391e-01 -5.724869337346818465e-01 2.010899331834581361e+00 -1.590746800104777092e+00 -1.338487689693768912e-01 1.603024681409199959e+00 7.021077428427007217e-01 -9.541683197021484375e-01 -9.403063125080532991e-01 -3.806507661938667297e-01 6.006952656639946708e-01 -6.162575052844153634e-01 6.097502261400222778e-01 1.062770634889602661e+00
2.891856630643208637e-01 -9.451039367251925505e-01 6.182570192548964005e-01 -1.691860755284627205e+00 -1.258709735340542313e+00 3.413508004612392788e-01 -6.700718460811508903e-01 -5.274469819333817977e-01 2.258083661397298325e+00 -1.572375310791863434e+00 4.584823383225334892e-01 1.459536578920152428e+00 5.175145417451858521e-01 -8.409602840741475793e-01 -8.092962139182620085e-01 -3.345107924607064742e-01 6.503519184059567415e-01 -4.755144781536526088e-01 8.041621082358890726e-02 8.462800929943720130e-01
4.220897555351257324e-01 -3.771471993790732613e-01 1.042877427405781265e+00 -1.855580217308468338e+00 -1.865324934323628669e+00 1.360444075531429764e+00 -8.520982629723019564e-01 -5.211887558301290246e-01 1.887563440534803627e+00 -1.874860564867655510e+00 3.624866008758544922e-01 2.092208193408118255e+00 7.047187983989715576e-01 -1.159850186771816727e+00 -1.495145777861277336e+00 -5.059686717059877492e-02 1.034721228811475990e+00 -9.336297710736592981e-01 6.286502670910623092e-01 9.614527800844775429e-01
3.845424643821186428e-01 -6.955056091149648401e-01 1.045373486147986419e+00 -1.221775836414761063e+00 -1.559754967689514160e+00 1.017852836185031418e+00 -5.981258981757693327e-01 -4.478108717335594902e-01 1.830236262745327469e+00 -1.058005849520365471e+00 6.285584006044599992e-01 1.551126745012071373e+00 3.328957719107468738e-01 -3.218167506986194248e-01 -7.926758163505129851e-01 2.045420342021518345e-01 1.355498698022630510e-01 1.905274672640694389e-01 5.409943842225604094e-01 9.409004284275902519e-01
5.276213006840811681e-02 -2.514410085148281460e-01 6.247286266750760042e-01 -9.167986777093675155e-01 -1.112293892436557297e+00 1.072932746675279381e+00 -7.764357527097066614e-01 -4.841996166441175919e-01 1.357714348369174484e+00 -1.164340608649783615e+00 -1.912066340446472168e-02 1.095670276217990402e+00 3.227539807558059692e-01 -5.310002188715670091e-01 -9.862454815043343315e-01 -4.999398274554146815e-02 2.613304207722346173e-01 -4.438224699762132186e-01 3.847059624062644234e-01 4.902590099308226090e-01
8.091304128368695947e-01 -2.406525396638446446e-01 9.622334837913513184e-01 -1.618737525410122391e+00 -1.667248513963487389e+00 7.690114445156521761e-01 -9.225707484616173515e-01 -2.992906802230411167e-01 2.036384635501437668e+00 -1.586363659964667328e+00 6.416060129801431922e-01 1.506338066524929520e+00 7.522678491142060775e-01 -1.034062484900156731e+00 -1.250556376245286705e+00 -1.815669652488496530e-02 1.254946225219302658e+00 -6.467308335834078825e-01 6.548974298768572844e-01 6.970225324233373376e-01
1.539041267500983468e-01 -1.010492112901475670e+00 1.083959069516923668e+00 -1.591156416469150070e+00 -1.600672072834438797e+00 1.467293620109558105e+00 -7.342946247922049752e-01 -4.886639043688774109e-01 1.998293148146735199e+00 -1.944776131047142975e+00 2.476965785026550293e-01 1.787455240885416741e+00 9.621576037671830672e-01 -1.120677908261616951e+00 -1.176903777652316574e+00 -3.549677464697096330e-01 6.640955309073129920e-01 -6.808353530036078682e-01 6.285920805401272737e-01 1.416267699665493485e+00
2.470589843061235247e-01 -5.145452833837933504e-01 4.599956721067428589e-01 -1.498612430360582115e+00 -1.224861705468760498e+00 8.915126894911130639e-01 -7.129671672979990271e-01 -4.416683754987186794e-01 1.750500579675038582e+00 -1.087115496397018433e+00 3.845594657791985282e-01 1.514737728569242714e+00 9.758832090430789030e-01 -1.111137532525592331e+00 -9.001072181595696220e-01 -2.191076344913906460e-01 6.475813008017010652e-01 -3.584670225779215680e-01 6.898469494448767891e-01 6.997213429874844515e-01
5.612440241707696009e-02 -3.945159928666220894e-01 7.699236339992947542e-01 -1.229299207528432136e+00 -1.214284850491417878e+00 1.113333046436309814e+00 -5.436210152175691146e-01 -1.161657886372672172e-01 1.270066804356045242e+00 -8.201201988591088066e-01 -4.742327001359727956e-02 1.563424838913811676e+00 3.772519210146533242e-01 -9.328759974903531038e-01 -7.871388594309488562e-01 -3.435491704278522129e-01 1.508559866083992729e-01 -7.467379967371622351e-01 4.377728319830364589e-01 9.195843670103285294e-01
