target_accuracy,target_precision,target_recall,target_f1,source_accuracy,source_precision,source_recall,source_f1,trans_source_accuracy,trans_source_precision,trans_source_recall,trans_source_f1
0.9208333333333333,0.8854961832061069,0.9666666666666667,0.9243027888446215,0.765,0.7731958762886598,0.75,0.7614213197969544,0.745,0.7289719626168224,0.78,0.7536231884057971
0.9291666666666667,0.8992248062015504,0.9666666666666667,0.9317269076305221,0.86,0.875,0.84,0.8571428571428572,0.84,0.8207547169811321,0.87,0.8446601941747572
0.9333333333333333,0.9,0.975,0.9359999999999999,0.815,0.8247422680412371,0.8,0.8121827411167513,0.78,0.7692307692307693,0.8,0.7843137254901961
0.9583333333333334,0.9365079365079365,0.9833333333333333,0.9593495934959351,0.71,0.75,0.63,0.6847826086956522,0.68,0.68,0.68,0.68
0.9541666666666667,0.943089430894309,0.9666666666666667,0.9547325102880659,0.66,0.6702127659574468,0.63,0.6494845360824743,0.685,0.6907216494845361,0.67,0.6802030456852791
0.925,0.8923076923076924,0.9666666666666667,0.928,0.71,0.723404255319149,0.68,0.7010309278350516,0.68,0.6764705882352942,0.69,0.6831683168316831
0.925,0.8923076923076924,0.9666666666666667,0.928,0.705,0.735632183908046,0.64,0.6844919786096256,0.72,0.7075471698113207,0.75,0.7281553398058253
0.9458333333333333,0.9083969465648855,0.9916666666666667,0.9482071713147411,0.65,0.6704545454545454,0.59,0.6276595744680851,0.635,0.6285714285714286,0.66,0.6439024390243901
0.9291666666666667,0.8931297709923665,0.975,0.9322709163346613,0.805,0.7961165048543689,0.82,0.8078817733990147,0.785,0.7614678899082569,0.83,0.7942583732057417
0.9208333333333333,0.8854961832061069,0.9666666666666667,0.9243027888446215,0.695,0.7096774193548387,0.66,0.683937823834197,0.65,0.6470588235294118,0.66,0.6534653465346535
0.9333333333333333,0.9126984126984127,0.9583333333333334,0.9349593495934959,0.74,0.7448979591836735,0.73,0.7373737373737373,0.715,0.6972477064220184,0.76,0.7272727272727273
0.9083333333333333,0.8828125,0.9416666666666667,0.9112903225806451,0.785,0.7821782178217822,0.79,0.7860696517412936,0.725,0.7102803738317757,0.76,0.7342995169082127
0.9416666666666667,0.9076923076923077,0.9833333333333333,0.944,0.77,0.78125,0.75,0.7653061224489796,0.775,0.7619047619047619,0.8,0.7804878048780488
0.9458333333333333,0.9212598425196851,0.975,0.9473684210526315,0.82,0.826530612244898,0.81,0.8181818181818183,0.76,0.7407407407407407,0.8,0.7692307692307692
0.9375,0.9069767441860465,0.975,0.9397590361445783,0.71,0.75,0.63,0.6847826086956522,0.725,0.7142857142857143,0.75,0.7317073170731706
0.9333333333333333,0.9,0.975,0.9359999999999999,0.72,0.7444444444444445,0.67,0.7052631578947369,0.73,0.7254901960784313,0.74,0.7326732673267328
0.9458333333333333,0.928,0.9666666666666667,0.9469387755102041,0.75,0.7777777777777778,0.7,0.7368421052631577,0.7,0.696078431372549,0.71,0.7029702970297029
0.9375,0.9007633587786259,0.9833333333333333,0.940239043824701,0.68,0.7432432432432432,0.55,0.632183908045977,0.695,0.693069306930693,0.7,0.6965174129353233
0.9333333333333333,0.8939393939393939,0.9833333333333333,0.9365079365079364,0.795,0.8172043010752689,0.76,0.7875647668393783,0.73,0.7211538461538461,0.75,0.7352941176470588
0.9458333333333333,0.928,0.9666666666666667,0.9469387755102041,0.81,0.8163265306122449,0.8,0.8080808080808082,0.775,0.7522935779816514,0.82,0.784688995215311
0.9375,0.9069767441860465,0.975,0.9397590361445783,0.785,0.8,0.76,0.7794871794871796,0.74,0.7307692307692307,0.76,0.7450980392156863
0.9291666666666667,0.9186991869918699,0.9416666666666667,0.9300411522633746,0.745,0.7634408602150538,0.71,0.7357512953367875,0.725,0.7184466019417476,0.74,0.729064039408867
0.925,0.8805970149253731,0.9833333333333333,0.9291338582677166,0.745,0.7816091954022989,0.68,0.7272727272727274,0.73,0.7254901960784313,0.74,0.7326732673267328
0.9291666666666667,0.905511811023622,0.9583333333333334,0.9311740890688259,0.68,0.7045454545454546,0.62,0.6595744680851063,0.745,0.7289719626168224,0.78,0.7536231884057971
0.9291666666666667,0.912,0.95,0.9306122448979591,0.74,0.7608695652173914,0.7,0.7291666666666667,0.69,0.6862745098039216,0.7,0.693069306930693
0.9416666666666667,0.9076923076923077,0.9833333333333333,0.944,0.77,0.813953488372093,0.7,0.7526881720430109,0.705,0.6952380952380952,0.73,0.7121951219512195
0.9458333333333333,0.9212598425196851,0.975,0.9473684210526315,0.76,0.7888888888888889,0.71,0.7473684210526317,0.76,0.7549019607843137,0.77,0.7623762376237624
0.9625,0.9302325581395349,1.0,0.963855421686747,0.735,0.7701149425287356,0.67,0.716577540106952,0.76,0.75,0.78,0.7647058823529411
0.925,0.8923076923076924,0.9666666666666667,0.928,0.805,0.8279569892473119,0.77,0.7979274611398963,0.775,0.7619047619047619,0.8,0.7804878048780488
0.9375,0.9133858267716536,0.9666666666666667,0.9392712550607287,0.79,0.7843137254901961,0.8,0.792079207920792,0.75,0.7358490566037735,0.78,0.7572815533980584
0.9166666666666666,0.890625,0.95,0.9193548387096774,0.755,0.7802197802197802,0.71,0.743455497382199,0.725,0.7184466019417476,0.74,0.729064039408867
0.925,0.8923076923076924,0.9666666666666667,0.928,0.815,0.8315789473684211,0.79,0.8102564102564104,0.815,0.8058252427184466,0.83,0.8177339901477833
0.9333333333333333,0.8939393939393939,0.9833333333333333,0.9365079365079364,0.685,0.7032967032967034,0.64,0.6701570680628273,0.735,0.7281553398058253,0.75,0.7389162561576353
0.9375,0.9133858267716536,0.9666666666666667,0.9392712550607287,0.75,0.7717391304347826,0.71,0.7395833333333333,0.72,0.7115384615384616,0.74,0.7254901960784313
0.9083333333333333,0.8450704225352113,1.0,0.916030534351145,0.755,0.7802197802197802,0.71,0.743455497382199,0.76,0.7407407407407407,0.8,0.7692307692307692
0.9291666666666667,0.8992248062015504,0.9666666666666667,0.9317269076305221,0.815,0.8539325842696629,0.76,0.8042328042328041,0.755,0.7383177570093458,0.79,0.7632850241545893
0.9458333333333333,0.9349593495934959,0.9583333333333334,0.9465020576131687,0.775,0.7777777777777778,0.77,0.7738693467336684,0.735,0.7238095238095238,0.76,0.7414634146341463
0.9125,0.8778625954198473,0.9583333333333334,0.9163346613545819,0.725,0.7647058823529411,0.65,0.7027027027027027,0.75,0.7314814814814815,0.79,0.7596153846153846
0.9125,0.8666666666666667,0.975,0.9176470588235294,0.73,0.7804878048780488,0.64,0.7032967032967035,0.74,0.7222222222222222,0.78,0.7500000000000001
0.925,0.8863636363636364,0.975,0.9285714285714285,0.85,0.8645833333333334,0.83,0.8469387755102041,0.78,0.7592592592592593,0.82,0.7884615384615384
0.9416666666666667,0.9076923076923077,0.9833333333333333,0.944,0.81,0.8444444444444444,0.76,0.8,0.735,0.719626168224299,0.77,0.7439613526570048
0.9125,0.8837209302325582,0.95,0.9156626506024096,0.765,0.797752808988764,0.71,0.7513227513227513,0.775,0.7669902912621359,0.79,0.7783251231527093
0.9583333333333334,0.9296875,0.9916666666666667,0.9596774193548387,0.775,0.8021978021978022,0.73,0.7643979057591622,0.75,0.7403846153846154,0.77,0.7549019607843137
0.9166666666666666,0.890625,0.95,0.9193548387096774,0.785,0.7821782178217822,0.79,0.7860696517412936,0.735,0.7281553398058253,0.75,0.7389162561576353
0.9666666666666667,0.9375,1.0,0.967741935483871,0.81,0.8297872340425532,0.78,0.8041237113402062,0.785,0.7766990291262136,0.8,0.788177339901478
0.9416666666666667,0.9140625,0.975,0.9435483870967741,0.835,0.819047619047619,0.86,0.8390243902439023,0.83,0.7946428571428571,0.89,0.839622641509434
0.9416666666666667,0.9140625,0.975,0.9435483870967741,0.795,0.8314606741573034,0.74,0.783068783068783,0.745,0.7378640776699029,0.76,0.7487684729064039
0.9333333333333333,0.8939393939393939,0.9833333333333333,0.9365079365079364,0.785,0.8275862068965517,0.72,0.7700534759358287,0.78,0.7545454545454545,0.83,0.7904761904761904
0.9416666666666667,0.9140625,0.975,0.9435483870967741,0.765,0.7912087912087912,0.72,0.7539267015706805,0.74,0.7352941176470589,0.75,0.7425742574257426
0.9166666666666666,0.8787878787878788,0.9666666666666667,0.9206349206349207,0.75,0.7777777777777778,0.7,0.7368421052631577,0.71,0.6981132075471698,0.74,0.7184466019417476
0.9291666666666667,0.8992248062015504,0.9666666666666667,0.9317269076305221,0.73,0.7555555555555555,0.68,0.7157894736842104,0.745,0.7333333333333333,0.77,0.7512195121951218
0.9125,0.8837209302325582,0.95,0.9156626506024096,0.74,0.7448979591836735,0.73,0.7373737373737373,0.695,0.6857142857142857,0.72,0.702439024390244
0.9583333333333334,0.9508196721311475,0.9666666666666667,0.9586776859504132,0.82,0.8404255319148937,0.79,0.8144329896907218,0.745,0.7425742574257426,0.75,0.746268656716418
0.9291666666666667,0.905511811023622,0.9583333333333334,0.9311740890688259,0.785,0.8352941176470589,0.71,0.7675675675675675,0.785,0.7714285714285715,0.81,0.7902439024390244
0.925,0.8984375,0.9583333333333334,0.9274193548387096,0.72,0.7391304347826086,0.68,0.7083333333333334,0.72,0.7075471698113207,0.75,0.7281553398058253
0.9208333333333333,0.8796992481203008,0.975,0.9249011857707509,0.77,0.8,0.72,0.7578947368421052,0.76,0.75,0.78,0.7647058823529411
0.9541666666666667,0.936,0.975,0.9551020408163265,0.655,0.6703296703296703,0.61,0.6387434554973822,0.695,0.696969696969697,0.69,0.6934673366834171
