target_accuracy,target_precision,target_recall,target_f1,source_accuracy,source_precision,source_recall,source_f1,trans_source_accuracy,trans_source_precision,trans_source_recall,trans_source_f1
0.8458333333333333,0.8547008547008547,0.8333333333333334,0.8438818565400844,0.73,0.7446808510638298,0.7,0.7216494845360825,0.765,0.7731958762886598,0.75,0.7614213197969544
0.8208333333333333,0.8181818181818182,0.825,0.8215767634854773,0.76,0.7653061224489796,0.75,0.7575757575757575,0.695,0.6893203883495146,0.71,0.6995073891625615
0.8125,0.8099173553719008,0.8166666666666667,0.8132780082987552,0.705,0.7303370786516854,0.65,0.6878306878306878,0.68,0.6875,0.66,0.673469387755102
0.7916666666666666,0.8181818181818182,0.75,0.7826086956521738,0.68,0.7045454545454546,0.62,0.6595744680851063,0.675,0.6804123711340206,0.66,0.6700507614213199
0.8416666666666667,0.8416666666666667,0.8416666666666667,0.8416666666666667,0.64,0.6555555555555556,0.59,0.6210526315789474,0.62,0.625,0.6,0.6122448979591836
0.8291666666666667,0.8110236220472441,0.8583333333333333,0.8340080971659919,0.605,0.6153846153846154,0.56,0.5863874345549739,0.59,0.5882352941176471,0.6,0.5940594059405941
0.7916666666666666,0.8181818181818182,0.75,0.7826086956521738,0.7,0.7127659574468085,0.67,0.6907216494845361,0.66,0.6666666666666666,0.64,0.6530612244897959
0.8166666666666667,0.8166666666666667,0.8166666666666667,0.8166666666666667,0.695,0.7052631578947368,0.67,0.6871794871794872,0.705,0.7029702970297029,0.71,0.7064676616915423
0.8125,0.8151260504201681,0.8083333333333333,0.8117154811715481,0.685,0.7032967032967034,0.64,0.6701570680628273,0.71,0.6981132075471698,0.74,0.7184466019417476
0.8583333333333333,0.864406779661017,0.85,0.8571428571428572,0.59,0.6153846153846154,0.48,0.5393258426966293,0.605,0.6105263157894737,0.58,0.5948717948717949
0.8125,0.8205128205128205,0.8,0.810126582278481,0.66,0.6739130434782609,0.62,0.6458333333333334,0.62,0.6132075471698113,0.65,0.6310679611650486
