source_accuracy,source_precision,source_recall,source_f1,target_accuracy,target_precision,target_recall,target_f1,trans_target_accuracy,trans_target_precision,trans_target_recall,trans_target_f1,transfer_score,w_dist
0.8,0.7830188679245284,0.83,0.8058252427184467,0.5166666666666667,0.5147058823529411,0.5833333333333334,0.5468749999999999,0.49583333333333335,0.49606299212598426,0.525,0.5101214574898786,132.6855533635753,8.65753066615262e-09
0.785,0.7714285714285715,0.81,0.7902439024390244,0.525,0.5288461538461539,0.4583333333333333,0.49107142857142855,0.5166666666666667,0.5169491525423728,0.5083333333333333,0.5126050420168067,122.61712130771794,7.996914992091417e-09
0.805,0.7699115044247787,0.87,0.8169014084507041,0.48333333333333334,0.4811320754716981,0.425,0.45132743362831856,0.4625,0.46564885496183206,0.5083333333333333,0.4860557768924303,119.79369671222715,8.78846883257251e-09
0.775,0.7391304347826086,0.85,0.7906976744186046,0.4166666666666667,0.4107142857142857,0.38333333333333336,0.396551724137931,0.4,0.4090909090909091,0.45,0.4285714285714286,161.5048131345538,9.651660565924199e-09
0.83,0.8113207547169812,0.86,0.8349514563106797,0.5708333333333333,0.5765765765765766,0.5333333333333333,0.5541125541125541,0.5583333333333333,0.559322033898305,0.55,0.5546218487394957,116.58914075653144,9.510853289790644e-09
0.815,0.8118811881188119,0.82,0.8159203980099502,0.49583333333333335,0.49586776859504134,0.5,0.4979253112033195,0.5,0.5,0.49166666666666664,0.49579831932773105,137.18801708074935,9.578503916498301e-09
0.795,0.7920792079207921,0.8,0.7960199004975126,0.42916666666666664,0.42735042735042733,0.4166666666666667,0.4219409282700422,0.49583333333333335,0.4954954954954955,0.4583333333333333,0.47619047619047616,154.80211965627305,8.341935885382803e-09
0.785,0.7878787878787878,0.78,0.7839195979899497,0.48333333333333334,0.4830508474576271,0.475,0.4789915966386555,0.5375,0.5391304347826087,0.5166666666666667,0.5276595744680852,132.1370721347871,7.030563234808722e-09
0.8,0.7830188679245284,0.83,0.8058252427184467,0.5041666666666667,0.5047619047619047,0.44166666666666665,0.4711111111111111,0.5166666666666667,0.5166666666666667,0.5166666666666667,0.5166666666666667,127.59875545832323,8.435492739897822e-09
0.715,0.7087378640776699,0.73,0.7192118226600985,0.5583333333333333,0.5583333333333333,0.5583333333333333,0.5583333333333333,0.5083333333333333,0.5081967213114754,0.5166666666666667,0.5123966942148761,107.97117107424465,9.47674864939491e-09
0.775,0.7835051546391752,0.76,0.7715736040609137,0.49166666666666664,0.49193548387096775,0.5083333333333333,0.5,0.5,0.5,0.475,0.48717948717948717,136.3312672908469,5.96382227296768e-09
0.79,0.7543859649122807,0.86,0.8037383177570094,0.5125,0.512396694214876,0.5166666666666667,0.5145228215767634,0.5416666666666666,0.5373134328358209,0.6,0.5669291338582678,128.1167694926458,8.80955759916733e-09
0.78,0.7592592592592593,0.82,0.7884615384615384,0.5416666666666666,0.5462962962962963,0.49166666666666664,0.5175438596491228,0.5583333333333333,0.5546875,0.5916666666666667,0.5725806451612903,132.23627260570294,9.477038997574507e-09
0.795,0.8041237113402062,0.78,0.7918781725888325,0.525,0.5272727272727272,0.48333333333333334,0.5043478260869565,0.48333333333333334,0.48360655737704916,0.49166666666666664,0.4876033057851239,131.26796572730802,5.909020931467355e-09
0.78,0.7592592592592593,0.82,0.7884615384615384,0.5458333333333333,0.5544554455445545,0.4666666666666667,0.5067873303167421,0.5708333333333333,0.5658914728682171,0.6083333333333333,0.5863453815261044,129.74447962273905,9.178879931526583e-09
0.81,0.8163265306122449,0.8,0.8080808080808082,0.4708333333333333,0.4700854700854701,0.4583333333333333,0.4641350210970464,0.43333333333333335,0.4344262295081967,0.44166666666666665,0.4380165289256198,143.78640694117715,6.754729625104406e-09
