source_accuracy,source_precision,source_recall,source_f1,target_accuracy,target_precision,target_recall,target_f1,trans_target_accuracy,trans_target_precision,trans_target_recall,trans_target_f1
0.945,0.9587628865979382,0.93,0.9441624365482233,0.8875,0.8780487804878049,0.9,0.888888888888889,0.8916666666666667,0.8790322580645161,0.9083333333333333,0.8934426229508197
0.96,0.9693877551020408,0.95,0.9595959595959594,0.9083333333333333,0.9083333333333333,0.9083333333333333,0.9083333333333333,0.9125,0.9159663865546218,0.9083333333333333,0.9121338912133891
0.94,0.9680851063829787,0.91,0.9381443298969071,0.85,0.8442622950819673,0.8583333333333333,0.8512396694214877,0.8541666666666666,0.84,0.875,0.8571428571428572
0.95,0.96875,0.93,0.9489795918367346,0.8666666666666667,0.8793103448275862,0.85,0.864406779661017,0.8583333333333333,0.8771929824561403,0.8333333333333334,0.8547008547008548
0.94,0.9583333333333334,0.92,0.9387755102040817,0.8916666666666667,0.9051724137931034,0.875,0.8898305084745763,0.9,0.9137931034482759,0.8833333333333333,0.8983050847457628
0.94,0.9680851063829787,0.91,0.9381443298969071,0.8666666666666667,0.8793103448275862,0.85,0.864406779661017,0.8708333333333333,0.8803418803418803,0.8583333333333333,0.8691983122362869
0.94,0.9489795918367347,0.93,0.9393939393939393,0.8375,0.8292682926829268,0.85,0.8395061728395061,0.8625,0.859504132231405,0.8666666666666667,0.8630705394190872
0.955,0.9595959595959596,0.95,0.9547738693467336,0.8791666666666667,0.8823529411764706,0.875,0.8786610878661087,0.8708333333333333,0.8677685950413223,0.875,0.871369294605809
0.955,0.9504950495049505,0.96,0.9552238805970149,0.8541666666666666,0.8695652173913043,0.8333333333333334,0.851063829787234,0.85,0.8620689655172413,0.8333333333333334,0.847457627118644
0.94,0.9680851063829787,0.91,0.9381443298969071,0.9041666666666667,0.9145299145299145,0.8916666666666667,0.9029535864978904,0.9125,0.9230769230769231,0.9,0.9113924050632911
0.94,0.94,0.94,0.94,0.8625,0.8536585365853658,0.875,0.8641975308641976,0.8791666666666667,0.8760330578512396,0.8833333333333333,0.8796680497925311
0.94,0.9583333333333334,0.92,0.9387755102040817,0.9083333333333333,0.9224137931034483,0.8916666666666667,0.9067796610169492,0.9041666666666667,0.9008264462809917,0.9083333333333333,0.904564315352697
0.95,0.95,0.95,0.9500000000000001,0.8708333333333333,0.8677685950413223,0.875,0.871369294605809,0.8625,0.859504132231405,0.8666666666666667,0.8630705394190872
0.96,0.9791666666666666,0.94,0.9591836734693877,0.8833333333333333,0.9035087719298246,0.8583333333333333,0.8803418803418803,0.8875,0.918918918918919,0.85,0.8831168831168831
0.95,0.96875,0.93,0.9489795918367346,0.8541666666666666,0.8761061946902655,0.825,0.849785407725322,0.8625,0.8918918918918919,0.825,0.8571428571428571
