source_accuracy,source_precision,source_recall,source_f1,target_accuracy,target_precision,target_recall,target_f1,trans_target_accuracy,trans_target_precision,trans_target_recall,trans_target_f1,transfer_score,w_dist
0.85,0.8240740740740741,0.89,0.8557692307692307,0.3125,0.3333333333333333,0.375,0.35294117647058826,0.3541666666666667,0.3643410852713178,0.39166666666666666,0.37751004016064255,236.81894800633734,9.31615931797359e-09
0.875,0.8787878787878788,0.87,0.8743718592964824,0.6458333333333334,0.6732673267326733,0.5666666666666667,0.6153846153846154,0.5958333333333333,0.6017699115044248,0.5666666666666667,0.5836909871244635,127.7662677757041,9.841515498296113e-09
0.87,0.8557692307692307,0.89,0.8725490196078431,0.6916666666666667,0.7169811320754716,0.6333333333333333,0.672566371681416,0.6958333333333333,0.6942148760330579,0.7,0.6970954356846473,100.06685016984093,7.801504703191301e-09
0.805,0.8080808080808081,0.8,0.8040201005025126,0.7125,0.7217391304347827,0.6916666666666667,0.7063829787234043,0.725,0.7076923076923077,0.7666666666666667,0.736,87.80060188763392,8.154349043865138e-09
0.885,0.8598130841121495,0.92,0.888888888888889,0.65,0.6666666666666666,0.6,0.631578947368421,0.6583333333333333,0.6484375,0.6916666666666667,0.6693548387096774,123.05232425401243,7.3645135195001614e-09
0.87,0.8854166666666666,0.85,0.8673469387755102,0.725,0.7410714285714286,0.6916666666666667,0.7155172413793103,0.7,0.6967213114754098,0.7083333333333334,0.7024793388429753,83.51202221375635,8.716153036799104e-09
0.835,0.8383838383838383,0.83,0.8341708542713568,0.7083333333333334,0.7083333333333334,0.7083333333333334,0.7083333333333334,0.6833333333333333,0.6774193548387096,0.7,0.6885245901639343,95.24817619853154,8.502280415956525e-09
0.895,0.8761904761904762,0.92,0.8975609756097561,0.7041666666666667,0.7130434782608696,0.6833333333333333,0.6978723404255319,0.6541666666666667,0.648,0.675,0.6612244897959185,104.85752351501074,9.437080800949625e-09
0.835,0.8252427184466019,0.85,0.8374384236453202,0.6875,0.7184466019417476,0.6166666666666667,0.663677130044843,0.7041666666666667,0.689922480620155,0.7416666666666667,0.7148594377510041,86.43446377633713,2.1079561226203295e-06
0.82,0.8018867924528302,0.85,0.8252427184466019,0.6208333333333333,0.638095238095238,0.5583333333333333,0.5955555555555555,0.5833333333333334,0.5847457627118644,0.575,0.5798319327731092,126.49712915433263,8.837138686835877e-09
0.83,0.83,0.83,0.83,0.7375,0.7355371900826446,0.7416666666666667,0.7385892116182573,0.6875,0.6829268292682927,0.7,0.6913580246913581,75.20777067901746,8.24613171540703e-09
0.885,0.8666666666666667,0.91,0.8878048780487805,0.6458333333333334,0.6576576576576577,0.6083333333333333,0.6320346320346321,0.6166666666666667,0.6228070175438597,0.5916666666666667,0.6068376068376069,133.18106330604607,8.798089095391326e-09
0.895,0.898989898989899,0.89,0.8944723618090452,0.2875,0.2992125984251969,0.31666666666666665,0.3076923076923077,0.30416666666666664,0.3089430894308943,0.31666666666666665,0.31275720164609055,260.0489662881829,8.583644566199943e-09
0.885,0.8811881188118812,0.89,0.8855721393034827,0.6208333333333333,0.6239316239316239,0.6083333333333333,0.6160337552742615,0.6208333333333333,0.6198347107438017,0.625,0.6224066390041494,141.46827492952247,8.64529642350417e-09
0.865,0.8613861386138614,0.87,0.8656716417910448,0.4041666666666667,0.408,0.425,0.41632653061224484,0.35833333333333334,0.3629032258064516,0.375,0.36885245901639346,225.06009194139938,9.868193889665374e-09
0.83,0.8113207547169812,0.86,0.8349514563106797,0.5958333333333333,0.6161616161616161,0.5083333333333333,0.5570776255707762,0.65,0.6475409836065574,0.6583333333333333,0.6528925619834711,134.71550224281276,8.599056101349351e-09
0.89,0.8679245283018868,0.92,0.8932038834951457,0.6708333333333333,0.6814159292035398,0.6416666666666667,0.6609442060085837,0.6916666666666667,0.6825396825396826,0.7166666666666667,0.6991869918699187,105.93782966756174,9.221277022383932e-09
0.865,0.8686868686868687,0.86,0.864321608040201,0.6625,0.6611570247933884,0.6666666666666666,0.6639004149377594,0.6708333333333333,0.6722689075630253,0.6666666666666666,0.6694560669456067,96.56871418398552,9.159735810798385e-09
0.815,0.8118811881188119,0.82,0.8159203980099502,0.5791666666666667,0.5922330097087378,0.5083333333333333,0.5470852017937219,0.5458333333333333,0.5486725663716814,0.5166666666666667,0.5321888412017167,152.9869963210635,9.324561949529729e-09
0.835,0.8073394495412844,0.88,0.8421052631578948,0.26666666666666666,0.28125,0.3,0.29032258064516125,0.3958333333333333,0.40310077519379844,0.43333333333333335,0.41767068273092367,261.461661840422,9.891440693638955e-09
0.835,0.8130841121495327,0.87,0.8405797101449274,0.6958333333333333,0.7155963302752294,0.65,0.6812227074235808,0.6583333333333333,0.6583333333333333,0.6583333333333333,0.6583333333333333,83.61225523492342,7.007701910053427e-09
0.85,0.8301886792452831,0.88,0.8543689320388349,0.5041666666666667,0.5042735042735043,0.49166666666666664,0.4978902953586497,0.4583333333333333,0.4596774193548387,0.475,0.4672131147540984,169.31174806018305,9.630765543537738e-09
0.84,0.8269230769230769,0.86,0.8431372549019608,0.4125,0.416,0.43333333333333335,0.42448979591836733,0.4166666666666667,0.421875,0.45,0.435483870967742,196.13091901342926,9.076859667640766e-09
0.88,0.8725490196078431,0.89,0.8811881188118812,0.7083333333333334,0.711864406779661,0.7,0.7058823529411764,0.7083333333333334,0.7016129032258065,0.725,0.7131147540983606,95.90832883132404,7.692522329041744e-09
0.865,0.8411214953271028,0.9,0.8695652173913043,0.6666666666666666,0.6818181818181818,0.625,0.6521739130434783,0.7458333333333333,0.7286821705426356,0.7833333333333333,0.7550200803212851,108.57520968129504,9.710531123951084e-09
0.83,0.8235294117647058,0.84,0.8316831683168315,0.6958333333333333,0.7155963302752294,0.65,0.6812227074235808,0.6875,0.68,0.7083333333333334,0.6938775510204083,91.42685278249581,1.306525480463396e-08
0.845,0.8285714285714286,0.87,0.848780487804878,0.6,0.6052631578947368,0.575,0.5897435897435896,0.6375,0.6341463414634146,0.65,0.6419753086419754,112.96907368327925,9.155261556240656e-09
0.895,0.883495145631068,0.91,0.896551724137931,0.6833333333333333,0.6929824561403509,0.6583333333333333,0.6752136752136753,0.6833333333333333,0.6746031746031746,0.7083333333333334,0.6910569105691058,103.33396157259253,8.214705364168491e-09
0.865,0.8476190476190476,0.89,0.8682926829268293,0.6458333333333334,0.6881720430107527,0.5333333333333333,0.6009389671361501,0.6625,0.6611570247933884,0.6666666666666666,0.6639004149377594,122.21758936673277,8.365223134831261e-09
0.905,0.8932038834951457,0.92,0.9064039408866995,0.65,0.6578947368421053,0.625,0.6410256410256411,0.6541666666666667,0.648,0.675,0.6612244897959185,101.14617364311256,7.83454951274479e-09
0.865,0.8613861386138614,0.87,0.8656716417910448,0.6541666666666667,0.6728971962616822,0.6,0.6343612334801761,0.7375,0.7355371900826446,0.7416666666666667,0.7385892116182573,119.89124126214654,9.917079785715646e-09
0.83,0.8113207547169812,0.86,0.8349514563106797,0.7166666666666667,0.7452830188679245,0.6583333333333333,0.6991150442477875,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,94.54473298293428,8.25133265142061e-09
0.84,0.8333333333333334,0.85,0.8415841584158417,0.5875,0.5897435897435898,0.575,0.5822784810126582,0.6041666666666666,0.5984251968503937,0.6333333333333333,0.6153846153846154,129.78573788409693,9.902060937852433e-09
0.815,0.8118811881188119,0.82,0.8159203980099502,0.5916666666666667,0.61,0.5083333333333333,0.5545454545454546,0.5416666666666666,0.5416666666666666,0.5416666666666666,0.5416666666666666,158.7385101573566,8.244053353486512e-09
0.815,0.8181818181818182,0.81,0.8140703517587939,0.7083333333333334,0.7403846153846154,0.6416666666666667,0.6875000000000001,0.625,0.6271186440677966,0.6166666666666667,0.6218487394957983,97.51618711401026,8.432334697913958e-09
0.88,0.8725490196078431,0.89,0.8811881188118812,0.7041666666666667,0.6870229007633588,0.75,0.7171314741035857,0.625,0.6171875,0.6583333333333333,0.6370967741935485,106.08649239164063,7.580813614268576e-09
0.86,0.8333333333333334,0.9,0.8653846153846153,0.6666666666666666,0.6724137931034483,0.65,0.6610169491525424,0.6791666666666667,0.6616541353383458,0.7333333333333333,0.6956521739130435,105.39232127021401,7.093825426473147e-09
