target_accuracy,target_precision,target_recall,target_f1,source_accuracy,source_precision,source_recall,source_f1,trans_source_accuracy,trans_source_precision,trans_source_recall,trans_source_f1,transfer_score,w_dist
0.9583333333333334,0.9741379310344828,0.9416666666666667,0.9576271186440678,0.57,0.5729166666666666,0.55,0.5612244897959183,0.6,0.6,0.6,0.6,153.5821180608232,8.612094437090769e-09
0.9583333333333334,1.0,0.9166666666666666,0.9565217391304348,0.48,0.48333333333333334,0.58,0.5272727272727273,0.55,0.5480769230769231,0.57,0.5588235294117646,209.19468404713263,9.444923254842776e-09
0.9541666666666667,0.9658119658119658,0.9416666666666667,0.9535864978902954,0.61,0.6195652173913043,0.57,0.59375,0.57,0.5686274509803921,0.58,0.5742574257425743,154.84389137198838,9.667345470983426e-09
0.9541666666666667,0.9739130434782609,0.9333333333333333,0.9531914893617022,0.63,0.6382978723404256,0.6,0.6185567010309279,0.645,0.6526315789473685,0.62,0.635897435897436,148.52557941218325,7.797218268895918e-09
0.9833333333333333,0.9915254237288136,0.975,0.9831932773109243,0.48,0.48214285714285715,0.54,0.5094339622641509,0.53,0.53,0.53,0.53,209.02375854798515,9.748790087331958e-09
0.9458333333333333,0.9734513274336283,0.9166666666666666,0.944206008583691,0.595,0.594059405940594,0.6,0.5970149253731343,0.58,0.5816326530612245,0.57,0.5757575757575758,167.79529286813693,9.12570488052968e-09
0.925,0.9180327868852459,0.9333333333333333,0.9256198347107439,0.615,0.6138613861386139,0.62,0.6169154228855721,0.615,0.6161616161616161,0.61,0.6130653266331657,149.7286335407146,8.079506343953706e-09
0.9333333333333333,0.956140350877193,0.9083333333333333,0.9316239316239316,0.685,0.6907216494845361,0.67,0.6802030456852791,0.655,0.6597938144329897,0.64,0.6497461928934011,131.03787281343256,1.195488286984256e-07
0.9333333333333333,0.940677966101695,0.925,0.9327731092436976,0.64,0.6458333333333334,0.62,0.6326530612244898,0.675,0.6804123711340206,0.66,0.6700507614213199,121.39988170434798,7.779049597305374e-09
0.95,0.9655172413793104,0.9333333333333333,0.9491525423728815,0.35,0.3770491803278688,0.46,0.4144144144144144,0.435,0.4392523364485981,0.47,0.45410628019323673,259.18345032844223,7.61849587735252e-09
0.9541666666666667,0.990990990990991,0.9166666666666666,0.9523809523809523,0.53,0.53125,0.51,0.5204081632653061,0.585,0.5841584158415841,0.59,0.5870646766169154,195.01472640556466,9.771393639437626e-09
0.9625,0.9826086956521739,0.9416666666666667,0.9617021276595745,0.54,0.5392156862745098,0.55,0.5445544554455445,0.565,0.5656565656565656,0.56,0.5628140703517588,189.2008113918061,7.97587143959084e-09
0.9666666666666667,0.9745762711864406,0.9583333333333334,0.9663865546218487,0.62,0.6276595744680851,0.59,0.6082474226804124,0.655,0.6597938144329897,0.64,0.6497461928934011,162.92358424216675,8.639662948651218e-09
0.9333333333333333,0.9482758620689655,0.9166666666666666,0.9322033898305084,0.45,0.4603174603174603,0.58,0.5132743362831858,0.48,0.4807692307692308,0.5,0.49019607843137253,215.16782409855674,9.950075538897827e-09
0.9625,0.9911504424778761,0.9333333333333333,0.9613733905579399,0.635,0.6310679611650486,0.65,0.6403940886699507,0.6,0.6,0.6,0.6,157.81254952516275,8.502563143418978e-09
0.9583333333333334,0.9910714285714286,0.925,0.956896551724138,0.47,0.47,0.47,0.47,0.505,0.504950495049505,0.51,0.5074626865671642,226.05800717436716,9.644320368775596e-09
0.9541666666666667,0.9739130434782609,0.9333333333333333,0.9531914893617022,0.575,0.5742574257425742,0.58,0.5771144278606964,0.585,0.5858585858585859,0.58,0.5829145728643216,158.70272768967635,8.07617648865002e-09
0.9375,0.9646017699115044,0.9083333333333333,0.9356223175965666,0.55,0.5462962962962963,0.59,0.5673076923076923,0.605,0.6039603960396039,0.61,0.6069651741293532,167.14083238877026,8.496707730333334e-09
0.9333333333333333,0.9482758620689655,0.9166666666666666,0.9322033898305084,0.54,0.5416666666666666,0.52,0.5306122448979592,0.59,0.5978260869565217,0.55,0.5729166666666666,157.70523072559703,8.706802781324808e-09
0.95,0.9576271186440678,0.9416666666666667,0.9495798319327732,0.71,0.7058823529411765,0.72,0.712871287128713,0.71,0.7058823529411765,0.72,0.712871287128713,122.08637468253858,9.021707928880526e-09
0.975,1.0,0.95,0.9743589743589743,0.6,0.6020408163265306,0.59,0.5959595959595959,0.575,0.5773195876288659,0.56,0.5685279187817258,147.7816024459442,9.147374015179432e-09
0.9583333333333334,0.9824561403508771,0.9333333333333333,0.9572649572649572,0.505,0.5051546391752577,0.49,0.4974619289340101,0.56,0.5612244897959183,0.55,0.5555555555555555,171.75001185532716,8.016000122273162e-09
0.9791666666666666,0.9752066115702479,0.9833333333333333,0.979253112033195,0.735,0.7473684210526316,0.71,0.7282051282051281,0.66,0.6538461538461539,0.68,0.6666666666666666,140.3029248759464,8.751235809610164e-09
0.9416666666666667,0.9568965517241379,0.925,0.9406779661016949,0.49,0.49206349206349204,0.62,0.5486725663716814,0.525,0.5247524752475248,0.53,0.527363184079602,205.80580994469918,7.490902415862711e-09
0.975,1.0,0.95,0.9743589743589743,0.705,0.7530864197530864,0.61,0.6740331491712707,0.675,0.6881720430107527,0.64,0.6632124352331608,131.12998817505556,7.416374864235112e-09
0.95,0.95,0.95,0.9500000000000001,0.605,0.6206896551724138,0.54,0.5775401069518717,0.65,0.65625,0.63,0.6428571428571429,139.3448653597985,9.129805753170636e-09
0.9333333333333333,0.9482758620689655,0.9166666666666666,0.9322033898305084,0.655,0.6565656565656566,0.65,0.6532663316582915,0.645,0.6559139784946236,0.61,0.6321243523316062,135.914721884201,9.610768230112205e-09
