target_accuracy,target_f1,source_accuracy,source_f1,trans_source_accuracy,trans_source_f1
0.975,0.9752066115702478,0.78,0.7608695652173915,0.79,0.7878787878787878
0.9916666666666667,0.9916666666666667,0.85,0.8421052631578948,0.81,0.8080808080808082
0.9916666666666667,0.9916666666666667,0.79,0.7789473684210526,0.79,0.792079207920792
0.9875,0.9874476987447698,0.82,0.8043478260869565,0.72,0.7254901960784313
0.975,0.9752066115702478,0.84,0.836734693877551,0.76,0.7647058823529411
0.9791666666666666,0.9794238683127573,0.75,0.7474747474747474,0.87,0.8712871287128714
0.9625,0.9629629629629629,0.83,0.8247422680412372,0.83,0.8247422680412372
0.9708333333333333,0.970954356846473,0.79,0.7789473684210526,0.69,0.6804123711340208
0.9666666666666667,0.9672131147540983,0.76,0.7446808510638298,0.76,0.7499999999999999
0.9875,0.9875518672199171,0.76,0.7857142857142856,0.87,0.8686868686868686
0.9958333333333333,0.995850622406639,0.88,0.8723404255319149,0.78,0.7755102040816326
0.9833333333333333,0.9834710743801653,0.82,0.816326530612245,0.77,0.7676767676767676
0.9833333333333333,0.9834710743801653,0.81,0.7956989247311828,0.77,0.7766990291262137
0.9833333333333333,0.9834710743801653,0.87,0.8631578947368421,0.82,0.82
0.9916666666666667,0.9916666666666667,0.81,0.8155339805825242,0.81,0.8155339805825242
0.9791666666666666,0.979253112033195,0.68,0.6363636363636364,0.76,0.76
0.9875,0.9875518672199171,0.78,0.7608695652173915,0.73,0.7326732673267328
0.9958333333333333,0.995850622406639,0.12,0.2,0.16,0.1923076923076923
0.9958333333333333,0.99581589958159,0.72,0.6888888888888889,0.71,0.6881720430107526
0.9791666666666666,0.9795918367346939,0.74,0.7111111111111111,0.67,0.6597938144329897
0.9916666666666667,0.9916666666666667,0.86,0.8627450980392156,0.78,0.78
0.9666666666666667,0.967479674796748,0.73,0.7032967032967035,0.71,0.7184466019417476
0.9916666666666667,0.9917355371900827,0.8,0.7674418604651163,0.8,0.7872340425531915
0.9916666666666667,0.9917355371900827,0.81,0.8080808080808082,0.76,0.76
0.9875,0.9875518672199171,0.78,0.7755102040816326,0.78,0.7755102040816326
0.975,0.9754098360655739,0.93,0.9263157894736842,0.85,0.8484848484848485
0.9875,0.9875518672199171,0.89,0.8817204301075269,0.78,0.78
0.9916666666666667,0.9917355371900827,0.79,0.7878787878787878,0.77,0.7676767676767676
0.975,0.9754098360655739,0.85,0.8543689320388349,0.8,0.7916666666666667
0.9791666666666666,0.979253112033195,0.72,0.6956521739130435,0.76,0.7551020408163266
0.9916666666666667,0.9917355371900827,0.84,0.836734693877551,0.87,0.8712871287128714
0.9958333333333333,0.995850622406639,0.87,0.8686868686868686,0.88,0.8823529411764707
0.9833333333333333,0.9836065573770492,0.81,0.8080808080808082,0.79,0.7835051546391754
0.9666666666666667,0.9666666666666667,0.82,0.82,0.82,0.82
0.9833333333333333,0.9833333333333333,0.81,0.7865168539325842,0.81,0.8041237113402062
0.9958333333333333,0.995850622406639,0.83,0.8495575221238937,0.79,0.7878787878787878
0.9916666666666667,0.9916666666666667,0.77,0.7472527472527474,0.78,0.7608695652173915
0.9875,0.9875518672199171,0.78,0.7755102040816326,0.78,0.78
0.9833333333333333,0.9836065573770492,0.81,0.7912087912087912,0.79,0.7835051546391754
0.9875,0.9876543209876543,0.82,0.8125,0.71,0.7070707070707072
0.9833333333333333,0.9834710743801653,0.81,0.8041237113402062,0.83,0.8282828282828283
0.9916666666666667,0.9916666666666667,0.8,0.7959183673469388,0.79,0.7878787878787878
0.9833333333333333,0.9833333333333333,0.81,0.8080808080808082,0.75,0.7422680412371133
0.9833333333333333,0.9834710743801653,0.8,0.7959183673469388,0.7,0.7
0.9833333333333333,0.9834710743801653,0.82,0.8085106382978724,0.77,0.7676767676767676
0.9833333333333333,0.9834710743801653,0.76,0.7391304347826089,0.81,0.8041237113402062
0.9875,0.9875518672199171,0.76,0.7446808510638298,0.71,0.7070707070707072
0.9875,0.9876543209876543,0.8,0.7959183673469388,0.81,0.8155339805825242
0.975,0.9752066115702478,0.82,0.8085106382978724,0.83,0.8247422680412372
0.9875,0.9875518672199171,0.86,0.8510638297872342,0.75,0.7524752475247525
0.9583333333333334,0.9590163934426231,0.78,0.7659574468085107,0.75,0.7524752475247525
0.9791666666666666,0.9795918367346939,0.63,0.5747126436781609,0.59,0.5858585858585857
0.9708333333333333,0.97119341563786,0.69,0.6593406593406594,0.67,0.6597938144329897
0.9708333333333333,0.9714285714285714,0.87,0.8571428571428571,0.82,0.8085106382978724
0.9875,0.9875518672199171,0.19,0.21359223300970873,0.3,0.3137254901960784
0.9625,0.9629629629629629,0.82,0.816326530612245,0.76,0.7551020408163266
0.9833333333333333,0.9834710743801653,0.88,0.8775510204081632,0.79,0.7835051546391754
0.9833333333333333,0.9834710743801653,0.74,0.74,0.79,0.7835051546391754
0.975,0.9752066115702478,0.73,0.6966292134831461,0.8,0.7916666666666667
0.9708333333333333,0.970954356846473,0.74,0.717391304347826,0.75,0.7474747474747474
0.9833333333333333,0.9833333333333333,0.74,0.7234042553191491,0.75,0.7572815533980584
0.9958333333333333,0.99581589958159,0.7,0.6808510638297872,0.67,0.6666666666666666
0.9833333333333333,0.9834710743801653,0.81,0.7912087912087912,0.79,0.7878787878787878
0.9833333333333333,0.9836065573770492,0.89,0.888888888888889,0.87,0.8631578947368421
0.9916666666666667,0.9916666666666667,0.84,0.8222222222222222,0.8,0.8076923076923077
