source_mae,source_mse,source_rmse,target_mae,target_mse,target_rmse,trans_target_mae,trans_target_mse,trans_target_rmse
344812.3964154555,210988151925.81995,459334.46629424614,1037867.7502890307,2157691980634.8047,1468908.4316712206,925677.2928009097,2113961204360.4976,1453946.7680628812
384643.4794283813,458845991851.11096,677381.7179782098,865299.5283188926,1954301443767.6235,1397963.3198934884,751225.948086299,1767616522671.801,1329517.4021695997
351268.07175009116,325782998257.7926,570774.034323385,1183949.1215166927,4317314442242.4644,2077814.823857618,1062494.164801476,3900761319880.435,1975034.5110606132
360021.53341971425,230741483276.55634,480355.58004103205,1029484.0805897862,2061344450312.262,1435738.2945064404,912090.3558182484,1698673089485.6533,1303331.534754551
391839.32670684694,360709808669.18555,600591.2159440775,782028.6077080572,1218313007241.722,1103772.1718007398,617614.9160585218,799983867769.5302,894418.172763462
431210.6136049315,357857556231.52026,598211.9659715277,1269288.202569908,2965953085066.453,1722194.2646131571,960090.6384712752,1572128819426.5994,1253845.6122771252
340357.6607844231,239654977184.0892,489545.6844709074,935932.080359767,2377639502829.1035,1541959.6307391135,890454.3972125414,2376215505892.725,1541497.8124839247
391490.39146588166,280699506687.43335,529810.8216027995,1078051.2730796386,2082479451111.4502,1443079.8491807203,750623.6704405372,855775820000.0726,925081.5207321313
455970.1703238964,476590097446.5013,690355.0517280954,678082.5066596051,784253076259.761,885580.6435665591,591987.2522471991,659063860854.4622,811827.482199551
297258.1236636053,166518016857.20905,408066.1917596324,719263.0513650012,1131999490270.3396,1063954.6467168324,577968.7620519265,818293709476.8844,904595.8818593441
300497.4525845325,183975345971.5153,428923.47332771996,807041.3965131071,2360988211750.386,1536550.7514398561,714804.9023507077,2007667952319.4316,1416921.9993773233
291896.1294517778,191855981904.46823,438013.6777595743,546282.1700124814,588893268531.903,767393.815802488,498163.5015126458,475380114712.69385,689478.1466534627
344999.8920026589,243324773120.6744,493279.6094718232,762407.5771062197,1558491974273.9597,1248395.7602755465,686335.5863464219,1269654694941.478,1126789.5521975157
490613.4116974965,503772679375.3034,709769.4550875681,1270738.4196168166,2673749570592.7705,1635160.4112724753,910457.8880254349,1971540212333.182,1404115.4554854746
248863.53511089334,124635107088.58847,353036.97694234306,761487.7110427853,1118004666077.6042,1057357.397514012,658605.3064049457,989216994974.2543,994593.884444427
383446.4819074086,276311393092.9218,525653.3012289772,1144546.8893706119,2125361178112.6238,1457861.8515183884,866893.6651707268,1367565517483.1147,1169429.5692700415
285159.7719861122,154283031135.95013,392788.7869274658,522175.2983569224,627763132533.661,792315.0462623192,461280.25980846747,497654274082.4563,705446.1525038296
342502.8819564737,213008803205.15543,461528.76747300965,1274773.6150959558,3319740119281.3345,1822015.4003963124,984097.050709427,2463925718213.593,1569689.6885096724
358740.7707556667,316588768580.7316,562662.2153483665,1189255.4849290939,2361722781924.2495,1536789.7650375764,911588.7701308175,1476124344190.911,1214958.5771502298
427930.84298853896,397670659630.1849,630611.3380127136,1157123.7229753197,2702809558338.8135,1644022.37160533,889813.4533123706,1815270376198.5645,1347319.7008129007
422405.26394814707,446887224566.4459,668496.2412507986,1014878.4042883303,3120078909095.82,1766374.509863585,884168.7931089078,2746049795853.9067,1657120.9357961495
370810.4330412395,431987624269.3734,657257.654401509,974789.2689985735,2857918148294.995,1690537.8281171336,842071.9306547364,2502218223288.858,1581840.138348012
301381.24267436925,203573967491.83707,451191.7192190445,743973.8898046084,1337590578429.6257,1156542.5104290918,595642.3777997404,987988831510.1947,993976.2731122884
349781.61719396146,279632209998.0182,528802.6191293101,801285.0598500192,1437287544604.7734,1198869.2775297787,736495.8498740988,1180128767485.7715,1086337.3175426552
262181.0518762518,154536471947.74207,393111.2717129109,783019.9124622287,1414588275664.3193,1189364.6520997332,695329.2272535169,1302288470557.6836,1141178.5445571975
242165.13292278408,107504298494.5874,327878.4812923645,537176.6367756963,666383680390.6073,816323.2695388558,466918.2120283273,565048448603.4696,751697.0457594399
330770.71689304075,208922286668.2098,457080.175317427,699588.523334429,1099948539035.7568,1048784.314831108,620597.0315052641,884657750389.6566,940562.4649057906
