source_mae,source_mse,source_rmse,target_mae,target_mse,target_rmse,trans_target_mae,trans_target_mse,trans_target_rmse
314504.3668170852,169806252423.205,412075.5421317856,915787.944071842,1809731529360.526,1345262.6246798525,719276.4623642166,1322362370652.8752,1149940.1595965223
493818.4387468158,611367811786.7474,781900.1290361496,828112.9974493926,1162587767109.935,1078233.632896848,629330.4258008956,781130975730.1138,883816.1436238387
310578.66537549096,234400968427.75662,484149.7376099223,884807.4480058723,1426074039017.633,1194183.4193362563,651855.8580220569,1017335298217.7614,1008630.4071451352
304647.15894403047,186006285133.70624,431284.45964781323,1086441.5929942133,2648042956261.3477,1627280.8473835571,736612.7685311692,1797437005457.6882,1340685.2745733012
330613.23944178224,382352834096.7229,618346.8558153448,648974.2227132176,763943463066.0765,874038.5935792975,568643.8531163307,611986238218.0405,782295.4929040819
438929.7843950017,429649433096.80457,655476.4931687517,1200169.013175972,2597523028511.2285,1611683.2903865539,703609.2148815392,1566202200056.4004,1251480.0038579924
294322.14882450236,164714626213.27795,405850.4973672916,1170793.9617590883,2908692649038.216,1705488.976522046,779636.298540289,2521266865234.981,1587849.7615438877
275883.6849487755,135596941888.67122,368234.9004218248,1372730.384619752,4166279624884.108,2041146.644629951,957477.4466964186,2425296450582.005,1557336.3318763243
333289.4574919909,268052233931.43427,517737.611084451,829177.0632671206,1099888577149.1873,1048755.7280650185,692528.4683207258,1027724438948.765,1013767.4481599638
240078.53070902405,92689959835.83601,304450.258393446,682412.163942996,906137997621.0961,951912.8098839179,602796.2167281692,829343346193.7114,910682.9010109454
300170.131191971,178703562887.06967,422733.44188397215,912205.327926448,1566038698097.2861,1251414.6787125706,651686.4828335415,1311409661240.294,1145167.9620214207
305993.6205854646,152228316711.3726,390164.47392269404,1080516.25829109,4536429318739.765,2129889.5085754483,866425.6899259789,4214843286547.9443,2053008.350335659
448326.119004241,510882710012.3997,714760.5962924927,952428.9569715268,2272905505887.9604,1507615.83498183,726353.7171202925,1926016909492.2463,1387810.1129089117
314403.37839912926,206645204363.92685,454582.4505674706,841814.4134265583,1191926407772.463,1091753.8219637533,723453.5886635556,1135832111387.0571,1065754.2453056695
344979.6055538869,248495681193.37372,498493.4113841162,1401528.4743449423,3695213609508.5254,1922293.8405739444,885000.443102887,2672260287618.5034,1634704.954301694
341329.93075904547,204577204503.74094,452302.1164042248,1039674.4057541309,2078114429317.9507,1441566.6579516712,869481.0644315112,1922918122129.3616,1386693.2328851114
