source_accuracy,source_precision,source_recall,source_f1,target_accuracy,target_precision,target_recall,target_f1,trans_target_accuracy,trans_target_precision,trans_target_recall,trans_target_f1,transfer_score,w_dist
0.815,0.794392523364486,0.85,0.8212560386473431,0.5666666666666667,0.5677966101694916,0.5583333333333333,0.5630252100840337,0.5208333333333334,0.5210084033613446,0.5166666666666667,0.5188284518828452,131.76242611806123,9.650484551990552e-09
0.82,0.826530612244898,0.81,0.8181818181818183,0.6,0.6132075471698113,0.5416666666666666,0.5752212389380531,0.5333333333333333,0.5363636363636364,0.49166666666666664,0.5130434782608696,99.7234844746475,7.864251920765687e-09
0.79,0.8085106382978723,0.76,0.7835051546391754,0.6083333333333333,0.5984848484848485,0.6583333333333333,0.626984126984127,0.5833333333333334,0.5877192982456141,0.5583333333333333,0.5726495726495726,104.2848149641739,7.37154880546388e-09
0.765,0.7476635514018691,0.8,0.7729468599033816,0.5375,0.5348837209302325,0.575,0.5542168674698795,0.5208333333333334,0.52,0.5416666666666666,0.5306122448979592,120.5706091021892,7.324418006267041e-09
0.8,0.8125,0.78,0.7959183673469388,0.525,0.53,0.44166666666666665,0.4818181818181818,0.5208333333333334,0.5221238938053098,0.49166666666666664,0.5064377682403434,123.00455799964567,9.471481253392643e-09
0.815,0.8181818181818182,0.81,0.8140703517587939,0.5375,0.5454545454545454,0.45,0.4931506849315069,0.5958333333333333,0.6095238095238096,0.5333333333333333,0.5688888888888889,122.67344365767377,7.833445936612898e-09
0.805,0.8144329896907216,0.79,0.802030456852792,0.48333333333333334,0.484375,0.5166666666666667,0.5000000000000001,0.43333333333333335,0.4322033898305085,0.425,0.4285714285714286,147.700976695429,7.545228225731393e-09
0.715,0.7128712871287128,0.72,0.7164179104477613,0.4375,0.43243243243243246,0.4,0.4155844155844156,0.45416666666666666,0.453781512605042,0.45,0.45188284518828453,136.34524843845475,8.94884300285784e-09
0.79,0.7788461538461539,0.81,0.7941176470588236,0.48333333333333334,0.4818181818181818,0.44166666666666665,0.4608695652173913,0.4625,0.45871559633027525,0.4166666666666667,0.43668122270742366,137.1770290573897,7.871482477434547e-09
0.79,0.7843137254901961,0.8,0.792079207920792,0.4875,0.48598130841121495,0.43333333333333335,0.4581497797356828,0.4791666666666667,0.48031496062992124,0.5083333333333333,0.4939271255060728,144.9141073921395,8.512261319868381e-09
0.76,0.7653061224489796,0.75,0.7575757575757575,0.5875,0.6039603960396039,0.5083333333333333,0.5520361990950226,0.6416666666666667,0.6545454545454545,0.6,0.6260869565217392,106.88515233790791,7.76488952157984e-09
