source_accuracy,source_precision,source_recall,source_f1,target_accuracy,target_precision,target_recall,target_f1,trans_target_accuracy,trans_target_precision,trans_target_recall,trans_target_f1,transfer_score,w_dist
0.845,0.8349514563106796,0.86,0.8472906403940887,0.6541666666666667,0.6831683168316832,0.575,0.6244343891402716,0.6875,0.6890756302521008,0.6833333333333333,0.6861924686192469,106.2120271741594,9.720311793685113e-09
0.82,0.8076923076923077,0.84,0.8235294117647058,0.7083333333333334,0.7272727272727273,0.6666666666666666,0.6956521739130435,0.6708333333333333,0.6614173228346457,0.7,0.6801619433198381,88.6598761429191,8.452656591757576e-09
0.765,0.797752808988764,0.71,0.7513227513227513,0.6333333333333333,0.635593220338983,0.625,0.6302521008403361,0.6041666666666666,0.6146788990825688,0.5583333333333333,0.5851528384279476,105.86937397411641,7.065572759108725e-09
0.825,0.8217821782178217,0.83,0.8258706467661692,0.6333333333333333,0.6428571428571429,0.6,0.6206896551724138,0.625,0.6171875,0.6583333333333333,0.6370967741935485,106.63175661052244,7.484370363524834e-09
0.785,0.7878787878787878,0.78,0.7839195979899497,0.6166666666666667,0.6320754716981132,0.5583333333333333,0.5929203539823009,0.6041666666666666,0.6050420168067226,0.6,0.602510460251046,118.94888073415265,4.114511247515959e-08
0.77,0.7647058823529411,0.78,0.7722772277227723,0.5958333333333333,0.6036036036036037,0.5583333333333333,0.5800865800865801,0.6083333333333333,0.6101694915254238,0.6,0.6050420168067226,115.81215698009322,7.39209496078262e-09
0.785,0.7878787878787878,0.78,0.7839195979899497,0.6625,0.6638655462184874,0.6583333333333333,0.6610878661087867,0.6708333333333333,0.6614173228346457,0.7,0.6801619433198381,93.83440598150369,9.150443877698284e-09
0.76,0.7653061224489796,0.75,0.7575757575757575,0.6,0.62,0.5166666666666667,0.5636363636363637,0.6416666666666667,0.6491228070175439,0.6166666666666667,0.6324786324786326,111.3938583851334,6.931812525855507e-09
0.825,0.8421052631578947,0.8,0.8205128205128205,0.6875,0.6890756302521008,0.6833333333333333,0.6861924686192469,0.6541666666666667,0.6608695652173913,0.6333333333333333,0.6468085106382978,101.5022795381152,9.233109537759778e-09
0.81,0.8229166666666666,0.79,0.806122448979592,0.65,0.6730769230769231,0.5833333333333334,0.6250000000000001,0.6166666666666667,0.6296296296296297,0.5666666666666667,0.5964912280701755,98.36597740996024,9.099556205796119e-09
0.84,0.8469387755102041,0.83,0.8383838383838385,0.6625,0.6756756756756757,0.625,0.6493506493506493,0.675,0.6810344827586207,0.6583333333333333,0.6694915254237288,88.66326324245918,8.214396302241567e-09
0.775,0.7777777777777778,0.77,0.7738693467336684,0.575,0.575,0.575,0.575,0.6291666666666667,0.6302521008403361,0.625,0.6276150627615062,117.38344620662392,8.73274457097745e-09
0.805,0.8080808080808081,0.8,0.8040201005025126,0.6583333333333333,0.6666666666666666,0.6333333333333333,0.6495726495726496,0.6041666666666666,0.6033057851239669,0.6083333333333333,0.6058091286307054,95.3696595065412,9.253051240746632e-09
0.785,0.8064516129032258,0.75,0.77720207253886,0.6,0.6071428571428571,0.5666666666666667,0.5862068965517241,0.5583333333333333,0.5603448275862069,0.5416666666666666,0.5508474576271186,118.41206879014749,7.209306812540669e-09
0.73,0.7395833333333334,0.71,0.7244897959183674,0.55,0.5555555555555556,0.5,0.5263157894736842,0.5916666666666667,0.5948275862068966,0.575,0.5847457627118644,115.1445657561889,9.255723803417378e-09
0.85,0.8723404255319149,0.82,0.8453608247422681,0.5875,0.6019417475728155,0.5166666666666667,0.5560538116591928,0.5625,0.5652173913043478,0.5416666666666666,0.5531914893617021,118.3034155796541,7.337267304302677e-09
0.77,0.7755102040816326,0.76,0.7676767676767676,0.6791666666666667,0.7087378640776699,0.6083333333333333,0.6547085201793722,0.675,0.6693548387096774,0.6916666666666667,0.6803278688524591,95.58593420025684,9.541910521174171e-09
0.77,0.77,0.77,0.7699999999999999,0.7166666666666667,0.7407407407407407,0.6666666666666666,0.7017543859649122,0.7,0.7142857142857143,0.6666666666666666,0.689655172413793,84.42029828522197,8.105616895738918e-09
0.78,0.7857142857142857,0.77,0.7777777777777778,0.5666666666666667,0.5754716981132075,0.5083333333333333,0.5398230088495575,0.5833333333333334,0.5862068965517241,0.5666666666666667,0.576271186440678,121.52770840914893,6.89255865586224e-09
0.79,0.8085106382978723,0.76,0.7835051546391754,0.5625,0.5663716814159292,0.5333333333333333,0.5493562231759658,0.5541666666666667,0.5585585585585585,0.5166666666666667,0.5367965367965368,116.21479258494642,8.358517907914162e-09
0.835,0.8526315789473684,0.81,0.8307692307692308,0.6291666666666667,0.6422018348623854,0.5833333333333334,0.6113537117903931,0.6666666666666666,0.6818181818181818,0.625,0.6521739130434783,101.51676918405954,7.606884308619807e-09
0.805,0.8144329896907216,0.79,0.802030456852792,0.6125,0.6216216216216216,0.575,0.5974025974025973,0.6333333333333333,0.6454545454545455,0.5916666666666667,0.6173913043478261,103.95137741003514,7.365052946081532e-09
0.825,0.8282828282828283,0.82,0.8241206030150754,0.5916666666666667,0.5982142857142857,0.5583333333333333,0.5775862068965517,0.6166666666666667,0.625,0.5833333333333334,0.603448275862069,116.44178850952324,9.919987504319572e-09
0.795,0.8241758241758241,0.75,0.7853403141361257,0.6083333333333333,0.6101694915254238,0.6,0.6050420168067226,0.6083333333333333,0.6160714285714286,0.575,0.5948275862068966,106.00482628590544,8.305680202671622e-09
0.83,0.84375,0.81,0.826530612244898,0.6416666666666667,0.6634615384615384,0.575,0.6160714285714285,0.6041666666666666,0.6106194690265486,0.575,0.5922746781115878,115.53080236024519,7.818466903021592e-09
0.815,0.8181818181818182,0.81,0.8140703517587939,0.5833333333333334,0.5877192982456141,0.5583333333333333,0.5726495726495726,0.5583333333333333,0.5573770491803278,0.5666666666666667,0.5619834710743801,104.94634014673136,9.04351007955026e-09
0.75,0.75,0.75,0.75,0.6333333333333333,0.6481481481481481,0.5833333333333334,0.6140350877192983,0.6333333333333333,0.6311475409836066,0.6416666666666667,0.6363636363636364,100.94183305967255,8.651344073346895e-09
0.78,0.7916666666666666,0.76,0.7755102040816326,0.65,0.6475409836065574,0.6583333333333333,0.6528925619834711,0.6166666666666667,0.6206896551724138,0.6,0.6101694915254238,105.60454812243867,8.360882183143002e-09
0.805,0.8279569892473119,0.77,0.7979274611398963,0.5375,0.5371900826446281,0.5416666666666666,0.5394190871369294,0.5833333333333334,0.5892857142857143,0.55,0.5689655172413793,135.1635485466461,9.679489083630584e-09
0.85,0.8301886792452831,0.88,0.8543689320388349,0.6791666666666667,0.6936936936936937,0.6416666666666667,0.6666666666666667,0.6208333333333333,0.6178861788617886,0.6333333333333333,0.6255144032921811,88.2279225741299,8.104099209534702e-09
0.81,0.81,0.81,0.81,0.6583333333333333,0.6727272727272727,0.6166666666666667,0.6434782608695652,0.6708333333333333,0.6589147286821705,0.7083333333333334,0.6827309236947792,87.64738342543087,9.234550567689953e-09
0.82,0.82,0.82,0.82,0.5166666666666667,0.5166666666666667,0.5166666666666667,0.5166666666666667,0.575,0.576271186440678,0.5666666666666667,0.5714285714285714,126.08158152768104,9.256697506017239e-09
0.82,0.8333333333333334,0.8,0.816326530612245,0.625,0.631578947368421,0.6,0.6153846153846154,0.625,0.6293103448275862,0.6083333333333333,0.6186440677966101,109.37100355149354,7.09858752716298e-09
0.81,0.8163265306122449,0.8,0.8080808080808082,0.6125,0.6216216216216216,0.575,0.5974025974025973,0.6291666666666667,0.6302521008403361,0.625,0.6276150627615062,108.49335861918004,8.885162334004191e-09
0.82,0.826530612244898,0.81,0.8181818181818183,0.6458333333333334,0.6446280991735537,0.65,0.6473029045643154,0.6416666666666667,0.6440677966101694,0.6333333333333333,0.6386554621848739,105.27317679389444,7.778756283978448e-09
0.805,0.8351648351648352,0.76,0.7958115183246074,0.6166666666666667,0.6206896551724138,0.6,0.6101694915254238,0.6416666666666667,0.6666666666666666,0.5666666666666667,0.6126126126126126,102.57117865400524,8.92293500768166e-09
0.82,0.8478260869565217,0.78,0.8125,0.5333333333333333,0.5350877192982456,0.5083333333333333,0.5213675213675213,0.5583333333333333,0.5603448275862069,0.5416666666666666,0.5508474576271186,127.35772954212602,7.176787893332286e-09
0.745,0.7425742574257426,0.75,0.746268656716418,0.5541666666666667,0.5656565656565656,0.4666666666666667,0.5114155251141552,0.5625,0.5663716814159292,0.5333333333333333,0.5493562231759658,132.19686090219568,7.040610222915079e-09
0.795,0.7864077669902912,0.81,0.7980295566502462,0.5916666666666667,0.6018518518518519,0.5416666666666666,0.5701754385964911,0.6083333333333333,0.6065573770491803,0.6166666666666667,0.6115702479338844,108.3168092197021,9.657045496447686e-09
0.84,0.84,0.84,0.8399999999999999,0.6458333333333334,0.64,0.6666666666666666,0.6530612244897959,0.6666666666666666,0.6639344262295082,0.675,0.6694214876033058,98.44072690775275,7.488500500712397e-09
0.785,0.8064516129032258,0.75,0.77720207253886,0.6625,0.6585365853658537,0.675,0.6666666666666667,0.5708333333333333,0.5714285714285714,0.5666666666666667,0.5690376569037656,96.22362745329627,9.09775142075979e-09
0.815,0.8539325842696629,0.76,0.8042328042328041,0.6541666666666667,0.6528925619834711,0.6583333333333333,0.6556016597510372,0.6333333333333333,0.6333333333333333,0.6333333333333333,0.6333333333333333,100.24336599785539,6.944393783673002e-09
0.815,0.8118811881188119,0.82,0.8159203980099502,0.6333333333333333,0.6290322580645161,0.65,0.639344262295082,0.6208333333333333,0.6239316239316239,0.6083333333333333,0.6160337552742615,100.35470380294248,6.286630198111812e-09
0.805,0.8144329896907216,0.79,0.802030456852792,0.6166666666666667,0.6320754716981132,0.5583333333333333,0.5929203539823009,0.6125,0.6134453781512605,0.6083333333333333,0.610878661087866,107.06883768602756,9.718547543584159e-09
0.79,0.7959183673469388,0.78,0.7878787878787878,0.6291666666666667,0.6422018348623854,0.5833333333333334,0.6113537117903931,0.6125,0.6173913043478261,0.5916666666666667,0.604255319148936,92.13288195850313,8.95113840637139e-09
0.79,0.8295454545454546,0.73,0.7765957446808511,0.5916666666666667,0.6057692307692307,0.525,0.5625,0.5833333333333334,0.5943396226415094,0.525,0.5575221238938053,114.06665806719299,2.4993713493989355e-07
0.825,0.8421052631578947,0.8,0.8205128205128205,0.6041666666666666,0.616822429906542,0.55,0.5814977973568282,0.6,0.6132075471698113,0.5416666666666666,0.5752212389380531,107.44193277263672,8.67778020075744e-09
0.81,0.803921568627451,0.82,0.8118811881188118,0.6166666666666667,0.6186440677966102,0.6083333333333333,0.6134453781512604,0.625,0.6293103448275862,0.6083333333333333,0.6186440677966101,88.0856743711696,8.139838578818992e-09
