target_mae,target_rmse,source_mae,source_rmse,trans_source_mae,trans_source_rmse
0.003719904032186605,0.006421463646779962,38498204.68709378,67578573.88216336,47049414.552717075,69725829.71770759
113.11257386725434,875.9810759939654,35668846.481397755,64589606.96438429,42014024.514082424,70401699.74421887
0.019507041327112045,0.11287871380400417,37181116.01028047,59446253.94537389,47914654.71737837,74641875.36427061
0.06285828155426619,0.3808487374330768,41649505.04964208,68657515.73873295,51521996.720733225,75644209.88299188
64.99285160841731,434.3636186458647,786649977.7181976,1372993546.5466132,736775801.8105323,1324735123.6975477
0.006628382163277517,0.012262330754018426,31782504.624570955,54110526.59846361,38803592.787919395,61068720.79154896
0.004998814160838568,0.01005707666786737,36536593.82512266,55699347.579823844,40796618.58229784,62852420.05587514
0.008469552108241867,0.022458216566557342,39396884.84738147,69917908.77936132,46532303.92975031,73011925.11616555
66.51291713559185,512.3906383360354,905602947.4896452,1599491534.1950693,824856806.2862184,1539441903.5542412
564.7678386313918,4368.729142632461,30066265.037448183,49305772.550255805,37026164.824307606,57816628.1681965
0.006883395112042005,0.022628771939520672,38090187.134885184,66846410.209055185,38409114.004318625,65193676.7611138
0.006455511942234201,0.018759599940160836,34275913.87719459,52436025.17137866,41734845.59716946,61284101.28984333
0.005769263355371853,0.009814566689024003,41605423.705307126,73220772.26101798,49738985.38669594,76011989.07055946
0.006713162368396297,0.01797462752714602,35900425.94069536,63974416.74861173,48135870.69148326,76090261.3666763
804.0141514222292,5454.376224760461,32496807.1225599,55751960.93292607,41737152.19656906,63416951.93734053
6514.93402355512,50402.043418179164,1254672634.4619765,2371018837.5255446,2686974323.972433,4980352842.786386
0.008311224529946534,0.019802357583959262,36410212.96370977,64970607.62580491,45234416.052287504,63923382.112962306
1966.399315414826,15221.717317700455,792180889.3182522,1449126979.4627397,921484266.5814993,1585947581.134068
0.004723452966815481,0.010142452794101125,31092789.296268445,52358489.901508115,35278127.32082294,56612512.73392967
0.011942623385887903,0.055677898298465214,34235264.60177022,61794198.410625294,44698342.768986225,65239063.20516224
0.02136298657375543,0.09983381338678661,34884623.56649759,59514346.9543491,42258071.1123847,72774843.95181197
0.005509230667181934,0.010513276343312006,26431533.243607294,47838483.37920974,33183128.46169444,50634373.33291923
