target_accuracy,target_precision,target_recall,target_f1,source_accuracy,source_precision,source_recall,source_f1,trans_source_accuracy,trans_source_precision,trans_source_recall,trans_source_f1,transfer_score,w_dist
0.8166666666666667,0.8166666666666667,0.8166666666666667,0.8166666666666667,0.61,0.6222222222222222,0.56,0.5894736842105264,0.625,0.6262626262626263,0.62,0.6231155778894472,107.0392117651362,9.76754119431797e-09
0.8375,0.8347107438016529,0.8416666666666667,0.8381742738589212,0.63,0.6382978723404256,0.6,0.6185567010309279,0.685,0.6831683168316832,0.69,0.6865671641791044,112.38047520891828,9.169625054187791e-09
0.8541666666666666,0.8695652173913043,0.8333333333333334,0.851063829787234,0.66,0.6666666666666666,0.64,0.6530612244897959,0.695,0.693069306930693,0.7,0.6965174129353233,83.79308806710368,9.787500853266381e-09
0.8625,0.865546218487395,0.8583333333333333,0.8619246861924686,0.605,0.6206896551724138,0.54,0.5775401069518717,0.59,0.5918367346938775,0.58,0.5858585858585857,121.89201708448476,9.292297026071813e-09
0.8458333333333333,0.8547008547008547,0.8333333333333334,0.8438818565400844,0.67,0.6888888888888889,0.62,0.6526315789473685,0.69,0.6979166666666666,0.67,0.6836734693877551,110.64685303472726,8.361987527887743e-09
0.8125,0.831858407079646,0.7833333333333333,0.8068669527896997,0.685,0.7283950617283951,0.59,0.6519337016574586,0.655,0.6565656565656566,0.65,0.6532663316582915,102.24194948918426,9.665128834147197e-09
0.8416666666666667,0.8416666666666667,0.8416666666666667,0.8416666666666667,0.615,0.6185567010309279,0.6,0.6091370558375634,0.655,0.6631578947368421,0.63,0.6461538461538461,119.27028757612155,7.663680900609964e-09
0.8708333333333333,0.8617886178861789,0.8833333333333333,0.8724279835390947,0.66,0.6739130434782609,0.62,0.6458333333333334,0.65,0.6442307692307693,0.67,0.6568627450980393,106.1728500913677,9.237158572778116e-09
0.8458333333333333,0.8373983739837398,0.8583333333333333,0.8477366255144032,0.67,0.6931818181818182,0.61,0.648936170212766,0.675,0.6699029126213593,0.69,0.6798029556650246,98.88587935263772,9.45440417796742e-09
0.85,0.868421052631579,0.825,0.8461538461538461,0.575,0.5949367088607594,0.47,0.5251396648044693,0.585,0.5841584158415841,0.59,0.5870646766169154,120.91298537706443,9.368975652986042e-09
0.8375,0.8521739130434782,0.8166666666666667,0.8340425531914893,0.66,0.6666666666666666,0.64,0.6530612244897959,0.675,0.6732673267326733,0.68,0.6766169154228856,101.65836534395937,8.460720836899046e-09
0.8291666666666667,0.8211382113821138,0.8416666666666667,0.8312757201646092,0.655,0.6741573033707865,0.6,0.6349206349206349,0.62,0.62,0.62,0.62,99.40031670836035,9.987820804779265e-09
