source_mae,source_mse,source_rmse,target_mae,target_mse,target_rmse,trans_target_mae,trans_target_mse,trans_target_rmse
256923.06808443958,114694753829.99275,338666.1391842898,817053.484664323,1329737010328.1768,1153142.233346857,625446.1551145553,828262911591.2169,910089.5074613359
479652.10355921526,495097716948.878,703631.8049583021,856852.1819670364,1159860102868.2651,1076968.0138556878,599857.0903896661,603063840765.1382,776571.8516435799
397605.5593087468,354600661940.16656,595483.5530391806,899436.1565847411,1291541031446.4487,1136459.8679436282,616244.157244182,804836567785.562,897126.8404108541
317354.2817002527,234441988304.04956,484192.0985559859,934213.3171773574,2419755104393.0723,1555556.2041897015,743385.9791223189,2123384939489.6765,1457183.9072298585
423229.53628122504,446741475262.7463,668387.2195537152,773762.93949781,1070717018468.0873,1034754.5691941095,657535.835828411,848289857994.0065,921026.5240447782
356685.8330638544,288687422770.7686,537296.401226333,694892.1578307638,833089403437.4956,912737.313490303,567779.7494795455,664988905183.8304,815468.5188183725
327529.22784603154,230549178745.04028,480155.36938062066,889858.9920048757,1328200787653.7925,1152475.937993411,587741.3696252874,702553767767.556,838184.8052592913
308183.61219578225,164339608097.71344,405388.21899225615,716505.6829425404,953177418018.4257,976308.0548773658,647013.0154350467,807588810782.1655,898659.4520629967
323099.58548458025,216664706593.54382,465472.5626645934,562698.5231782917,596162631622.7888,772115.6853883936,528259.931274712,650564033093.2638,806575.4974540597
338817.3550037805,250617399226.66953,500617.0185148219,903366.0847898211,2040497802777.4824,1428459.9409075084,635613.8878586532,1699590057879.9368,1303683.2659353793
315342.42952336796,174073340379.8244,417220.9730823996,656561.725250885,706109486500.5552,840303.2110497705,537988.197620317,586000102111.4355,765506.435055536
381637.3201022678,244617997040.58386,494588.7150356181,663865.7290222305,813291252482.8624,901826.619967975,588737.1422619044,726331451550.768,852250.8149311257
407790.92984844814,488671602548.4565,699050.5007139731,861159.7180414671,1516622167001.2483,1231512.1465098297,656956.4429742255,1033714350513.2358,1016717.4388753425
381357.55417073047,315088176297.37805,561327.1562087283,690205.702065093,786515221168.2964,886856.9338784561,502776.23922396585,468305869238.09064,684328.7727679515
335910.8170713836,192977765103.9062,439292.345828955,730741.7459341004,1062484873883.6472,1030769.069134133,591042.5025778621,663719161078.2938,814689.6102677963
424694.8949879329,346226530323.75244,588410.1718391282,810644.7550894287,1405480428124.2502,1185529.5981645714,681564.8027875702,1081122547357.8289,1039770.4301228367
316546.03911710676,163047316776.76172,403791.17966686905,846409.9881319391,1710965973300.9568,1308038.9800388047,579783.5274992798,1102802168491.4375,1050143.8799000056
355286.84163280897,241704244736.77884,491634.2591162447,876239.2681408294,1700523362252.2449,1304041.165857982,637387.4428162741,1173343538026.402,1083209.8310237043
405184.2478891721,327447134109.1422,572229.9661055354,938663.9682045074,1782985545336.7112,1335284.8180581967,720236.345404149,1562495530808.3833,1249998.212322075
287221.20620853826,158488612752.33316,398106.28323644074,1055724.9300346756,2932418905860.662,1712430.7010389245,815777.3785859536,2357500811203.6123,1535415.5174426278
371719.420545486,301020800760.6156,548653.6254875343,871587.1190414749,2186855758136.5383,1478802.1362361289,682551.1611867957,1556015095008.8914,1247403.340948264
546497.83716507,900852357928.6425,949132.4238106306,917566.6087431713,1563444724063.5842,1250377.8325224677,716649.9729832209,970703110043.6931,985242.665561989
449423.9834527966,321962192617.9415,567417.1240083802,1243277.0372949734,3174360609417.5234,1781673.5417627785,737287.2719237361,1640394528232.4724,1280778.8756192352
410834.99013174337,459352350450.8402,677755.3765562028,729450.1740132144,1177535187003.3384,1085142.9339047177,625549.7016243156,1061040736234.1279,1030068.3162946659
415243.4917952294,298632428232.7978,546472.7149938941,1219761.1871553375,2640078765051.2305,1624831.9190153887,697114.7666739693,990388869102.9263,995182.8319976819
322646.62281247065,243693783540.25912,493653.5055484354,972307.4785513462,2118328048395.0728,1455447.714071197,733425.7469305188,1614118824497.039,1270479.7615456292
500194.21036957804,518173860252.24023,719842.9413783539,876996.6280853383,2181559547020.6807,1477010.3408645047,765841.3036239751,1990469527644.0771,1410840.0078123945
353160.3168188065,206162058530.11438,454050.7224199895,718973.3808818124,952761642146.5117,976095.0989255666,641466.2935268871,973504357847.9642,986663.2443990017
402926.36977798754,292221843166.8576,540575.4740707884,763206.2091217838,1212557135717.35,1101161.7209644322,636270.9831684073,1073214912074.4758,1035960.8641616129
374628.6935275717,340851170972.1345,583824.606343493,939558.1437141297,1987912978563.4258,1409933.678781887,691258.6293318578,1297248804821.405,1138968.307206748
