source_mae,source_mse,source_rmse,target_mae,target_mse,target_rmse,trans_target_mae,trans_target_mse,trans_target_rmse
327055.43619758094,197906009277.41995,444866.2824685862,933687.5340353731,1884854385571.1504,1372899.9911031942,756424.2400051623,1485410279052.9438,1218774.0886041776
482965.61854668346,541601220661.70044,735935.6090458597,872621.6294125031,1262618534486.9824,1123662.9986285847,694049.5728504552,909329359814.6664,953587.6256614629
304006.0012506049,219683418904.51776,468703.97790558357,880765.5383040943,1428741461193.92,1195299.736967226,650963.1759381518,1002337019936.9169,1001167.8280572727
317107.444729488,196914743472.63412,443750.7672924455,1024985.9072512935,2189324327426.8813,1479636.5524772904,805443.2293695719,1945116645688.7158,1394674.3869766577
354104.15429565695,408871951225.3978,639430.9589200368,636179.7300400652,730931898031.5938,854945.5526708083,573934.9241730332,662421901024.3098,813893.0525715954
426304.72596219904,425800640363.82526,652534.014717873,1189470.5376486036,2602904424961.618,1613351.9222294986,704370.4890725795,1439346013902.6653,1199727.474846961
318902.26607358886,174576224930.498,417823.1981717841,1132073.7237792104,2859995812818.444,1691152.214562144,819814.4319028722,2671055154715.2046,1634336.3040436949
258679.5173350507,126069786315.52689,355063.0737144133,1358000.7216276475,4153502691844.147,2038014.399322082,916921.7986682495,2462834015237.41,1569341.9051428565
334045.1871594071,271111055575.43063,520683.25839749316,792106.9760746952,1082263646164.2417,1040319.0117287302,641672.821484149,917936918563.857,958090.2455217134
245497.22926196523,102665033272.19635,320413.84687961964,651897.5085576212,827339562058.027,909582.0809899605,600604.2981628818,817027628075.3383,903895.8059839299
314487.98726602294,212311829477.69122,460773.07807389443,863866.8437354075,1495638749263.6663,1222963.102167709,641761.9517232554,1318067666376.6316,1148071.2810521093
306731.3734314238,148676274929.3743,385585.6259371896,1055627.2533423067,4609838008365.651,2147053.3315140666,874747.184558885,4301905070987.6816,2074103.4378708506
451629.71587579756,532174465311.7553,729502.8891730007,960065.5992905784,2595370128726.3687,1611015.2478255345,707775.531836372,1803840466112.8865,1343071.2810989916
312926.83144829795,200490987028.86288,447762.19919602736,836873.5313112119,1159061456387.4788,1076597.1653257678,705213.6218612832,1164945290693.6052,1079326.3133518079
333539.8694484051,231110061017.9653,480739.0778977358,1352742.5209732968,3678182965827.7695,1917858.9535802077,910468.640287848,2797865125459.113,1672682.0156440712
353767.969543972,213516944477.95502,462078.93749656563,962139.78247516,1833980174383.4863,1354245.2415952904,824554.4848690266,1783654631830.085,1335535.3352982036
306541.097908011,170675482290.98404,413128.8930721065,785048.6483824326,1300149438669.6233,1140240.9564077337,603434.2457675225,941893801992.3645,970512.1338717844
263658.7595271391,143214513670.89758,378436.93486616446,854866.7834082588,1675357744580.442,1294356.111964726,713943.4177082228,1320633127376.2534,1149188.0296001404
376482.4307822559,384682242000.8707,620227.5727512207,885326.0506195874,1367154673307.5364,1169253.8959984423,717358.1168578751,851997201437.034,923036.9447844621
330343.57130282954,244734447208.06924,494706.4252746969,805228.9596481225,1655034248059.3804,1286481.3438442782,651323.0782899576,1380107381288.4424,1174779.7160695456
297236.5435170075,143420843829.75577,378709.4451287897,876026.5947592069,1625764929346.86,1275054.8730728652,655676.108262861,1420558567639.5884,1191871.8755132987
501150.0533696665,488482626280.0284,698915.3212514578,1031799.7478218499,1526297421503.8528,1235434.1024530013,771680.2365014441,1114043931280.2957,1055482.7953502112
333832.30016981746,200761007292.39224,448063.61969299876,1078282.4708170595,2255072543446.821,1501689.8958995566,843240.4830078575,1928294147618.6204,1388630.3135171076
323207.761319713,214003558171.51968,462605.18606206705,1350513.4675233876,4521690974171.483,2126426.8090323457,976132.9481723225,3488081298983.9556,1867640.570073363
428392.40513869125,406847672804.1242,637846.1200039742,833947.1570525429,1447362474855.4338,1203063.7866943856,677848.2700149695,1120688055038.4233,1058625.5499648699
283825.87033075595,156464639762.37805,395556.11455566966,1201383.0065362232,2479076122127.887,1574508.2159607448,838970.7267118689,1987701666532.5232,1409858.7399213167
552704.2250528056,786860390855.8976,887051.5153337475,1378805.961980555,3456165580797.485,1859076.53978998,868670.4805741177,2547715438594.8296,1596156.458056299
333780.19833617064,210822991733.42377,459154.6490382339,1119302.8918419653,2384934913778.575,1544323.4485620477,905642.9647685012,2248306469147.936,1499435.38345203
295684.2780773159,177132129057.25528,420870.6797310253,644500.405912517,793750057084.32,890926.5160967654,582236.069721984,732733978418.375,855998.8191687971
306169.7346864165,184108757623.66373,429078.96432202746,841902.7701770131,2609176608326.548,1615294.5887133244,706398.3933466006,2122844974289.7134,1456998.6184927265
438041.13676613185,472420094023.75726,687328.2287406485,1213822.8090915354,2314292714926.9536,1521279.95941804,773223.5075430982,1464583428200.4272,1210199.7472320127
311673.4365568121,181683186056.4875,426243.1067553908,898315.7350492239,1742762456238.622,1320137.2868905044,716257.0152220845,1686943991442.3196,1298824.0802519484
349865.0501720735,261460580264.88773,511332.16236110916,949826.0322797192,1713456663296.0256,1308990.7040525633,703694.2290192924,1449465893534.741,1203937.6618142407
390868.2330340901,353314430031.9207,594402.5824573112,916052.3735798852,1708947695094.393,1307267.2623049936,747399.9870251333,1493309413018.193,1222010.3980810447
459499.58683413727,456281812019.1814,675486.3522079343,1005506.0332909647,2255262912503.181,1501753.27950472,873876.0776793036,2169904261736.7634,1473059.490223244
300816.2714346893,153812083226.92422,392188.83618344396,937155.6645596153,1536034013115.8079,1239368.3928178125,709245.1981823695,1121174552288.3105,1058855.302809742
308356.603306377,182739016603.70007,427479.8435057495,833640.1645547443,1631540481544.2832,1277317.6901398818,732413.8802658475,1306516484743.9111,1143029.5205041342
385195.16219847364,472589223815.2535,687451.2519555503,1006539.797496171,2520927123377.7715,1587742.7762007837,776839.5410780509,1938032240309.6243,1392132.2639424833
328916.900839105,247469268817.146,497462.8315936237,1020128.9592464886,1833847009585.1094,1354196.0750146594,763271.3342496495,1342351782909.082,1158599.0604644394
458366.57215056516,494592318957.1351,703272.5779931527,936659.803789533,1516632698940.199,1231516.4225215183,737400.8813676141,1163779312335.4004,1078786.0364017512
438090.7398807976,326220979447.4896,571157.5784733051,989597.5846900721,2656890754622.9946,1629997.1639923165,856343.4151715734,2340484901788.029,1529864.3409753784
211399.5527161254,94316822224.66603,307110.4397845603,554115.2697924958,551589005644.4799,742690.3834334196,435821.0983336766,412365137820.4907,642156.6302861715
490181.57757521595,548667754769.19476,740721.1045793111,1191420.6610899926,2632883926521.951,1622616.3830437406,910755.8193647709,2087419292387.0488,1444790.3973888562
346837.0616343339,246686923964.304,496675.8741516483,836171.0783772463,1564695231829.5403,1250877.784529544,737593.0705094049,1386262110834.4753,1177396.327000588
327299.6816300469,212981727822.71692,461499.43426045164,992092.5763261074,2044088269350.2146,1429716.1499228491,727562.0115809479,1452935861493.874,1205377.8915733746
309686.30348413024,154598009179.61713,393189.53340547753,1173507.30127797,2316330925281.949,1521949.7118111195,676788.5243797943,1160518790783.991,1077273.7770798986
306124.9660094147,185482978477.54922,430677.34846117604,892414.8470600722,1440408483099.723,1200170.189223063,739607.2077894105,1136245905233.071,1065948.35955269
492236.70861116535,471525979425.291,686677.4930236835,1143014.516085432,2403916433692.1675,1550456.8467687734,905972.2902959951,2135065277081.799,1461186.2568070502
299253.74489158415,187359497555.35168,432850.43323918676,1026227.9537308561,2376233643338.464,1541503.6955318868,765829.9251671121,1964457664647.599,1401591.1189243456
463616.4505381245,619217933556.7792,786904.018007774,989476.570005082,1627258864384.7034,1275640.5702174508,783329.5555332861,1412422215450.9316,1188453.707744198
431703.6555817625,297923886359.6049,545824.0434055694,994215.9009386573,1757630505597.9585,1325756.5785610715,725647.0222477408,1522455724014.7217,1233878.3262602198
538844.6698255112,713728646569.1016,844824.6247411954,1029651.4153101925,2176498955098.4375,1475296.2262198185,662565.4308583855,1094835429559.4597,1046343.8390698632
256032.45084340745,116858275463.95638,341845.39702028513,951690.5672545225,2561220189672.466,1600381.2638469827,808495.4931185031,2002268865769.5515,1415015.5001870303
321876.0043728996,189415556563.36066,435218.9754173876,724323.780157051,983219730738.7891,991574.3697468129,645184.5648607663,833233255149.7686,912816.1124507874
453180.77619297744,600153930568.2997,774696.0246240455,958130.5933484432,1542293687968.104,1241891.1739633647,712672.8984026627,1060059931848.7578,1029592.1191660112
289239.57132124604,189730464256.64194,435580.6059234524,716841.7223117073,886795738238.5641,941698.3265561026,513515.2444590933,539589222058.8325,734567.3706739447
315576.2460989399,279302960055.04095,528491.2109534472,803120.7018310304,2086629567810.8022,1444517.0707924508,677288.4738385753,1977409115679.0745,1406203.7959268473
591755.1453942135,955025766940.0295,977254.1977090861,851531.1137248226,1179552198413.2854,1086071.9121739985,755575.7954222964,1026447084213.0726,1013137.2484580126
401938.53650440957,380658443495.1535,616975.2373435692,1164415.9882481236,2510984239739.4434,1584608.5446378998,837765.2851311675,1845490149130.8271,1358488.1851274332
458755.0247257467,411057114330.2196,641137.3599551189,912868.0535020449,1574836551652.2307,1254924.9187310892,741838.7508641189,1342104338460.5867,1158492.2694867612
298389.327493287,162258168768.0085,402812.82100748544,841254.0965112315,1429081542096.328,1195441.9860856184,690543.9466361187,1211070227383.2393,1100486.3594716834
329558.5959072253,224351492544.4185,473657.56886638945,1112689.012033233,2736657369869.289,1654284.5492445636,763801.4066347667,2205239938931.946,1485005.0299348976
368817.0679435549,262435818834.77283,512284.9000651618,1154347.5839230819,2877256805530.3037,1696247.860877149,953822.6165888838,2327780260968.543,1525706.4792969003
385913.5584985308,289532898576.5315,538082.6131520433,786924.4307934036,1778730253153.4502,1333690.4637709043,716162.5009835681,1538614054703.192,1240408.8256309659
371785.79718065093,327015401190.07745,571852.6044271176,1384513.0839233631,3024854094423.716,1739210.7676827775,729924.0350831781,1693566744602.5354,1301371.101800918
380096.6709843192,294991590540.88837,543131.2829702303,1126726.9428464202,2629438459499.5107,1621554.3344271602,741402.9739657445,1403725118405.8784,1184789.0607217296
415319.1788744684,381258207408.2518,617461.0978905892,812121.2058028386,1344825187881.0562,1159665.981169171,646901.1108720442,909004997355.1731,953417.5356868433
333672.748469683,231325591271.7443,480963.19118176214,1040704.699279373,2569474460890.1323,1602958.034662833,843313.9729852182,2077407392656.5625,1441321.4050504358
431191.1870609096,540371297386.6595,735099.5152948066,940499.023139845,1685238945016.003,1298167.533493271,779587.239364813,1648478617105.3625,1283930.9238060133
400976.5819009824,267021141264.38495,516740.8840651037,832314.7782234831,1460073264441.215,1208334.9140206184,598653.8554708294,1010009512759.6685,1004992.2948757709
522203.68510155205,568070025936.8271,753704.2032102695,1053876.0989962823,2261842872911.571,1503942.443350666,820913.96727076,1950462449368.4878,1396589.5779965164
428924.9471422685,539963144987.32587,734821.8457472028,866567.4021714147,1519743477273.2783,1232778.7625009113,721748.5757409511,1199056869342.9646,1095014.5521147035
318068.8107649926,180724649522.57443,425117.2185675081,759546.2561361662,976485591025.789,988172.8548314758,621793.7568353604,853442463183.3328,923819.4970790197
337152.1681736501,250570446847.89578,500570.12180901866,1028906.9686791349,3099847293985.916,1760638.3200379105,892017.4205784384,2681909696586.022,1637653.7169334737
346657.18353438884,212202788961.32547,460654.73943217547,777131.0868329287,1119595128121.9841,1058109.2231532547,629476.7452731025,821265774441.3906,906237.1513248563
290047.2124627214,159029121216.2673,398784.5548868051,708729.026106288,974877495619.9628,987358.8484537741,605299.1369576155,767523387276.3754,876084.1211187288
364713.52884926106,393748009428.0673,627493.4337728701,992378.8472918668,1682091275169.8772,1296954.6156939638,725846.4309643212,1303391210600.545,1141661.6007383908
596337.1752729565,1027765320191.1292,1013787.6109871974,1437832.6791656115,4387758471554.8525,2094697.704098339,1020423.3790855274,2820510625709.6035,1679437.5920853992
223836.80136683138,114139684884.65587,337845.6524578285,842339.3502120757,1503115154690.0703,1226015.9683666728,682005.00412703,1250098058666.1047,1118077.8410585306
277907.5418829313,139768461801.65366,373856.2047119904,838633.670440827,2603257641057.4487,1613461.385053094,815422.6011814901,2553337854136.7383,1597916.723154476
280816.1184814749,150675441398.90024,388169.34628960624,915973.941991486,1605683136265.2776,1267155.5296273925,690871.1351406847,1093442621175.0895,1045678.0676551887
386095.34388855397,433374941208.2696,658312.1912954898,1865909.9665227924,6329555963058.191,2515860.879114382,1090315.037493383,4122911386826.602,2030495.3550369432
345200.6229138928,248007753266.75696,498003.76832586015,765089.9942719699,1481339106246.9756,1217102.7508994364,696296.5350580667,1470286228637.143,1212553.5982533486
380390.85910988285,305883445657.63635,553067.306625185,868621.1231359637,1734334116800.499,1316941.1971688406,684523.5237480701,1218583339760.7139,1103894.6234857356
288030.5903892031,142215315103.51828,377114.4588894972,840858.0489242866,1565595144044.2654,1251237.4451095464,622370.7669277493,1213098725345.2405,1101407.610898545
332306.5627252554,196361335644.28897,443126.77152739145,957691.0558050782,2542432672831.868,1594500.7597464067,789871.9140062471,2244554907313.4546,1498183.869661349
589882.592928541,1319094522748.5125,1148518.4033129432,884734.0046247788,1291938912758.8228,1136634.907416987,706695.8813735887,1080267304457.2579,1039359.0835015866
349629.49219992047,253835485061.5899,503820.88589258573,923958.8366427212,1616100759648.0342,1271259.517033416,700594.2196617185,1102541797047.6526,1050019.9031673889
340033.9603463811,206803865188.47314,454756.9297860926,842925.6857404106,1627934633415.8223,1275905.4171120296,716460.367335476,1193162796364.156,1092319.9148437036
319490.25614381017,172330231520.29196,415126.7656033419,751304.7765869871,1031294514795.5205,1015526.7179131825,657639.2892682415,965629211799.9176,982664.3434051719
350305.4230456496,215452408815.7825,464168.5133825672,838943.0517850776,1501459175722.3862,1225340.4325828745,722562.1817673709,1276476337316.399,1129812.523083542
453471.0419075731,460108123117.83563,678312.7030491435,792850.9461155862,2099290489412.3284,1448892.8495276414,769304.4855146063,1618298262213.557,1272123.5247465384
279853.57241891546,155995898809.02435,394963.16133156564,765629.142501886,1233912557140.8357,1110816.1671225512,609396.2415457667,952809442625.6581,976119.5841830334
312981.3152464176,169458440662.28607,411653.30153210973,1072911.997946159,2518917753516.78,1587109.8744311244,781302.255449019,2081309573963.3413,1442674.4518301215
446420.02745245403,361724088763.64655,601435.0245568065,909277.2725945372,1472762333882.16,1213574.1979302955,878056.440551572,1687344722174.0603,1298978.3378386493
280429.5498549572,147266685434.89044,383753.417489526,848033.3794320243,1273513438820.4016,1128500.5267257972,640519.8146464829,927917328715.1257,963284.6561194286
386249.2660477339,370989309654.0892,609088.9176910783,1039326.7186750196,1844388955826.762,1358082.8236255555,602513.0960258691,799708236424.8374,894264.0753294507
323914.7999689112,241841973036.2101,491774.3110779681,981578.4113114239,1984945295865.4978,1408880.8664558895,771955.3996272928,1704997682390.4597,1305755.5982611983
426051.09420896845,399566487944.64075,632112.7177526496,989536.0753439799,2188706143512.11,1479427.6405124078,664781.5673303877,898539693523.0475,947913.3365044758
285995.29574575165,202875722959.44193,450417.2764886377,853489.721925868,1587425743218.3647,1259930.8485858915,650974.0896858496,1337153044916.5059,1156353.3391297427
