target_accuracy,target_precision,target_recall,target_f1,source_accuracy,source_precision,source_recall,source_f1,trans_source_accuracy,trans_source_precision,trans_source_recall,trans_source_f1,transfer_score,w_dist
0.8125,0.831858407079646,0.7833333333333333,0.8068669527896997,0.535,0.5360824742268041,0.52,0.5279187817258884,0.52,0.5212765957446809,0.49,0.5051546391752578,142.19853428683578,7.257150160948536e-09
0.8,0.8214285714285714,0.7666666666666667,0.793103448275862,0.445,0.44086021505376344,0.41,0.4248704663212435,0.48,0.47959183673469385,0.47,0.47474747474747475,177.64189157500397,8.951305567048941e-09
0.8041666666666667,0.8173913043478261,0.7833333333333333,0.8,0.565,0.5619047619047619,0.59,0.5756097560975609,0.535,0.5360824742268041,0.52,0.5279187817258884,150.09110975297054,8.831804789326486e-09
0.8083333333333333,0.8363636363636363,0.7666666666666667,0.8,0.555,0.5533980582524272,0.57,0.5615763546798028,0.565,0.5698924731182796,0.53,0.5492227979274611,154.70171573460988,7.223703732080576e-09
0.8625,0.8990825688073395,0.8166666666666667,0.8558951965065502,0.66,0.6538461538461539,0.68,0.6666666666666666,0.545,0.5483870967741935,0.51,0.5284974093264249,128.82794080003384,8.088626751486857e-09
0.8333333333333334,0.8703703703703703,0.7833333333333333,0.8245614035087719,0.57,0.5686274509803921,0.58,0.5742574257425743,0.545,0.5529411764705883,0.47,0.508108108108108,109.18241760927275,9.713123232427191e-09
0.8166666666666667,0.8275862068965517,0.8,0.8135593220338982,0.57,0.5673076923076923,0.59,0.5784313725490196,0.56,0.5612244897959183,0.55,0.5555555555555555,125.3021143061242,8.207038341542712e-09
0.8458333333333333,0.8807339449541285,0.8,0.8384279475982532,0.59,0.5957446808510638,0.56,0.577319587628866,0.54,0.5454545454545454,0.48,0.5106382978723404,142.3792559907149,9.624426589646148e-09
0.8333333333333334,0.8636363636363636,0.7916666666666666,0.8260869565217391,0.47,0.47,0.47,0.47,0.545,0.5445544554455446,0.55,0.5472636815920399,173.9661208852201,9.115900409682439e-09
0.8083333333333333,0.8363636363636363,0.7666666666666667,0.8,0.565,0.5537190082644629,0.67,0.6063348416289593,0.505,0.5053763440860215,0.47,0.48704663212435234,141.8163710078005,8.782615582593397e-09
0.8333333333333334,0.8571428571428571,0.8,0.8275862068965518,0.335,0.33980582524271846,0.35,0.3448275862068966,0.4,0.391304347826087,0.36,0.37499999999999994,206.35203364487205,8.419911683538497e-09
0.8291666666666667,0.8495575221238938,0.8,0.8240343347639485,0.485,0.4838709677419355,0.45,0.46632124352331605,0.5,0.5,0.49,0.494949494949495,187.2142104748438,9.424936439421363e-09
0.8458333333333333,0.8672566371681416,0.8166666666666667,0.8412017167381974,0.36,0.36,0.36,0.36,0.355,0.35353535353535354,0.35,0.35175879396984927,218.57341475811333,7.762735289774601e-09
0.8166666666666667,0.8454545454545455,0.775,0.808695652173913,0.425,0.43119266055045874,0.47,0.4497607655502392,0.46,0.4574468085106383,0.43,0.44329896907216493,181.61268951730005,8.964668302014644e-09
0.8375,0.8648648648648649,0.8,0.8311688311688312,0.485,0.48760330578512395,0.59,0.5339366515837103,0.5,0.5,0.47,0.4845360824742268,162.90925108311586,9.487276612570066e-09
0.8458333333333333,0.8547008547008547,0.8333333333333334,0.8438818565400844,0.45,0.44047619047619047,0.37,0.40217391304347827,0.505,0.504950495049505,0.51,0.5074626865671642,188.3922141249211,8.019988888432481e-07
