source_mae,source_mse,source_rmse,target_mae,target_mse,target_rmse,trans_target_mae,trans_target_mse,trans_target_rmse
17422062.109714687,853991386511894.9,29223131.01828575,40038724.6258602,4895745005596666.0,69969600.5819432,95048479.60980847,1.076884170005791e+17,328159133.65405375
18021183.613965474,894267171324137.2,29904300.21458682,38728976.76946232,4154438778476880.0,64454936.0288014,186549485.38561934,2.2349119431164608e+18,1494962187.8550844
16764387.820061289,791824077206573.1,28139368.81322275,38031817.66704432,4071010778916473.5,63804473.03219794,90209672.35730895,8.990304223896248e+16,299838360.1858883
17082214.837913312,763506625956282.9,27631623.657618873,38149396.22901467,4405294573225021.0,66372393.1557769,56593893.64923594,1.1273496811899842e+16,106176724.43572481
17579313.917886533,830461694431745.8,28817732.291624643,38113064.97580307,4127491591318974.0,64245556.97726477,92102160.33067815,8.119609495503445e+16,284949284.882476
18928727.046666328,960827822582705.2,30997222.820483536,40000989.34665178,4424990636501402.5,66520603.097847834,130084687.4451995,7.985637642244878e+17,893623950.1179944
16834887.63689819,736718292808534.1,27142555.016220085,40735177.97659949,4390032792797329.0,66257322.55982979,96281496.04146372,1.2127241422296478e+17,348241890.3908098
17931699.615226198,860864434877428.1,29340491.38779765,39041737.94180656,4041868508045283.0,63575691.17237565,100804693.6576912,2.0649441106931968e+17,454416561.17412764
17106234.22376725,817019193531366.1,28583547.60227229,34080969.20411872,3481645218676767.0,59005467.70153396,73616941.82404397,5.412929339743115e+16,232657029.54656485
17493037.601029877,819868910048692.1,28633353.105228387,38554383.67129408,4383748067793529.5,66209878.92900522,76188301.65836078,3.4667672366401016e+16,186192567.96768504
16181926.79116283,718250429567236.1,26800194.580771912,38111065.378129676,4158807275744998.5,64488815.12126733,83394348.97859408,4.766398026708347e+16,218320819.59145233
17634865.931079227,866793438048524.0,29441355.91389303,37976719.87057646,4016806421217166.0,63378280.35863048,71413044.41812387,2.7825842709290436e+16,166810799.13869616
17593014.981455203,826383104583455.6,28746879.910408635,39474949.69669248,4449437981339427.5,66704107.67965814,113642813.47141552,1.9465660737015702e+17,441199056.40216076
16908481.951904785,758058332868187.5,27532859.148083176,39680088.6230652,4459959839092783.0,66782930.74650725,72594109.27529149,2.492269714408807e+16,157869240.65215513
17692353.051798698,885628468687987.9,29759510.55860946,37789359.89299214,4386912027637717.5,66233768.03140312,79667456.49162732,6.627233616357385e+16,257434139.46789157
