target_accuracy,target_precision,target_recall,target_f1,source_accuracy,source_precision,source_recall,source_f1,trans_source_accuracy,trans_source_precision,trans_source_recall,trans_source_f1,transfer_score
0.9291666666666667,0.963963963963964,0.8916666666666667,0.9264069264069265,0.63,0.6382978723404256,0.6,0.6185567010309279,0.595,0.5959595959595959,0.59,0.5929648241206029,10.65806746906409
0.8958333333333334,0.9279279279279279,0.8583333333333333,0.8917748917748917,0.645,0.6494845360824743,0.63,0.6395939086294417,0.63,0.6326530612244898,0.62,0.6262626262626263,17.497657348767806
0.925,0.9553571428571429,0.8916666666666667,0.9224137931034484,0.575,0.5806451612903226,0.54,0.5595854922279794,0.585,0.5876288659793815,0.57,0.5786802030456853,17.092314979463904
0.8916666666666667,0.9351851851851852,0.8416666666666667,0.8859649122807017,0.57,0.5686274509803921,0.58,0.5742574257425743,0.64,0.6458333333333334,0.62,0.6326530612244898,14.259675602625773
0.9291666666666667,0.9724770642201835,0.8833333333333333,0.925764192139738,0.625,0.6436781609195402,0.56,0.5989304812834224,0.635,0.6451612903225806,0.6,0.6217616580310881,10.51658348530056
0.9041666666666667,0.9532710280373832,0.85,0.8986784140969163,0.545,0.5428571428571428,0.57,0.5560975609756097,0.505,0.5053763440860215,0.47,0.48704663212435234,14.398141797831833
0.8666666666666667,0.9230769230769231,0.8,0.8571428571428571,0.675,0.6923076923076923,0.63,0.6596858638743456,0.655,0.6666666666666666,0.62,0.6424870466321244,11.339424320578633
0.8833333333333333,0.8898305084745762,0.875,0.8823529411764707,0.62,0.6333333333333333,0.57,0.6,0.6,0.6020408163265306,0.59,0.5959595959595959,14.816526038445183
0.9,0.9210526315789473,0.875,0.8974358974358975,0.62,0.6363636363636364,0.56,0.5957446808510639,0.68,0.6914893617021277,0.65,0.6701030927835052,14.483408235300592
0.9166666666666666,0.9464285714285714,0.8833333333333333,0.9137931034482758,0.555,0.5533980582524272,0.57,0.5615763546798028,0.535,0.5376344086021505,0.5,0.5181347150259067,14.787024447198451
0.925,0.9636363636363636,0.8833333333333333,0.9217391304347826,0.6,0.6041666666666666,0.58,0.5918367346938774,0.625,0.631578947368421,0.6,0.6153846153846154,15.351281876650487
0.9208333333333333,0.9469026548672567,0.8916666666666667,0.9184549356223176,0.505,0.5046728971962616,0.54,0.5217391304347827,0.56,0.5652173913043478,0.52,0.5416666666666667,17.407282073940078
0.8916666666666667,0.9196428571428571,0.8583333333333333,0.8879310344827586,0.545,0.5436893203883495,0.56,0.5517241379310345,0.58,0.5816326530612245,0.57,0.5757575757575758,12.891707057030024
0.9125,0.9541284403669725,0.8666666666666667,0.9082969432314412,0.675,0.6699029126213593,0.69,0.6798029556650246,0.655,0.6741573033707865,0.6,0.6349206349206349,16.559592227038866
0.9,0.9528301886792453,0.8416666666666667,0.8938053097345132,0.545,0.5494505494505495,0.5,0.5235602094240838,0.56,0.5666666666666667,0.51,0.5368421052631579,13.877652486577263
0.8875,0.918918918918919,0.85,0.8831168831168831,0.625,0.6190476190476191,0.65,0.6341463414634146,0.645,0.6526315789473685,0.62,0.635897435897436,15.412460150715743
0.9,0.9363636363636364,0.8583333333333333,0.8956521739130435,0.69,0.7065217391304348,0.65,0.6770833333333333,0.615,0.6236559139784946,0.58,0.6010362694300518,14.991676141329156
0.875,0.9090909090909091,0.8333333333333334,0.8695652173913043,0.65,0.6666666666666666,0.6,0.631578947368421,0.645,0.6593406593406593,0.6,0.6282722513089005,13.51089020513363
