target_mae,target_rmse,source_mae,source_rmse,trans_source_mae,trans_source_rmse
592117.8223084117,1283979.2201570477,722601.1666869816,1170120.253117257,684271.3557775448,1177664.4541723346
545176.6149829582,884921.3258600567,634537.8956047667,1122792.9819517073,629319.6832690345,1132344.8193185362
374860.06402785593,568656.512061321,624920.919311389,1159488.961490725,627435.043339247,1162014.4929312172
383892.853984909,539752.502428864,592352.9363861908,875604.1257007816,599343.995313077,888738.917715656
5.3049894778e-313,4.2439915831e-313,6.90178438686435e-310,5e-324,3.81959242403e-313,5.729388636e-313
337667.85513587086,474720.0965404314,627284.1620050827,1120580.0457840452,652701.5883000772,1130507.1165452262
447665.6640534982,625137.9456252619,561014.9780065496,897286.4799381148,549393.6522209484,926482.9516286636
634000.3652004192,1146937.9469406423,704891.6063407616,1162096.577434061,686541.9583746558,1147292.6801176416
2.9707941078e-313,4.63995599652585e-310,6.90167920644164e-310,1.273197474584e-312,1.33685734833e-312,3.395193266e-313
592092.1053445537,985758.9430909142,603892.6055331934,835828.1044850899,584477.2299754526,897791.7088096552
418756.24128427,644693.6275261537,587474.8355051164,1136200.5725776884,580775.359538674,1116879.8718894825
504696.6910450793,841538.1926540901,761277.4784332343,1531735.2894640393,592995.8679584572,1054975.5198201642
620108.3028664284,958064.8772399939,672626.3201518643,921304.359639653,652093.663235237,899606.0079704406
417556.01513928396,584247.168978563,560678.293177889,1051348.8737193847,512395.0801078949,971260.9764231452
472942.6011475715,782966.597920578,623420.0191884758,932028.7314001892,647788.5827094645,940596.376628714
507437.2310752874,849539.561680287,663836.2604234829,1146405.646598456,634337.3889219988,1123177.3226603097
4.64004921488845e-310,4e-323,1.867356296094e-312,6.90179131011465e-310,4.64004921488766e-310,5e-324
563114.9846138612,891280.1333147616,759429.0891281341,1608554.2445632014,642453.9270425852,883817.8906139486
4.6400492149272e-310,6.9017913101708e-310,0.0,6.90179131011465e-310,0.0,6.90179131011573e-310
511195.98428453,728384.5149149647,539492.55326952,739397.5669772661,506159.47365939326,658899.1242130325
601927.8876337108,1346266.9614494876,677941.079414232,959694.5243852049,667120.2507020271,944112.2494886236
564741.0574656815,883517.5857518276,899711.573384151,1953404.7607020077,699500.6380615747,1507259.9188440228
772397.09793185,1261504.124418819,840377.4044153449,1108806.1405212402,782744.9273168663,1043227.1650987606
4.64004921493786e-310,6.9017913101708e-310,4.6400492149521e-310,6.901791310115e-310,0.0,6.90179131011573e-310
734210.1282183372,1148399.18514496,623541.5839966057,870192.8139066339,623178.4182919825,906170.4430257847
423707.39628387697,630953.6505655054,528108.3691427681,805284.5288477851,481944.1160440703,689175.0098662361
558917.4922152404,804703.9389513393,659706.8253265851,834135.369064211,641103.0820215665,823577.2251680499
529751.0330012946,840016.2558839034,861313.7551854105,2145182.8315032143,699747.0222754519,1269778.6940983448
420806.52708902117,733636.3159531037,629796.1923383244,1337383.0770641023,589537.906707551,1221176.4501794851
599298.6899804869,1218610.421539348,617150.9931132515,835452.659037501,633611.3422006844,874104.5560359927
532499.3993244084,872901.5562229934,765678.8956056967,1107685.0026558994,734075.1676187852,1086599.6131956012
540976.204038793,792020.7014069268,660543.9302440959,1035254.3672094666,630563.246049108,1029782.7405604149
519527.06692631723,963972.5435817114,578698.0891722706,782952.3922770262,538011.6517449452,740566.4723936581
4.64004921496157e-310,6.9017913101688e-310,4.6400492149679e-310,6.9017913101151e-310,4.64004921496315e-310,6.901791310169e-310
443053.1242740306,604328.2580588874,757498.2690703161,1299618.6931196456,740557.7450083257,1263529.0373724718
468588.8330799243,727287.5735045819,684202.0307610923,1251316.1825221416,651781.7975517961,1188801.3935277988
486057.4022692451,747847.3270219859,749108.4811478481,1483246.7570605173,644768.6840500754,1082784.5004314359
375434.4532058058,587961.3839755271,690563.2205205832,1194757.7314385832,684688.9459218512,1203618.616840611
473061.0998725714,725409.0855800614,659914.359874,1225945.0198574036,657541.7341720167,1224306.986877425
698202.9873797273,1252747.962720018,751807.0793934901,1165056.2538586857,705719.576812988,1107766.6624350655
567004.7145827299,743093.7906407139,622495.0764148117,875839.0284369697,559767.3977354772,820688.663454697
6.90195323032534e-310,5.5171890567e-313,7.63918484767e-313,6.90179131016855e-310,4.64004921507066e-310,6.90179131011554e-310
557187.4118096837,781332.4402510012,738735.2592959434,972583.1894804257,674049.0279212696,935034.1835975258
394292.19948705664,531506.4328936014,698255.034665387,1342375.4167238625,638797.5781366185,1207295.48420974
575382.3183898064,933491.8196212177,938721.4442688838,1752826.2164320755,704429.7550051737,1045801.3403435653
529116.2891849746,1049931.323464238,698675.3933772845,1149520.1901975998,663762.768013454,1104160.0681478076
450089.61712626263,805127.7641259824,789118.4728863931,1607323.5655490411,736917.7333343147,1572740.6350677921
572895.3990282082,879870.8522876641,917525.7505199857,1985877.3108292718,811694.6765602503,1679721.297696263
527174.1288812326,909116.8091706568,731782.8848953784,1239271.2782615968,717220.4798503189,1289252.0501051138
610301.654504973,982548.4571360727,798067.914406057,1360519.2814134553,668423.2523753196,1162832.0347765053
523418.5686807625,812555.461498371,584069.6493829486,818889.8677292699,534983.1659156163,764999.0121642534
634524.00614486,1031247.8198839523,513278.96282619727,654166.995839992,475715.7238763727,618432.5359956037
553015.858764537,942409.7711252865,635594.9042794792,858489.9987621226,654510.0811488029,890389.0662326595
458104.48594933026,788640.721219138,605073.2242243415,836832.9851944268,595790.2148708788,833128.1670967855
461383.260517313,813734.1677007045,868101.0927399829,2013362.5453250788,670364.9008446854,1207431.5378374096
549348.9991964526,824526.0578657775,647694.3612466739,1290325.365664842,625103.6446652382,1237553.4104854842
707895.9824555047,1227363.2788824448,789588.0722058098,1528942.3196754318,717271.1457139784,1433321.5802809077
644256.9592818425,1101424.6331068906,756978.998799696,1299335.7495174159,693036.4937795937,992776.9192234473
687401.3522253722,1193844.7018371085,753464.9128681718,1112007.1468944969,765580.4379612346,1150504.348765451
521945.11063143617,692468.05636631,700076.9805376093,1795540.8364636863,664854.6952311704,1746626.4864827252
1.612716801153e-312,4.63995599657906e-310,4.640049215024e-310,4.6399559965255e-310,4.64004921502244e-310,4.63995599657896e-310
4.640049215024e-310,4.6399559965255e-310,4.64004921502877e-310,4.639955996578e-310,4.640049215024e-310,4.6399559965255e-310
465117.48915471224,933683.8890555021,807962.1678304966,1710591.0382456784,799986.5997433999,1665695.1328533872
508199.65604674746,746791.1935544225,578888.5923448743,864453.8343516333,559591.3658988565,924696.1051167472
566599.7336622984,774089.5858380912,649620.1284987569,1160569.0588271376,532346.4816459327,698852.3085117881
1.612716801153e-312,0.0,0.0,4.63995599658716e-310,4.6400492150406e-310,8.4e-323
471218.4562106335,670126.1131934382,625688.899453612,1036654.5116216493,602119.2439884465,956441.2300591553
0.0,1.35807730624e-312,1.612716801153e-312,1.0491825306201359e-153,4.6400492150438e-310,2.872871552116339e+257
