target_accuracy,target_precision,target_recall,target_f1,source_accuracy,source_precision,source_recall,source_f1,trans_source_accuracy,trans_source_precision,trans_source_recall,trans_source_f1,transfer_score,original_score
0.8958333333333334,0.9357798165137615,0.85,0.8908296943231442,0.5,0.5,0.47,0.4845360824742268,0.555,0.5567010309278351,0.54,0.5482233502538071,0.08500612772609999,0.13407211046330292
0.9333333333333333,0.956140350877193,0.9083333333333333,0.9316239316239316,0.52,0.5208333333333334,0.5,0.5102040816326531,0.595,0.6,0.57,0.5846153846153846,0.08221882164553718,0.10725037262850776
0.925,0.9553571428571429,0.8916666666666667,0.9224137931034484,0.495,0.49504950495049505,0.5,0.4975124378109453,0.555,0.5578947368421052,0.53,0.5435897435897435,0.0793128499111372,0.13383575620738353
0.9208333333333333,0.9391304347826087,0.9,0.9191489361702128,0.575,0.5806451612903226,0.54,0.5595854922279794,0.62,0.625,0.6,0.6122448979591836,0.07785417482190785,0.09053674190910038
0.95,0.9655172413793104,0.9333333333333333,0.9491525423728815,0.435,0.43564356435643564,0.44,0.43781094527363185,0.555,0.5591397849462365,0.52,0.5388601036269429,0.07829128350282784,0.12462343502801171
0.925,0.9553571428571429,0.8916666666666667,0.9224137931034484,0.54,0.5333333333333333,0.64,0.5818181818181818,0.565,0.5698924731182796,0.53,0.5492227979274611,0.08279732373858803,0.11176930163572693
0.9,0.8870967741935484,0.9166666666666666,0.9016393442622951,0.6,0.6086956521739131,0.56,0.5833333333333334,0.585,0.5894736842105263,0.56,0.5743589743589743,0.08821120071688907,0.10221021741406705
0.9333333333333333,0.956140350877193,0.9083333333333333,0.9316239316239316,0.615,0.6455696202531646,0.51,0.5698324022346368,0.625,0.6373626373626373,0.58,0.6073298429319371,0.07728672107384083,0.12142922027251393
0.8916666666666667,0.9196428571428571,0.8583333333333333,0.8879310344827586,0.515,0.5142857142857142,0.54,0.5268292682926828,0.565,0.5670103092783505,0.55,0.5583756345177665,0.07728733504037004,0.10266695439339606
0.95,0.9655172413793104,0.9333333333333333,0.9491525423728815,0.6,0.6086956521739131,0.56,0.5833333333333334,0.575,0.5757575757575758,0.57,0.5728643216080402,0.07274765796593646,0.10671289139183529
0.9208333333333333,0.9391304347826087,0.9,0.9191489361702128,0.62,0.62,0.62,0.62,0.56,0.5625,0.54,0.5510204081632654,0.0788560298599536,0.09275185827133214
0.8791666666666667,0.8760330578512396,0.8833333333333333,0.8796680497925311,0.645,0.6629213483146067,0.59,0.6243386243386243,0.675,0.6804123711340206,0.66,0.6700507614213199,0.05862944182622787,0.06972241843206116
0.8958333333333334,0.8991596638655462,0.8916666666666667,0.895397489539749,0.445,0.4421052631578947,0.42,0.4307692307692308,0.585,0.5934065934065934,0.54,0.5654450261780104,0.060825433220245306,0.11996370408071559
0.9166666666666666,0.9310344827586207,0.9,0.9152542372881356,0.43,0.4396551724137931,0.51,0.4722222222222222,0.555,0.5555555555555556,0.55,0.5527638190954774,0.0747717069725775,0.12495437375318362
0.9208333333333333,0.9316239316239316,0.9083333333333333,0.919831223628692,0.6,0.6086956521739131,0.56,0.5833333333333334,0.665,0.6701030927835051,0.65,0.6598984771573604,0.058363834016782946,0.1035696286248549
0.9041666666666667,0.9292035398230089,0.875,0.9012875536480688,0.655,0.6741573033707865,0.6,0.6349206349206349,0.67,0.67,0.67,0.67,0.05799027121866646,0.07034371411516688
0.9125,0.9459459459459459,0.875,0.9090909090909091,0.4,0.4056603773584906,0.43,0.41747572815533984,0.575,0.5757575757575758,0.57,0.5728643216080402,0.057338603453218694,0.12688853710768785
0.8958333333333334,0.905982905982906,0.8833333333333333,0.8945147679324895,0.615,0.6263736263736264,0.57,0.5968586387434556,0.665,0.6701030927835051,0.65,0.6598984771573604,0.04224570524384381,0.07198777804949265
0.9166666666666666,0.9464285714285714,0.8833333333333333,0.9137931034482758,0.395,0.3939393939393939,0.39,0.39195979899497485,0.505,0.5048543689320388,0.52,0.5123152709359606,0.132097713796092,0.14286382659892863
0.9125,0.9459459459459459,0.875,0.9090909090909091,0.575,0.5728155339805825,0.59,0.5812807881773399,0.595,0.6,0.57,0.5846153846153846,0.07438005514609346,0.08972389319911842
0.8958333333333334,0.9357798165137615,0.85,0.8908296943231442,0.54,0.5327868852459017,0.65,0.5855855855855856,0.575,0.5789473684210527,0.55,0.5641025641025641,0.07094487185568088,0.08003991115871806
0.8875,0.911504424778761,0.8583333333333333,0.8841201716738197,0.445,0.44554455445544555,0.45,0.44776119402985076,0.555,0.5555555555555556,0.55,0.5527638190954774,0.06884555452552783,0.10287739611164687
0.9541666666666667,0.9739130434782609,0.9333333333333333,0.9531914893617022,0.515,0.5157894736842106,0.49,0.5025641025641027,0.575,0.5806451612903226,0.54,0.5595854922279794,0.10875734610202847,0.1116457263743475
0.9041666666666667,0.9217391304347826,0.8833333333333333,0.902127659574468,0.465,0.46236559139784944,0.43,0.44559585492227977,0.51,0.5104166666666666,0.49,0.4999999999999999,0.09584536261025807,0.12800466112763806
0.9125,0.9159663865546218,0.9083333333333333,0.9121338912133891,0.52,0.5208333333333334,0.5,0.5102040816326531,0.605,0.6039603960396039,0.61,0.6069651741293532,0.08751871585466163,0.14870470841967437
0.9041666666666667,0.9292035398230089,0.875,0.9012875536480688,0.52,0.52,0.52,0.52,0.555,0.5567010309278351,0.54,0.5482233502538071,0.0841189720498877,0.1218119261205341
0.9291666666666667,0.9557522123893806,0.9,0.9270386266094421,0.495,0.4946236559139785,0.46,0.4766839378238342,0.565,0.5698924731182796,0.53,0.5492227979274611,0.0763962156156967,0.1257517787512439
0.9458333333333333,0.9652173913043478,0.925,0.9446808510638298,0.495,0.4954128440366973,0.54,0.5167464114832536,0.58,0.5816326530612245,0.57,0.5757575757575758,0.10060547511359356,0.141057144617438
0.8916666666666667,0.9122807017543859,0.8666666666666667,0.8888888888888888,0.64,0.6428571428571429,0.63,0.6363636363636364,0.62,0.6224489795918368,0.61,0.6161616161616161,0.05760689143729158,0.08212898455119519
0.9,0.9067796610169492,0.8916666666666667,0.8991596638655461,0.585,0.6,0.51,0.5513513513513514,0.63,0.63,0.63,0.63,0.07378944862324052,0.09885793186899863
0.925,0.9473684210526315,0.9,0.9230769230769231,0.445,0.44554455445544555,0.45,0.44776119402985076,0.505,0.504950495049505,0.51,0.5074626865671642,0.09922500103674281,0.11328256452912852
0.9125,0.9380530973451328,0.8833333333333333,0.9098712446351931,0.45,0.45535714285714285,0.51,0.4811320754716981,0.59,0.5918367346938775,0.58,0.5858585858585857,0.08323288016103739,0.11730914712771519
0.9083333333333333,0.9224137931034483,0.8916666666666667,0.9067796610169492,0.435,0.4444444444444444,0.52,0.4792626728110599,0.545,0.5436893203883495,0.56,0.5517241379310345,0.09303511233727645,0.12437103328553882
0.9416666666666667,0.9568965517241379,0.925,0.9406779661016949,0.595,0.6,0.57,0.5846153846153846,0.565,0.5698924731182796,0.53,0.5492227979274611,0.08969474682439749,0.0968608368313916
0.9333333333333333,0.9727272727272728,0.8916666666666667,0.9304347826086957,0.51,0.5094339622641509,0.54,0.5242718446601942,0.58,0.5851063829787234,0.55,0.5670103092783506,0.06957140914435835,0.10788973030054325
0.9166666666666666,0.9629629629629629,0.8666666666666667,0.912280701754386,0.42,0.42,0.42,0.41999999999999993,0.51,0.5102040816326531,0.5,0.5050505050505051,0.08721856629532349,0.14665504300758456
0.9166666666666666,0.9545454545454546,0.875,0.9130434782608695,0.485,0.48484848484848486,0.48,0.4824120603015075,0.56,0.5625,0.54,0.5510204081632654,0.09616038307410482,0.12473578978489346
