source_accuracy,source_precision,source_recall,source_f1,target_accuracy,target_precision,target_recall,target_f1,trans_target_accuracy,trans_target_precision,trans_target_recall,trans_target_f1,transfer_score,w_dist
0.83,0.875,0.77,0.8191489361702129,0.5541666666666667,0.5619047619047619,0.49166666666666664,0.5244444444444445,0.5541666666666667,0.5607476635514018,0.5,0.5286343612334801,149.41753596561801,9.309428700133062e-09
0.845,0.8556701030927835,0.83,0.8426395939086294,0.5125,0.512,0.5333333333333333,0.5224489795918368,0.6458333333333334,0.6495726495726496,0.6333333333333333,0.6413502109704642,148.0583710816365,7.809514420457562e-09
0.865,0.8924731182795699,0.83,0.8601036269430051,0.5541666666666667,0.5631067961165048,0.48333333333333334,0.5201793721973094,0.5541666666666667,0.5575221238938053,0.525,0.5407725321888411,141.42969213316152,8.60943719678112e-09
0.875,0.8865979381443299,0.86,0.8730964467005077,0.5166666666666667,0.5166666666666667,0.5166666666666667,0.5166666666666667,0.6041666666666666,0.6086956521739131,0.5833333333333334,0.5957446808510638,147.4069289031871,9.509578090306864e-09
0.835,0.8383838383838383,0.83,0.8341708542713568,0.45416666666666666,0.453781512605042,0.45,0.45188284518828453,0.4625,0.4628099173553719,0.4666666666666667,0.46473029045643155,163.0583457761064,8.452004045251684e-09
0.855,0.8736842105263158,0.83,0.8512820512820513,0.6291666666666667,0.6371681415929203,0.6,0.6180257510729614,0.6041666666666666,0.6086956521739131,0.5833333333333334,0.5957446808510638,117.93066683399529,7.2360947492174125e-09
0.805,0.7961165048543689,0.82,0.8078817733990147,0.45416666666666666,0.45454545454545453,0.4583333333333333,0.45643153526970953,0.525,0.525,0.525,0.525,167.51271885461748,9.65429798197552e-09
0.82,0.8333333333333334,0.8,0.816326530612245,0.6125,0.6261682242990654,0.5583333333333333,0.5903083700440529,0.5791666666666667,0.5811965811965812,0.5666666666666667,0.5738396624472575,114.23415667381354,9.178391442276492e-09
0.85,0.8804347826086957,0.81,0.84375,0.5791666666666667,0.594059405940594,0.5,0.5429864253393665,0.6291666666666667,0.6422018348623854,0.5833333333333334,0.6113537117903931,119.15748322717438,8.196515570891594e-09
0.835,0.8681318681318682,0.79,0.8272251308900523,0.5958333333333333,0.6095238095238096,0.5333333333333333,0.5688888888888889,0.5708333333333333,0.5752212389380531,0.5416666666666666,0.5579399141630901,112.84122629188548,8.805074888275043e-09
0.84,0.8695652173913043,0.8,0.8333333333333333,0.4875,0.48695652173913045,0.4666666666666667,0.4765957446808511,0.5083333333333333,0.5087719298245614,0.48333333333333334,0.4957264957264957,149.18002378772738,8.204692917625256e-09
0.88,0.8958333333333334,0.86,0.8775510204081632,0.6041666666666666,0.6068376068376068,0.5916666666666667,0.5991561181434599,0.5666666666666667,0.5740740740740741,0.5166666666666667,0.543859649122807,122.75374099778546,8.627415190386633e-09
0.835,0.8602150537634409,0.8,0.8290155440414508,0.42083333333333334,0.4144144144144144,0.38333333333333336,0.3982683982683983,0.4791666666666667,0.4778761061946903,0.45,0.46351931330472107,174.74582608709017,4.7958672180281706e-08
0.84,0.8541666666666666,0.82,0.836734693877551,0.5166666666666667,0.5163934426229508,0.525,0.5206611570247933,0.5708333333333333,0.5726495726495726,0.5583333333333333,0.5654008438818565,150.7760608128746,8.75941914433283e-09
0.81,0.8444444444444444,0.76,0.8,0.6583333333333333,0.6696428571428571,0.625,0.6465517241379309,0.6083333333333333,0.625,0.5416666666666666,0.5803571428571429,113.0981699348275,7.423725737948515e-09
0.815,0.8461538461538461,0.77,0.8062827225130889,0.5666666666666667,0.5666666666666667,0.5666666666666667,0.5666666666666667,0.5333333333333333,0.5363636363636364,0.49166666666666664,0.5130434782608696,158.69767467824644,9.522082826885672e-09
0.82,0.8478260869565217,0.78,0.8125,0.5958333333333333,0.5966386554621849,0.5916666666666667,0.5941422594142259,0.5833333333333334,0.5909090909090909,0.5416666666666666,0.5652173913043478,108.32233910010727,9.157063874841564e-09
0.82,0.8137254901960784,0.83,0.8217821782178217,0.5375,0.5436893203883495,0.4666666666666667,0.5022421524663677,0.6083333333333333,0.6065573770491803,0.6166666666666667,0.6115702479338844,150.2036643889661,6.839872837546051e-09
0.81,0.8369565217391305,0.77,0.8020833333333334,0.5208333333333334,0.5233644859813084,0.4666666666666667,0.4933920704845815,0.5291666666666667,0.5327102803738317,0.475,0.5022026431718062,143.13327203009388,8.819668270004642e-09
0.82,0.8478260869565217,0.78,0.8125,0.6041666666666666,0.6190476190476191,0.5416666666666666,0.5777777777777778,0.6333333333333333,0.6403508771929824,0.6083333333333333,0.6239316239316238,123.35615557830188,6.826097137227427e-09
0.85,0.8431372549019608,0.86,0.8514851485148515,0.6541666666666667,0.6868686868686869,0.5666666666666667,0.6210045662100456,0.6291666666666667,0.6324786324786325,0.6166666666666667,0.6244725738396625,104.26856994360689,7.35153289061586e-09
0.86,0.8829787234042553,0.83,0.8556701030927835,0.5916666666666667,0.6,0.55,0.5739130434782609,0.5375,0.5398230088495575,0.5083333333333333,0.5236051502145923,125.69863257705353,7.557505805734008e-09
0.825,0.8651685393258427,0.77,0.8148148148148148,0.5625,0.5675675675675675,0.525,0.5454545454545455,0.6541666666666667,0.6728971962616822,0.6,0.6343612334801761,135.05240269610496,8.6611808895473e-09
0.87,0.8775510204081632,0.86,0.8686868686868686,0.5166666666666667,0.5153846153846153,0.5583333333333333,0.536,0.55,0.5491803278688525,0.5583333333333333,0.5537190082644629,159.1312863716239,7.97642345746114e-09
0.775,0.7956989247311828,0.74,0.7668393782383419,0.5875,0.5981308411214953,0.5333333333333333,0.5638766519823788,0.6041666666666666,0.6126126126126126,0.5666666666666667,0.5887445887445887,124.89499617551992,1.7813486257060843e-08
0.82,0.8636363636363636,0.76,0.8085106382978724,0.6083333333333333,0.6083333333333333,0.6083333333333333,0.6083333333333333,0.6125,0.6194690265486725,0.5833333333333334,0.6008583690987124,106.8909062190092,9.259574147499126e-09
0.825,0.8571428571428571,0.78,0.8167539267015708,0.55,0.5588235294117647,0.475,0.5135135135135136,0.6083333333333333,0.6274509803921569,0.5333333333333333,0.5765765765765766,139.1912645401652,9.294624493629668e-09
