source_mae,source_mse,source_rmse,target_mae,target_mse,target_rmse,trans_target_mae,trans_target_mse,trans_target_rmse
377301.7597739314,299810031546.66534,547549.1133648792,841967.2976314145,2198320574981.122,1482673.4552763538,841848.3731955262,2196025432128.2424,1481899.2651756874
327751.72966012376,275283399862.8088,524674.5656717208,557531.0084869147,1206889533166.0728,1098585.2416476714,556335.0055962778,1205713036711.949,1098049.6512963104
301042.75915895955,171174927015.353,413732.91749068385,883425.1038172805,2732785088099.075,1653113.755341439,868505.7679787938,2682100927534.725,1637712.1015412707
364072.22314139945,269937628117.35822,519555.22143209976,760326.9968824106,1151663315862.7932,1073155.7742764063,754100.3822441885,1126176227694.0745,1061214.5059760888
397387.43685305095,462617628000.5958,680160.0017647288,605497.6348406514,708784290982.148,841893.2776677505,597882.1209685599,701830638955.6871,837753.328227162
257740.6826705056,146492810239.02396,382743.7919013501,709121.1750192957,788941123064.8125,888223.5771835898,698008.2273752539,779485231117.9453,882884.6080422658
283043.45881156164,205023084551.34094,452794.748811579,852532.0322531492,2346260880777.4873,1531750.9199532042,853004.8109150216,2376611456130.5693,1541626.237494215
296901.9998916577,159247450604.92227,399058.2045327752,604869.9562894442,544740648419.2255,738065.4770541876,628430.5981473984,624885214662.8309,790496.8150870887
355908.33697731176,250226292202.59705,500226.241017599,548116.1636405848,555129794694.0112,745070.3286898568,548673.6232192122,553182842183.1943,743762.624889954
269352.68040915247,141712743258.06168,376447.5305511535,544678.5709808562,849026625131.101,921426.407875909,547624.4402037457,849773782186.9697,921831.7537311078
290468.49109365925,159002221160.00116,398750.82590510225,610540.72145535,1612263191346.9097,1269749.263180298,610783.7188784062,1618049897741.883,1272025.9029366828
239680.37082630905,110807314263.5986,332877.3261482353,465074.8852553634,395253043917.6342,628691.5332002128,457510.4729284069,385715440454.4617,621059.933061586
303523.24444749596,206075345981.88058,453955.22464432614,661016.6908716911,1160542028524.33,1077284.5624645003,658385.2519295841,1173028380043.882,1083064.347139117
426301.5180484183,486443256796.2508,697454.8421197252,751117.0014131302,1544822677003.9443,1242908.9576489278,732429.5017140774,1486733141831.3984,1219316.670037525
272289.1509223197,130705332821.37157,361531.9250375706,524454.5709519708,737995377230.3042,859066.5732236962,525907.7576081486,746549930838.7567,864031.209412459
301695.4645252922,215684214157.69016,464418.14581009874,689282.9303559444,1090430580519.6742,1044236.8412001533,694254.1136484556,1139830735657.517,1067628.5569698466
275435.4878165533,195020932920.30988,441611.74454526213,484754.87350403116,469891640186.4829,685486.4259680733,477130.32125678146,459863629009.1472,678132.4568321053
382127.9498975519,365411230651.7816,604492.5397817426,746144.0734936292,1580187627118.1316,1257055.1408423306,733876.91397635,1542209939505.8157,1241857.455389231
289151.7556215969,305789110812.588,552982.0167171696,668243.7169361422,868758599320.7642,932072.2071388912,650872.7463898492,824010951979.7883,907750.4899364078
405236.25077816565,301976190081.6685,549523.6028431067,681716.2909369558,878991239398.4961,937545.326583465,672715.6899827577,805733907082.7742,897626.8194983783
355535.689146765,523933597844.72864,723832.575838314,745741.4031012282,2055721072349.0403,1433778.5994877452,749753.862944032,2045222544258.1465,1430112.7732658521
279401.5237665494,198300928361.73083,445309.92394256254,778134.7417867036,2403781304288.9956,1550413.2688702699,781359.9148944232,2399836350135.7637,1549140.5198159926
258396.47138046843,179018170506.30383,423105.3893609769,547648.8812142059,860789930151.7688,927787.6535887772,539066.7008563341,848047453888.6796,920894.9201123219
386971.2318052454,376239017249.96814,613383.2547844521,664757.9663846198,909582114323.5916,953720.1446564875,655208.5640443307,880327857103.2551,938257.8841146261
266464.9392039524,153356552464.6813,391607.65118250856,524963.8442956588,746714138674.9237,864126.2284382553,515934.42482215224,741697646224.9714,861218.6982555427
230619.7312014213,107815546496.50804,328352.7775069187,410508.36376572103,435293520575.4715,659767.777763867,399864.9704850343,435805351425.55695,660155.5509314126
251735.86827783348,147179909851.2485,383640.3391866508,571390.5554756023,779545515361.8452,882918.7478821849,573027.518008332,799155603748.7886,893955.0345228716
437965.6734804039,863680786343.0212,929344.277618914,712768.4372520914,934797095407.1399,966849.0551307065,718498.6624003459,944545529654.9882,971877.3223277659
384372.82722831814,555109007629.9147,745056.3788264045,568492.7484581597,1021764682436.4242,1010823.7642816002,562341.7289346523,983835123878.3041,991884.6323430483
234262.71349949623,125325317557.90633,354013.1601479051,581847.6296889695,1239456259962.2126,1113308.6993112974,558217.1249530378,1201962916552.7585,1096340.6936499067
324434.8816511862,218208137511.9522,467127.5388070716,531714.4813787627,650972577699.9651,806828.7164571952,531457.5996233843,644717315335.4647,802942.9091382928
293313.3777573263,154048740235.79056,392490.4333048012,412468.5632950845,277033746128.16705,526339.9530039184,405621.5316879811,270945993219.7207,520524.72873026953
255830.06003117567,149739183572.8623,386961.4755668351,722566.8327480735,2315792030121.4844,1521772.6604593357,715658.4629302353,2226331597873.873,1492089.6748767726
349418.79972858017,217405957351.97787,466268.1174517274,796521.9145623471,2372758605376.949,1540376.124645195,774052.2305477132,2329176999684.792,1526164.145721158
