source_mae,source_mse,source_rmse,target_mae,target_mse,target_rmse,target_clf_mae,target_clf_mse,target_clf_rmse,trans_target_mae,trans_target_mse,trans_target_rmse,label_div_score,wa_dist,coupling_diff,diameter,max_h
340384.84241897106,200489727358.33893,447760.7925648905,594914.8566295959,650211024779.3121,806356.6362220331,298476.6373626613,160798548575.4035,400996.94334920245,585796.7903797005,679199578183.4446,824135.6552069839,49805698.148236014,0.40022530096727615,0.24179141807566998,1.0,0.26968918053113905
329037.29829040606,210539491046.30374,458845.8249197695,652301.9020191132,774598594085.3955,880112.8303151793,326243.1098725844,206451742632.84094,454369.6101554779,538108.0450961785,540868073678.8722,735437.3349775439,56871475.86801242,0.36491085523706174,0.2663171715589388,1.0,0.24868009184838405
406968.15594924416,303990575018.7741,551353.4030173153,809890.2824073363,1601261306835.4087,1265409.5411507725,398277.5714950441,354941713459.3738,595769.8494044271,638124.8607713579,1506452163609.5735,1227376.1296397992,75751362.80488436,0.38568089088125923,0.2548384543710362,1.0,0.32009425289806737
247117.54987813422,108796966788.96585,329843.85213152884,826160.1010952306,2616239290808.3643,1617479.3015084811,511892.4092207409,618163025766.815,786233.4422846786,775592.8016877462,2366528832815.1895,1538352.6360412913,83687191.94480926,0.3697429364250431,0.26202393625144077,1.0,0.28300421431890516
225165.71457487412,86915172005.714,294813.79208869115,620482.2614013569,1035971437224.2712,1017826.8208414785,350849.2698254066,230488060589.28223,480091.7210172263,632075.3337067972,1156721827146.5935,1075510.0311696741,59520841.950280204,0.4034785734650757,0.24129947384717657,1.0,0.32817651571166206
315218.14038635587,209735305907.4489,457968.6735001084,822109.6960789791,2927822544056.6694,1711088.1169760572,493716.19503897586,597078680196.6108,772708.6645020947,723479.9079250088,2701766484106.498,1643705.1086209163,88047393.24190511,0.3799267222509429,0.25536632336888315,1.0,0.284697750995853
355186.3109889723,220123948748.54303,469173.6871868914,1609378.0619100744,5751916091245.41,2398315.2610208294,362013.01253293897,228329097221.30402,477837.94033260277,721715.5314165368,2414542136287.7183,1553879.704574237,155256613.20498982,0.3693262799310571,0.2617207004709252,1.0,0.33892408312354255
261036.84491712524,114990191436.44724,339102.03690990596,667616.6441637452,1652386611583.6125,1285451.9094791578,292174.1294724412,153215741709.25226,391427.82439327467,586604.2006071948,1499698300140.5925,1224621.6967458124,62149398.51414982,0.35968944772952005,0.27075827920100937,1.0,0.30036317095755
268306.49994084734,148203948168.962,384972.65898887155,604215.5917974049,760203899336.0884,871896.7251550428,303480.1019341994,185922617669.41284,431187.45073275594,513772.8731350306,631199324339.0739,794480.5374199382,54168973.250154644,0.3798817175281937,0.2552871716765954,1.0,0.3626405701304685
255495.44985451704,140517759712.81308,374856.985679623,490345.6530476609,778034396643.575,882062.5809111136,236286.2474337916,105852470070.16953,325349.76574475894,462404.70707765105,747591234621.4558,864633.5840235769,44338826.2743351,0.3728527414732303,0.26150953436155366,1.0,0.23475224856856042
328274.11825872824,200511399457.95117,447784.9924438638,759737.8395586762,2129846742363.1191,1459399.445786903,222334.38880431376,85035052101.55818,291607.7024043744,675834.9918182936,1824209396095.5874,1350632.961279854,71677104.81727242,0.396768025675156,0.24472652376118065,1.0,0.23399517655283195
300044.9565564562,184178061722.54538,429159.71586641885,754052.0598995857,1048316704637.4778,1023873.3831082229,243034.65348268792,136371564725.83234,369285.2078351262,514766.4526644866,548780900353.13696,740797.4759359922,69012048.9529972,0.3892301220897291,0.24975044737157262,1.0,0.27468565903507
335419.7781342463,226504274664.4627,475924.6522974647,764182.9876992261,1240318596079.244,1113695.9172409873,295506.2730431939,152820559131.99402,390922.70224686875,740496.5415377686,1350565500689.633,1162138.331133447,67914709.49946612,0.3587621405308834,0.2681168567137917,1.0,0.28282922715869574
395996.3418056036,293195476388.98065,541475.2777264911,913913.8632380691,1613966240498.8955,1270419.7103709055,403264.3757684228,293277511061.3351,541551.0235068669,692941.0524348721,928093706275.2692,963376.2018418709,85178672.7548716,0.3700096289175185,0.26254738878734885,1.0,0.27575009809274303
404456.83541274164,367641536855.58374,606334.5090423138,912224.9185547705,1542534343859.0088,1241988.0610774842,246460.89426553686,111176275463.75906,333431.06553493044,726917.1950736134,1203515223656.6643,1097048.4144542867,84323983.16917399,0.3953780686066513,0.24449279669149276,1.0,0.23201499834004827
280823.19278548897,184316951909.56268,429321.5018020442,811019.8230371838,2176446408393.3752,1475278.4172465126,411566.3557327625,298715046933.8159,546548.3024708941,656291.7869358881,1841714752606.7803,1357097.915629812,86429778.38711104,0.3644854638167596,0.2648755497782879,1.0,0.3497287735862705
362824.3326297431,346068079462.3069,588275.5132268441,968190.1567152143,2728673916291.6724,1651869.8242572483,470588.32430072344,603803782861.3334,777048.1213292606,795379.4746772231,2310356322146.1436,1519985.63221701,97249420.38899866,0.3719950774628217,0.2637770563632459,1.0,0.3340724650862084
328828.4709062091,202565738453.409,450073.03679892776,814287.4174650051,1819125167986.8813,1348749.4830348894,309407.5908302101,187866311775.83163,433435.4759082736,650545.6059576665,1547151985776.1074,1243845.6438706964,74200354.09613262,0.40133639479161887,0.24012060423462103,1.0,0.2880884437994402
267288.40368313895,123393623454.83598,351274.2852171733,654418.7443059105,754872172508.3491,868833.8002796329,269831.65389295836,137513443607.71497,370828.0512686641,563123.1651799069,656434611068.3032,810206.52371374,58694627.91101175,0.35208815840182334,0.27339237757869844,1.0,0.25750001626665575
316770.39927332045,192101356399.25702,438293.6873823955,593045.1872543982,744294680498.5854,862725.1477142563,270544.6538316284,165220384843.9593,406473.10469938756,494383.6299150277,555218204143.1608,745129.6559278531,49558624.56087183,0.38529737013049314,0.254434754530826,1.0,0.2191467085874456
391406.19167398673,259619035705.86398,509528.24819225085,952146.2230910301,1861073870061.171,1364211.8127553253,408714.6260151539,341360875148.1892,584260.9649362083,672812.4249802983,1199606935446.218,1095265.691714215,84761333.60150093,0.38262037153094114,0.25226042421479816,1.0,0.23259347116151693
387084.4649844532,298752669167.91473,546582.7194194075,765692.9500409614,1142647053810.0066,1068946.7029791554,287585.500457192,132260472297.3325,363676.32903081895,546737.9367626118,763181478450.7506,873602.5861058051,69077830.92396522,0.39815575654513935,0.2435022332471648,1.0,0.2775834946526659
249614.31824078163,102834421579.74654,320678.06532369275,753874.2415107968,1603886668656.0398,1266446.4728744123,273837.28760129283,125611585948.89055,354417.248379492,581918.6320794608,1509383399542.3474,1228569.6559586467,70851676.93894641,0.38496070225043943,0.25408419276131217,1.0,0.2560658771122305
427479.31557146733,410489692102.0038,640694.6949226315,886385.1350608006,1739242297135.8076,1318803.3580241627,394898.1746594656,286126400417.3014,534907.8429199758,711682.2934740633,1355606061382.4465,1164304.9692337685,79461033.10679936,0.36739328588475295,0.26482119287742234,1.0,0.2339478255252419
252190.63804909558,120190754736.01471,346685.3829281164,821759.8062948511,3008547157705.143,1734516.404565014,440035.70988770074,433303146441.3644,658257.659614656,728291.379457235,2988269148601.9805,1728661.0855231225,83272156.96549466,0.36743406245857924,0.2651988033854827,1.0,0.2831424974039663
344218.98630686995,218290065994.13242,467215.22448881355,819515.5766260279,1735549613443.1562,1317402.601122055,424793.21248138085,458565956393.31274,677174.9821082529,713103.9688027102,1508050791089.1697,1228027.1947677583,78397016.13211986,0.4048763530371745,0.23693373509592155,1.0,0.23578864207258804
308775.7193118473,173180133542.5815,416149.1722238331,684056.6563651352,1371006577224.845,1170899.9005998955,501609.5905874783,599377764675.9926,774194.9138789227,556986.2612494212,1217082682869.4065,1103214.7038856065,60067141.29236344,0.38237400396943544,0.25365661852035637,1.0,0.2465183748802255
281294.3266527856,137522048187.8687,370839.6529335404,639837.1758196567,637080334917.4165,798173.1233995645,201592.69346339806,81349297240.12529,285217.9819719039,489172.98333667143,346152454587.51587,588347.2228093848,56258764.65104659,0.3829240993119734,0.2514276711459996,1.0,0.22487058995012657
279556.9277857434,126018270449.48901,354990.52163330925,749207.062420443,1147490847011.1116,1071209.9920235581,343188.5909336228,187618419390.05453,433149.4192424302,622471.348517993,920956526901.664,959664.7992406848,69756030.16771948,0.3936399664996804,0.2453359020267657,1.0,0.209169754754832
313723.4203473862,220346329080.89954,469410.61884122255,692290.2101135234,1668846832180.0688,1291838.5472573843,463119.3791273994,564537838434.1598,751357.3307249752,644060.054467667,1461605863585.595,1208968.9258147187,73874281.81739585,0.35185250214607655,0.27423538657814767,1.0,0.3209888215155893
338723.6810163035,225491254328.225,474859.19421258447,758092.6849410075,972775973994.3372,986294.0606098858,289880.9480383903,148101134040.53262,384839.10149636905,615637.7744879534,717881105465.8356,847278.6468841496,65826957.34816537,0.376211087398302,0.25933859394828174,1.0,0.3034380095528879
212808.5730088779,77597525218.4947,278563.3235343352,538740.2457504367,559440416706.3046,747957.4965907518,220574.50555151337,114909597623.28564,338983.1819180498,437638.4226935069,369861738687.99445,608162.5923122816,45814184.411394134,0.37647610054041564,0.2565413875471863,1.0,0.19706881256382577
356845.11168538255,228188417002.154,477690.7127024284,881297.8682364802,2170236676378.0793,1473172.3172725176,456706.1488288843,501089211052.9906,707876.5507155824,678511.8172691162,1727328704558.36,1314278.7773369697,78995292.01796387,0.4142540140468416,0.2318659342554837,1.0,0.24117533492033283
293120.8603058216,144248550658.48947,379800.67227229796,675751.2661145505,1753135878463.655,1324060.3756867188,450628.9653893691,407839536718.3851,638623.1570483372,607921.8019900677,1699121093326.483,1303503.3921423,73402942.21839316,0.41193570808985813,0.23270351825593474,1.0,0.2760488045549949
