target_accuracy,target_precision,target_recall,target_f1,source_accuracy,source_precision,source_recall,source_f1,trans_source_accuracy,trans_source_precision,trans_source_recall,trans_source_f1
0.8833333333333333,0.9259259259259259,0.8333333333333334,0.8771929824561403,0.38,0.39655172413793105,0.46,0.425925925925926,0.53,0.5319148936170213,0.5,0.5154639175257731
0.8958333333333334,0.9357798165137615,0.85,0.8908296943231442,0.51,0.5098039215686274,0.52,0.5148514851485149,0.625,0.631578947368421,0.6,0.6153846153846154
0.8875,0.911504424778761,0.8583333333333333,0.8841201716738197,0.41,0.41509433962264153,0.44,0.42718446601941745,0.525,0.5274725274725275,0.48,0.5026178010471205
0.85,0.8818181818181818,0.8083333333333333,0.8434782608695653,0.705,0.7303370786516854,0.65,0.6878306878306878,0.685,0.6907216494845361,0.67,0.6802030456852791
0.8458333333333333,0.9108910891089109,0.7666666666666667,0.832579185520362,0.52,0.5208333333333334,0.5,0.5102040816326531,0.515,0.5172413793103449,0.45,0.48128342245989303
0.875,0.8947368421052632,0.85,0.8717948717948718,0.43,0.4186046511627907,0.36,0.38709677419354843,0.545,0.5473684210526316,0.52,0.5333333333333334
0.8875,0.918918918918919,0.85,0.8831168831168831,0.625,0.631578947368421,0.6,0.6153846153846154,0.63,0.6354166666666666,0.61,0.6224489795918368
0.8958333333333334,0.905982905982906,0.8833333333333333,0.8945147679324895,0.45,0.4444444444444444,0.4,0.4210526315789474,0.475,0.4731182795698925,0.44,0.455958549222798
0.8541666666666666,0.897196261682243,0.8,0.8458149779735684,0.57,0.5673076923076923,0.59,0.5784313725490196,0.575,0.5789473684210527,0.55,0.5641025641025641
0.925,0.9722222222222222,0.875,0.9210526315789473,0.485,0.4838709677419355,0.45,0.46632124352331605,0.53,0.5319148936170213,0.5,0.5154639175257731
0.9,0.9444444444444444,0.85,0.8947368421052632,0.5,0.5,0.53,0.5145631067961165,0.56,0.5666666666666667,0.51,0.5368421052631579
0.8916666666666667,0.9351851851851852,0.8416666666666667,0.8859649122807017,0.52,0.5169491525423728,0.61,0.5596330275229358,0.56,0.5638297872340425,0.53,0.5463917525773196
0.9041666666666667,0.9292035398230089,0.875,0.9012875536480688,0.445,0.44761904761904764,0.47,0.45853658536585373,0.53,0.532608695652174,0.49,0.5104166666666666
0.8958333333333334,0.9130434782608695,0.875,0.8936170212765957,0.56,0.5666666666666667,0.51,0.5368421052631579,0.545,0.5454545454545454,0.54,0.542713567839196
0.8625,0.9142857142857143,0.8,0.8533333333333333,0.58,0.5816326530612245,0.57,0.5757575757575758,0.62,0.6276595744680851,0.59,0.6082474226804124
0.8833333333333333,0.9035087719298246,0.8583333333333333,0.8803418803418803,0.665,0.6736842105263158,0.64,0.6564102564102564,0.655,0.6631578947368421,0.63,0.6461538461538461
0.875,0.9245283018867925,0.8166666666666667,0.8672566371681416,0.745,0.7525773195876289,0.73,0.7411167512690355,0.685,0.6989247311827957,0.65,0.6735751295336787
0.9125,0.9380530973451328,0.8833333333333333,0.9098712446351931,0.585,0.5726495726495726,0.67,0.6175115207373272,0.63,0.6413043478260869,0.59,0.6145833333333333
