target_accuracy,target_precision,target_recall,target_f1,source_accuracy,source_precision,source_recall,source_f1,trans_source_accuracy,trans_source_precision,trans_source_recall,trans_source_f1
0.925,0.925,0.925,0.925,0.655,0.6666666666666666,0.62,0.6424870466321244,0.615,0.6210526315789474,0.59,0.6051282051282052
0.9416666666666667,0.9344262295081968,0.95,0.9421487603305784,0.675,0.7058823529411765,0.6,0.6486486486486486,0.68,0.6764705882352942,0.69,0.6831683168316831
0.9041666666666667,0.875968992248062,0.9416666666666667,0.9076305220883534,0.72,0.7444444444444445,0.67,0.7052631578947369,0.735,0.719626168224299,0.77,0.7439613526570048
0.9166666666666666,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.72,0.7291666666666666,0.7,0.7142857142857142,0.685,0.6761904761904762,0.71,0.6926829268292682
0.8916666666666667,0.8852459016393442,0.9,0.8925619834710743,0.73,0.7254901960784313,0.74,0.7326732673267328,0.735,0.7155963302752294,0.78,0.7464114832535885
0.875,0.8629032258064516,0.8916666666666667,0.8770491803278689,0.69,0.6938775510204082,0.68,0.686868686868687,0.725,0.7102803738317757,0.76,0.7342995169082127
0.8791666666666667,0.8699186991869918,0.8916666666666667,0.8806584362139918,0.72,0.7291666666666666,0.7,0.7142857142857142,0.69,0.6862745098039216,0.7,0.693069306930693
0.8833333333333333,0.8709677419354839,0.9,0.8852459016393444,0.665,0.6896551724137931,0.6,0.641711229946524,0.66,0.6568627450980392,0.67,0.6633663366336634
0.9083333333333333,0.8888888888888888,0.9333333333333333,0.9105691056910569,0.735,0.7238095238095238,0.76,0.7414634146341463,0.705,0.6990291262135923,0.72,0.7093596059113302
0.9083333333333333,0.8951612903225806,0.925,0.9098360655737704,0.31,0.33620689655172414,0.39,0.36111111111111116,0.325,0.3394495412844037,0.37,0.35406698564593303
0.9125,0.896,0.9333333333333333,0.9142857142857143,0.68,0.725,0.58,0.6444444444444445,0.73,0.73,0.73,0.7299999999999999
0.9083333333333333,0.8888888888888888,0.9333333333333333,0.9105691056910569,0.66,0.6538461538461539,0.68,0.6666666666666666,0.645,0.6355140186915887,0.68,0.6570048309178744
0.875,0.8515625,0.9083333333333333,0.8790322580645161,0.72,0.7391304347826086,0.68,0.7083333333333334,0.68,0.6607142857142857,0.74,0.6981132075471698
0.8916666666666667,0.873015873015873,0.9166666666666666,0.894308943089431,0.705,0.7411764705882353,0.63,0.6810810810810811,0.685,0.6728971962616822,0.72,0.6956521739130436
0.9416666666666667,0.9491525423728814,0.9333333333333333,0.9411764705882353,0.645,0.6494845360824743,0.63,0.6395939086294417,0.635,0.6310679611650486,0.65,0.6403940886699507
0.875,0.8571428571428571,0.9,0.8780487804878048,0.74,0.7608695652173914,0.7,0.7291666666666667,0.715,0.7087378640776699,0.73,0.7192118226600985
0.9083333333333333,0.8888888888888888,0.9333333333333333,0.9105691056910569,0.685,0.7228915662650602,0.6,0.6557377049180328,0.68,0.6666666666666666,0.72,0.6923076923076923
0.9041666666666667,0.8943089430894309,0.9166666666666666,0.9053497942386831,0.7,0.7,0.7,0.7,0.73,0.7254901960784313,0.74,0.7326732673267328
0.9083333333333333,0.8828125,0.9416666666666667,0.9112903225806451,0.69,0.7021276595744681,0.66,0.6804123711340208,0.675,0.6605504587155964,0.72,0.6889952153110047
0.9083333333333333,0.8828125,0.9416666666666667,0.9112903225806451,0.775,0.7777777777777778,0.77,0.7738693467336684,0.775,0.7777777777777778,0.77,0.7738693467336684
0.8875,0.872,0.9083333333333333,0.889795918367347,0.665,0.6666666666666666,0.66,0.6633165829145728,0.625,0.6213592233009708,0.64,0.6305418719211823
0.8958333333333334,0.8682170542635659,0.9333333333333333,0.8995983935742972,0.68,0.6875,0.66,0.673469387755102,0.695,0.6788990825688074,0.74,0.7081339712918661
0.9083333333333333,0.8712121212121212,0.9583333333333334,0.9126984126984128,0.715,0.7415730337078652,0.66,0.6984126984126984,0.75,0.7272727272727273,0.8,0.761904761904762
0.8958333333333334,0.8925619834710744,0.9,0.8962655601659751,0.715,0.7216494845360825,0.7,0.7106598984771574,0.705,0.7029702970297029,0.71,0.7064676616915423
0.9166666666666666,0.9098360655737705,0.925,0.9173553719008265,0.695,0.7096774193548387,0.66,0.683937823834197,0.69,0.6862745098039216,0.7,0.693069306930693
0.9291666666666667,0.912,0.95,0.9306122448979591,0.685,0.6989247311827957,0.65,0.6735751295336787,0.66,0.6568627450980392,0.67,0.6633663366336634
0.9291666666666667,0.9186991869918699,0.9416666666666667,0.9300411522633746,0.715,0.7128712871287128,0.72,0.7164179104477613,0.71,0.6944444444444444,0.75,0.721153846153846
0.9375,0.926829268292683,0.95,0.9382716049382716,0.78,0.7978723404255319,0.75,0.7731958762886597,0.7,0.696078431372549,0.71,0.7029702970297029
