source_mae,source_mse,source_rmse,target_mae,target_mse,target_rmse,trans_target_mae,trans_target_mse,trans_target_rmse
247106.0694026294,113245411202.68452,336519.555453594,515484.34421064425,534763114901.7791,731274.9926681338,520415.9393616008,531032355230.22253,728719.6684804264
445945.171807429,536623348885.84674,732545.7998554403,498578.8006786495,330571514329.8457,574953.488840485,501099.3039809609,332893070705.23346,576968.8645890985
386635.4702962173,400121525730.5721,632551.5992633108,447548.6224276194,436997477384.893,661057.8472304016,434614.72463009483,416995386801.756,645751.7996891345
301941.65953424206,221779912012.85962,470935.14629177935,673797.5013363279,1810852705875.0063,1345679.2730346285,669819.1405774654,1789154140077.7097,1337592.6659778417
407989.77438998513,455351602055.0039,674797.4526144892,515474.0013015528,495151633861.8691,703670.1172153533,509416.5197479954,488029381585.2536,698590.9973548568
384922.6649546822,387109812715.0939,622181.4949957078,483175.59715752763,433962418063.39685,658758.2394652813,484700.2566374593,439016502898.1273,662583.2045095373
288662.3904476784,209565590499.31714,457783.3444975004,522806.0481196931,623238491639.952,789454.5532454366,526762.5821798181,625847979518.165,791105.5425909776
292343.1844866791,192889838730.45538,439192.25713855133,556602.6429061912,631530045853.0714,794688.6471147499,554588.0404984967,622785128179.324,789167.3638584682
309593.4545360731,183378401630.02444,428227.04448694555,423725.9901111378,359073867293.4974,599227.7257383018,419508.8499028321,354721663774.6546,595585.1440177589
273286.7240411788,167596268948.7778,409385.2329393157,588428.7615504051,1318246194946.0376,1148149.0299373325,585695.342150697,1313007921121.4304,1145865.5772477984
227217.67618711974,93280682721.38525,305418.8643836285,456879.36354536726,451406682157.1942,671868.05412759,459436.5907642304,458084987771.5041,676819.7601810279
326739.1426058386,200338971615.87326,447592.4168435757,520376.5136920996,527815917236.3682,726509.4061582191,513865.17990240996,521797854843.6174,722355.767502148
288331.8777562094,166812224194.1845,408426.52239317726,534316.5654162323,719114230663.4954,848006.0322093796,534353.0498699733,709068535365.6483,842062.0733447436
336477.5254387142,315993387267.3135,562132.8911096676,485533.3587588088,445412654974.9866,667392.4295157883,476171.1061447209,424495975443.1742,651533.5566516694
283476.52930267586,163370285232.21597,404190.90196615754,558268.5292756977,498587253034.3012,706107.1115874002,551097.0242130042,491266873626.2197,700904.325586752
376643.48852444324,363703699676.1497,603078.5186658116,549806.5910499572,812669729233.9768,901481.9627890382,548226.0717572345,811631767319.7551,900906.0812980203
252763.62703502658,119436529144.14462,345595.9044088119,436614.2259590408,606495659843.649,778778.312386554,433589.51855146623,583906350204.867,764137.6513461871
344005.8779359476,232649646927.34973,482337.6897230298,583122.2607363705,1034768800839.1661,1017235.8629340425,569550.9265763449,1015055274595.9208,1007499.5159283804
250373.57545338047,127453002146.87799,357005.60520372505,521028.63665216934,696676136439.6455,834671.2744785491,508986.8084902835,677497543423.8853,823102.3893926473
290437.26790506154,168649697117.44452,410669.8152012691,716990.2998976214,1945660981845.405,1394869.5214411293,711562.5818096504,1951328030847.0588,1396899.4347651012
335747.64355984784,295218044686.3722,543339.7138865999,625635.8617244628,1414856196018.4219,1189477.2784792578,623913.0363759189,1406117688851.8184,1185798.3339724417
391697.52355847106,836910821109.1951,914828.3014365018,637869.0451955725,756953056249.5659,870030.491563121,623375.5399080379,733792145483.6688,856616.6852704125
316465.07440372504,193442727236.785,439821.2446401208,544815.8356984815,493552486452.3885,702532.9077362771,542525.0275838458,499342747236.7079,706641.8804717902
370656.9988239882,500389281261.7999,707381.991049956,496695.61809228285,718068716745.433,847389.3536889834,491382.14699635556,711182455681.7842,843316.3437772235
340055.3918863107,237730397742.51852,487576.04303587205,540974.7518573649,547827823649.5241,740153.9188908777,531479.5261341112,531646118772.00476,729140.6714564788
314058.3036096165,238260622964.27063,488119.4761165248,641366.081672285,1227024166862.8513,1107711.2290045863,627760.0944163911,1190129082252.633,1090930.3746127125
410844.65896964876,323329022408.01086,568620.2796313291,605732.5415252687,1574370260810.2495,1254739.1206184055,602683.1436495617,1569924888639.891,1252966.4355599838
373647.4848721712,296221287456.39325,544262.1495716869,524947.7073609432,705257800621.8138,839796.2851917207,523698.42829297954,699775290927.4589,836525.7263990503
303412.7382890637,179881337088.12357,424124.20007366186,571205.1761271905,886392887579.2478,941484.4064450817,575229.4665029817,890880629494.3274,943864.7305066163
326817.1123287713,254817664165.0548,504794.675254261,523113.6376641749,563021549826.699,750347.6193250025,511247.2283086381,546094138475.85815,738981.8255382592
262306.08808591234,154708947342.3849,393330.5827702505,423031.91233387927,314285180962.72034,560611.4349196958,420882.45893459796,306770224258.42114,553868.4178199919
393289.23887099355,410413674084.7074,640635.3674944175,592408.7874169886,785045985897.8623,886028.2082969268,589420.3456553847,776450054024.0044,881164.0335510775
368606.85672083107,298008061987.8251,545901.1467178147,599642.7372271962,760437773202.365,872030.8327131358,602697.318536017,767008484423.6011,875790.2057134466
260781.0231978384,141791653324.32642,376552.3248159894,460973.36396353267,419692801911.4588,647837.0180156879,452436.9113383979,410264793386.1798,640519.1592654976
334384.8319559026,237033244438.99158,486860.6006230034,486923.02836907405,403521594938.66284,635233.4963922029,471613.13599406136,387480942250.2318,622479.6721582415
310162.19921304967,181830891944.8873,426416.3363954145,521177.077779446,738383831476.4917,859292.6343664839,518437.13821568317,735397562123.427,857553.2415677916
254531.6101693104,131267709913.57698,362308.8598331222,505739.09890671395,401076154398.089,633305.7353270133,503113.61129837873,407081494938.74347,638029.3840715672
349181.4977932333,263444835773.3329,513268.77537342254,670269.3466805001,1234636859567.7993,1111142.141927755,661407.7416302633,1211557176640.642,1100707.579986911
322528.94654570834,479492357553.56854,692453.8667330615,513128.6154394932,480326180652.6572,693055.6836594425,508759.70916803106,468911277082.4938,684770.9668805285
270325.7315428281,180212545746.70938,424514.482375701,602561.7417322693,1223845733654.485,1106275.6137845963,601317.1944591358,1214187144376.8962,1101901.6037636464
300795.78965775046,241339949278.59644,491263.62503099744,459024.9491654472,469465141856.05414,685175.2636049072,457789.7632888254,462589270388.99164,680139.1551653174
244389.21912832206,124109421911.46318,352291.6716464685,660749.023631653,1204053453647.7861,1097293.695255644,663787.1813278662,1211500896675.729,1100682.0143328086
302319.22123784496,218467949525.54535,467405.5514492156,647790.1409884567,997616078348.1093,998807.3279407341,641906.6718520452,981457846316.5826,990685.5436093648
389355.36251876055,583499411849.1981,763871.3319985232,584624.9295378856,768862814084.5522,876848.2275083598,568826.6678463389,712037062704.1351,843822.8858617992
577303.234227112,865046504766.5815,930078.7626682923,734568.3660844042,1547556911311.8896,1244008.4048397301,703580.2070472466,1484215297618.879,1218283.750863845
522921.5626762889,1302551857411.9485,1141293.9399698696,613201.8605055264,555673237615.5867,745434.9318455546,608526.2332318965,548965506817.6114,740922.065279211
275462.4302820408,167992452273.5301,409868.8232514521,542409.7678882519,858740033795.7927,926682.2723003784,536788.6029667354,843397337284.5006,918366.6682129207
279694.4016832399,174806409013.2838,418098.56375415093,587099.8064376273,748282292284.048,865033.1162932712,583746.6677833174,739623626830.3394,860013.736419564
263365.7605660524,136513984623.1627,369477.98936223885,611823.3831295148,1565785628512.6472,1251313.5612278192,606331.2174077939,1536352312066.9124,1239496.7979252357
395067.0664012119,285119918155.3799,533966.214432505,560477.2276866917,567624041706.9243,753408.2835401561,555098.9898338733,548824814525.47266,740827.1151392021
385293.47465173097,387106057572.47626,622178.4772655482,556206.504593323,878144414471.1906,937093.5996319634,553781.2521575328,875325467442.2773,935588.300184583
325282.9899247676,320123977515.7364,565794.9960151083,637049.9175031777,917071915462.5331,957638.7186525684,628756.6728354328,899719145540.0809,948535.2632032617
324004.32206319174,219163516159.6616,468149.0319969289,549823.0217753467,535067889582.7566,731483.3488075833,550501.1344907782,528441848812.065,726940.0586101065
362500.4029360227,330330567995.9777,574743.915144804,602834.8680426315,737266139758.2026,858642.03237333,607847.9898017242,752366807987.2672,867390.8046476324
352263.17263552983,312282347058.2252,558822.2857565947,601004.0594327945,574321433174.8472,757839.9786068607,608719.5269011821,573845475686.5476,757525.891099801
379323.8615936758,279387323850.02875,528571.0206301786,550287.9052417357,476430969049.73816,690239.790978279,548053.8921274851,474308956056.86035,688700.9191636529
319027.6408985069,211910051612.6402,460336.8892589863,516663.2752750532,546127529435.2541,739004.4177373056,516737.2313174845,544686906635.04517,738029.0689634421
253849.98305394326,169953979262.98746,412254.75044320285,460903.88245567214,489012327458.11316,699294.1637523605,450573.1982771472,473582692567.41125,688173.4465724548
247747.77283938916,128313661316.7045,358208.9631998402,549206.8579171208,508882581043.40594,713360.0640934464,547440.3254934745,510143120479.49554,714243.0402037499
312791.08282061905,260860675023.17432,510745.21536983026,682932.501180171,837575036984.9005,915191.2570522625,681799.1004361109,840331101755.0363,916695.7520110128
268935.66782007844,139224906576.85272,373128.538947174,664516.9212088883,997083229649.9553,998540.5498275748,657456.2959004219,995032535405.4313,997513.175554805
268206.52365665964,154009058986.18195,392439.87945439736,485599.7883426132,407231051057.3179,638146.5749005615,481631.7122877573,402067976801.7673,634088.3036311009
358602.4651381507,353821758503.6843,594829.184307297,479165.8001248222,516471641072.5737,718659.6141933772,469136.43766300956,510452550167.9292,714459.621089904
381332.0586966854,325484407456.2512,570512.407802189,596735.3005289687,1006722010582.0099,1003355.3760168976,581106.3976434773,948888848296.6052,974109.25891124
387270.50126749935,338542591438.1698,581844.1298476506,620152.7664856062,574376351512.7482,757876.2112065189,608973.3896313885,578596880043.2876,760655.5593981337
370569.7795764438,329084076639.72595,573658.5017584295,767773.4111559045,3520025883402.0557,1876173.2018665164,768017.5374450504,3504584142363.4126,1872053.4560645998
304868.80478973046,169331913662.35455,411499.59132708085,618654.7184718885,1073489805328.6664,1036093.531168237,608878.4087171792,1034837232707.8785,1017269.4985636198
397696.07193705323,356914656661.8189,597423.3479383099,614871.9369147843,843523662947.8346,918435.4429941359,625805.9806524093,858072718948.739,926322.1464203148
227815.7990955418,120238311085.25099,346753.9633302711,579651.0274816437,695959715858.0024,834242.0007755558,556222.3340889565,637184167300.5614,798238.1645226952
374443.34459833475,252807091393.16965,502799.2555614712,645287.6619610039,731191766282.6105,855097.5185805479,635108.1107776109,717195204903.4476,846873.7833369549
290461.12853398954,157741099871.5929,397166.33778757346,495432.54636962235,475104034382.74023,689277.9079462363,490614.1418115581,475651241842.50104,689674.7362652202
325614.8837768146,250788846195.9261,500788.22489743715,643034.7622306541,1156692295567.3938,1075496.3019775539,623660.9831840359,1115624050063.0256,1056231.0590316048
331792.1601469903,316642055732.9895,562709.5660578284,545723.522903879,486180655945.2489,697266.5601799996,532641.5641200498,471272967792.1593,686493.2394366016
262927.9490627671,158233276370.46695,397785.4652579289,414072.2115655045,473456739199.63043,688081.9276798588,418425.5474144558,474386293669.5481,688757.0643336794
291891.3521602179,197372137543.38232,444265.8410719671,538038.8287392511,433237061990.82684,658207.4612087186,537744.2673196846,436495512910.2938,660678.0705534987
328215.49053002906,321863827398.0723,567330.4393367876,546992.6820260382,502196493640.7331,708658.2347230102,539099.9924488917,485534758540.466,696803.242343537
311961.31076558214,230863450548.38962,480482.5184628361,482919.7835787946,435481354133.70087,659910.1106466705,480471.43823123147,434822482016.4769,659410.7081451415
306418.33651853417,240676086382.4427,490587.49105785677,489285.5483940034,344916901027.15186,587296.2634200492,479678.47172710486,333485966176.5507,577482.4379810616
419925.5302042065,434020543535.4119,658802.3554416088,809426.2110111483,1719567960139.3228,1311322.9808629614,805879.8824741745,1720169200234.2073,1311552.2102585956
471175.58308385464,555961592694.6462,745628.3207434159,735248.5177715248,893660254187.236,945336.0535741964,730887.4424309435,903873326786.4132,950722.5288097538
430341.7601871298,441782541441.4072,664667.2411375539,496074.92028834403,390767520062.96387,625114.00565254,499181.84323514,391662631458.6873,625829.5546382316
377244.54408159666,267559410743.61258,517261.4529844773,531506.3546343787,434753760846.2861,659358.5980680665,527698.8429676061,427113857883.5026,653539.4845634827
309266.01902388025,166178710586.00882,407650.2306953951,508091.7880509624,486814956459.5772,697721.2598592486,507568.1046462311,484047997875.1655,695735.580429207
293536.61760274926,305333365966.0619,552569.7837975416,590854.0325943792,1108492788877.9094,1052849.8415623708,587861.8396832071,1108878987339.5994,1053033.2318306006
312770.46749579103,226343151206.27454,475755.3480585106,605082.1861746534,858828324162.6263,926729.9089608721,599086.3481327187,849837652884.11,921866.3964393701
358989.52193475794,253408032649.14957,503396.4964609404,397120.57494949544,231815705230.74298,481472.43454920966,399088.5209729438,232145026127.24142,481814.30668592796
