source_mae,source_mse,source_rmse,target_mae,target_mse,target_rmse,trans_target_mae,trans_target_mse,trans_target_rmse
317456.9527589932,174251680180.5297,417434.64180698956,924185.3399922422,1771558527728.289,1330999.0712725117,510765.8055723935,1014393034315.9801,1007170.8069220335
486044.69204230513,576772181541.275,759455.1873160622,841522.7576437054,1150955989454.9463,1072826.1692627312,541544.3075255562,607440769273.5021,779384.8659510281
306997.29047157237,224098398185.616,473390.3232910618,878822.7213010174,1400017518051.7795,1183223.359324764,497993.09401060664,651291693968.7208,807026.4518395421
327757.5118549486,208596034024.3094,456723.14811525523,1045408.1814051535,2240899152047.8013,1496963.3101875947,629406.1731225094,1291286140730.3408,1136347.7199917026
336815.1121635612,392508731595.51886,626505.172840192,662529.243358576,767734245353.3561,876204.4540821258,493265.48227413476,556259873795.0919,745828.3138867094
454378.18653418095,454057353386.9206,673837.7797266346,1121552.2817074945,2469275785692.115,1571392.944394277,607622.403861089,1172001199749.8337,1082590.0423289665
311889.16560938803,172005273639.19412,414735.1849544407,1149385.4654820315,2927545635001.3013,1711007.1989916645,675694.0162817013,2265026903175.2065,1505000.6322839889
251786.3121760087,118002211664.03061,343514.4999327257,1357680.2573414508,4180746856708.6655,2044687.4716466244,783290.6742849117,1951594503882.7,1396994.8116878243
328579.0167895759,270359777884.16028,519961.32345027383,809420.6628429359,1049481610712.62,1024442.0972961917,596016.0350956006,962191389899.7617,980913.548637066
241739.25638918846,96773021800.87917,311083.6250928023,678679.2902062638,864441268104.1206,929753.3372374205,510600.1946394298,649899560834.3944,806163.4826971478
