source_mae,source_mse,source_rmse,target_mae,target_mse,target_rmse,trans_target_mae,trans_target_mse,trans_target_rmse
353080.8790652921,296231476511.1483,544271.5099205067,1416272.6289238774,4674246209726.405,2162000.5110374987,1250856.9521345152,4614626130330.997,2148168.087075822
155816.83174319632,59989679018.303024,244927.90575657773,946107.4972421404,2025831875539.917,1423317.2083340792,848081.9179928062,1797510180105.93,1340712.5643126979
196697.938460023,81371803202.1348,285257.4332110117,1153361.299118416,2374600607508.6113,1540973.9152589869,872609.5839270699,1676648767606.8235,1294854.728379529
178616.82537772233,77866018001.49652,279044.83152622,1779167.41231888,5736800155512.72,2395161.8224063106,1321996.7677548549,4133519645117.9204,2033105.910944612
308078.2889908156,188662249110.67383,434352.6782588935,1348271.4857710055,3196882191828.6987,1787982.7157522242,1097199.2866550079,2174158903880.1318,1474502.934510519
303741.70770857483,206290947294.61606,454192.6323649648,1227989.4495934895,3806611179061.1113,1951053.8637006185,1129528.5822954283,3634219346002.897,1906362.8579058335
284903.58421802585,164708479334.6713,405842.92446052487,1626604.313307722,5897159740132.691,2428406.8316764166,1329016.99140231,4801750437721.438,2191289.6745344824
173401.94848490058,59350000016.329704,243618.55433511155,978077.9568733466,2398007277853.9844,1548550.0566187664,920816.9087049622,2444427338323.1094,1563466.4493755884
221573.24823058714,112951251981.04062,336082.21015257656,1182255.7009048713,2732347533635.5566,1652981.4075286982,919838.4574156862,1818064449646.335,1348356.2028063412
315529.535171614,226651438261.1852,476079.2352762145,1541066.093427866,4992168690527.143,2234316.1572452416,1242381.5478313316,3618776655438.6675,1902308.2440652638
213143.7840820632,88272386600.27135,297106.69228455855,782582.9191451063,1391575289947.5015,1179650.4948278118,735923.378877597,1218366205030.7673,1103796.2697122905
189017.7125838824,77059289899.84943,277595.550936699,1022020.3558925581,2145961127606.68,1464909.9383943984,1054356.784244554,1970889294135.1838,1403883.6469363065
404501.87146252877,306824661465.02203,553917.5583649809,1241971.2998856208,3006545390343.147,1733939.269508349,1035671.5674887295,2460593022155.678,1568627.7513022898
243992.1231854617,126887145480.96336,356212.2197243707,1176690.3734316227,2914302409356.44,1707132.803667143,1013811.1176900594,2526714733459.698,1589564.3219007207
234091.93689985797,120347367753.67958,346911.1813615692,1137798.7304356317,2731621589497.8247,1652761.8066429973,904163.2279295063,2055090754786.7659,1433558.7727005705
150345.70829266618,51252859863.24251,226390.94474656557,1324903.7689156933,3940106815437.1636,1984970.2303654742,1105512.1346213634,3450451678630.993,1857539.1459215586
391812.6015536211,392992247678.9042,626890.9376270359,926660.6686906186,3012283917906.22,1735593.2466756778,888329.6445748472,2991929807299.596,1729719.5747575953
313210.11904376355,179469508582.806,423638.41726501385,1279223.9712605497,3076513110394.9175,1753999.17628114,1089616.1463584038,2386937097140.608,1544971.5522107868
176239.8050165454,71976551287.42831,268284.45964578027,1147377.9641874,3337715486785.0645,1826941.5663302054,848044.7715467748,2017174189670.346,1420272.5758354787
238324.2987779726,112077375524.11589,334779.5924546714,1576425.9933331737,5447757640289.419,2334043.195891931,1319246.2819973945,4522116000352.104,2126526.74574107
269666.2525247047,150234881796.6547,387601.4471034063,1237779.7557398395,3437023622851.6562,1853921.1479595501,1062314.009287429,2858350725436.553,1690665.7639629878
254207.6556260862,156749592296.83878,395916.14301116695,1447092.1285693862,3886121675449.345,1971324.8528462641,1184352.8394760224,2719613345697.787,1649125.024277355
311554.7683533033,201874858898.1276,449304.8618678943,1096617.233704789,2070438564827.4897,1438901.8607352935,776300.4577877353,1279609787326.671,1131198.3854862377
178539.8730611223,80673706818.35013,284031.1722652113,1222626.6303787946,4371995861025.4844,2090931.8164458363,1092783.4917700235,4217236844171.4688,2053591.2066843947
175421.45176030413,73256071883.81895,270658.58915581997,1335068.8090128032,4718815713507.095,2172283.525119844,1098640.5065978537,4579991456212.853,2140091.459777561
220388.8136706078,103887627201.35625,322316.036215011,1100142.9092269086,2380688555409.437,1542948.00800592,904950.4628797009,1721661426514.6265,1312120.964894101
390131.4529781198,332483826934.0498,576614.10573628,1349566.9307118673,4050219012518.437,2012515.5931118738,1033421.4623668944,3054937764211.6577,1747838.025736841
229707.23782229147,134636426891.05992,366928.36752022855,1214656.968022028,2158123309080.1597,1469055.2437128292,1019123.9994012209,1842071723872.4907,1357229.4293421768
218421.68216991524,93431755420.40231,305666.084838345,1368768.2254716,3830818268698.8564,1957247.6257997751,1160922.94315085,3266024288908.167,1807214.5110385118
247853.36202805853,127704451786.02048,357357.5965136609,1303709.327780114,4263591309942.9995,2064846.558450046,1088429.3745425902,3375190355085.0093,1837169.1144489148
269684.1251597304,142917317242.67902,378044.06785807264,1276578.0280731188,4138503023867.7686,2034331.0998624999,1093092.3276700375,3717290697340.0176,1928027.6702734372
167692.55483582994,54872643139.72261,234249.10488563796,911948.6814897825,2410399203511.926,1552546.0390957575,732254.7255559594,2022506075782.1738,1422148.4014624401
201819.58501357507,72840554156.70181,269889.892653841,1133183.0133306491,3969909628927.0493,1992463.2064173855,1000905.7644449043,4184782987856.244,2045674.213518918
264833.39459477615,141142271086.95502,375689.0617078903,1389876.7117147914,3200246504374.9785,1788923.2807403952,1077376.0277252204,2152612645066.8018,1467178.4639459515
303999.1549506272,173024808241.54498,415962.50821623934,1431175.5172582134,3489921167780.035,1868133.0701478508,1112726.9684449146,1991958460072.2336,1411367.5850295818
326074.1327897042,200943144907.41446,448266.8233400889,1403049.5913719155,3626843013857.9,1904427.2141139708,1100190.8774184592,2817670276189.491,1678591.7538786766
266817.8679947357,138889736928.2025,372679.1340123599,1154625.6648755113,3787396695717.761,1946123.5047441777,1050909.1274605296,3588849508364.785,1894425.9046911243
263837.15429845394,128561940551.823,358555.3521449973,1225121.5190071596,3418052998632.8857,1848797.7170671988,1046241.8078797146,3161712573153.8145,1778120.517049903
209402.13557407906,99786486708.1132,315889.9914655626,1080058.7411859974,2224827989358.252,1491585.729805113,1057023.7991807463,2843154058126.161,1686165.4895431115
196986.79411699076,88246383826.56276,297062.92906817363,867716.4101840695,2271801859195.72,1507249.766692873,865999.9739371729,2545576268547.0303,1595486.216971814
177220.68817489885,56832629431.966484,238395.9509554776,1322653.035652949,2905618926289.457,1704587.6117963127,997600.8202138406,2528387847778.2695,1590090.5155928293
184347.00222456132,76031429627.26057,275737.9727699117,1205824.5207002298,3299585214254.9927,1816476.042851926,1120197.8753317448,3432785738881.2817,1852777.8439093234
282295.14923357556,181084465784.9567,425540.2046633863,1253456.4436128307,3208905870329.6357,1791341.9188780338,1078305.605287696,3105321166880.16,1762192.148115568
300442.79489307967,184616290460.69876,429669.9785424841,1008744.9756539622,2824506470801.5776,1680626.8089024338,840101.734887646,2264788368144.702,1504921.3827123004
222462.98157595043,109415409330.60223,330780.0014066785,1276976.3680652482,4593800313389.777,2143315.2622490646,1135513.5865491906,4389083342319.511,2095013.924134995
213670.34162835864,94808084606.83087,307909.21487807226,1211861.6718157905,2617948918082.054,1618007.7002542522,983843.1288362633,2121483143639.1528,1456531.2024255274
172061.21765981423,66677217059.977165,258219.3196876972,702070.12209609,1050804387903.0865,1025087.502559214,579401.9598514066,903027140856.3481,950277.4020549726
237916.7611588261,127660709241.36604,357296.3885087086,1119969.4952446641,2566957544186.2036,1602172.757284995,984376.5871207177,2375847331302.02,1541378.3868025462
567999.7202688496,652072904901.0408,807510.3125663726,1454405.3574968681,4037018719651.513,2009233.366150262,1197464.8295838358,3004918745236.439,1733470.1454701892
296411.5470720626,207880377273.26468,455939.006088824,1107761.4320649086,2280802131906.089,1510232.4761128959,943968.1965144757,1649620216360.0188,1284375.4187775545
175688.76724568786,69881055204.73701,264350.25100184226,965963.5688323667,1977756504075.958,1406327.3104352194,847804.5280590897,1960204475445.0571,1400073.0250401432
315087.14291241847,201370021321.9034,448742.711720094,1244840.2118475446,3726572027210.328,1930433.119072072,1036996.3711927986,3374457579337.995,1836969.6729499905
281559.2926218377,170651750890.56412,413100.17052836483,1238302.244206309,3258468454962.6133,1805122.8365301385,1013124.4251183252,2498366105317.7593,1580622.062770781
203916.20482153614,84276253457.86546,290303.72622111737,1382762.735015884,3719744778303.6494,1928663.9879210815,1139588.3589687196,3141508931113.563,1772430.2330736641
223296.76236221162,118034582828.07854,343561.61431114294,934401.9289445479,2817241261875.2495,1678463.959063539,822589.1094146126,2538370669012.09,1593226.4964568252
158139.6170784571,47073804696.05186,216964.98495391337,1018578.7686719705,2967592203871.0894,1722670.079809564,966206.4920739701,3134922536442.944,1770571.2457969445
329067.051478528,286203346804.515,534979.762985961,1224597.0715305088,3871521636212.5796,1967618.2648604834,1121421.486351747,3696138103101.0713,1922534.291788074
208109.70272857198,91142438762.09413,301898.0602158519,1153218.7943101793,3948526972634.438,1987090.0766282433,1074325.1319939964,4096523338935.9644,2023986.9908020566
320700.23327088554,198711476838.92502,445770.6549773381,1533934.3120591396,4214877268689.8423,2053016.626501072,1164400.9455417448,2636161737141.3633,1623626.1075572057
