target_accuracy,target_precision,target_recall,target_f1,source_accuracy,source_precision,source_recall,source_f1,trans_source_accuracy,trans_source_precision,trans_source_recall,trans_source_f1,transfer_score,w_dist
0.8291666666666667,0.8761904761904762,0.7666666666666667,0.8177777777777778,0.535,0.5333333333333333,0.56,0.5463414634146342,0.54,0.5444444444444444,0.49,0.5157894736842104,159.8608327113326,8.822758355089678e-09
0.8375,0.8648648648648649,0.8,0.8311688311688312,0.685,0.6947368421052632,0.66,0.676923076923077,0.595,0.6021505376344086,0.56,0.5803108808290157,95.62796645318683,9.44060628582357e-09
0.7916666666666666,0.8240740740740741,0.7416666666666667,0.780701754385965,0.555,0.5632183908045977,0.49,0.5240641711229945,0.545,0.5517241379310345,0.48,0.5133689839572193,122.35243884718366,9.867333561544799e-09
0.8666666666666667,0.860655737704918,0.875,0.8677685950413223,0.575,0.5806451612903226,0.54,0.5595854922279794,0.61,0.6145833333333334,0.59,0.6020408163265306,115.41813647603124,7.734160979362934e-09
0.8666666666666667,0.9150943396226415,0.8083333333333333,0.8584070796460176,0.62,0.6363636363636364,0.56,0.5957446808510639,0.635,0.6588235294117647,0.56,0.6054054054054056,128.9961866617055,8.833352445802457e-09
0.825,0.8611111111111112,0.775,0.8157894736842106,0.435,0.4392523364485981,0.47,0.45410628019323673,0.5,0.5,0.47,0.4845360824742268,143.40894542268975,8.471957543902245e-09
0.8708333333333333,0.908256880733945,0.825,0.8646288209606987,0.62,0.6333333333333333,0.57,0.6,0.555,0.5632183908045977,0.49,0.5240641711229945,132.1793469581758,7.455633278998958e-07
0.8375,0.8584070796460177,0.8083333333333333,0.832618025751073,0.475,0.47474747474747475,0.47,0.4723618090452262,0.52,0.5227272727272727,0.46,0.4893617021276596,156.08296722203966,1.895536758948607e-06
0.8208333333333333,0.8737864077669902,0.75,0.8071748878923766,0.495,0.494949494949495,0.49,0.4924623115577889,0.53,0.5357142857142857,0.45,0.4891304347826087,154.12371650873732,7.309523082405633e-09
0.8625,0.865546218487395,0.8583333333333333,0.8619246861924686,0.465,0.4631578947368421,0.44,0.45128205128205123,0.525,0.5268817204301075,0.49,0.5077720207253886,177.00046412212322,9.35537821625946e-09
0.8583333333333333,0.8771929824561403,0.8333333333333334,0.8547008547008548,0.56,0.5681818181818182,0.5,0.5319148936170213,0.56,0.5652173913043478,0.52,0.5416666666666667,133.40758037970198,9.174804641657342e-09
0.8333333333333334,0.8636363636363636,0.7916666666666666,0.8260869565217391,0.45,0.43902439024390244,0.36,0.3956043956043956,0.52,0.5232558139534884,0.45,0.48387096774193555,168.56212556965025,9.856585344809661e-09
0.8416666666666667,0.8727272727272727,0.8,0.8347826086956521,0.63,0.625,0.65,0.6372549019607844,0.61,0.625,0.55,0.5851063829787234,130.05730233973622,8.655255522657765e-09
0.825,0.8823529411764706,0.75,0.8108108108108107,0.5,0.5,0.44,0.46808510638297873,0.545,0.5517241379310345,0.48,0.5133689839572193,152.4006084968367,8.708176890666403e-09
0.825,0.8482142857142857,0.7916666666666666,0.8189655172413793,0.535,0.5333333333333333,0.56,0.5463414634146342,0.585,0.5894736842105263,0.56,0.5743589743589743,146.87258804390842,2.676070564524022e-06
0.8208333333333333,0.8532110091743119,0.775,0.812227074235808,0.585,0.5913978494623656,0.55,0.5699481865284974,0.58,0.5888888888888889,0.53,0.5578947368421053,121.38283710591169,8.493203768841278e-09
0.8291666666666667,0.8623853211009175,0.7833333333333333,0.8209606986899564,0.58,0.5869565217391305,0.54,0.5625000000000001,0.595,0.6067415730337079,0.54,0.5714285714285714,135.70614397197522,6.027357092079934e-08
0.8375,0.8648648648648649,0.8,0.8311688311688312,0.335,0.3486238532110092,0.38,0.36363636363636365,0.46,0.45454545454545453,0.4,0.4255319148936171,206.7243600830719,1.766066305390049e-06
0.85,0.8620689655172413,0.8333333333333334,0.847457627118644,0.525,0.5257731958762887,0.51,0.5177664974619289,0.585,0.5825242718446602,0.6,0.5911330049261084,149.83879059770248,8.597605369908976e-09
0.9041666666666667,0.9217391304347826,0.8833333333333333,0.902127659574468,0.5,0.5,0.54,0.5192307692307693,0.62,0.625,0.6,0.6122448979591836,157.1188308493344,9.10443555124752e-09
0.8583333333333333,0.9056603773584906,0.8,0.8495575221238938,0.495,0.4953271028037383,0.53,0.5120772946859904,0.51,0.5111111111111111,0.46,0.4842105263157895,151.96186548901355,1.2953343505277052e-08
0.8291666666666667,0.8495575221238938,0.8,0.8240343347639485,0.5,0.5,0.42,0.4565217391304348,0.5,0.5,0.44,0.46808510638297873,168.97179777529644,8.468040285668098e-09
0.8,0.8157894736842105,0.775,0.7948717948717949,0.62,0.6276595744680851,0.59,0.6082474226804124,0.59,0.5957446808510638,0.56,0.577319587628866,141.87814502603516,9.12230667902533e-09
0.7958333333333333,0.8380952380952381,0.7333333333333333,0.7822222222222223,0.575,0.5824175824175825,0.53,0.5549738219895288,0.57,0.5795454545454546,0.51,0.5425531914893618,139.67602944635678,9.972104267659804e-09
0.8625,0.8849557522123894,0.8333333333333334,0.8583690987124464,0.605,0.6206896551724138,0.54,0.5775401069518717,0.63,0.6444444444444445,0.58,0.6105263157894737,134.47655506442095,8.19295494985332e-09
0.8416666666666667,0.8660714285714286,0.8083333333333333,0.8362068965517241,0.44,0.44642857142857145,0.5,0.47169811320754723,0.5,0.5,0.48,0.4897959183673469,171.05342656051496,9.380213285889844e-09
0.8291666666666667,0.8761904761904762,0.7666666666666667,0.8177777777777778,0.615,0.6017699115044248,0.68,0.6384976525821596,0.615,0.6292134831460674,0.56,0.5925925925925927,105.89468780805774,9.27584366898489e-09
0.8541666666666666,0.8899082568807339,0.8083333333333333,0.8471615720524018,0.63,0.6326530612244898,0.62,0.6262626262626263,0.6,0.6136363636363636,0.54,0.574468085106383,113.17418402174826,9.057843937832161e-09
0.8375,0.8584070796460177,0.8083333333333333,0.832618025751073,0.505,0.5054945054945055,0.46,0.4816753926701571,0.525,0.5252525252525253,0.52,0.5226130653266332,163.55246688936523,3.5281599822427016e-08
0.8541666666666666,0.9047619047619048,0.7916666666666666,0.8444444444444444,0.515,0.5148514851485149,0.52,0.5174129353233831,0.58,0.5909090909090909,0.52,0.5531914893617023,159.01224457678842,8.78795395425879e-09
0.8208333333333333,0.8532110091743119,0.775,0.812227074235808,0.465,0.46788990825688076,0.51,0.48803827751196166,0.56,0.5666666666666667,0.51,0.5368421052631579,184.6895715794497,6.8940136481535134e-09
0.8458333333333333,0.8547008547008547,0.8333333333333334,0.8438818565400844,0.595,0.6021505376344086,0.56,0.5803108808290157,0.565,0.5684210526315789,0.54,0.5538461538461539,142.24395385679213,7.888797333268892e-09
0.8083333333333333,0.8363636363636363,0.7666666666666667,0.8,0.49,0.4880952380952381,0.41,0.44565217391304346,0.545,0.5542168674698795,0.46,0.5027322404371585,149.91510594258665,9.513141312329374e-09
0.8708333333333333,0.8938053097345132,0.8416666666666667,0.8669527896995708,0.585,0.5934065934065934,0.54,0.5654450261780104,0.59,0.5978260869565217,0.55,0.5729166666666666,134.98985785641494,9.316325631303474e-09
0.8666666666666667,0.9230769230769231,0.8,0.8571428571428571,0.57,0.5777777777777777,0.52,0.5473684210526315,0.57,0.5833333333333334,0.49,0.532608695652174,127.31512151558356,9.926180064259794e-09
0.8041666666666667,0.8016528925619835,0.8083333333333333,0.8049792531120331,0.51,0.5106382978723404,0.48,0.49484536082474223,0.555,0.5578947368421052,0.53,0.5435897435897435,157.83385975831573,9.711499057212151e-09
0.8541666666666666,0.8761061946902655,0.825,0.849785407725322,0.535,0.5376344086021505,0.5,0.5181347150259067,0.56,0.5652173913043478,0.52,0.5416666666666667,115.59972738168341,8.767649900098987e-09
