target_accuracy,target_precision,target_recall,target_f1,source_accuracy,source_precision,source_recall,source_f1,trans_source_accuracy,trans_source_precision,trans_source_recall,trans_source_f1
0.8666666666666667,0.8728813559322034,0.8583333333333333,0.865546218487395,0.445,0.43209876543209874,0.35,0.38674033149171266,0.415,0.4158415841584158,0.42,0.417910447761194
0.875,0.8813559322033898,0.8666666666666667,0.8739495798319329,0.6,0.5862068965517241,0.68,0.6296296296296295,0.585,0.5876288659793815,0.57,0.5786802030456853
0.875,0.8688524590163934,0.8833333333333333,0.8760330578512396,0.575,0.5757575757575758,0.57,0.5728643216080402,0.555,0.5514018691588785,0.59,0.5700483091787439
0.8958333333333334,0.9130434782608695,0.875,0.8936170212765957,0.575,0.56,0.7,0.6222222222222222,0.605,0.6060606060606061,0.6,0.6030150753768845
0.8541666666666666,0.8512396694214877,0.8583333333333333,0.8547717842323651,0.555,0.5514018691588785,0.59,0.5700483091787439,0.575,0.5714285714285714,0.6,0.5853658536585366
0.8875,0.8907563025210085,0.8833333333333333,0.8870292887029289,0.565,0.5619047619047619,0.59,0.5756097560975609,0.655,0.6666666666666666,0.62,0.6424870466321244
0.875,0.875,0.875,0.875,0.695,0.7191011235955056,0.64,0.6772486772486772,0.72,0.7340425531914894,0.69,0.711340206185567
0.8916666666666667,0.8852459016393442,0.9,0.8925619834710743,0.59,0.5833333333333334,0.63,0.6057692307692308,0.53,0.5277777777777778,0.57,0.5480769230769231
0.8375,0.8461538461538461,0.825,0.8354430379746836,0.67,0.6634615384615384,0.69,0.6764705882352942,0.615,0.6055045871559633,0.66,0.6315789473684211
0.8875,0.8780487804878049,0.9,0.888888888888889,0.695,0.7052631578947368,0.67,0.6871794871794872,0.62,0.6111111111111112,0.66,0.6346153846153846
0.8791666666666667,0.9026548672566371,0.85,0.8755364806866952,0.655,0.6476190476190476,0.68,0.6634146341463415,0.575,0.5789473684210527,0.55,0.5641025641025641
0.9125,0.9304347826086956,0.8916666666666667,0.9106382978723404,0.575,0.5675675675675675,0.63,0.5971563981042655,0.55,0.5480769230769231,0.57,0.5588235294117646
0.9125,0.9459459459459459,0.875,0.9090909090909091,0.545,0.5384615384615384,0.63,0.5806451612903226,0.615,0.6138613861386139,0.62,0.6169154228855721
0.9083333333333333,0.9152542372881356,0.9,0.9075630252100839,0.5,0.5,0.62,0.5535714285714285,0.535,0.5327102803738317,0.57,0.5507246376811593
0.8833333333333333,0.8833333333333333,0.8833333333333333,0.8833333333333333,0.51,0.5104166666666666,0.49,0.4999999999999999,0.48,0.4791666666666667,0.46,0.46938775510204084
0.8916666666666667,0.8983050847457628,0.8833333333333333,0.8907563025210085,0.58,0.5727272727272728,0.63,0.6000000000000001,0.535,0.5353535353535354,0.53,0.5326633165829145
0.9,0.9210526315789473,0.875,0.8974358974358975,0.605,0.5853658536585366,0.72,0.6457399103139014,0.6,0.5961538461538461,0.62,0.607843137254902
0.8916666666666667,0.9272727272727272,0.85,0.8869565217391303,0.495,0.496,0.62,0.5511111111111111,0.57,0.57,0.57,0.57
0.8791666666666667,0.8582677165354331,0.9083333333333333,0.8825910931174088,0.675,0.6635514018691588,0.71,0.6859903381642511,0.72,0.7075471698113207,0.75,0.7281553398058253
0.875,0.875,0.875,0.875,0.65,0.6595744680851063,0.62,0.6391752577319586,0.585,0.5858585858585859,0.58,0.5829145728643216
0.8708333333333333,0.8803418803418803,0.8583333333333333,0.8691983122362869,0.585,0.5726495726495726,0.67,0.6175115207373272,0.645,0.638095238095238,0.67,0.6536585365853659
0.8666666666666667,0.860655737704918,0.875,0.8677685950413223,0.51,0.5084745762711864,0.6,0.5504587155963302,0.535,0.5321100917431193,0.58,0.5550239234449761
0.8875,0.8907563025210085,0.8833333333333333,0.8870292887029289,0.61,0.5948275862068966,0.69,0.6388888888888888,0.535,0.5309734513274337,0.6,0.5633802816901409
0.8208333333333333,0.8468468468468469,0.7833333333333333,0.8138528138528137,0.4,0.38636363636363635,0.34,0.36170212765957455,0.425,0.42105263157894735,0.4,0.41025641025641024
0.8625,0.8918918918918919,0.825,0.8571428571428571,0.465,0.4690265486725664,0.53,0.4976525821596244,0.44,0.44,0.44,0.44
0.875,0.875,0.875,0.875,0.52,0.5175438596491229,0.59,0.5514018691588786,0.56,0.5588235294117647,0.57,0.5643564356435642
0.9,0.8934426229508197,0.9083333333333333,0.9008264462809917,0.57,0.5538461538461539,0.72,0.6260869565217391,0.535,0.5339805825242718,0.55,0.541871921182266
0.8875,0.8780487804878049,0.9,0.888888888888889,0.495,0.4957983193277311,0.59,0.5388127853881278,0.51,0.5096153846153846,0.53,0.5196078431372548
0.8875,0.8907563025210085,0.8833333333333333,0.8870292887029289,0.585,0.5913978494623656,0.55,0.5699481865284974,0.63,0.6382978723404256,0.6,0.6185567010309279
0.8625,0.859504132231405,0.8666666666666667,0.8630705394190872,0.605,0.6060606060606061,0.6,0.6030150753768845,0.54,0.5377358490566038,0.57,0.5533980582524272
0.8791666666666667,0.9026548672566371,0.85,0.8755364806866952,0.515,0.5157894736842106,0.49,0.5025641025641027,0.58,0.5833333333333334,0.56,0.5714285714285714
0.9041666666666667,0.9217391304347826,0.8833333333333333,0.902127659574468,0.495,0.4954128440366973,0.54,0.5167464114832536,0.495,0.49473684210526314,0.47,0.482051282051282
0.8625,0.8717948717948718,0.85,0.8607594936708861,0.545,0.536,0.67,0.5955555555555556,0.63,0.63,0.63,0.63
0.9041666666666667,0.944954128440367,0.8583333333333333,0.8995633187772926,0.635,0.6216216216216216,0.69,0.6540284360189573,0.585,0.5825242718446602,0.6,0.5911330049261084
0.8583333333333333,0.8583333333333333,0.8583333333333333,0.8583333333333333,0.635,0.6261682242990654,0.67,0.6473429951690821,0.695,0.696969696969697,0.69,0.6934673366834171
0.9083333333333333,0.9537037037037037,0.8583333333333333,0.9035087719298245,0.715,0.6972477064220184,0.76,0.7272727272727273,0.68,0.68,0.68,0.68
0.8708333333333333,0.9009009009009009,0.8333333333333334,0.8658008658008659,0.53,0.5238095238095238,0.66,0.584070796460177,0.535,0.5368421052631579,0.51,0.523076923076923
0.8791666666666667,0.8956521739130435,0.8583333333333333,0.8765957446808511,0.545,0.5371900826446281,0.65,0.588235294117647,0.525,0.5229357798165137,0.57,0.5454545454545454
0.9041666666666667,0.9292035398230089,0.875,0.9012875536480688,0.465,0.4606741573033708,0.41,0.43386243386243384,0.45,0.4489795918367347,0.44,0.4444444444444445
0.8416666666666667,0.847457627118644,0.8333333333333334,0.8403361344537815,0.525,0.5206611570247934,0.63,0.5701357466063348,0.545,0.5420560747663551,0.58,0.5603864734299516
0.8875,0.8907563025210085,0.8833333333333333,0.8870292887029289,0.535,0.5339805825242718,0.55,0.541871921182266,0.585,0.5858585858585859,0.58,0.5829145728643216
0.8583333333333333,0.8771929824561403,0.8333333333333334,0.8547008547008548,0.52,0.5151515151515151,0.68,0.5862068965517241,0.57,0.574468085106383,0.54,0.5567010309278351
0.8791666666666667,0.8888888888888888,0.8666666666666667,0.8776371308016878,0.39,0.4112903225806452,0.51,0.45535714285714285,0.455,0.4536082474226804,0.44,0.4467005076142132
0.8666666666666667,0.8728813559322034,0.8583333333333333,0.865546218487395,0.6,0.5833333333333334,0.7,0.6363636363636365,0.59,0.59,0.59,0.59
0.8333333333333334,0.8278688524590164,0.8416666666666667,0.8347107438016529,0.485,0.4857142857142857,0.51,0.4975609756097561,0.535,0.5333333333333333,0.56,0.5463414634146342
0.8875,0.9043478260869565,0.8666666666666667,0.8851063829787233,0.5,0.5,0.6,0.5454545454545454,0.55,0.5510204081632653,0.54,0.5454545454545455
0.8666666666666667,0.860655737704918,0.875,0.8677685950413223,0.59,0.575,0.69,0.6272727272727272,0.615,0.6138613861386139,0.62,0.6169154228855721
0.8791666666666667,0.9252336448598131,0.825,0.8722466960352423,0.705,0.7029702970297029,0.71,0.7064676616915423,0.645,0.6593406593406593,0.6,0.6282722513089005
0.9083333333333333,0.9152542372881356,0.9,0.9075630252100839,0.595,0.5855855855855856,0.65,0.6161137440758293,0.545,0.5436893203883495,0.56,0.5517241379310345
0.875,0.8879310344827587,0.8583333333333333,0.8728813559322035,0.565,0.5575221238938053,0.63,0.5915492957746479,0.51,0.5102040816326531,0.5,0.5050505050505051
0.8666666666666667,0.9074074074074074,0.8166666666666667,0.8596491228070176,0.54,0.5425531914893617,0.51,0.5257731958762887,0.6,0.6020408163265306,0.59,0.5959595959595959
0.9,0.9285714285714286,0.8666666666666667,0.896551724137931,0.51,0.5083333333333333,0.61,0.5545454545454546,0.605,0.6105263157894737,0.58,0.5948717948717949
0.8916666666666667,0.9272727272727272,0.85,0.8869565217391303,0.555,0.5486725663716814,0.62,0.5821596244131455,0.55,0.5531914893617021,0.52,0.536082474226804
0.875,0.8879310344827587,0.8583333333333333,0.8728813559322035,0.495,0.4954128440366973,0.54,0.5167464114832536,0.57,0.5686274509803921,0.58,0.5742574257425743
0.8958333333333334,0.905982905982906,0.8833333333333333,0.8945147679324895,0.515,0.5130434782608696,0.59,0.5488372093023256,0.55,0.5454545454545454,0.6,0.5714285714285713
0.8625,0.8918918918918919,0.825,0.8571428571428571,0.555,0.5647058823529412,0.48,0.5189189189189188,0.575,0.5773195876288659,0.56,0.5685279187817258
0.8708333333333333,0.8739495798319328,0.8666666666666667,0.8702928870292886,0.495,0.49586776859504134,0.6,0.5429864253393666,0.57,0.5686274509803921,0.58,0.5742574257425743
0.8625,0.865546218487395,0.8583333333333333,0.8619246861924686,0.64,0.6346153846153846,0.66,0.6470588235294118,0.595,0.5887850467289719,0.63,0.6086956521739131
0.8625,0.8536585365853658,0.875,0.8641975308641976,0.635,0.6216216216216216,0.69,0.6540284360189573,0.61,0.6078431372549019,0.62,0.6138613861386139
0.8916666666666667,0.9122807017543859,0.8666666666666667,0.8888888888888888,0.49,0.49242424242424243,0.65,0.5603448275862069,0.535,0.5346534653465347,0.54,0.5373134328358209
0.9291666666666667,0.9186991869918699,0.9416666666666667,0.9300411522633746,0.53,0.5254237288135594,0.62,0.5688073394495413,0.545,0.5412844036697247,0.59,0.5645933014354066
