source_mae,source_mse,source_rmse,target_mae,target_mse,target_rmse,trans_target_mae,trans_target_mse,trans_target_rmse
326724.1870807446,248869075063.81113,498867.79317150865,563977.5903475181,870354579688.6123,932927.9606103636,561787.8426024473,862937516283.4591,928944.3020350892
403527.56699681183,566553402213.2865,752697.4174349786,589223.3991928275,590311742224.7747,768317.4748922314,586450.1268861865,592588790819.9049,769797.8895917453
235938.85757926438,237272675340.6556,487106.43122489733,438419.2003539401,426400201473.9447,652993.2629621417,432578.9492065391,417797200883.10034,646372.3392001706
266213.570296934,215835104392.3157,464580.56824658054,586321.2482473551,1087903432970.19,1043026.0940984123,589700.9006941902,1095756078726.5459,1046783.6828717507
319553.95722182974,422169116525.93225,649745.4243978424,471729.28659740684,425114662387.6205,652008.1766263522,474297.74308317876,424011588329.5918,651161.7221010398
398339.2339921656,369934058825.7296,608222.0473032276,698954.3533734316,1126095812301.7515,1061176.6169218728,699195.589965446,1118712703374.823,1057692.1590778779
269473.58911425865,153308643867.85938,391546.4772767843,649700.5341308443,1761002236854.15,1327027.5946091514,664065.3415334631,1777639724463.439,1333281.5623353678
224922.81962033917,109011902740.25612,330169.50607264764,693778.2875050196,1250600104108.2527,1118302.3312629964,685189.6342617307,1221270535731.2034,1105111.0965559995
278985.1282492088,143445107261.69635,378741.4781373917,506192.1515833156,577943350931.6382,760225.8552112249,496673.8498309654,555521959117.5531,745333.454983441
188784.72773910424,74466029200.2513,272884.6444933304,449339.07709468174,516465693846.9189,718655.4764606743,444692.6895576957,507269471620.0295,712228.524857036
257705.90121686828,144319664184.2265,379894.28027311293,453601.5241008087,419239939307.59937,647487.4047482309,447649.7375264359,397166603185.4139,630211.5543096729
265858.9454379788,134271361312.2331,366430.56820117106,845292.654208602,3783039343390.9463,1945003.687243535,827381.001835754,3801218576426.931,1949671.402166768
408880.5157446714,399652088513.8441,632180.4240197921,642264.7964553171,1433209155513.564,1197167.137668573,640307.5881581167,1441522754868.7593,1200634.313547951
286408.6854957183,178602020527.1005,422613.3227042192,569291.4588620286,663706351970.0763,814681.748887304,563284.4639140618,645058187919.1062,803155.1456095554
315409.5243556421,286216188825.403,534991.7651940102,627881.8288320416,803798948165.4337,896548.3523856556,604558.9373569055,748589343602.7445,865210.57760683
321084.4146267443,245108556766.8614,495084.39358038886,578123.6892716392,626036544803.1382,791224.7119517553,563098.839465668,596639073906.7114,772424.15414506
289356.1835273735,160937941248.25787,401170.7133481429,566610.1809434624,844519176991.886,918977.2450892818,562532.5478070552,840108510061.9647,916574.3341715197
255875.11664644053,144876567229.45163,380626.54561847314,630468.3331399043,1021858636531.0547,1010870.2372367359,627992.6458803096,1024884195261.817,1012365.6430666823
364316.1539516951,422963377261.2411,650356.3463680823,550534.0793317512,524083972579.0863,723936.442361542,544074.4630109863,519728473404.2957,720921.9606894326
295399.1315590955,219841527786.50586,468872.613602571,539586.9542606203,1026858309849.8955,1013340.1747931913,532670.2627345258,1027583988392.0936,1013698.1742077341
221438.35537158456,111930601351.02608,334560.3104838141,523125.23355766066,902200981845.1012,949842.6089858789,522522.29613938025,898579398841.604,947934.2798114244
365214.47989754204,281948430100.128,530988.1638041737,505974.8566332001,382593863655.1436,618541.7234553734,532364.7063443279,416450488636.29626,645329.7518604704
280361.94423802325,158053198406.54156,397559.0502133508,630979.2719609287,1000584507892.7148,1000292.2112526493,623692.7080542833,1013774201243.522,1006863.5464865743
288022.5608570741,252621572073.97467,502614.7352336327,727128.7242091744,2085581940414.8503,1444154.403246014,725938.2069036183,2085994138772.618,1444297.1088985181
326857.7910204505,218038380734.66473,466945.800639287,541955.655813478,645290026090.8313,803299.4622747056,538868.2928631981,642738925110.4044,801710.0006301558
287917.29584796896,177598564451.6088,421424.44690787554,612691.3309761826,820061205379.3599,905572.3082003777,601562.3032617063,771561898689.5361,878385.9622566473
310544.4822769043,242894312384.61212,492843.09103873227,503711.70480524085,359716594494.4872,599763.7822463834,486373.25458224723,350391796161.9328,591939.0138873538
280652.01361126365,166654885678.65588,408233.8615042313,690094.7630040258,1275160751351.3135,1129230.1587149156,654409.2093447802,1156529110482.892,1075420.4342873963
258768.06946530307,146401434959.00665,382624.40455230593,466451.32035147556,559029734674.4418,747682.9105138365,468819.9879241807,562643049784.025,750095.3604602717
259277.32171502165,111575016014.01297,334028.46587381285,640548.3147865046,1942330816973.1074,1393675.2910822188,640767.3118078103,1954892886847.7744,1398174.8413012496
422829.54532215005,398050069197.1657,630912.0930820439,566871.6829049173,515463097813.52124,717957.5877539851,559274.5258926261,501885574666.51013,708438.8291634714
261582.97962016688,169201973210.65033,411341.67453669256,635443.475561347,995996400379.0824,997996.1925674278,631691.8940116484,995240929615.3425,997617.6269570133
268780.1349647433,222149174759.69205,471327.03588876803,465669.424150384,357834756940.627,598192.9094703706,452879.95997861034,336665551193.64087,580228.8782830797
