target_accuracy,target_precision,target_recall,target_f1,source_accuracy,source_precision,source_recall,source_f1,trans_source_accuracy,trans_source_precision,trans_source_recall,trans_source_f1,transfer_score,w_dist
0.9583333333333334,0.9435483870967742,0.975,0.9590163934426231,0.085,0.06315789473684211,0.06,0.061538461538461535,0.125,0.13592233009708737,0.14,0.13793103448275862,389.3819865529756,7.9935507407492e-09
0.9708333333333333,0.959349593495935,0.9833333333333333,0.97119341563786,0.08,0.022727272727272728,0.02,0.02127659574468085,0.15,0.15,0.15,0.15,388.84611768176126,9.720694406083202e-09
0.9458333333333333,0.9421487603305785,0.95,0.946058091286307,0.07,0.03260869565217391,0.03,0.031249999999999993,0.165,0.16831683168316833,0.17,0.1691542288557214,398.2588869291159,8.595009098998838e-09
0.95,0.9426229508196722,0.9583333333333334,0.950413223140496,0.92,0.8962264150943396,0.95,0.9223300970873787,0.905,0.8785046728971962,0.94,0.9082125603864735,39.87910123147594,8.958673077070445e-09
0.9666666666666667,0.9444444444444444,0.9916666666666667,0.967479674796748,0.085,0.06315789473684211,0.06,0.061538461538461535,0.175,0.18446601941747573,0.19,0.18719211822660098,389.7970847086765,8.764738882995212e-09
0.9625,0.937007874015748,0.9916666666666667,0.9635627530364372,0.905,0.8857142857142857,0.93,0.9073170731707316,0.885,0.8598130841121495,0.92,0.888888888888889,39.13036644720781,8.85622646816841e-09
0.9625,0.937007874015748,0.9916666666666667,0.9635627530364372,0.065,0.02197802197802198,0.02,0.020942408376963352,0.16,0.16,0.16,0.16,392.15497461588905,2.9467758415524034e-06
0.9458333333333333,0.928,0.9666666666666667,0.9469387755102041,0.09,0.044444444444444446,0.04,0.042105263157894736,0.185,0.18181818181818182,0.18,0.18090452261306533,391.94429196932265,8.25008297395407e-09
0.9583333333333334,0.9435483870967742,0.975,0.9590163934426231,0.92,0.8888888888888888,0.96,0.923076923076923,0.89,0.875,0.91,0.892156862745098,32.05883050235934,1.6244703703582695e-08
0.9666666666666667,0.9516129032258065,0.9833333333333333,0.9672131147540983,0.09,0.06382978723404255,0.06,0.06185567010309278,0.165,0.16161616161616163,0.16,0.16080402010050251,402.8014853611222,7.690569587125171e-09
0.9666666666666667,0.9444444444444444,0.9916666666666667,0.967479674796748,0.125,0.0967741935483871,0.09,0.09326424870466321,0.18,0.17346938775510204,0.17,0.17171717171717174,401.00159378068076,6.777734283120643e-09
0.9666666666666667,0.9444444444444444,0.9916666666666667,0.967479674796748,0.085,0.04395604395604396,0.04,0.041884816753926704,0.135,0.13131313131313133,0.13,0.1306532663316583,399.7596714094159,8.224151656404857e-09
