source_mae,source_mse,source_rmse,target_mae,target_mse,target_rmse,trans_target_mae,trans_target_mse,trans_target_rmse
254729.0071176263,111916492256.82187,334539.22379419405,823289.2703334589,1335719122483.122,1155733.1536661575,715343.3052267242,1052339625212.917,1025836.0615677912
450395.1472441296,486122548909.8275,697224.8912006997,890583.332558086,1156352998183.5725,1075338.5504963414,775931.199851588,869325089628.4259,932376.0451815705
387636.4211615412,340691972682.0433,583688.249566533,902046.565553961,1323826551822.9514,1150576.6171024647,740705.934711665,942494126862.9985,970821.3671232203
319042.19323717884,228785376152.8745,478315.14313564706,896445.5120904151,2483024129145.0767,1575761.444237381,820806.8159644498,2223379414022.3564,1491100.0684133698
424639.7210741655,458680081569.6749,677259.2425132897,757027.7035643322,1046361273834.9417,1022918.0191173395,675003.9772039072,832143935762.5702,912219.2366764528
379078.8969794891,326877784467.5888,571732.2664216083,706314.0588349607,855171654264.7161,924754.915782942,651043.3032284137,733710648131.5662,856569.1146262315
331688.71249667514,230661190454.85736,480271.99632589176,863836.8752125653,1291471585897.1882,1136429.3140786137,760338.7049045985,1031287052518.1445,1015523.0438144398
316913.4863063438,175284455888.41156,418669.8650349838,740581.902310078,929535024808.1334,964123.9675519603,687494.7186326813,819562013870.0419,905296.6441283441
342624.93944591965,269311129338.96442,518951.9528231534,569317.8342415123,566789333649.374,752854.1250796027,509128.52156822634,459319818629.4038,677731.3764533879
341499.2719482134,252429921201.58957,502424.04520642676,910104.8606153795,1931134194564.3467,1389652.5445464225,800659.9882037868,1649515396252.2773,1284334.6122612585
301064.38055711135,157628347669.7172,397024.3665944411,650862.7950504086,754470760834.5707,868602.7635430195,600270.9136614787,672757376946.8203,820217.8838252799
354984.1559081723,209862355457.29807,458107.3623696721,690699.391234231,870709086255.1622,933117.9380202495,642663.4622011295,778559063895.4678,882359.9401012423
408800.35351228446,491116845901.9654,700797.2930184344,856650.474869143,1436179336856.8525,1198406.9996695,768723.490225509,1180341489703.223,1086435.2211260563
376057.77174261806,319246412388.1354,565018.9486983028,670446.4777907024,771722427999.4141,878477.3349377968,580895.0974744861,581308017923.1888,762435.5828023695
335706.26598886604,194226902917.6916,440711.8139075598,740411.2028875808,1123909596853.3,1060146.0261932316,674350.4140918204,967465928864.8022,983598.459161462
393654.71224442736,321082573385.86487,566641.4857613805,780952.6409685138,1151839458129.5857,1073237.8385658911,700240.2152553814,1002758463686.9458,1001378.2820128194
334936.3688151597,174375810914.14163,417583.29817431833,837627.7462705806,1703999641501.385,1305373.3724499613,694757.3950393123,1326121334959.768,1151573.4170949624
366365.58952527266,245995029409.45642,495978.8598412803,859307.9809677084,1745901100166.1018,1321325.5087850615,736873.9259548906,1466935139676.5088,1211170.9787129597
440655.9326252367,372016738304.30536,609931.7488902388,957725.6769131834,1701005368047.4558,1304225.965102465,825181.8391513927,1332467607577.3464,1154325.6072605106
290566.0349492538,164376944402.5371,405434.2664385154,1053960.8146419937,2762644258225.2344,1662120.4102667274,921257.7478680693,2399748416235.588,1549112.1380441082
372390.4959599527,299508976899.43744,547274.133227067,818980.3458254478,2053354141136.0525,1432952.9444947075,751609.0453651556,1834528971872.125,1354447.847601422
550450.0178680992,875020338836.177,935425.2181955418,937660.6931470094,1605675323908.3408,1267152.4469882622,823566.7458303741,1190260067663.111,1090990.4067695148
433048.8764993841,313934781436.9119,560298.832264455,1236605.9856348294,3176223919623.074,1782196.3751570908,1035455.9352515641,2200521932752.0947,1483415.6304799053
406365.51423541486,452895206189.32544,672974.8926886689,721360.2224999794,1232930178940.951,1110373.8915072486,647031.4021922043,1036617334471.4192,1018144.063711722
406601.3830281543,291705825816.42377,540097.9779784625,1147869.853080148,2605748494966.382,1614233.0980891148,914445.5126617479,1704169529819.442,1305438.4435198167
343129.1653494138,258741251066.79648,508666.1489295277,1013951.7711830224,2259277821008.167,1503089.4254861108,867671.9049273614,1804303768450.1406,1343243.748710613
499440.11360140116,541003048966.5628,735529.0945751655,899333.6723217472,2221138513000.927,1490348.4535506878,822562.6440625652,2036366279752.602,1427013.0622221376
