source_mae,source_mse,source_rmse,target_mae,target_mse,target_rmse,trans_target_mae,trans_target_mse,trans_target_rmse
167662.17807446216,63038255424.26958,251074.20302426448,1031750.5090046813,1961242373818.774,1400443.634645384,711753.435873348,1995212734174.6108,1412519.9942565807
207727.20370315138,83783820557.23447,289454.3496947912,1503996.775278691,3894517373599.1436,1973453.1597175403,987315.9994135812,3763703755790.7188,1940026.7409988758
143683.0906754062,35913899808.479454,189509.62985684778,1203861.1320905224,3800942204349.3457,1949600.524299618,892780.6337285846,3714186785408.3,1927222.5573109868
219198.05143682103,108120342248.3895,328816.57842692407,1168947.2112999156,2773961729808.2188,1665521.458825499,864902.4054917452,2592426376668.3096,1610101.3560233745
184351.8391310116,67655852263.3121,260107.38602221987,923293.8786344636,1842556607475.0615,1357408.0475211062,697792.33991745,2192448369702.7495,1480691.8550808434
213747.45890947487,87056988491.62401,295054.2128010105,1250683.9048265542,3124995966647.444,1767765.8121616233,935950.4205451417,3394215257854.5874,1842339.6152323782
91101.02650667433,16661494800.925877,129079.4127695268,887240.6992772676,1778657156772.714,1333663.059686634,723532.3694463471,1983249704903.6519,1408278.9868856426
88001.49408833329,18135402018.07045,134667.74676243175,1289972.4027354766,3537467505588.086,1880815.6490172253,892163.5586664297,3366018316579.3667,1834671.173965342
185240.47711555313,72826531567.39302,269863.9130513619,862086.8799907982,3185471845928.522,1784789.0200044715,815890.5803848113,2849442098993.625,1688029.057508675
213853.86169824627,75620573795.38405,274991.9522374865,1036956.0435738835,2278836877612.9243,1509581.6896123656,740683.1122319938,3127740525440.7935,1768541.920747369
146397.06529434427,38194072908.77287,195433.03945027533,841061.899550541,1295341470133.7073,1138130.6911483002,610859.6486674641,1303454928767.3943,1141689.5062876747
165898.94482745943,55886534984.00015,236403.33116096345,1187538.6504161272,2637078655371.128,1623908.4504278952,743747.0779207908,2291091682018.6416,1513635.253956065
259020.02861732966,123156820058.12296,350937.0599667737,964748.9593810022,2245385696456.314,1498461.1094240365,769493.7403453866,2240318250208.1357,1496769.2708657992
