source_mae,source_mse,source_rmse,target_mae,target_mse,target_rmse,trans_target_mae,trans_target_mse,trans_target_rmse
574667.5930230462,984117731442.1522,992027.082010442,522521.7111198766,1041949460420.9469,1020759.2568382355,522522.5344295603,1041954042442.8165,1020761.5012542433
516835.8286842018,1306795814576.4504,1143151.702345953,547908.1699496954,670034173840.0503,818556.151916318,547909.8671415738,670040195838.1226,818559.8303350358
497381.55124626646,1107004048256.629,1052142.5988223406,498993.6005345687,672051920195.92,819787.7287419714,498996.36214586365,672058219581.7594,819791.5708164846
552465.5602805287,1335293060859.6567,1155548.8137070008,612276.1190018163,1287981046701.3823,1134892.5264981624,612276.7309412721,1287987452469.308,1134895.348686084
553412.5226526677,1087561532435.0105,1042862.182857836,500961.30380009837,623720346799.8644,789759.6766104638,500962.1514338031,623725666971.9796,789763.0448254588
671765.422483252,1938406040790.0205,1392266.512126906,580525.9704644523,1286563564728.4429,1134267.854048788,580527.2357805492,1286573052188.2622,1134272.0362365732
495154.3248773648,978717041865.0101,989301.2897318037,686565.181607516,2311722010565.886,1520434.8097060546,686567.7634318066,2311729886234.2734,1520437.3996433637
632663.4919894723,2140079227856.09,1462900.9631058727,809301.1285084176,2016073913281.904,1419885.1760906246,809303.5323381494,2016081513492.0466,1419887.8524348487
530633.6163269329,1042845480051.9617,1021198.0611281837,593321.2187942138,1006407417173.1,1003198.5930876797,593323.4147205213,1006416062924.6099,1003202.902171146
389514.72173065465,360148756747.83844,600123.9511532917,497912.9297308379,669859280306.1101,818449.3144392694,497912.8926060213,669862354907.1567,818451.1927458819
