source_mae,source_mse,source_rmse,target_mae,target_mse,target_rmse,trans_target_mae,trans_target_mse,trans_target_rmse
328082.96635078534,195412798559.74347,442055.19854396407,903996.3017851994,1882393666431.199,1372003.5227473723,505367.0324042517,1010635092626.0068,1005303.4828478447
489881.1298282268,583973060142.0884,764181.3005708059,842349.4409243024,1325866311799.9958,1151462.6836332977,554743.7004595782,616380172297.3424,785098.8296369715
321041.43150623434,239426021083.01923,489311.7831025728,895544.4080536116,1456561890760.0405,1206881.0590775053,523010.2590262011,687883459544.9761,829387.4001604896
314075.7651297286,195070405530.99948,441667.7546878417,1037909.3433112386,2240728467052.601,1496906.298688265,626276.2534601975,1271518275429.8643,1127616.1915429665
319500.6465411657,384289912638.86237,619911.2135127598,652240.2693620243,771726832276.9496,878479.8417021016,502878.8428005672,580458726040.5828,761878.4194611255
429832.80094027036,420425811712.69244,648402.5074848897,1159473.8409061572,2566569556854.3867,1602051.6710937843,608689.6258958254,1202203118883.0183,1096450.235479485
302412.82600129896,163759923597.35406,404672.6128580412,1146676.343938918,2906403597671.58,1704817.760838847,704059.8246282998,2231755908187.4746,1493906.2581659784
258540.26978833086,117873422198.19266,343326.99019767245,1369453.6157420021,4087872283262.475,2021848.7290750698,794542.5819648285,1917439580135.488,1384716.425892135
338092.0426565423,271780831701.8293,521326.0320584704,778060.4657863784,1082723875637.5859,1040540.1845376207,615062.209722993,953875580121.4645,976665.5415859948
240149.98677790313,97968594674.28998,312999.3525141705,652882.3843439701,829233235728.1694,910622.4441162042,523912.4921215011,647430205535.1888,804630.477632552
