target_accuracy,target_precision,target_recall,target_f1,source_accuracy,source_precision,source_recall,source_f1,trans_source_accuracy,trans_source_precision,trans_source_recall,trans_source_f1,transfer_score
0.9166666666666666,0.9310344827586207,0.9,0.9152542372881356,0.55,0.55,0.55,0.55,0.585,0.5876288659793815,0.57,0.5786802030456853,14.246423905599464
0.925,0.9473684210526315,0.9,0.9230769230769231,0.53,0.53,0.53,0.53,0.605,0.6082474226804123,0.59,0.5989847715736041,16.177829400570456
0.9208333333333333,0.954954954954955,0.8833333333333333,0.9177489177489178,0.515,0.5161290322580645,0.48,0.4974093264248704,0.61,0.6145833333333334,0.59,0.6020408163265306,18.45275399785176
0.9083333333333333,0.9454545454545454,0.8666666666666667,0.9043478260869566,0.405,0.4077669902912621,0.42,0.41379310344827586,0.53,0.5306122448979592,0.52,0.5252525252525252,14.848766635375068
0.9458333333333333,0.9734513274336283,0.9166666666666666,0.944206008583691,0.515,0.5151515151515151,0.51,0.5125628140703518,0.575,0.5773195876288659,0.56,0.5685279187817258,16.020608958346628
0.8916666666666667,0.9051724137931034,0.875,0.8898305084745763,0.39,0.3942307692307692,0.41,0.4019607843137255,0.545,0.5463917525773195,0.53,0.5380710659898477,16.751496220395065
0.9291666666666667,0.9478260869565217,0.9083333333333333,0.9276595744680851,0.525,0.5252525252525253,0.52,0.5226130653266332,0.585,0.5934065934065934,0.54,0.5654450261780104,16.711948284678193
0.9041666666666667,0.944954128440367,0.8583333333333333,0.8995633187772926,0.285,0.32231404958677684,0.39,0.3529411764705882,0.445,0.44329896907216493,0.43,0.43654822335025384,14.537192790711599
0.9041666666666667,0.9292035398230089,0.875,0.9012875536480688,0.52,0.5217391304347826,0.48,0.4999999999999999,0.565,0.5656565656565656,0.56,0.5628140703517588,12.240664719763666
0.9083333333333333,0.9298245614035088,0.8833333333333333,0.905982905982906,0.505,0.5051546391752577,0.49,0.4974619289340101,0.555,0.5604395604395604,0.51,0.5340314136125655,15.565340652431955
0.9208333333333333,0.9243697478991597,0.9166666666666666,0.9205020920502092,0.445,0.44761904761904764,0.47,0.45853658536585373,0.555,0.5544554455445545,0.56,0.5572139303482587,15.568376813759684
0.9166666666666666,0.9385964912280702,0.8916666666666667,0.9145299145299146,0.495,0.49473684210526314,0.47,0.482051282051282,0.55,0.55,0.55,0.55,15.522872019105156
0.925,0.9396551724137931,0.9083333333333333,0.9237288135593221,0.57,0.5729166666666666,0.55,0.5612244897959183,0.605,0.6019417475728155,0.62,0.6108374384236454,13.613060972131874
0.9291666666666667,0.9478260869565217,0.9083333333333333,0.9276595744680851,0.585,0.5876288659793815,0.57,0.5786802030456853,0.58,0.5833333333333334,0.56,0.5714285714285714,15.002266288203861
