target_accuracy,target_precision,target_recall,target_f1,source_accuracy,source_precision,source_recall,source_f1,trans_source_accuracy,trans_source_precision,trans_source_recall,trans_source_f1,transfer_score,original_score
0.8375,0.8403361344537815,0.8333333333333334,0.8368200836820084,0.655,0.6631578947368421,0.63,0.6461538461538461,0.65,0.6442307692307693,0.67,0.6568627450980393,0.0651754811165107,0.06453819997347432
0.8291666666666667,0.8319327731092437,0.825,0.8284518828451883,0.68,0.6730769230769231,0.7,0.6862745098039216,0.65,0.65,0.65,0.65,0.07188693098406675,0.07133403969065001
0.8041666666666667,0.7967479674796748,0.8166666666666667,0.8065843621399178,0.63,0.6354166666666666,0.61,0.6224489795918368,0.64,0.6372549019607843,0.65,0.6435643564356436,0.0731899350517665,0.052491772589314555
0.8625,0.848,0.8833333333333333,0.8653061224489796,0.615,0.6236559139784946,0.58,0.6010362694300518,0.62,0.6111111111111112,0.66,0.6346153846153846,0.06863553937094212,0.06588508270605124
0.775,0.7661290322580645,0.7916666666666666,0.7786885245901639,0.595,0.6067415730337079,0.54,0.5714285714285714,0.585,0.5876288659793815,0.57,0.5786802030456853,0.05324171767767335,0.061939486971504934
0.7833333333333333,0.765625,0.8166666666666667,0.7903225806451613,0.59,0.6097560975609756,0.5,0.5494505494505494,0.6,0.5980392156862745,0.61,0.6039603960396039,0.07252181488064871,0.050239485903224766
0.8166666666666667,0.8064516129032258,0.8333333333333334,0.819672131147541,0.445,0.45132743362831856,0.51,0.47887323943661964,0.425,0.42990654205607476,0.46,0.4444444444444445,0.07230397866291523,0.07297029943554922
0.8041666666666667,0.8067226890756303,0.8,0.803347280334728,0.565,0.5643564356435643,0.57,0.5671641791044776,0.605,0.6019417475728155,0.62,0.6108374384236454,0.06561173418299053,0.07118502248654314
0.8125,0.8099173553719008,0.8166666666666667,0.8132780082987552,0.515,0.5172413793103449,0.45,0.48128342245989303,0.57,0.574468085106383,0.54,0.5567010309278351,0.08332616446639268,0.08798804110965114
0.7833333333333333,0.7741935483870968,0.8,0.7868852459016393,0.54,0.5444444444444444,0.49,0.5157894736842104,0.55,0.55,0.55,0.55,0.0799780817187188,0.090814945942961
0.8166666666666667,0.8166666666666667,0.8166666666666667,0.8166666666666667,0.595,0.6021505376344086,0.56,0.5803108808290157,0.565,0.5656565656565656,0.56,0.5628140703517588,0.08285405625987063,0.07965630898440751
0.7916666666666666,0.7916666666666666,0.7916666666666666,0.7916666666666666,0.66,0.6702127659574468,0.63,0.6494845360824743,0.645,0.6407766990291263,0.66,0.6502463054187193,0.05361047162881962,0.07583792688526808
0.8291666666666667,0.8319327731092437,0.825,0.8284518828451883,0.655,0.6823529411764706,0.58,0.6270270270270271,0.68,0.6914893617021277,0.65,0.6701030927835052,0.06135619677153266,0.05373719760114356
0.7916666666666666,0.782258064516129,0.8083333333333333,0.7950819672131147,0.56,0.5625,0.54,0.5510204081632654,0.595,0.594059405940594,0.6,0.5970149253731343,0.05325478544094338,0.057624068215596964
0.7916666666666666,0.7692307692307693,0.8333333333333334,0.8,0.385,0.3904761904761905,0.41,0.4,0.45,0.4537037037037037,0.49,0.4711538461538462,0.07227080281428873,0.07429784045551374
0.8541666666666666,0.8294573643410853,0.8916666666666667,0.8594377510040162,0.595,0.6067415730337079,0.54,0.5714285714285714,0.6,0.5892857142857143,0.66,0.6226415094339622,0.07329231814875035,0.0849470907744918
0.8166666666666667,0.8166666666666667,0.8166666666666667,0.8166666666666667,0.625,0.631578947368421,0.6,0.6153846153846154,0.63,0.6326530612244898,0.62,0.6262626262626263,0.05827178843168697,0.06655277121551435
0.825,0.8421052631578947,0.8,0.8205128205128205,0.65,0.6630434782608695,0.61,0.6354166666666666,0.67,0.6666666666666666,0.68,0.6732673267326733,0.042446344733463336,0.05647231989539092
0.7916666666666666,0.7966101694915254,0.7833333333333333,0.7899159663865546,0.58,0.5930232558139535,0.51,0.5483870967741936,0.625,0.631578947368421,0.6,0.6153846153846154,0.06369265113060675,0.04593152629033547
0.8291666666666667,0.8264462809917356,0.8333333333333334,0.8298755186721992,0.6,0.6086956521739131,0.56,0.5833333333333334,0.6,0.6041666666666666,0.58,0.5918367346938774,0.05262580428135213,0.0653818883447137
0.8166666666666667,0.8114754098360656,0.825,0.8181818181818182,0.685,0.6947368421052632,0.66,0.676923076923077,0.68,0.6764705882352942,0.69,0.6831683168316831,0.04478904325430388,0.06320518959879916
0.8125,0.8151260504201681,0.8083333333333333,0.8117154811715481,0.62,0.6304347826086957,0.58,0.6041666666666666,0.62,0.62,0.62,0.62,0.057794756772308435,0.0714384785229228
0.8208333333333333,0.8130081300813008,0.8333333333333334,0.8230452674897119,0.685,0.6947368421052632,0.66,0.676923076923077,0.66,0.6481481481481481,0.7,0.673076923076923,0.06395571951122433,0.049279247221181606
0.8583333333333333,0.8583333333333333,0.8583333333333333,0.8583333333333333,0.675,0.6699029126213593,0.69,0.6798029556650246,0.68,0.6730769230769231,0.7,0.6862745098039216,0.049139057991901824,0.07096119078926326
0.825,0.825,0.825,0.825,0.57,0.5648148148148148,0.61,0.5865384615384615,0.58,0.5784313725490197,0.59,0.5841584158415842,0.08190747660919029,0.06960802947329205
0.8666666666666667,0.8793103448275862,0.85,0.864406779661017,0.68,0.6875,0.66,0.673469387755102,0.67,0.660377358490566,0.7,0.6796116504854369,0.059364679830926435,0.06061189058427014
0.7958333333333333,0.8034188034188035,0.7833333333333333,0.7932489451476793,0.645,0.6629213483146067,0.59,0.6243386243386243,0.59,0.5918367346938775,0.58,0.5858585858585857,0.06125472906736006,0.0823780573718291
0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.59,0.6,0.54,0.5684210526315789,0.6,0.5961538461538461,0.62,0.607843137254902,0.07662366884831698,0.08024534046828127
0.8,0.8,0.8,0.8000000000000002,0.605,0.6082474226804123,0.59,0.5989847715736041,0.585,0.5841584158415841,0.59,0.5870646766169154,0.057496387988329095,0.06297954834666847
0.7833333333333333,0.7833333333333333,0.7833333333333333,0.7833333333333333,0.58,0.5930232558139535,0.51,0.5483870967741936,0.53,0.5288461538461539,0.55,0.5392156862745098,0.06888390859150148,0.07161952736652918
0.8,0.7903225806451613,0.8166666666666667,0.8032786885245902,0.59,0.6046511627906976,0.52,0.5591397849462365,0.645,0.6494845360824743,0.63,0.6395939086294417,0.05996972656559582,0.07540407455049396
0.7625,0.7692307692307693,0.75,0.7594936708860761,0.595,0.5959595959595959,0.59,0.5929648241206029,0.62,0.62,0.62,0.62,0.053203502447841104,0.061243926187178645
0.7708333333333334,0.773109243697479,0.7666666666666667,0.7698744769874478,0.65,0.65625,0.63,0.6428571428571429,0.585,0.5841584158415841,0.59,0.5870646766169154,0.064300826756949,0.05689594066130638
