target_mae,target_rmse,source_mae,source_rmse,trans_source_mae,trans_source_rmse
430305.5046790811,595765.5137258386,601698.4294216807,877805.7267522713,533857.948349103,747090.305005367
0.0,4e-323,6.9298016545553e-310,6.92984385257957e-310,6.9298438535092e-310,6.92984384016864e-310
468390.39741061174,701145.1760573322,661790.9153573174,1007156.3950492713,614620.638370709,958887.5159856294
6.92984381608354e-310,6.92984381869853e-310,6.9298438666158e-310,6.92984385945064e-310,6.9298438535092e-310,6.92984384016864e-310
287090.70548300206,397420.68143036915,705119.4807620565,1397788.4396981373,679990.3754738016,1356758.8822454591
419760.23383259407,569059.2619149004,669178.8060201805,1099011.9524914122,621752.0171671892,1012924.3028972052
547001.7354479397,1106564.3528008221,689994.1385712993,1091266.5817911436,636026.902711504,937484.3882347489
6.92984385257957e-310,6.9298438664324e-310,6.9298438654743e-310,6.9298438654743e-310,6.92984385257957e-310,6.92984384016864e-310
6.92984379542606e-310,6.92984381608354e-310,6.92984379543554e-310,6.92984384253067e-310,6.92984381608354e-310,6.9298438654743e-310
518771.4996722564,786123.7408899639,648361.3424236947,1049608.6097642372,578448.3491998051,954503.2327139825
0.0,8.4879831683e-314,2.1814116731123e-310,6.9298438209246e-310,6.92984385248787e-310,6.9298438664324e-310
324074.44095458364,458443.89950548625,836235.1727942431,1522367.8074579274,813706.0543678476,1502430.025537511
448408.7188297178,716621.3340795088,581401.6851826735,917962.6769234778,605169.2915554213,1005844.5887489895
478632.82182871056,714978.1927214117,834563.7399329343,1271671.0528948791,728795.9569684413,1054653.636478227
443000.47633239604,748968.8974902479,939129.6971857363,1768977.3774735415,801017.3398892736,1581684.5571117534
388273.9883197028,577291.0221489302,629447.3662305281,1183306.9014571796,534700.2655599485,1083737.7593818044
4.66908628026833e-310,0.18358314037323045,4.66908628027624e-310,-0.3447654247284534,4.66908628026833e-310,0.8574285507202167
394663.22907508985,537964.9180245005,670964.9396716569,971049.8382267174,621556.5583812202,943721.0116010214
330018.52555700095,423371.13411262055,537506.7531030395,821592.6129876805,536154.7508222748,849630.6678198322
811951.1866218516,1684456.716211232,827770.8635167815,1420632.0848574892,823041.5542709589,1395314.0243936256
354959.40882932156,650071.4908093619,670976.8707246598,1525113.447053976,666352.9638115452,1529091.7101479527
486693.05475725984,845483.0790031961,626078.8046077549,1107335.9771844393,628933.5235786595,1134010.2461729383
606018.4030888317,1124644.436140654,898020.0284203282,1421394.0626170954,863547.7774268818,1314757.4067911275
6.92984385823643e-310,0.08894985914230348,-0.09689357504076672,1.2731974746e-312,1.33685734833e-312,0.9958305358887941
4.66908628029205e-310,-0.7351140975952168,4.66908628025094e-310,0.4956352710724487,4.66908628029205e-310,0.3337986469268809
4.6690862802968e-310,0.6281328201293949,4.66908628024225e-310,-0.22104024887084964,4.66908628029205e-310,8.06358400587e-313
447781.96749895264,683808.5051420713,608510.2080114357,1120144.6426007925,595713.2788511115,1018990.7367936355
4.66908628030786e-310,-0.027449771761894295,4.66908628030233e-310,5e-324,6.92956581177933e-310,-0.066242635250109
538630.3647641323,927630.3747008723,818473.5149794656,1366958.302107834,759799.2355169943,1267731.6657222454
0.007357111379129074,1.655156716973e-312,1.78247646443e-312,-0.21252870559695453,4.66908628030786e-310,0.4578387737274181
396524.4677513841,605901.4559149401,545310.3028994543,1004241.9388739591,528872.637035538,990594.5422723287
520466.1377640247,806777.0231343544,928634.7191969937,1680031.8839085612,833827.0961924796,1632228.6637157307
4.66908628030786e-310,8.06358400587e-313,1.78247646443e-312,0.22584271430972236,4.66908628031497e-310,0.38502836227417103
476640.4652931374,751939.4550617876,802213.5895505149,1356134.1863144564,773073.7571939686,1469799.8731153994
379519.9626843182,554625.6770706417,829183.5054664363,2079889.1601575909,611667.5416341269,1162880.6393795551
4.6690862803205e-310,5e-324,4.66908628031497e-310,0.43765735626227725,4.66908628032367e-310,-0.20348000526428278
467314.936902821,847180.4958217985,599238.55945887,1068079.3733251237,560178.2653368176,825855.9078799074
595782.5049754572,899409.5061913151,732527.8105700527,1140595.1790418713,623826.3254851063,893519.1931807905
482438.36179597117,705812.1250749808,787248.7073922106,1378148.2735490077,612204.6119488955,868334.102864786
524584.690456318,853897.6603341679,607036.1170725556,860903.3233440878,569833.4218960517,811533.3226206651
485488.86011898675,711088.0780084472,583136.9323615545,900018.5408867361,526870.7602795914,835500.0946627158
478911.6942800758,864331.9089921142,871259.8506826726,1510054.7039144512,780672.417846646,1353187.516961249
373367.05188113527,581340.1913579004,504109.8660938254,691972.6736223613,495905.1083082921,750838.3650086146
475114.8021247528,836404.3549321627,881061.3925133431,1456915.3532254186,766134.4047758373,1292366.414015159
445346.39389291045,726770.3479876437,655304.6233051243,1115022.9633523943,652668.2279930147,1160990.6746843217
412925.460800124,669693.2120629492,656443.1133796643,1227670.3485484712,609257.376242221,1152335.8642360333
420326.4621411142,578825.5166025604,802953.4210032921,1170320.0644775804,639978.9172514926,1094280.4401743952
6.92984379760943e-310,6.92983816867684e-310,6.92967501085453e-310,6.92984379765686e-310,6.92967501085453e-310,6.92967501085453e-310
6.92967501085453e-310,6.92984087364436e-310,6.92984385823643e-310,6.9295685796505e-310,6.92984379765686e-310,6.9298402946081e-310
423444.7616826262,694311.7386682082,778739.8366574512,1373078.7664754458,806615.3866929233,1466504.4370043133
522334.5897947634,713711.9907841205,780369.8818317446,1692021.6624697912,783202.7976794705,1704706.8576207047
378503.56485455146,806764.3873523951,645346.9914705827,993460.8031448408,569479.1534576734,773813.8157246367
567068.0684783547,906773.0021398165,760963.0759988743,1082135.785121551,751774.767387248,1045443.789044612
6.92984387837375e-310,6.92984386207433e-310,6.92984387837375e-310,6.92984387837375e-310,6.92956857970504e-310,6.92956981114667e-310
551019.5192016579,1123551.3265674866,792994.888141018,1260218.1492264275,754739.5618514428,1243096.2851678238
6.9298381712199e-310,6.9298381712199e-310,6.92956857965287e-310,6.92967501085453e-310,6.9298437976521e-310,6.92967501085453e-310
441375.917885326,723568.7703896961,538806.5847996478,757919.7598676767,537954.5264638939,760510.8442867718
478547.337681549,679489.0816667038,560157.1081703732,786914.0767784279,543713.3886574811,793858.9943233995
491603.5629667424,709676.5658023944,835097.2997662072,1435370.4807602954,741870.8795167393,1215316.297503579
478100.8427216334,822665.9447458112,592761.0820373972,816667.3818215134,533492.4222318971,756374.2715780052
330012.2995213459,426459.9840619345,694234.8038672006,1311701.0297972893,666751.5688986726,1269340.2539019699
624776.5797123247,1078332.7399516283,820686.9448258962,1389003.0335054083,720951.9346560508,1147563.969789577
6.92984379757623e-310,6.92956975047303e-310,6.92984387837375e-310,6.92984379765686e-310,6.92984387837375e-310,6.9298381704199e-310
6.92982502510855e-310,6.92984386207433e-310,6.92956981114667e-310,6.92956981114667e-310,6.92956981114667e-310,6.92956981114667e-310
