target_accuracy,target_precision,target_recall,target_f1,source_accuracy,source_precision,source_recall,source_f1,trans_source_accuracy,trans_source_precision,trans_source_recall,trans_source_f1
0.8041666666666667,0.8288288288288288,0.7666666666666667,0.7965367965367967,0.595,0.594059405940594,0.6,0.5970149253731343,0.615,0.6185567010309279,0.6,0.6091370558375634
0.8083333333333333,0.8245614035087719,0.7833333333333333,0.8034188034188033,0.565,0.5684210526315789,0.54,0.5538461538461539,0.595,0.5979381443298969,0.58,0.5888324873096447
0.875,0.9017857142857143,0.8416666666666667,0.8706896551724138,0.565,0.5656565656565656,0.56,0.5628140703517588,0.57,0.5760869565217391,0.53,0.5520833333333334
0.8208333333333333,0.8407079646017699,0.7916666666666666,0.815450643776824,0.565,0.5619047619047619,0.59,0.5756097560975609,0.675,0.6881720430107527,0.64,0.6632124352331608
0.825,0.8421052631578947,0.8,0.8205128205128205,0.505,0.5056179775280899,0.45,0.47619047619047616,0.565,0.5670103092783505,0.55,0.5583756345177665
0.8333333333333334,0.8508771929824561,0.8083333333333333,0.829059829059829,0.505,0.5045045045045045,0.56,0.5308056872037915,0.58,0.5816326530612245,0.57,0.5757575757575758
0.8208333333333333,0.8290598290598291,0.8083333333333333,0.818565400843882,0.51,0.5096153846153846,0.53,0.5196078431372548,0.6,0.6041666666666666,0.58,0.5918367346938774
0.8125,0.8151260504201681,0.8083333333333333,0.8117154811715481,0.535,0.5402298850574713,0.47,0.502673796791444,0.61,0.6170212765957447,0.58,0.5979381443298969
0.825,0.8482142857142857,0.7916666666666666,0.8189655172413793,0.54,0.5377358490566038,0.57,0.5533980582524272,0.57,0.5729166666666666,0.55,0.5612244897959183
0.8166666666666667,0.8333333333333334,0.7916666666666666,0.811965811965812,0.555,0.5591397849462365,0.52,0.5388601036269429,0.6,0.6020408163265306,0.59,0.5959595959595959
0.8416666666666667,0.8596491228070176,0.8166666666666667,0.8376068376068376,0.565,0.5684210526315789,0.54,0.5538461538461539,0.565,0.5656565656565656,0.56,0.5628140703517588
0.8333333333333334,0.8508771929824561,0.8083333333333333,0.829059829059829,0.615,0.6263736263736264,0.57,0.5968586387434556,0.6,0.6,0.6,0.6
0.7625,0.7739130434782608,0.7416666666666667,0.7574468085106384,0.585,0.5825242718446602,0.6,0.5911330049261084,0.63,0.6382978723404256,0.6,0.6185567010309279
0.8166666666666667,0.8275862068965517,0.8,0.8135593220338982,0.625,0.6436781609195402,0.56,0.5989304812834224,0.62,0.625,0.6,0.6122448979591836
0.8,0.8214285714285714,0.7666666666666667,0.793103448275862,0.67,0.6770833333333334,0.65,0.6632653061224489,0.665,0.6633663366336634,0.67,0.6666666666666667
0.8125,0.8260869565217391,0.7916666666666666,0.8085106382978724,0.66,0.7,0.56,0.6222222222222222,0.615,0.6161616161616161,0.61,0.6130653266331657
