target_accuracy,target_precision,target_recall,target_f1,source_accuracy,source_precision,source_recall,source_f1,trans_source_accuracy,trans_source_precision,trans_source_recall,trans_source_f1
0.9208333333333333,0.9391304347826087,0.9,0.9191489361702128,0.61,0.6222222222222222,0.56,0.5894736842105264,0.605,0.6129032258064516,0.57,0.5906735751295337
0.9208333333333333,0.954954954954955,0.8833333333333333,0.9177489177489178,0.665,0.6774193548387096,0.63,0.6528497409326425,0.635,0.6391752577319587,0.62,0.6294416243654821
0.9375,0.9565217391304348,0.9166666666666666,0.9361702127659574,0.61,0.6222222222222222,0.56,0.5894736842105264,0.585,0.5858585858585859,0.58,0.5829145728643216
0.8916666666666667,0.9272727272727272,0.85,0.8869565217391303,0.57,0.5636363636363636,0.62,0.5904761904761904,0.575,0.5789473684210527,0.55,0.5641025641025641
0.9208333333333333,0.9469026548672567,0.8916666666666667,0.9184549356223176,0.605,0.6060606060606061,0.6,0.6030150753768845,0.6,0.6041666666666666,0.58,0.5918367346938774
0.9125,0.9459459459459459,0.875,0.9090909090909091,0.67,0.6931818181818182,0.61,0.648936170212766,0.63,0.6382978723404256,0.6,0.6185567010309279
0.9,0.9444444444444444,0.85,0.8947368421052632,0.57,0.5777777777777777,0.52,0.5473684210526315,0.53,0.5306122448979592,0.52,0.5252525252525252
0.9083333333333333,0.9224137931034483,0.8916666666666667,0.9067796610169492,0.595,0.6043956043956044,0.55,0.5759162303664922,0.57,0.5760869565217391,0.53,0.5520833333333334
0.8833333333333333,0.9107142857142857,0.85,0.8793103448275861,0.535,0.5315315315315315,0.59,0.5592417061611374,0.52,0.5212765957446809,0.49,0.5051546391752578
0.8791666666666667,0.9099099099099099,0.8416666666666667,0.8744588744588745,0.585,0.5858585858585859,0.58,0.5829145728643216,0.6,0.6020408163265306,0.59,0.5959595959595959
0.9166666666666666,0.9385964912280702,0.8916666666666667,0.9145299145299146,0.62,0.6304347826086957,0.58,0.6041666666666666,0.605,0.6105263157894737,0.58,0.5948717948717949
0.8833333333333333,0.9107142857142857,0.85,0.8793103448275861,0.57,0.57,0.57,0.57,0.595,0.5979381443298969,0.58,0.5888324873096447
0.9291666666666667,0.9401709401709402,0.9166666666666666,0.9282700421940928,0.53,0.5306122448979592,0.52,0.5252525252525252,0.54,0.5434782608695652,0.5,0.5208333333333334
0.9083333333333333,0.9454545454545454,0.8666666666666667,0.9043478260869566,0.565,0.5585585585585585,0.62,0.5876777251184834,0.615,0.6236559139784946,0.58,0.6010362694300518
0.9166666666666666,0.9545454545454546,0.875,0.9130434782608695,0.57,0.5714285714285714,0.56,0.5656565656565656,0.56,0.5625,0.54,0.5510204081632654
0.8833333333333333,0.8833333333333333,0.8833333333333333,0.8833333333333333,0.645,0.6494845360824743,0.63,0.6395939086294417,0.68,0.68,0.68,0.68
0.8958333333333334,0.9203539823008849,0.8666666666666667,0.8927038626609441,0.575,0.5742574257425742,0.58,0.5771144278606964,0.53,0.5319148936170213,0.5,0.5154639175257731
0.9125,0.9230769230769231,0.9,0.9113924050632911,0.74,0.74,0.74,0.74,0.71,0.7142857142857143,0.7,0.7070707070707072
0.9208333333333333,0.9469026548672567,0.8916666666666667,0.9184549356223176,0.575,0.5789473684210527,0.55,0.5641025641025641,0.56,0.5638297872340425,0.53,0.5463917525773196
0.8791666666666667,0.9174311926605505,0.8333333333333334,0.8733624454148473,0.635,0.6421052631578947,0.61,0.6256410256410256,0.615,0.6185567010309279,0.6,0.6091370558375634
0.9416666666666667,0.9649122807017544,0.9166666666666666,0.9401709401709402,0.61,0.6057692307692307,0.63,0.6176470588235293,0.61,0.61,0.61,0.61
0.9291666666666667,0.9478260869565217,0.9083333333333333,0.9276595744680851,0.585,0.5894736842105263,0.56,0.5743589743589743,0.575,0.5789473684210527,0.55,0.5641025641025641
0.9166666666666666,0.9385964912280702,0.8916666666666667,0.9145299145299146,0.575,0.5842696629213483,0.52,0.5502645502645502,0.555,0.5578947368421052,0.53,0.5435897435897435
0.9,0.9285714285714286,0.8666666666666667,0.896551724137931,0.62,0.6333333333333333,0.57,0.6,0.64,0.6372549019607843,0.65,0.6435643564356436
0.9208333333333333,0.963302752293578,0.875,0.9170305676855894,0.56,0.5588235294117647,0.57,0.5643564356435642,0.6,0.6063829787234043,0.57,0.5876288659793814
0.9125,0.9459459459459459,0.875,0.9090909090909091,0.6,0.6,0.6,0.6,0.61,0.625,0.55,0.5851063829787234
0.9,0.9363636363636364,0.8583333333333333,0.8956521739130435,0.505,0.5052631578947369,0.48,0.4923076923076923,0.475,0.4752475247524752,0.48,0.47761194029850745
0.9125,0.9380530973451328,0.8833333333333333,0.9098712446351931,0.455,0.4536082474226804,0.44,0.4467005076142132,0.52,0.5196078431372549,0.53,0.5247524752475248
0.9083333333333333,0.9298245614035088,0.8833333333333333,0.905982905982906,0.53,0.5288461538461539,0.55,0.5392156862745098,0.62,0.62,0.62,0.62
0.9416666666666667,0.9568965517241379,0.925,0.9406779661016949,0.645,0.6629213483146067,0.59,0.6243386243386243,0.585,0.5955056179775281,0.53,0.5608465608465608
0.9458333333333333,0.9734513274336283,0.9166666666666666,0.944206008583691,0.59,0.5957446808510638,0.56,0.577319587628866,0.64,0.6372549019607843,0.65,0.6435643564356436
0.9083333333333333,0.9375,0.875,0.9051724137931034,0.655,0.6597938144329897,0.64,0.6497461928934011,0.64,0.6458333333333334,0.62,0.6326530612244898
0.9083333333333333,0.9152542372881356,0.9,0.9075630252100839,0.565,0.5714285714285714,0.52,0.5445026178010471,0.51,0.5104166666666666,0.49,0.4999999999999999
0.9208333333333333,0.9105691056910569,0.9333333333333333,0.9218106995884775,0.58,0.5784313725490197,0.59,0.5841584158415842,0.615,0.6138613861386139,0.62,0.6169154228855721
0.9041666666666667,0.9532710280373832,0.85,0.8986784140969163,0.57,0.57,0.57,0.57,0.565,0.5656565656565656,0.56,0.5628140703517588
0.925,0.9553571428571429,0.8916666666666667,0.9224137931034484,0.635,0.6451612903225806,0.6,0.6217616580310881,0.545,0.5483870967741935,0.51,0.5284974093264249
0.9375,0.9487179487179487,0.925,0.9367088607594937,0.69,0.7021276595744681,0.66,0.6804123711340208,0.715,0.7216494845360825,0.7,0.7106598984771574
0.8916666666666667,0.9433962264150944,0.8333333333333334,0.8849557522123894,0.495,0.494949494949495,0.49,0.4924623115577889,0.5,0.5,0.48,0.4897959183673469
0.9125,0.9380530973451328,0.8833333333333333,0.9098712446351931,0.585,0.5825242718446602,0.6,0.5911330049261084,0.64,0.648936170212766,0.61,0.6288659793814433
0.9166666666666666,0.9716981132075472,0.8583333333333333,0.911504424778761,0.665,0.6571428571428571,0.69,0.6731707317073171,0.605,0.6129032258064516,0.57,0.5906735751295337
0.9208333333333333,0.9719626168224299,0.8666666666666667,0.9162995594713657,0.65,0.6595744680851063,0.62,0.6391752577319586,0.63,0.6382978723404256,0.6,0.6185567010309279
0.9208333333333333,0.9391304347826087,0.9,0.9191489361702128,0.535,0.5384615384615384,0.49,0.5130890052356021,0.505,0.5053763440860215,0.47,0.48704663212435234
0.9,0.9137931034482759,0.8833333333333333,0.8983050847457628,0.555,0.5533980582524272,0.57,0.5615763546798028,0.61,0.6145833333333334,0.59,0.6020408163265306
0.9375,0.972972972972973,0.9,0.935064935064935,0.655,0.6781609195402298,0.59,0.6310160427807486,0.68,0.6875,0.66,0.673469387755102
0.8708333333333333,0.9009009009009009,0.8333333333333334,0.8658008658008659,0.6,0.6190476190476191,0.52,0.5652173913043478,0.51,0.5104166666666666,0.49,0.4999999999999999
0.9,0.9210526315789473,0.875,0.8974358974358975,0.51,0.5113636363636364,0.45,0.4787234042553191,0.49,0.4891304347826087,0.45,0.46875
0.9041666666666667,0.9292035398230089,0.875,0.9012875536480688,0.655,0.6597938144329897,0.64,0.6497461928934011,0.63,0.63,0.63,0.63
0.8916666666666667,0.9051724137931034,0.875,0.8898305084745763,0.675,0.6881720430107527,0.64,0.6632124352331608,0.665,0.6736842105263158,0.64,0.6564102564102564
0.9083333333333333,0.9298245614035088,0.8833333333333333,0.905982905982906,0.48,0.4791666666666667,0.46,0.46938775510204084,0.535,0.5368421052631579,0.51,0.523076923076923
0.9166666666666666,0.9385964912280702,0.8916666666666667,0.9145299145299146,0.655,0.6565656565656566,0.65,0.6532663316582915,0.685,0.6947368421052632,0.66,0.676923076923077
