source_mae,source_mse,source_rmse,target_mae,target_mse,target_rmse,trans_target_mae,trans_target_mse,trans_target_rmse
364235.70309160923,247956422720.9047,497952.2293562955,977691.8491829807,2489418792109.1987,1577789.210290525,881833.850845758,2034172970649.4958,1426244.3586740303
554326.8610892596,631187061798.9874,794472.8200504958,958844.2694270798,2136845252867.7986,1461795.2157767513,868361.4324931414,1949754764443.1377,1396336.1932010276
270924.70165544486,150155845394.2549,387499.4779277192,1015559.4419629875,2648392482044.047,1627388.2394942048,865519.1834125478,2167227232913.6182,1472150.5469596572
250371.01155438632,121513447707.45343,348587.79053124256,863312.8914670153,2254168081957.9443,1501388.7178069323,766130.6666666251,2009434252358.082,1417545.1500245351
370433.7368496769,348891240642.68427,590670.1623094603,1153302.3694277792,2759488199199.797,1661170.7315022731,1018328.989492029,2299861661222.364,1516529.4791801325
294486.15780483355,170105318033.6951,412438.2596628192,902458.3883968882,1745772222611.607,1321276.7396013625,762343.017104542,1260471623321.6484,1122707.2741020469
221134.2885776294,87465594414.24687,295745.8273826477,1131773.8676403586,2894078330599.4595,1701199.0861152788,899644.4620884993,2203796002512.0127,1484518.7780934307
294151.21502890135,169630431631.6218,411862.15124920354,933764.2223558963,2389823969706.9067,1545905.5500601926,844108.6035717018,2097269696151.076,1448195.3238949075
332430.4609543179,205014838327.32315,452785.6428016718,1358066.7761581286,3662940894867.358,1913881.1078192287,1149487.4785590775,2990269432849.323,1729239.5533439904
369624.612713991,426220669684.4378,652855.7801570251,1123510.516143431,2318860350820.966,1522780.4670473568,937290.0514123992,1632172878225.4133,1277565.2148620097
249856.40322977206,115714021083.72322,340167.63673771673,914289.1296737259,2094847156753.0938,1447358.6828264422,725078.9531756543,1400702306171.9343,1183512.6979343882
222844.00440931862,117122648466.1617,342231.86360443075,792207.4501930975,1822260998750.758,1349911.4781165312,734703.2297853013,1703512126269.4558,1305186.6250730031
331542.04623572883,191200802584.0439,437265.13991403877,1040807.1832529099,1915060851662.9219,1383857.236734672,881803.5113725883,1393563543921.615,1180492.9241302614
342927.89878828276,321398221671.6421,566919.9429122617,808656.0056423183,1144100138438.932,1069626.1676113445,708356.0196904627,920666971021.0659,959513.9243497542
577621.4728418803,615584353579.4263,784591.8388432461,1187579.5921652892,2543869694563.2627,1594951.3141670697,919598.8738149689,1703965055489.7573,1305360.124827535
464688.7394734634,519119362417.086,720499.3840504556,1034076.1477064019,2536249532652.987,1592560.6841351406,921035.1483961253,2207624549241.406,1485807.709376084
419954.45357575355,397921435484.65533,630810.1421859475,740088.0175066424,1413286078802.9001,1188817.0922403918,634611.7048510995,1317508114561.946,1147827.5630781595
293353.21571385517,177987329381.285,421885.44580405357,1287981.554009321,3270031382601.471,1808322.8092908277,1111078.8688691803,2710327024582.945,1646307.0869624976
263530.55834181316,158212193519.88315,397758.96409745835,1007209.7274003123,2191365374937.3208,1480326.1042545054,890299.2054946689,1882925066415.737,1372197.16747111
333775.4412665592,282959688739.61255,531939.5536521161,981228.2085404544,1822172403023.9536,1349878.6623337497,824152.6284745488,1410827519863.6724,1187782.6063146708
379293.0380710299,261242980042.35123,511119.3403133472,901159.057659858,1575740320237.2607,1255284.9557918156,806553.415778162,1259584426903.7444,1122312.089796659
267607.22941216675,148504367053.86792,385362.6435630054,868573.1201591083,2296998340184.653,1515585.147784397,722154.5364004914,1945089375873.1553,1394664.6105329967
415246.9287047058,353073764997.058,594200.105180955,771232.2001930164,995378012851.4333,997686.3298910301,702932.7030458936,869007836254.358,932205.897993763
356993.05966129276,282841470165.813,531828.4217356318,1410299.919319622,4360639302355.2363,2088214.3813208537,1297467.2142404716,3936855952254.2783,1984151.1918838944
315806.6866773141,191334162103.29504,437417.60607375536,1097433.4644375867,2581523874594.6724,1606712.1318377703,900975.1160537915,1887444530024.685,1373842.978664114
453957.5406570434,427461946879.56116,653805.7409349976,1226736.5267915677,2805075017186.999,1674835.8179794815,1068520.6371983953,2184665971196.7788,1478061.5586628248
382880.09960521763,300533693761.2481,548209.5345406245,884357.0687685764,1456226885213.5444,1206742.2613025303,770781.0951746379,1065501331207.3289,1032231.2392130597
423345.99476106884,318090563848.3971,563995.1806960739,842742.4756483136,1419891418275.626,1191591.9680308464,744250.012211468,1160047117619.937,1077054.835010705
280409.4698837247,155490283022.20218,394322.56215210684,915931.5252591344,2575918236123.864,1604966.739880881,794546.3432817785,2278684277252.7188,1509531.1448435632
310536.0551826998,195057034859.8396,441652.6178568849,784030.9236568284,1872643767878.3882,1368445.7489715798,698833.9439967562,1730636546274.563,1315536.6001273256
274407.468503437,149706119258.30273,386918.7502025493,1110137.8695229376,2410279407073.341,1552507.4579767212,882131.7550956382,1726035078945.7888,1313786.5423826615
222532.49122296768,137796500608.63132,371209.51039626036,949495.4017512415,2229941645673.607,1493298.9137053597,858388.919187331,1881464602472.9873,1371664.9016698601
445834.02153486916,402335850346.5741,634299.4957798517,1548090.1339267893,5242194988367.2,2289584.020814087,1300548.7106951887,3829965361843.301,1957029.7294224482
451119.9104625881,372688877910.4309,610482.4959902052,948267.4845992934,2450349073974.7363,1565359.0878692137,867514.4966695522,2316588462248.1807,1522034.3170402502
379757.8371382826,529594536298.9423,727732.4620346013,844579.3403170891,1550667527039.654,1245258.0162519147,777728.9059473289,1365374071206.8237,1168492.2212863993
276469.2059651242,166264796815.46112,407755.80537309474,994085.858172014,2201858527274.9316,1483866.0745751052,851170.3020855909,1921152888688.2678,1386056.596495348
311418.15137803566,212703479169.68326,461197.8742033437,974762.3314725125,2535819185744.819,1592425.5667832072,797218.0540186708,1767862708648.931,1329609.9836602202
388376.5718950008,469299142184.03955,685054.1162448698,1258593.9075339723,3223213382016.2974,1795330.9951137973,1099606.835285479,2648383038271.79,1627385.33797985
268950.574991738,150634483150.27234,388116.5844823851,984698.7696961259,2182056186556.3994,1477178.4545397349,838064.9765563341,1733045985032.729,1316452.044334593
467848.59041131125,472019685706.9709,687036.8881704758,1103103.6868637654,2367461061624.916,1538655.602019151,925107.8676195329,1721921631269.4563,1312220.1154034548
369181.4049368476,319317660826.8625,565081.9947820515,1482537.229271311,5255328881840.915,2292450.409897871,1249157.920044754,4291612410293.817,2071620.7206662653
442981.6416538522,343040743200.8863,585696.801426204,1080501.9451353669,1923898918370.3052,1387046.8335172771,897609.4776707257,1330505745433.4333,1153475.507079987
450962.2202671083,446522243306.401,668223.1987191114,1433097.91878403,4775857145981.409,2185373.456867592,1204299.338962575,3811490570161.2305,1952303.9133703623
355479.4550441214,290584629107.0425,539059.0219141523,839648.0503807815,1600561695345.0183,1265133.0741645396,767764.8722890678,1512059988698.1226,1229658.4845794064
451625.8654317768,686294706447.176,828429.0593932447,1181491.5271621842,2287472260772.6797,1512439.1758919363,1027400.0994506931,1733863139862.0078,1316762.370309088
192960.5825011372,74873436932.29265,273630.1096960871,993725.1120481712,2273163708131.303,1507701.4651884183,854502.3768797495,1890565575391.788,1374978.390881758
531265.5276345349,589441159883.1943,767750.7146744927,1277344.975485675,4335839653629.543,2082267.9111078726,1109164.3028068552,3808851779123.8623,1951627.9817434116
373201.768322158,256764590743.42258,506719.43987123936,1317082.368581068,2769303772336.133,1664122.523234432,1077053.4639262895,1835107193866.1267,1354661.2838145655
325257.4565069532,256339707321.88364,506300.0171063434,914255.3777015391,1476390952885.5918,1215068.2914493291,807543.9900122395,1200617451249.5327,1095726.905414635
328995.07380724687,245026942928.77216,495001.9625504248,880824.3130285386,1652598300918.7034,1285534.247275701,771227.8987789917,1349823984356.3901,1161819.256320186
283971.5356064123,138462249173.56,372105.15875698364,915498.1237657458,2178207541325.1418,1475875.178097776,795128.6036436183,1869199503161.8123,1367186.7111560924
388317.35174300586,390031037090.2429,624524.6489052637,834765.4507743554,1157592991473.6313,1075914.9555023536,721884.7422011262,813245863308.4271,901801.4544834285
323860.7104995272,347120095607.3017,589168.9873095,1034788.3222847141,3026779280494.4004,1739764.1450766826,930562.7686315943,2851390725401.2417,1688606.1486922407
451992.19082962826,515033774442.6142,717658.5361037756,1047995.2805371779,2058742309705.7668,1434831.8053715448,944853.1101650128,1701435844326.9692,1304390.9859880852
352034.1884593902,272239243041.40668,521765.50579873205,855408.765271596,1420216835250.6848,1191728.507358402,729990.169141598,1081708431495.9836,1040052.1292204461
385673.0563653121,320231646754.04675,565890.1366467229,939501.1542784886,1787642878215.0215,1337027.628067207,859089.5252722829,1556483637565.6753,1247591.1339720539
352810.7470882947,249395753479.6363,499395.38792387367,736658.2674169611,1073594340319.6345,1036143.9766362754,648571.9386301695,895888182706.8602,946513.6991649198
315229.3489792231,195747536696.13458,442433.6523097385,580435.443158354,712113051627.1299,843867.9112438924,514804.0701006496,606019666955.46,778472.6501011194
351273.4144522453,240480733147.8138,490388.34931900026,1041107.2098422046,2780669283285.8237,1667533.8926947853,874159.6767732432,2127684617508.7654,1458658.4992755381
369059.7685711673,327454102269.4542,572236.0546745147,1002554.5618722491,2080097991299.9604,1442254.4821563081,887686.0867280449,1627322684801.9248,1275665.5850190225
428182.6218712977,350520012823.2559,592047.3062376485,1145096.1702558848,2341544086878.164,1530210.4714313531,981288.9805322741,1708256996121.6697,1307003.0589565083
312723.41356857127,270453934021.04343,520051.85704989405,985304.2198056383,1855577586716.8557,1362195.869439067,789715.6630807003,1175575358976.6006,1084239.5302591585
519803.1145483953,743023668615.5677,861988.2067729046,1328774.4642964145,4020147222062.8545,2005030.4790857555,1141797.881473898,3311495107799.981,1819751.386261316
274907.2096515851,156101729403.36823,395097.11388893775,781459.3382585054,1752633119041.679,1323870.5069007615,728329.3699299891,1642499255426.516,1281600.2713118144
362095.7333084686,324218844994.12134,569402.1821121881,882570.5978343184,1568864213384.081,1252543.0984138155,786318.8905896026,1308969135584.5342,1144101.8903858757
491133.51575694553,592574771561.4602,769788.7837332136,1147392.222461172,3100846973741.206,1760922.1941190946,1021043.5211245788,2655610871058.5957,1629604.5136960673
290057.27653757564,153139802531.5241,391330.8095863704,1350897.7228172887,4797536666455.638,2190327.9814803167,1101922.2926913016,3837593793457.2227,1958977.7419504344
405776.4883486926,371633718093.66846,609617.6819070035,795965.2421818665,1484481806578.609,1218393.1248076742,701800.0829288553,1103201941118.7104,1050334.2044886048
221162.27190170463,92105203567.85712,303488.3911583063,983425.6490488395,1834310127157.7095,1354367.057764515,843476.5877603979,1366679301747.9473,1169050.5984549802
256545.2178520763,159110767834.50732,398886.9110844668,686415.9611028846,931378864905.252,965079.7194559898,614762.3393474239,767411329235.2906,876020.1648565463
493300.22073427995,464327630093.8004,681415.9009692982,901982.0180767567,1806103373165.1736,1343913.4544922055,758992.8332217862,1308901830890.163,1144072.4762401038
335355.59674596344,212824869327.8497,461329.45855196554,878778.9116259858,1813370573960.9985,1346614.486020776,800248.5617188633,1614688486031.4204,1270703.9332714055
527486.6076647296,622338649959.7268,788884.4338429596,1330306.4910823521,4076408360910.253,2019011.7287698586,1099193.8423475262,3183620092071.2,1784270.184717326
340236.9675351637,262780867243.94656,512621.5633817471,830770.6649608882,2509096810781.738,1584012.882138822,745368.7653461423,2315255646143.0146,1521596.4136863016
426744.2027187996,627020260637.9161,791846.1091891,1075101.5708137485,2299345256670.93,1516359.2109625377,877393.4888333115,1613213686870.3525,1270123.492763736
287681.43163630477,195234086372.0451,441853.0144426369,971177.3344838344,1762497416407.9666,1327590.8316977662,755193.3664946851,1219424254344.4834,1104275.4431501606
223737.67139960962,110430754093.38603,332311.2307662593,706576.6182079148,1249008569254.7708,1117590.519490377,637845.3195449612,1041086336876.4537,1020336.384177519
254832.79397785987,135327454958.98123,367868.80128516094,1049444.6097242557,3894946737497.2314,1973561.941641871,949242.7475111748,3535207115519.7666,1880214.6461294696
337201.78345703287,390740918728.57513,625092.7281040591,671902.215352148,817534166945.7903,904175.9601680363,621521.8499164185,763923768565.312,874027.3271273113
295507.6515005426,207967027820.43097,456034.02046385856,878380.0071160723,1772177825146.6643,1331231.6947649138,759271.8978203614,1413425506219.665,1188875.7320341202
273061.0668346091,130835368491.49875,361711.72014671954,945662.1379795142,1503171471018.1313,1226038.9353597753,800546.4881252539,1141952768606.843,1068621.901612934
386427.85056093585,261457065003.42517,511328.724993448,1121298.5352657367,2693089217444.234,1641063.441017511,960791.1957951706,2259250616623.448,1503080.3759691124
311740.5532303527,211550138769.63095,459945.79981735995,858724.951596435,1239328292465.5999,1113251.2261235556,663276.9089278273,767709331788.5522,876190.2372136728
303466.02754296496,203993256219.9593,451656.1260737634,1010660.7932950677,1637337625940.3418,1279584.9428390216,827322.4424027869,1137240134595.2954,1066414.6166455594
287394.9304223939,162729694354.03278,403397.6875913306,916523.5022793481,1606259336371.241,1267382.8688960732,709543.042204703,1001367137228.4529,1000683.3351407691
335184.0620263872,221023859504.69635,470131.7469653548,1283728.106634855,3677722450319.097,1917738.8900262457,1023675.3492286551,2837500277433.7793,1684488.1351418833
268560.08155987994,127503426908.62498,357076.2200267962,1283469.3268251033,3121761857187.1235,1766850.8304854499,948728.7028630914,1839224998414.1465,1356180.2971633773
294698.8796026564,230551751468.8349,480158.0484265935,615944.9877798056,1252278916096.255,1119052.6869170435,567490.8375080301,1140215781992.3184,1067808.8695980748
267426.0809842807,161375436689.73276,401715.61668639764,960928.441162369,2845680147059.9155,1686914.3864049283,868443.518519767,2598820123179.644,1612085.6438724475
302373.88553205115,145066013848.855,380875.32585986063,829399.4839084343,1470763894044.4116,1212750.5489771636,751499.193972407,1230701518538.383,1109369.8745406705
384417.5391755142,313528838925.7185,559936.4597217424,1122172.9482430296,2230127121293.6265,1493361.01505752,922782.0833298203,1530907551952.2815,1237298.4894326355
253498.02489189192,158006422084.64505,397500.2164586141,1321878.4651061266,3279968358975.7734,1811068.2921899366,1164832.943634144,2732619680208.587,1653063.725392517
464942.8631288237,469814126683.2441,685429.8845857569,994929.0059462172,1658844151572.7236,1287961.2383813122,851787.5580759117,1161790175823.2788,1077863.7092987585
285205.1088989733,158678531453.74652,398344.7394578552,882651.8307166087,2666559436790.8145,1632960.3292152612,776530.4615046681,2408226131977.77,1551846.0400367589
377393.54390494415,261589479356.3482,511458.18925533706,1093188.1442722878,2545083655565.921,1595331.8324304575,885718.3460372584,1799713955442.3816,1341534.1797518174
212656.26202063955,81526066229.01395,285527.69783160085,731943.1917141054,1521755672265.4058,1233594.6142333006,647630.7512763313,1389936181243.7488,1178955.546763214
292339.8534817997,151274225550.45905,388939.87395285023,829492.3557923158,2299627335700.386,1516452.2200519165,742327.3798774572,2177810483300.0867,1475740.6558403433
336646.488353495,205795496165.68195,453646.88488479884,806591.7415239848,1468848223386.024,1211960.4875514812,717447.2608671865,1218516890709.2393,1103864.525523508
435187.3468517365,338198205503.62006,581548.1110824968,970559.8683639847,1530244088928.2222,1237030.3508516767,818676.9615744106,1073015091859.3734,1035864.4177011648
309082.02089538076,162242079802.5961,402792.84974114934,812098.9524997848,1092976285065.1991,1045455.0612365885,718948.9060136612,849605539992.5868,921740.4949293411
