target_accuracy,target_precision,target_recall,target_f1,source_accuracy,source_precision,source_recall,source_f1,trans_source_accuracy,trans_source_precision,trans_source_recall,trans_source_f1,transfer_score,original_score
0.8833333333333333,0.9339622641509434,0.825,0.8761061946902655,0.655,0.6703296703296703,0.61,0.6387434554973822,0.7,0.7325581395348837,0.63,0.6774193548387097,0.06041154164833366,0.07195155601128388
0.875,0.9090909090909091,0.8333333333333334,0.8695652173913043,0.505,0.5054945054945055,0.46,0.4816753926701571,0.565,0.5684210526315789,0.54,0.5538461538461539,0.08259971543360918,0.12027183001034022
0.8958333333333334,0.9203539823008849,0.8666666666666667,0.8927038626609441,0.655,0.6666666666666666,0.62,0.6424870466321244,0.695,0.696969696969697,0.69,0.6934673366834171,0.0704036840911689,0.08851546439788603
0.9166666666666666,0.9464285714285714,0.8833333333333333,0.9137931034482758,0.675,0.6767676767676768,0.67,0.6733668341708543,0.705,0.7252747252747253,0.66,0.6910994764397906,0.047029121408592514,0.07237877475909839
0.9333333333333333,0.9642857142857143,0.9,0.9310344827586207,0.49,0.48936170212765956,0.46,0.4742268041237113,0.585,0.5894736842105263,0.56,0.5743589743589743,0.09288944166132626,0.11394208537865871
0.8791666666666667,0.9099099099099099,0.8416666666666667,0.8744588744588745,0.535,0.5376344086021505,0.5,0.5181347150259067,0.53,0.532608695652174,0.49,0.5104166666666666,0.09124641657573256,0.08816115295263452
0.9083333333333333,0.9454545454545454,0.8666666666666667,0.9043478260869566,0.575,0.5824175824175825,0.53,0.5549738219895288,0.585,0.5934065934065934,0.54,0.5654450261780104,0.10962274388492367,0.11796309777677501
0.9166666666666666,0.9545454545454546,0.875,0.9130434782608695,0.55,0.5555555555555556,0.5,0.5263157894736842,0.59,0.5918367346938775,0.58,0.5858585858585857,0.06590033050488567,0.07366477594188972
0.925,0.9473684210526315,0.9,0.9230769230769231,0.55,0.5454545454545454,0.6,0.5714285714285713,0.65,0.6595744680851063,0.62,0.6391752577319586,0.0810246141794209,0.10401783566914445
0.9291666666666667,0.9557522123893806,0.9,0.9270386266094421,0.53,0.5283018867924528,0.56,0.5436893203883495,0.64,0.6521739130434783,0.6,0.6250000000000001,0.08385945149225449,0.10022419265263542
0.9375,0.9565217391304348,0.9166666666666666,0.9361702127659574,0.58,0.5784313725490197,0.59,0.5841584158415842,0.68,0.6836734693877551,0.67,0.6767676767676768,0.07634537558156841,0.12185052506243525
0.8916666666666667,0.9122807017543859,0.8666666666666667,0.8888888888888888,0.71,0.7142857142857143,0.7,0.7070707070707072,0.68,0.7,0.63,0.663157894736842,0.06061050045830625,0.05912051295672327
0.8958333333333334,0.9279279279279279,0.8583333333333333,0.8917748917748917,0.51,0.5106382978723404,0.48,0.49484536082474223,0.56,0.5625,0.54,0.5510204081632654,0.10097042008235316,0.13287692330012094
0.9291666666666667,0.9401709401709402,0.9166666666666666,0.9282700421940928,0.61,0.625,0.55,0.5851063829787234,0.61,0.6145833333333334,0.59,0.6020408163265306,0.08433524258515382,0.10238774617908336
0.8875,0.918918918918919,0.85,0.8831168831168831,0.54,0.5434782608695652,0.5,0.5208333333333334,0.505,0.5052631578947369,0.48,0.4923076923076923,0.08622082414404628,0.10245371887602424
0.8625,0.8918918918918919,0.825,0.8571428571428571,0.47,0.4673913043478261,0.43,0.4479166666666667,0.47,0.46808510638297873,0.44,0.4536082474226804,0.09236220517746087,0.10557988982924782
0.9208333333333333,0.963302752293578,0.875,0.9170305676855894,0.595,0.6021505376344086,0.56,0.5803108808290157,0.655,0.6703296703296703,0.61,0.6387434554973822,0.04642488675296133,0.06058195207225739
0.9,0.9137931034482759,0.8833333333333333,0.8983050847457628,0.65,0.6744186046511628,0.58,0.6236559139784946,0.64,0.6555555555555556,0.59,0.6210526315789474,0.06460225136025756,0.09292277113353187
0.8916666666666667,0.9196428571428571,0.8583333333333333,0.8879310344827586,0.695,0.7010309278350515,0.68,0.6903553299492386,0.73,0.75,0.69,0.71875,0.038796626420459265,0.06958361913305558
0.8916666666666667,0.9351851851851852,0.8416666666666667,0.8859649122807017,0.655,0.6867469879518072,0.57,0.6229508196721312,0.67,0.6847826086956522,0.63,0.6562500000000001,0.047721961850826985,0.07523194460849872
0.8916666666666667,0.9051724137931034,0.875,0.8898305084745763,0.525,0.5263157894736842,0.5,0.5128205128205129,0.555,0.5604395604395604,0.51,0.5340314136125655,0.09069785927493335,0.10729484736944625
0.9166666666666666,0.9385964912280702,0.8916666666666667,0.9145299145299146,0.49,0.4895833333333333,0.47,0.47959183673469385,0.525,0.5280898876404494,0.47,0.4973544973544973,0.0819042207403628,0.11630960631248695
0.8791666666666667,0.8888888888888888,0.8666666666666667,0.8776371308016878,0.665,0.6666666666666666,0.66,0.6633165829145728,0.645,0.6559139784946236,0.61,0.6321243523316062,0.0704399552152882,0.0874018128396873
0.8666666666666667,0.8928571428571429,0.8333333333333334,0.8620689655172413,0.54,0.5425531914893617,0.51,0.5257731958762887,0.595,0.6,0.57,0.5846153846153846,0.0771461697655265,0.100763929236069
0.8916666666666667,0.9351851851851852,0.8416666666666667,0.8859649122807017,0.535,0.5402298850574713,0.47,0.502673796791444,0.48,0.4782608695652174,0.44,0.4583333333333333,0.09322081759517545,0.07820185656349685
0.9125,0.9380530973451328,0.8833333333333333,0.9098712446351931,0.635,0.6391752577319587,0.62,0.6294416243654821,0.635,0.6391752577319587,0.62,0.6294416243654821,0.06875092436993076,0.0831209834896305
0.9208333333333333,0.9391304347826087,0.9,0.9191489361702128,0.69,0.6979166666666666,0.67,0.6836734693877551,0.65,0.6666666666666666,0.6,0.631578947368421,0.06502838969040335,0.09437545332816576
0.925,0.9553571428571429,0.8916666666666667,0.9224137931034484,0.44,0.44,0.44,0.44,0.55,0.5531914893617021,0.52,0.536082474226804,0.0851223340773914,0.12272347033767553
0.8833333333333333,0.9107142857142857,0.85,0.8793103448275861,0.6,0.6162790697674418,0.53,0.5698924731182796,0.625,0.631578947368421,0.6,0.6153846153846154,0.08777335429743702,0.11844046259097882
0.8875,0.926605504587156,0.8416666666666667,0.8820960698689956,0.555,0.5555555555555556,0.55,0.5527638190954774,0.53,0.53,0.53,0.53,0.1026320183786148,0.09259972725610595
0.8958333333333334,0.9279279279279279,0.8583333333333333,0.8917748917748917,0.665,0.6774193548387096,0.63,0.6528497409326425,0.655,0.6703296703296703,0.61,0.6387434554973822,0.08079789408460346,0.095865713391144
0.9208333333333333,0.9719626168224299,0.8666666666666667,0.9162995594713657,0.54,0.5444444444444444,0.49,0.5157894736842104,0.565,0.5698924731182796,0.53,0.5492227979274611,0.08813224251202681,0.11643842298206486
0.8625,0.8918918918918919,0.825,0.8571428571428571,0.435,0.44144144144144143,0.49,0.46445497630331756,0.6,0.6111111111111112,0.55,0.5789473684210527,0.09507695101578087,0.13153607880708248
0.8666666666666667,0.9074074074074074,0.8166666666666667,0.8596491228070176,0.42,0.4166666666666667,0.4,0.4081632653061225,0.55,0.5543478260869565,0.51,0.5312500000000001,0.08827238668293257,0.13102389211906398
0.9041666666666667,0.944954128440367,0.8583333333333333,0.8995633187772926,0.525,0.5294117647058824,0.45,0.48648648648648646,0.5,0.5,0.47,0.4845360824742268,0.11764161611684025,0.11595402248335442
0.8791666666666667,0.9174311926605505,0.8333333333333334,0.8733624454148473,0.64,0.6555555555555556,0.59,0.6210526315789474,0.615,0.6292134831460674,0.56,0.5925925925925927,0.08093592346417008,0.09674313492606852
0.9291666666666667,0.9557522123893806,0.9,0.9270386266094421,0.555,0.5555555555555556,0.55,0.5527638190954774,0.575,0.5742574257425742,0.58,0.5771144278606964,0.07521817310061345,0.0852102806708339
0.9208333333333333,0.9469026548672567,0.8916666666666667,0.9184549356223176,0.72,0.7340425531914894,0.69,0.711340206185567,0.715,0.7263157894736842,0.69,0.7076923076923077,0.06217524600096268,0.06967683840274375
0.8875,0.918918918918919,0.85,0.8831168831168831,0.56,0.5666666666666667,0.51,0.5368421052631579,0.595,0.5959595959595959,0.59,0.5929648241206029,0.07761679577861544,0.09609372946912716
