target_accuracy,target_precision,target_recall,target_f1,source_accuracy,source_precision,source_recall,source_f1,trans_source_accuracy,trans_source_precision,trans_source_recall,trans_source_f1,transfer_score,original_score
0.8458333333333333,0.8608695652173913,0.825,0.8425531914893616,0.53,0.5294117647058824,0.54,0.5346534653465347,0.52,0.52,0.52,0.52,0.07567209848212256,0.08619037936819021
0.8208333333333333,0.8407079646017699,0.7916666666666666,0.815450643776824,0.51,0.5086206896551724,0.59,0.5462962962962962,0.59,0.5957446808510638,0.56,0.577319587628866,0.06903429625498238,0.07388009891324936
0.8375,0.8403361344537815,0.8333333333333334,0.8368200836820084,0.51,0.5113636363636364,0.45,0.4787234042553191,0.51,0.51,0.51,0.51,0.04891679139415376,0.07669997799666092
0.8416666666666667,0.8660714285714286,0.8083333333333333,0.8362068965517241,0.48,0.4791666666666667,0.46,0.46938775510204084,0.44,0.44,0.44,0.44,0.11004384328566907,0.12313916174666668
0.7666666666666667,0.7962962962962963,0.7166666666666667,0.7543859649122806,0.47,0.46808510638297873,0.44,0.4536082474226804,0.51,0.51,0.51,0.51,0.07515073124938859,0.11205662960348016
0.8208333333333333,0.8235294117647058,0.8166666666666667,0.8200836820083681,0.585,0.5913978494623656,0.55,0.5699481865284974,0.56,0.5566037735849056,0.59,0.5728155339805824,0.08318447314387013,0.07560105687224243
0.8083333333333333,0.8135593220338984,0.8,0.8067226890756303,0.495,0.4936708860759494,0.39,0.43575418994413406,0.59,0.6,0.54,0.5684210526315789,0.07186723496947646,0.10888901743066254
0.8083333333333333,0.8490566037735849,0.75,0.7964601769911505,0.605,0.6129032258064516,0.57,0.5906735751295337,0.57,0.5833333333333334,0.49,0.532608695652174,0.07053843659376477,0.07805926649978531
0.7916666666666666,0.8125,0.7583333333333333,0.7844827586206896,0.48,0.47674418604651164,0.41,0.44086021505376344,0.46,0.45454545454545453,0.4,0.4255319148936171,0.10402001641607128,0.07777341509971165
0.7833333333333333,0.7931034482758621,0.7666666666666667,0.7796610169491527,0.535,0.5376344086021505,0.5,0.5181347150259067,0.55,0.5543478260869565,0.51,0.5312500000000001,0.056458500038623814,0.08000704778173094
0.7791666666666667,0.7723577235772358,0.7916666666666666,0.7818930041152262,0.565,0.5670103092783505,0.55,0.5583756345177665,0.545,0.5483870967741935,0.51,0.5284974093264249,0.07160502450874853,0.09010901679361354
0.8375,0.8461538461538461,0.825,0.8354430379746836,0.51,0.5111111111111111,0.46,0.4842105263157895,0.455,0.45544554455445546,0.46,0.4577114427860697,0.07366279630124715,0.08210813930083846
0.8583333333333333,0.8524590163934426,0.8666666666666667,0.8595041322314049,0.54,0.5444444444444444,0.49,0.5157894736842104,0.49,0.49038461538461536,0.51,0.5,0.0946314536022064,0.11129840809219155
0.8416666666666667,0.853448275862069,0.825,0.8389830508474576,0.51,0.5106382978723404,0.48,0.49484536082474223,0.615,0.6185567010309279,0.6,0.6091370558375634,0.07602386849979242,0.12489391227195772
0.8125,0.8099173553719008,0.8166666666666667,0.8132780082987552,0.62,0.6304347826086957,0.58,0.6041666666666666,0.565,0.5643564356435643,0.57,0.5671641791044776,0.057381911440786616,0.06637396244508086
0.7875,0.8165137614678899,0.7416666666666667,0.777292576419214,0.48,0.4824561403508772,0.55,0.5140186915887851,0.57,0.5795454545454546,0.51,0.5425531914893618,0.07157698770563999,0.0810641644199544
0.8166666666666667,0.8518518518518519,0.7666666666666667,0.8070175438596491,0.45,0.45454545454545453,0.5,0.47619047619047616,0.555,0.5567010309278351,0.54,0.5482233502538071,0.07577167703322374,0.10586071166291074
0.7875,0.7948717948717948,0.775,0.7848101265822786,0.455,0.4482758620689655,0.39,0.41711229946524064,0.5,0.5,0.46,0.4791666666666667,0.10182167867970446,0.10586271253093545
0.825,0.8305084745762712,0.8166666666666667,0.8235294117647058,0.52,0.52,0.52,0.52,0.5,0.5,0.48,0.4897959183673469,0.08233219049002553,0.08039093572151239
0.85,0.868421052631579,0.825,0.8461538461538461,0.555,0.5632183908045977,0.49,0.5240641711229945,0.52,0.5208333333333334,0.5,0.5102040816326531,0.09232416407914823,0.09144674849058874
0.8791666666666667,0.8823529411764706,0.875,0.8786610878661087,0.585,0.6,0.51,0.5513513513513514,0.67,0.6666666666666666,0.68,0.6732673267326733,0.06800452228029247,0.09242210454308383
0.8125,0.8151260504201681,0.8083333333333333,0.8117154811715481,0.475,0.4752475247524752,0.48,0.47761194029850745,0.54,0.5392156862745098,0.55,0.5445544554455445,0.09698928529944414,0.0938762516822568
0.8125,0.8151260504201681,0.8083333333333333,0.8117154811715481,0.41,0.41346153846153844,0.43,0.4215686274509804,0.465,0.46601941747572817,0.48,0.4729064039408867,0.08618724032373223,0.1034626912952191
0.8208333333333333,0.8181818181818182,0.825,0.8215767634854773,0.54,0.5487804878048781,0.45,0.4945054945054946,0.515,0.5135135135135135,0.57,0.5402843601895734,0.08387232772717337,0.0750858422558446
0.8375,0.8403361344537815,0.8333333333333334,0.8368200836820084,0.48,0.4791666666666667,0.46,0.46938775510204084,0.53,0.53125,0.51,0.5204081632653061,0.07918940394813248,0.07635976165503332
0.8208333333333333,0.8468468468468469,0.7833333333333333,0.8138528138528137,0.53,0.5306122448979592,0.52,0.5252525252525252,0.62,0.6153846153846154,0.64,0.6274509803921569,0.06325467709462027,0.09456324622821452
0.7916666666666666,0.7734375,0.825,0.7983870967741935,0.56,0.56,0.56,0.56,0.49,0.49074074074074076,0.53,0.5096153846153846,0.08218200193267891,0.09352078688945815
0.8166666666666667,0.8015873015873016,0.8416666666666667,0.821138211382114,0.595,0.5979381443298969,0.58,0.5888324873096447,0.61,0.6195652173913043,0.57,0.59375,0.06771289669564584,0.07944122985201404
0.8541666666666666,0.8632478632478633,0.8416666666666667,0.8523206751054853,0.49,0.4878048780487805,0.4,0.43956043956043955,0.485,0.4845360824742268,0.47,0.4771573604060913,0.12142456450819045,0.11112302185884841
0.8708333333333333,0.8739495798319328,0.8666666666666667,0.8702928870292886,0.575,0.5757575757575758,0.57,0.5728643216080402,0.62,0.6176470588235294,0.63,0.6237623762376239,0.06731012207102025,0.09677228132605285
0.7916666666666666,0.8070175438596491,0.7666666666666667,0.7863247863247863,0.575,0.5728155339805825,0.59,0.5812807881773399,0.58,0.5869565217391305,0.54,0.5625000000000001,0.06452414706355009,0.07418804835941799
0.825,0.8046875,0.8583333333333333,0.8306451612903225,0.52,0.5217391304347826,0.48,0.4999999999999999,0.525,0.5263157894736842,0.5,0.5128205128205129,0.07119237274622894,0.11776217295789326
0.8,0.8103448275862069,0.7833333333333333,0.7966101694915254,0.545,0.5569620253164557,0.44,0.49162011173184356,0.505,0.5053763440860215,0.47,0.48704663212435234,0.06791594988176367,0.06214974069136441
0.8291666666666667,0.8495575221238938,0.8,0.8240343347639485,0.575,0.5742574257425742,0.58,0.5771144278606964,0.56,0.5612244897959183,0.55,0.5555555555555555,0.05533260444346019,0.08217850188577297
0.775,0.7894736842105263,0.75,0.7692307692307692,0.54,0.5465116279069767,0.47,0.5053763440860215,0.515,0.5172413793103449,0.45,0.48128342245989303,0.09719540322133169,0.10664050802329146
0.8083333333333333,0.8135593220338984,0.8,0.8067226890756303,0.53,0.532608695652174,0.49,0.5104166666666666,0.57,0.574468085106383,0.54,0.5567010309278351,0.06081618713099454,0.09637627543986463
0.8541666666666666,0.8571428571428571,0.85,0.8535564853556485,0.53,0.5283018867924528,0.56,0.5436893203883495,0.555,0.5555555555555556,0.55,0.5527638190954774,0.06771189594491646,0.10964687378885
0.7625,0.7603305785123967,0.7666666666666667,0.7634854771784233,0.61,0.625,0.55,0.5851063829787234,0.6,0.6020408163265306,0.59,0.5959595959595959,0.040286813432908276,0.07313107671762543
0.7958333333333333,0.8034188034188035,0.7833333333333333,0.7932489451476793,0.585,0.5955056179775281,0.53,0.5608465608465608,0.565,0.5730337078651685,0.51,0.5396825396825395,0.07291440001652345,0.08167537679936714
0.7791666666666667,0.7815126050420168,0.775,0.7782426778242678,0.55,0.5543478260869565,0.51,0.5312500000000001,0.555,0.5567010309278351,0.54,0.5482233502538071,0.061242011170941635,0.0828899603538482
0.8125,0.8205128205128205,0.8,0.810126582278481,0.42,0.4148936170212766,0.39,0.4020618556701031,0.515,0.5161290322580645,0.48,0.4974093264248704,0.10685722211541875,0.13380923784658436
0.7833333333333333,0.75,0.85,0.7968749999999999,0.49,0.4895833333333333,0.47,0.47959183673469385,0.49,0.49137931034482757,0.57,0.5277777777777778,0.09128847799936211,0.11527459344301565
0.8458333333333333,0.8807339449541285,0.8,0.8384279475982532,0.55,0.5555555555555556,0.5,0.5263157894736842,0.535,0.5384615384615384,0.49,0.5130890052356021,0.0725878541819494,0.08465633483100167
0.7958333333333333,0.808695652173913,0.775,0.7914893617021276,0.435,0.43010752688172044,0.4,0.4145077720207254,0.47,0.47115384615384615,0.49,0.4803921568627451,0.0773000502135879,0.11489564577783049
0.7916666666666666,0.8125,0.7583333333333333,0.7844827586206896,0.51,0.51,0.51,0.51,0.545,0.5483870967741935,0.51,0.5284974093264249,0.07140414800099373,0.08138239276655221
0.7833333333333333,0.7931034482758621,0.7666666666666667,0.7796610169491527,0.515,0.5185185185185185,0.42,0.46408839779005523,0.545,0.5463917525773195,0.53,0.5380710659898477,0.0741128771398742,0.08118132067541717
0.8041666666666667,0.811965811965812,0.7916666666666666,0.8016877637130801,0.535,0.5421686746987951,0.45,0.4918032786885245,0.535,0.5376344086021505,0.5,0.5181347150259067,0.06710100239763162,0.0721159302801307
0.7791666666666667,0.8130841121495327,0.725,0.7665198237885462,0.505,0.5046728971962616,0.54,0.5217391304347827,0.495,0.494949494949495,0.49,0.4924623115577889,0.0648860418519053,0.07400217068148623
0.8708333333333333,0.8739495798319328,0.8666666666666667,0.8702928870292886,0.53,0.5348837209302325,0.46,0.4946236559139785,0.49,0.49,0.49,0.49,0.10001967153291091,0.10003053691959977
0.8666666666666667,0.8793103448275862,0.85,0.864406779661017,0.54,0.55,0.44,0.48888888888888893,0.46,0.45555555555555555,0.41,0.43157894736842106,0.1018976153046328,0.07499455816473961
0.8,0.8050847457627118,0.7916666666666666,0.7983193277310924,0.535,0.5376344086021505,0.5,0.5181347150259067,0.54,0.5408163265306123,0.53,0.5353535353535354,0.08314640545317886,0.09002236543980714
0.8458333333333333,0.8547008547008547,0.8333333333333334,0.8438818565400844,0.515,0.5172413793103449,0.45,0.48128342245989303,0.49,0.49019607843137253,0.5,0.495049504950495,0.1050051654705917,0.09494724552351039
0.825,0.8305084745762712,0.8166666666666667,0.8235294117647058,0.53,0.5348837209302325,0.46,0.4946236559139785,0.505,0.5053763440860215,0.47,0.48704663212435234,0.09155069094097917,0.10262220761516389
0.7875,0.8165137614678899,0.7416666666666667,0.777292576419214,0.505,0.504950495049505,0.51,0.5074626865671642,0.475,0.47368421052631576,0.45,0.46153846153846156,0.0862508311799562,0.0702389433373894
0.825,0.8362068965517241,0.8083333333333333,0.8220338983050848,0.575,0.5842696629213483,0.52,0.5502645502645502,0.55,0.5510204081632653,0.54,0.5454545454545455,0.08077339351155204,0.08250973812608729
