target_accuracy,target_precision,target_recall,target_f1,source_accuracy,source_precision,source_recall,source_f1,trans_source_accuracy,trans_source_precision,trans_source_recall,trans_source_f1
0.8416666666666667,0.847457627118644,0.8333333333333334,0.8403361344537815,0.695,0.6893203883495146,0.71,0.6995073891625615,0.615,0.6138613861386139,0.62,0.6169154228855721
0.85,0.8888888888888888,0.8,0.8421052631578948,0.665,0.6633663366336634,0.67,0.6666666666666667,0.65,0.6630434782608695,0.61,0.6354166666666666
0.9,0.9210526315789473,0.875,0.8974358974358975,0.71,0.71875,0.69,0.7040816326530612,0.675,0.6767676767676768,0.67,0.6733668341708543
0.8916666666666667,0.9351851851851852,0.8416666666666667,0.8859649122807017,0.66,0.6666666666666666,0.64,0.6530612244897959,0.665,0.6736842105263158,0.64,0.6564102564102564
0.8416666666666667,0.8416666666666667,0.8416666666666667,0.8416666666666667,0.585,0.5955056179775281,0.53,0.5608465608465608,0.635,0.6391752577319587,0.62,0.6294416243654821
0.8708333333333333,0.908256880733945,0.825,0.8646288209606987,0.71,0.71875,0.69,0.7040816326530612,0.655,0.6597938144329897,0.64,0.6497461928934011
0.8208333333333333,0.8235294117647058,0.8166666666666667,0.8200836820083681,0.595,0.6021505376344086,0.56,0.5803108808290157,0.62,0.6224489795918368,0.61,0.6161616161616161
0.8791666666666667,0.9026548672566371,0.85,0.8755364806866952,0.59,0.6,0.54,0.5684210526315789,0.595,0.5959595959595959,0.59,0.5929648241206029
0.8125,0.8205128205128205,0.8,0.810126582278481,0.58,0.5930232558139535,0.51,0.5483870967741936,0.6,0.6041666666666666,0.58,0.5918367346938774
0.8833333333333333,0.8898305084745762,0.875,0.8823529411764707,0.685,0.6831683168316832,0.69,0.6865671641791044,0.625,0.6288659793814433,0.61,0.6192893401015229
0.8833333333333333,0.8898305084745762,0.875,0.8823529411764707,0.6,0.6041666666666666,0.58,0.5918367346938774,0.585,0.5858585858585859,0.58,0.5829145728643216
