source_accuracy,source_precision,source_recall,source_f1,target_accuracy,target_precision,target_recall,target_f1,trans_target_accuracy,trans_target_precision,trans_target_recall,trans_target_f1,transfer_score,w_dist
0.87,0.8490566037735849,0.9,0.8737864077669903,0.7125,0.7142857142857143,0.7083333333333334,0.7112970711297072,0.7166666666666667,0.703125,0.75,0.7258064516129032,101.59571040830656,6.7053961434282155e-09
0.885,0.8598130841121495,0.92,0.888888888888889,0.7291666666666666,0.7722772277227723,0.65,0.7058823529411764,0.7416666666666667,0.7301587301587301,0.7666666666666667,0.7479674796747968,93.71144058795093,8.434386246484785e-09
0.85,0.85,0.85,0.85,0.7291666666666666,0.7522935779816514,0.6833333333333333,0.7161572052401746,0.7083333333333334,0.6953125,0.7416666666666667,0.717741935483871,84.66386290737088,9.196504039769211e-09
0.885,0.8737864077669902,0.9,0.8866995073891626,0.44583333333333336,0.45112781954887216,0.5,0.4743083003952569,0.4583333333333333,0.45901639344262296,0.4666666666666667,0.46280991735537197,203.51022161587287,7.376721537153106e-09
0.88,0.88,0.88,0.88,0.7375,0.7435897435897436,0.725,0.7341772151898733,0.7625,0.7560975609756098,0.775,0.7654320987654322,103.9683134325828,7.853969070680584e-09
0.905,0.8785046728971962,0.94,0.9082125603864735,0.7708333333333334,0.782608695652174,0.75,0.7659574468085107,0.7166666666666667,0.7063492063492064,0.7416666666666667,0.7235772357723577,89.20401972385518,8.725346074674903e-09
0.89,0.8545454545454545,0.94,0.8952380952380952,0.6,0.6333333333333333,0.475,0.5428571428571427,0.5166666666666667,0.5151515151515151,0.5666666666666667,0.5396825396825397,161.47177580665462,1.845747451637424e-08
0.89,0.875,0.91,0.892156862745098,0.6458333333333334,0.6842105263157895,0.5416666666666666,0.6046511627906976,0.6625,0.6638655462184874,0.6583333333333333,0.6610878661087867,136.2533369218516,7.312596240060031e-09
0.87,0.8557692307692307,0.89,0.8725490196078431,0.6916666666666667,0.7090909090909091,0.65,0.6782608695652174,0.7,0.6935483870967742,0.7166666666666667,0.7049180327868854,101.88760354746915,9.789434483305856e-09
0.885,0.8737864077669902,0.9,0.8866995073891626,0.6458333333333334,0.6699029126213593,0.575,0.6188340807174889,0.5291666666666667,0.5284552845528455,0.5416666666666666,0.5349794238683128,150.89329649296565,8.353277930015479e-09
0.835,0.819047619047619,0.86,0.8390243902439023,0.7041666666666667,0.7333333333333333,0.6416666666666667,0.6844444444444444,0.725,0.7045454545454546,0.775,0.7380952380952381,106.31141481558433,7.161909890927475e-09
0.865,0.8476190476190476,0.89,0.8682926829268293,0.6291666666666667,0.6396396396396397,0.5916666666666667,0.6147186147186148,0.6291666666666667,0.624,0.65,0.636734693877551,126.8739710225817,7.699109022589851e-09
0.895,0.8761904761904762,0.92,0.8975609756097561,0.30416666666666664,0.3284671532846715,0.375,0.3501945525291829,0.3458333333333333,0.362962962962963,0.4083333333333333,0.38431372549019605,267.59636368673324,9.706001356585829e-09
0.835,0.819047619047619,0.86,0.8390243902439023,0.6791666666666667,0.7171717171717171,0.5916666666666667,0.6484018264840182,0.6291666666666667,0.628099173553719,0.6333333333333333,0.6307053941908712,128.20421898807487,8.28288651888888e-09
0.89,0.8679245283018868,0.92,0.8932038834951457,0.6791666666666667,0.7128712871287128,0.6,0.6515837104072398,0.6125,0.608,0.6333333333333333,0.620408163265306,117.83860661269486,7.659260921901904e-09
0.87,0.8363636363636363,0.92,0.8761904761904761,0.65,0.68,0.5666666666666667,0.6181818181818183,0.5791666666666667,0.5772357723577236,0.5916666666666667,0.5843621399176955,135.3574789305874,7.224291620881682e-09
0.86,0.8461538461538461,0.88,0.8627450980392156,0.7666666666666667,0.753968253968254,0.7916666666666666,0.7723577235772358,0.725,0.7076923076923077,0.7666666666666667,0.736,98.25951806334916,9.613702923333022e-09
0.89,0.89,0.89,0.89,0.6666666666666666,0.7439024390243902,0.5083333333333333,0.6039603960396039,0.6458333333333334,0.6470588235294118,0.6416666666666667,0.6443514644351466,122.7845020293779,7.772704019756512e-09
0.85,0.8571428571428571,0.84,0.8484848484848485,0.7291666666666666,0.7570093457943925,0.675,0.7136563876651982,0.6375,0.6386554621848739,0.6333333333333333,0.6359832635983264,116.22775069078467,7.842358706678767e-09
0.875,0.8504672897196262,0.91,0.8792270531400966,0.7666666666666667,0.7807017543859649,0.7416666666666667,0.7606837606837606,0.7083333333333334,0.6923076923076923,0.75,0.7199999999999999,80.51742698752506,9.100128701724438e-09
0.92,0.9038461538461539,0.94,0.9215686274509804,0.2916666666666667,0.3161764705882353,0.35833333333333334,0.3359375,0.2916666666666667,0.30158730158730157,0.31666666666666665,0.30894308943089427,265.9878475195368,7.918375352934279e-09
0.89,0.875,0.91,0.892156862745098,0.7208333333333333,0.7264957264957265,0.7083333333333334,0.7172995780590717,0.6875,0.6771653543307087,0.7166666666666667,0.6963562753036437,106.0400001174247,8.762390487405318e-09
0.87,0.8557692307692307,0.89,0.8725490196078431,0.7458333333333333,0.7478991596638656,0.7416666666666667,0.7447698744769875,0.7416666666666667,0.7265625,0.775,0.7500000000000001,82.48106266594927,9.275421715831427e-09
0.83,0.8173076923076923,0.85,0.8333333333333334,0.7041666666666667,0.7333333333333333,0.6416666666666667,0.6844444444444444,0.65,0.65,0.65,0.65,103.08281081909865,7.101469114124385e-09
0.885,0.8666666666666667,0.91,0.8878048780487805,0.7708333333333334,0.782608695652174,0.75,0.7659574468085107,0.7291666666666666,0.7165354330708661,0.7583333333333333,0.7368421052631579,83.50218786498777,8.946330495786374e-09
0.875,0.831858407079646,0.94,0.8826291079812206,0.6666666666666666,0.6923076923076923,0.6,0.6428571428571429,0.6083333333333333,0.6101694915254238,0.6,0.6050420168067226,129.57128774682576,9.828002287089095e-09
0.905,0.8932038834951457,0.92,0.9064039408866995,0.8,0.8272727272727273,0.7583333333333333,0.7913043478260869,0.7333333333333333,0.7372881355932204,0.725,0.73109243697479,77.384292000991,9.25318457607973e-09
0.88,0.8725490196078431,0.89,0.8811881188118812,0.6666666666666666,0.6754385964912281,0.6416666666666667,0.6581196581196581,0.7083333333333334,0.7016129032258065,0.725,0.7131147540983606,120.26214254536697,6.263427328788105e-08
0.855,0.8317757009345794,0.89,0.8599033816425121,0.7041666666666667,0.7094017094017094,0.6916666666666667,0.70042194092827,0.7083333333333334,0.6984126984126984,0.7333333333333333,0.7154471544715446,111.09951859514831,8.865501891203407e-09
0.815,0.8,0.84,0.8195121951219512,0.6541666666666667,0.6831683168316832,0.575,0.6244343891402716,0.6625,0.6666666666666666,0.65,0.6582278481012659,127.33330938192728,7.62886234080057e-09
0.85,0.8240740740740741,0.89,0.8557692307692307,0.7333333333333333,0.7258064516129032,0.75,0.7377049180327869,0.7208333333333333,0.7022900763358778,0.7666666666666667,0.7330677290836654,98.48993494927842,9.497115505503768e-09
0.915,0.8878504672897196,0.95,0.9178743961352657,0.6791666666666667,0.6869565217391305,0.6583333333333333,0.672340425531915,0.7208333333333333,0.7086614173228346,0.75,0.7287449392712549,106.79238447778948,9.098869199124458e-09
0.87,0.8557692307692307,0.89,0.8725490196078431,0.6583333333333333,0.6826923076923077,0.5916666666666667,0.6339285714285715,0.5875,0.584,0.6083333333333333,0.5959183673469387,137.7537374638101,7.522121793937661e-09
0.87,0.8627450980392157,0.88,0.8712871287128714,0.24583333333333332,0.25203252032520324,0.25833333333333336,0.2551440329218107,0.30416666666666664,0.30578512396694213,0.30833333333333335,0.3070539419087137,292.46253897862584,9.890409440659682e-09
0.855,0.8380952380952381,0.88,0.8585365853658538,0.6458333333333334,0.6605504587155964,0.6,0.62882096069869,0.6291666666666667,0.624,0.65,0.636734693877551,136.33065400988897,8.944778989138585e-09
0.875,0.8440366972477065,0.92,0.8803827751196172,0.7,0.7142857142857143,0.6666666666666666,0.689655172413793,0.7125,0.704,0.7333333333333333,0.7183673469387756,121.97362272095187,7.535208066984875e-09
0.84,0.8207547169811321,0.87,0.8446601941747572,0.7375,0.7317073170731707,0.75,0.7407407407407408,0.725,0.7213114754098361,0.7333333333333333,0.7272727272727273,101.96724604187433,7.879472870734296e-09
0.86,0.8461538461538461,0.88,0.8627450980392156,0.6625,0.672566371681416,0.6333333333333333,0.6523605150214592,0.6625,0.6666666666666666,0.65,0.6582278481012659,124.95285411695187,7.311564069757915e-09
0.88,0.8518518518518519,0.92,0.8846153846153846,0.7,0.7352941176470589,0.625,0.6756756756756757,0.675,0.6721311475409836,0.6833333333333333,0.6776859504132232,108.36802989325851,8.357820660759427e-09
0.83,0.8173076923076923,0.85,0.8333333333333334,0.6916666666666667,0.6982758620689655,0.675,0.6864406779661018,0.7333333333333333,0.7222222222222222,0.7583333333333333,0.7398373983739837,103.12049858797948,7.66815483268476e-09
0.875,0.8571428571428571,0.9,0.8780487804878048,0.3416666666666667,0.3416666666666667,0.3416666666666667,0.3416666666666667,0.3958333333333333,0.4015748031496063,0.425,0.4129554655870445,257.52392120390806,9.72399374745059e-09
0.895,0.8761904761904762,0.92,0.8975609756097561,0.7125,0.7073170731707317,0.725,0.7160493827160495,0.7208333333333333,0.7054263565891473,0.7583333333333333,0.7309236947791165,91.44520444625572,8.58273674576979e-09
0.885,0.8737864077669902,0.9,0.8866995073891626,0.7,0.7222222222222222,0.65,0.6842105263157895,0.7083333333333334,0.7049180327868853,0.7166666666666667,0.7107438016528925,117.01183939119812,9.907997000916969e-09
0.87,0.8557692307692307,0.89,0.8725490196078431,0.6416666666666667,0.6517857142857143,0.6083333333333333,0.6293103448275862,0.6416666666666667,0.6370967741935484,0.6583333333333333,0.6475409836065574,112.74484877956502,9.198955876727218e-09
0.885,0.8468468468468469,0.94,0.8909952606635071,0.7125,0.6976744186046512,0.75,0.7228915662650603,0.6833333333333333,0.6666666666666666,0.7333333333333333,0.6984126984126984,103.42121772938074,9.773120902291917e-09
0.88,0.8725490196078431,0.89,0.8811881188118812,0.6625,0.672566371681416,0.6333333333333333,0.6523605150214592,0.6708333333333333,0.664,0.6916666666666667,0.6775510204081633,112.14299711434334,7.154529774255383e-09
0.83,0.83,0.83,0.83,0.65,0.6666666666666666,0.6,0.631578947368421,0.7,0.7,0.7,0.7,124.03187826220473,8.461176390243762e-09
0.865,0.8476190476190476,0.89,0.8682926829268293,0.5708333333333333,0.5779816513761468,0.525,0.5502183406113537,0.5375,0.5354330708661418,0.5666666666666667,0.5506072874493927,158.37648269487332,8.090019630022857e-09
0.88,0.8653846153846154,0.9,0.8823529411764707,0.7083333333333334,0.7403846153846154,0.6416666666666667,0.6875000000000001,0.65,0.6384615384615384,0.6916666666666667,0.6639999999999999,107.47367330894096,9.517426752085385e-09
0.9,0.8846153846153846,0.92,0.9019607843137256,0.675,0.6779661016949152,0.6666666666666666,0.6722689075630253,0.6458333333333334,0.6495726495726496,0.6333333333333333,0.6413502109704642,104.54438558421339,7.140622050411289e-09
0.875,0.8571428571428571,0.9,0.8780487804878048,0.25833333333333336,0.2698412698412698,0.2833333333333333,0.2764227642276422,0.3,0.3153846153846154,0.3416666666666667,0.32799999999999996,273.34487277968014,8.735733397717464e-09
0.84,0.8469387755102041,0.83,0.8383838383838385,0.7125,0.7217391304347827,0.6916666666666667,0.7063829787234043,0.7,0.7,0.7,0.7,94.58618971977285,8.421662515224215e-09
0.885,0.8737864077669902,0.9,0.8866995073891626,0.6458333333333334,0.6767676767676768,0.5583333333333333,0.6118721461187215,0.6375,0.6363636363636364,0.6416666666666667,0.6390041493775934,129.83974725125913,8.220813385795588e-09
0.865,0.8613861386138614,0.87,0.8656716417910448,0.3,0.3125,0.3333333333333333,0.3225806451612903,0.325,0.3333333333333333,0.35,0.3414634146341463,246.07044887140194,7.452981948856528e-09
0.89,0.8679245283018868,0.92,0.8932038834951457,0.7208333333333333,0.7345132743362832,0.6916666666666667,0.7124463519313304,0.725,0.7142857142857143,0.75,0.7317073170731706,91.11073103376822,7.627232307582537e-09
0.83,0.8367346938775511,0.82,0.8282828282828283,0.6291666666666667,0.6666666666666666,0.5166666666666667,0.5821596244131455,0.65,0.6578947368421053,0.625,0.6410256410256411,147.73636875260732,8.243458747389578e-09
0.825,0.8095238095238095,0.85,0.8292682926829269,0.7083333333333334,0.7604166666666666,0.6083333333333333,0.6759259259259258,0.725,0.7213114754098361,0.7333333333333333,0.7272727272727273,100.47813580351426,8.883393763395755e-09
0.82,0.82,0.82,0.82,0.7291666666666666,0.7350427350427351,0.7166666666666667,0.7257383966244726,0.7125,0.704,0.7333333333333333,0.7183673469387756,96.35006986825272,7.69869911517396e-09
0.83,0.8235294117647058,0.84,0.8316831683168315,0.7458333333333333,0.7610619469026548,0.7166666666666667,0.7381974248927038,0.7541666666666667,0.7479674796747967,0.7666666666666667,0.757201646090535,82.98389098460494,8.771467267456708e-09
0.87,0.8557692307692307,0.89,0.8725490196078431,0.4083333333333333,0.4083333333333333,0.4083333333333333,0.4083333333333333,0.425,0.4307692307692308,0.4666666666666667,0.44800000000000006,230.40476640625667,9.343846649111604e-09
0.875,0.8504672897196262,0.91,0.8792270531400966,0.6666666666666666,0.6724137931034483,0.65,0.6610169491525424,0.6708333333333333,0.6614173228346457,0.7,0.6801619433198381,123.20311713556852,7.1798711930539674e-09
0.855,0.8256880733944955,0.9,0.861244019138756,0.75,0.7542372881355932,0.7416666666666667,0.7478991596638657,0.7541666666666667,0.725925925925926,0.8166666666666667,0.7686274509803921,83.61350565100719,7.988212130192526e-09
0.865,0.8411214953271028,0.9,0.8695652173913043,0.7708333333333334,0.8155339805825242,0.7,0.7533632286995516,0.7708333333333334,0.7559055118110236,0.8,0.7773279352226721,90.9069167716305,7.900864854525948e-09
0.885,0.8598130841121495,0.92,0.888888888888889,0.6791666666666667,0.7128712871287128,0.6,0.6515837104072398,0.7,0.7,0.7,0.7,115.9631343662148,8.986613960599472e-09
0.865,0.8411214953271028,0.9,0.8695652173913043,0.6541666666666667,0.7078651685393258,0.525,0.6028708133971291,0.6125,0.6097560975609756,0.625,0.6172839506172839,127.48433178754328,8.076350111828257e-09
0.85,0.8365384615384616,0.87,0.8529411764705882,0.725,0.7327586206896551,0.7083333333333334,0.7203389830508475,0.7125,0.7007874015748031,0.7416666666666667,0.7206477732793521,86.18619180923221,8.803344187423715e-09
0.895,0.883495145631068,0.91,0.896551724137931,0.7583333333333333,0.7719298245614035,0.7333333333333333,0.7521367521367521,0.7375,0.7355371900826446,0.7416666666666667,0.7385892116182573,82.94189966168229,8.938300769077481e-09
0.87,0.8627450980392157,0.88,0.8712871287128714,0.575,0.5818181818181818,0.5333333333333333,0.5565217391304348,0.575,0.575,0.575,0.575,151.76188745315238,7.754651085138099e-09
0.875,0.8640776699029126,0.89,0.8768472906403941,0.48333333333333334,0.4830508474576271,0.475,0.4789915966386555,0.4708333333333333,0.47107438016528924,0.475,0.4730290456431535,184.7026039898936,9.439715283170932e-09
0.85,0.8301886792452831,0.88,0.8543689320388349,0.6416666666666667,0.673469387755102,0.55,0.6055045871559633,0.6583333333333333,0.6557377049180327,0.6666666666666666,0.6611570247933883,135.0233359920723,8.13502368954092e-09
0.87,0.8775510204081632,0.86,0.8686868686868686,0.49583333333333335,0.4954128440366973,0.45,0.47161572052401746,0.5083333333333333,0.5086206896551724,0.49166666666666664,0.4999999999999999,195.27071510852434,8.02097116936756e-09
