source_mae,source_mse,source_rmse,target_mae,target_mse,target_rmse,trans_target_mae,trans_target_mse,trans_target_rmse
223885.4687671164,94131192341.94492,306808.07085529045,586915.3992020593,1027625126748.9698,1013718.4652303468,751951.0474909355,1569522683988.0603,1252805.9243107291
229393.20726639195,98833415156.60182,314377.8223039943,655225.529728181,1112409268318.5532,1054708.1436675044,737884.9132063903,1441864449345.682,1200776.6025975365
222295.06594463345,91691913764.9278,302806.72674979956,594422.9292273211,1028893835091.953,1014344.0417787019,752386.921646207,1563203992709.6921,1250281.5653722533
233682.48026459385,106528789217.2164,326387.48324225977,580136.5340364545,963339220307.332,981498.456599567,768953.6109807489,1654775883534.7927,1286380.9247399438
240921.65866072223,117794321409.65611,343211.773413524,587477.3290536173,1034257482785.671,1016984.5046930022,799728.9475366193,2000018759767.3718,1414220.194936903
235497.77527869403,106802209062.7399,326806.0725609913,610446.2678202953,917950107154.7931,958097.1282468146,736319.5753896045,1494571550183.0146,1222526.7073495837
234922.60444722432,96507362339.39857,310656.34121871484,590522.583544466,931912233844.7859,965356.0140408231,788154.8927139079,1645226689388.9077,1282663.9035183408
231089.79850803912,98679606772.74553,314133.10359264194,542868.535467681,922899134042.5668,960676.3940279613,736647.8787093115,1578989554521.7485,1256578.5110854588
234208.5778030864,107902137607.96657,328484.6078706985,611176.7296564425,941485967600.4459,970301.9981430761,741173.7362971549,1550512259761.849,1245195.6712749403
234327.9569600842,103631349402.12941,321918.23403176374,591710.8834317831,967464387029.5559,983597.6753884465,790039.7026719295,1681354704904.345,1296670.6231361707
226850.32697168936,93693992866.7505,306094.7449185472,597288.712121347,937371057950.603,968179.2488741963,793641.9493563721,1908697155609.5093,1381556.0631438412
236248.0241600519,107241996329.51408,327478.2379479804,586727.0016486427,999933849036.903,999966.9239714396,807742.3581237757,2013929484365.0125,1419129.8335124282
238730.22462412473,107518277647.89598,327899.798182152,597743.1050019157,996808767121.8591,998403.1085297457,754493.6074630519,1855400904477.1226,1362131.0159001308
226116.38185338804,95325659942.03737,308748.53836421215,588322.534842403,1008105057148.187,1004044.3501898644,825920.6480872333,1857095508209.579,1362752.9153186865
220032.08219519348,92493534009.10727,304127.496305591,560231.395024748,921004523219.4258,959689.8057286144,775433.5059978536,1561134314697.1296,1249453.606460492
229959.80001521314,101009074467.91664,317819.248107972,581613.494362552,1018231977491.8922,1009074.812633777,760545.2607921894,1619592761591.7021,1272632.2177250197
216986.86946063285,89445472422.54933,299074.3593532373,555992.3519931866,847986799442.6198,920861.9871851697,782071.4393447653,1774045681928.7517,1331933.0621051313
216324.8626071835,82914986428.86107,287949.6248111136,605639.7516208754,979003081092.2997,989445.845457092,798538.3652789886,2079706579931.8337,1442118.7814919525
229413.7767761053,97241180459.03265,311835.18156076083,601699.5352422578,897051344151.4883,947127.9449744307,806897.519130438,2260596760338.702,1503528.1042729805
238985.6748975317,108453367759.46994,329322.58920315496,624248.8980465794,1010095467824.7856,1005035.0580078218,768747.3678270015,1524400890386.4033,1234666.3073018568
220629.15752940395,89929932922.83975,299883.1988005326,585021.5370680039,938685116119.4186,968857.6345983029,798350.8568391103,2033422603454.1824,1425981.27738557
