source_mae,source_mse,source_rmse,target_mae,target_mse,target_rmse,trans_target_mae,trans_target_mse,trans_target_rmse
349963.5002379805,244940996007.5861,494915.14020848676,1005925.3426797873,2571777429658.0127,1603676.2234497375,931204.6172925656,2161385236146.0425,1470165.0370438152
438591.6275529991,342677772551.2306,585386.8571732974,986908.5625582949,2236728127345.7124,1495569.499336528,752033.3193154252,1497634252762.0928,1223778.6780141632
268433.2168385473,148402759327.623,385230.787097323,1055198.0895687742,2687340639466.0254,1639311.025847757,804688.8188214882,2485151558167.479,1576436.3476421998
259706.8222545542,135658851894.69095,368318.9540258429,885289.0899006899,2224771458677.383,1491566.779824954,751682.9977519099,1974070802371.5774,1405016.2996818142
343432.92592866905,329202019553.396,573761.2914386922,1137587.1897528803,2766208239896.717,1663192.1836927675,933196.101895376,2498429138194.74,1580642.001907687
304082.92088463396,174523640967.49567,417760.26733941043,889994.0134660323,1750862027773.0913,1323201.43129196,691324.7732673074,1202433009893.8796,1096555.0646884448
218046.86166097395,85422160422.57788,292270.6971671602,1133737.0488275834,2931251557775.1323,1712089.8217602756,832163.2572435484,2290055329668.2783,1513292.8763687082
293514.20433722495,169994141341.94168,412303.4578340833,930035.4563275784,2386434892300.7905,1544809.0148302445,742601.1536379158,1780636573386.6223,1334404.9510499511
313360.13486261625,181524121218.69653,426056.4765599703,1360332.1688029796,3742124122999.9946,1934457.0615549972,987900.4435059705,2670714612807.416,1634232.1171753467
386478.2029207814,422371388354.48865,649901.0604349624,1124648.2061756183,2300541694475.254,1516753.6696758817,764015.7941861193,1467052408223.8967,1211219.3889729048
242362.54056058565,106223626777.31812,325919.6630725402,922540.7333960873,2053702342542.0715,1433074.4371951066,806123.084493686,1803411043341.6208,1342911.4056190085
226629.1528497518,123576680408.07779,351534.74992961617,765841.4648246439,1722597405688.6777,1312477.5829280582,763534.6609551623,1766730558314.744,1329184.1702016857
342261.4711136967,199396317927.74567,446538.1483454081,1030496.9744466076,1789395953263.222,1337683.0541137995,798731.9123558836,1458831138218.5852,1207820.8220669923
353935.3820815158,327550800971.8026,572320.5404070368,818534.2759973321,1198398116435.1904,1094713.7143724794,654814.1186534549,1000848740539.2971,1000424.2802627778
574219.9513337463,595956428979.1509,771982.1429146861,1239462.7885149745,2539697124299.56,1593642.7216598957,916434.9677293813,1933471960313.6409,1390493.4233262814
465776.93850608525,524399483044.1096,724154.3226717007,1051936.6890164986,2484435800722.052,1576209.3137404218,866153.1082768778,2190386592179.2947,1479995.470323911
418715.8801179015,408055663048.36664,638792.3473620882,780021.1506874455,1627911141464.0242,1275896.2110861621,755323.3555131432,1628871127141.7146,1276272.3561770483
301979.5405944504,183535952276.0374,428410.9618999465,1214487.3527642903,3004562952199.24,1733367.5179255093,815101.191045328,2741317644602.157,1655692.496993979
268443.24660983117,158262602433.01013,397822.3252068819,1044777.1792425567,2179853602326.6904,1476432.7286831224,693205.7779158117,1342284484256.139,1158570.016984791
322528.4253624047,265136204781.92374,514913.78383368585,1004796.7874578055,1771945732377.2122,1331144.5197187315,666646.0190117208,1150614148240.742,1072666.8393498245
383229.62560880143,271551023171.19812,521105.57775867084,905560.3614423588,1534015766849.5981,1238553.9014712272,754914.8011035039,1212998785447.7693,1101362.2407944486
273560.0269467287,157504006218.5643,396867.7439885538,825782.7139983084,1898713970864.688,1377938.3044478763,715285.6721104037,1982265592781.3025,1407929.5411281427
419569.7392579869,437298803990.6644,661285.720389201,701314.8993988389,909627649644.2068,953744.0168327175,616491.1064501753,742631957909.6868,861760.9633243355
367591.5038666026,299169722416.62006,546964.096094634,1355582.0872858157,4272490578453.731,2067000.3818223476,1122567.1185927533,3312144084665.8516,1819929.6922315026
