source_mae,source_mse,source_rmse,target_mae,target_mse,target_rmse,trans_target_mae,trans_target_mse,trans_target_rmse
333962.37210371235,223454214427.9507,472709.4397491452,852937.6432705782,1510719921571.1106,1229113.469770432,703904.6486559972,1085787323732.6901,1042011.1917502086
305038.5916587236,225834998304.73077,475220.9994357686,746335.9261693632,1327544075805.8452,1152190.9892920726,635158.2124617395,1178764250078.3901,1085709.100117702
257153.6352155814,124012845753.49438,352154.5765051114,720425.0619123242,1184883006629.8394,1088523.3146928179,645751.8125579786,1021353160246.287,1010620.1859483547
263511.6109818661,205307462693.7516,453108.6654366164,823822.3939504322,1835958090029.5417,1354975.3097490529,697314.6848130185,1442033714622.9397,1200847.0821145128
329864.58734299534,221036856276.87134,470145.5692409228,746545.035314124,1604422548017.9404,1266658.0233109253,675818.2423864886,1492980293211.2695,1221875.7274008144
205088.6409179825,81251886755.23872,285047.16584319645,676384.1391051805,918325333098.0513,958292.9265616288,554638.0011831315,670416839839.4464,818789.8630536692
339580.33545270684,197423878229.1745,444324.0689284956,750700.8157840718,1400240031985.847,1183317.3842996843,629170.8389561143,1121997573477.0227,1059243.868746486
250610.10681575089,131420604942.74971,362519.7993803231,948785.0480078523,2796596726982.2344,1672302.8215554247,885805.7811554874,2732017619976.1226,1652881.6109982356
322125.3951916592,216840074586.47253,465660.9008564843,754978.2798666153,1139867539387.2932,1067645.7930359174,674173.968897708,882194428365.2233,939252.0579510184
282614.03922486276,165812326610.31317,407200.59750731353,795137.8544116282,1315090696576.2812,1146774.0390226322,647569.1728544531,943787424270.7781,971487.2229066001
259049.5246026121,142605689978.07684,377631.68561188935,1156006.4949886573,2603548076883.583,1613551.3865023274,958686.1290029098,1832429140929.6729,1353672.4644202795
390278.39140850346,379673942371.37946,616176.8758817386,876859.0441175923,1288626105977.3013,1135176.6849161857,732328.2156624413,925399107412.9343,961976.666771567
270988.694645034,143671267772.8427,379039.9289954064,562825.2626639757,1051024173034.9346,1025194.7000618636,488396.77388662833,854236832359.6346,924249.3345194438
308302.0591006407,183909766787.21808,428847.0202615591,849774.0090062724,1326975940368.1309,1151944.4172216516,709209.3187581947,1089904882982.7985,1043985.097107616
316789.882676241,188402126532.6129,434053.13791356573,684374.7528139764,883276485122.0612,939827.9018639855,608617.5647026036,750390295528.8777,866250.7117046876
264908.85589812737,139047447055.74774,372890.66367468593,897721.002757908,1920243502770.4478,1385728.509763167,787100.3235095205,1637626218156.326,1279697.7057712988
344046.9600582262,286285092403.3255,535056.1581771818,1095170.0157579947,1925978991778.7424,1387796.4518540688,912665.0071141036,1321632678876.6694,1149622.8420124007
306163.6949978852,185793327115.3931,431037.5008226002,644767.1291275122,1246241553797.3215,1116351.8951465625,551136.2218034279,1103586971259.0986,1050517.4778456085
