source_accuracy,source_precision,source_recall,source_f1,target_accuracy,target_precision,target_recall,target_f1,trans_target_accuracy,trans_target_precision,trans_target_recall,trans_target_f1
0.87,0.8425925925925926,0.91,0.8749999999999999,0.6375,0.6341463414634146,0.65,0.6419753086419754,0.6375,0.6341463414634146,0.65,0.6419753086419754
0.9,0.8636363636363636,0.95,0.9047619047619048,0.5458333333333333,0.5478260869565217,0.525,0.5361702127659574,0.55,0.5555555555555556,0.5,0.5263157894736842
0.825,0.7777777777777778,0.91,0.8387096774193549,0.5458333333333333,0.5426356589147286,0.5833333333333334,0.5622489959839357,0.55,0.546875,0.5833333333333334,0.564516129032258
0.83,0.8113207547169812,0.86,0.8349514563106797,0.6083333333333333,0.5984848484848485,0.6583333333333333,0.626984126984127,0.6166666666666667,0.6076923076923076,0.6583333333333333,0.632
0.81,0.7818181818181819,0.86,0.819047619047619,0.6083333333333333,0.5970149253731343,0.6666666666666666,0.6299212598425197,0.6208333333333333,0.6124031007751938,0.6583333333333333,0.6345381526104418
0.86,0.8333333333333334,0.9,0.8653846153846153,0.5208333333333334,0.5193798449612403,0.5583333333333333,0.5381526104417671,0.5041666666666667,0.5040650406504065,0.5166666666666667,0.5102880658436214
0.84,0.8035714285714286,0.9,0.8490566037735849,0.5708333333333333,0.5691056910569106,0.5833333333333334,0.5761316872427984,0.5416666666666666,0.5454545454545454,0.5,0.5217391304347826
0.85,0.8017241379310345,0.93,0.8611111111111112,0.44583333333333336,0.44537815126050423,0.44166666666666665,0.4435146443514644,0.4375,0.4336283185840708,0.4083333333333333,0.4206008583690987
0.835,0.7964601769911505,0.9,0.8450704225352113,0.6333333333333333,0.6230769230769231,0.675,0.648,0.6291666666666667,0.6260162601626016,0.6416666666666667,0.6337448559670783
0.84,0.8207547169811321,0.87,0.8446601941747572,0.5208333333333334,0.5182481751824818,0.5916666666666667,0.5525291828793775,0.525,0.5230769230769231,0.5666666666666667,0.5439999999999999
0.855,0.8256880733944955,0.9,0.861244019138756,0.4875,0.4892086330935252,0.5666666666666667,0.5250965250965252,0.4791666666666667,0.48091603053435117,0.525,0.50199203187251
0.835,0.8252427184466019,0.85,0.8374384236453202,0.5416666666666666,0.5403225806451613,0.5583333333333333,0.5491803278688525,0.5333333333333333,0.5333333333333333,0.5333333333333333,0.5333333333333333
0.875,0.8260869565217391,0.95,0.8837209302325583,0.575,0.5775862068965517,0.5583333333333333,0.5677966101694915,0.5625,0.5688073394495413,0.5166666666666667,0.5414847161572053
0.845,0.8053097345132744,0.91,0.8544600938967136,0.5166666666666667,0.5172413793103449,0.5,0.5084745762711865,0.5125,0.5130434782608696,0.49166666666666664,0.5021276595744681
0.885,0.8468468468468469,0.94,0.8909952606635071,0.5375,0.5319148936170213,0.625,0.5747126436781609,0.5375,0.5328467153284672,0.6083333333333333,0.5680933852140078
0.835,0.7913043478260869,0.91,0.8465116279069768,0.5166666666666667,0.5172413793103449,0.5,0.5084745762711865,0.5125,0.5135135135135135,0.475,0.4935064935064935
0.855,0.8256880733944955,0.9,0.861244019138756,0.42916666666666664,0.42342342342342343,0.39166666666666666,0.40692640692640686,0.42083333333333334,0.41284403669724773,0.375,0.39301310043668125
0.835,0.7913043478260869,0.91,0.8465116279069768,0.4708333333333333,0.472,0.49166666666666664,0.48163265306122444,0.4625,0.4628099173553719,0.4666666666666667,0.46473029045643155
0.84,0.8207547169811321,0.87,0.8446601941747572,0.575,0.5625,0.675,0.6136363636363636,0.575,0.5633802816901409,0.6666666666666666,0.6106870229007634
0.845,0.7899159663865546,0.94,0.858447488584475,0.55,0.546875,0.5833333333333334,0.564516129032258,0.5416666666666666,0.5409836065573771,0.55,0.5454545454545455
0.88,0.8392857142857143,0.94,0.8867924528301886,0.6,0.5983606557377049,0.6083333333333333,0.6033057851239669,0.5875,0.5882352941176471,0.5833333333333334,0.5857740585774059
0.87,0.8425925925925926,0.91,0.8749999999999999,0.4625,0.4676258992805755,0.5416666666666666,0.5019305019305018,0.4625,0.4676258992805755,0.5416666666666666,0.5019305019305018
