source_mae,source_mse,source_rmse,target_mae,target_mse,target_rmse,trans_target_mae,trans_target_mse,trans_target_rmse
266150.91728960176,146810261030.319,383158.2715149433,511276.4584527297,704001538269.8623,839047.9952123491,491664.2791006214,629494451589.0925,793406.8638404211
273065.2351047214,262163622353.8187,512019.16209632106,499922.970081253,1076597941741.6549,1037592.3774496682,500234.73862039385,1077093617808.1942,1037831.208727216
225002.57002767167,117801804588.95164,343222.67493414774,474001.7558440858,690022400142.6246,830675.8694837744,468858.15443667077,685337108504.0029,827850.897507518
244479.25955390942,241530200059.06705,491457.2209857813,442273.91645176226,856040620540.4891,925224.6324760756,437426.8878169892,861761566744.7192,928311.1368203654
362657.8371975168,291829181130.1949,540212.1630713204,543979.5812673996,1131769903791.648,1063846.7482638878,548255.5622678493,1163728160799.6858,1078762.328226049
178857.54062629488,72345321524.4608,268970.8562734275,382212.09224417905,348160812491.56604,590051.5337591845,376397.7690525411,341703042112.09247,584553.7119137064
319190.61932675145,196026175193.90775,442748.4333048596,452012.8627090785,736262610269.6339,858057.4632678361,448664.4618097849,743938788666.7089,862518.8627889298
257944.82392078274,136573191676.752,369558.10324866645,783402.0885955957,2595046653952.4414,1610914.8500005957,780854.9505513434,2587584166958.852,1608596.956033068
275027.00955815456,163074354478.93295,403824.6580868149,516453.5397872262,550553508437.6654,741992.9301803794,513104.6500293077,544258808957.53723,737738.9843010448
261443.45277374703,145081059909.93527,380895.07729811274,427685.4049003296,400494668266.6077,632846.4808044742,427312.7557350336,399347033103.68256,631939.1055344514
231547.16492683731,107395250793.15135,327712.1462398844,481298.0124548722,728330161998.108,853422.6162916636,459726.0116995307,666049837454.064,816118.7643070486
369447.59456069797,416930468035.3402,645701.5316966037,533665.8265237253,508598452450.1915,713160.8881943761,523940.5145595935,501079202952.5449,707869.4815801462
279149.47124797566,185394148420.32898,430574.2077973656,441601.40664213244,612138654889.7671,782392.9031437894,427553.8219136019,603908282889.117,777115.3600908406
269444.90209184884,146115381191.5854,382250.4168625397,512759.79363982135,761656550691.8778,872729.3685283415,497967.05462602666,718235637081.8435,847487.8388990862
281326.6843141909,175231906657.89975,418607.10297115095,448055.97615766386,443220854502.3253,665748.3417195459,447587.0293193299,444512768339.8534,666717.907618997
